date,clock,side,quantity,reference,value,fee,dividend_tax,cash_after,shares_after,kind
2020-01-02,15:00,SELL,1000,18.38,18370.81,23.738226200000003,0.0,20185.071773800002,0,close_proxy
2020-01-03,09:25,BUY,1000,18.49,18499.245,5.3699849,0.0,1680.4567889000027,1000,open_proxy
2020-01-10,15:00,SELL,1000,18.03,18020.985,23.3814047,0.0,19678.060384200002,0,close_proxy
2020-01-13,09:25,BUY,1000,18.02,18029.01,5.3605802,0.0,1643.689804000005,1000,open_proxy
2020-01-14,15:00,SELL,1000,18.39,18380.805,23.7484211,0.0,20000.746382900004,0,close_proxy
2020-01-15,09:25,BUY,1000,18.35,18359.175,5.3671835,0.0,1636.2041994000065,1000,open_proxy
2020-01-16,15:00,SELL,1000,18.41,18400.795000000002,23.768810900000002,0.0,20013.230388500007,0,close_proxy
2020-01-17,09:25,BUY,1000,18.41,18419.204999999998,5.3683841,0.0,1588.657004400011,1000,open_proxy
2020-01-20,15:00,SELL,1000,19.34,19330.33,24.716936600000004,0.0,20894.27006780001,0,close_proxy
2020-01-21,09:25,BUY,1000,19.2,19209.6,5.384192,0.0,1679.2858758000111,1000,open_proxy
2020-01-22,15:00,SELL,1000,20.85,20839.575,26.256366500000002,0.0,22492.60450930001,0,close_proxy
2020-01-23,09:25,BUY,1000,20.5,20510.25,5.410205,0.0,1976.9443043000101,1000,open_proxy
2020-02-06,15:00,SELL,1000,18.92,18910.54,24.288750800000003,0.0,20863.195553500012,0,close_proxy
2020-02-07,09:25,BUY,1000,19.9,19909.949999999997,5.398199,0.0,947.8473545000161,1000,open_proxy
2020-02-10,15:00,SELL,1000,18.91,18900.545000000002,24.278555900000004,0.0,19824.113798600018,0,close_proxy
2020-02-11,09:25,BUY,1000,18.81,18819.405,5.3763881,0.0,999.3324105000174,1000,open_proxy
2020-02-12,15:00,SELL,1000,19.15,19140.425,24.5232335,0.0,20115.234177000017,0,close_proxy
2020-02-13,09:25,BUY,1000,19.11,19119.555,5.3823911,0.0,990.2967859000164,1000,open_proxy
2020-02-18,15:00,SELL,1000,18.85,18840.575,24.217386500000003,0.0,19806.654399400017,0,close_proxy
2020-02-19,09:25,BUY,1000,18.65,18659.325,5.3731865,0.0,1141.956212900015,1000,open_proxy
2020-02-24,15:00,SELL,1000,20.14,20129.93,25.532528600000003,0.0,21246.353684300015,0,close_proxy
2020-02-25,09:25,BUY,1000,19.65,19659.825,5.3931965,0.0,1581.135487800013,1000,open_proxy
2020-02-28,15:00,SELL,1000,17.08,17071.46,22.4128892,0.0,18630.18259860001,0,close_proxy
2020-03-02,09:25,BUY,1000,17.3,17308.649999999998,5.346173,0.0,1316.1864256000117,1000,open_proxy
2020-03-06,15:00,SELL,1000,16.99,16981.505,22.321135100000003,0.0,18275.370290500014,0,close_proxy
2020-03-09,09:25,BUY,1000,16.68,16688.34,5.3337668,0.0,1581.696523700015,1000,open_proxy
2020-03-11,15:00,SELL,1000,16.54,16531.73,21.8623646,0.0,18091.564159100013,0,close_proxy
2020-03-12,09:25,BUY,1000,16.25,16258.125,5.3251625,0.0,1828.1139966000137,1000,open_proxy
2020-03-20,15:00,SELL,1000,13.57,13563.215,18.8344793,0.0,15372.494517300014,0,close_proxy
2020-03-23,09:25,BUY,1000,13.1,13106.55,5.262131,0.0,2260.6823863000154,1000,open_proxy
2020-03-25,15:00,SELL,1000,13.55,13543.225,18.8140895,0.0,15785.093296800016,0,close_proxy
2020-03-26,09:25,BUY,1000,13.41,13416.705,5.2683341,0.0,2363.119962700017,1000,open_proxy
2020-04-01,15:00,SELL,1000,13.41,13403.295,18.671360900000003,0.0,15747.743601800017,0,close_proxy
