entry,exit,days,sale_cash,final_cash,restored
2020-02-07,2020-02-10,1,19265.673843,350.84565400000065,True
2020-02-21,2020-02-24,1,19565.217996,150.79345249999824,True
2020-06-03,2020-06-04,1,14193.3928522,81.776162199998,True
2020-06-24,2020-06-29,1,15491.4175152,70.13872249999986,True
2020-07-02,2020-07-03,1,15541.2807611,148.28132710000136,True
2020-07-06,2020-07-07,1,16459.9436099,94.64477200000329,True
2020-08-12,2020-09-04,17,15111.9949214,16.75010168000449,True
2020-11-02,2021-05-25,136,13135.0035116,16.93212210000729,True
2021-05-28,2021-07-15,33,12326.234298500001,18.766137520009124,True
2021-07-28,2021-07-29,1,10950.78561,158.80563702001018,True
2021-08-02,2021-08-03,1,11787.054823100001,84.6983416200128,True
2021-08-11,2021-08-12,1,11757.1004078,70.68343182001445,True
2021-08-16,2021-08-17,1,12246.3558577,35.658766820015444,True
2021-10-08,2021-10-11,1,12096.5837812,0.9400268200170103,True
2021-11-05,2021-11-29,16,11667.2371619,31.13415251001811,True
2021-12-09,2021-12-10,1,11747.1156027,17.13963771001727,True
2021-12-13,2021-12-14,1,11956.7965098,2.7168279100187647,True
2022-01-13,2022-01-14,1,11527.4498905,49.2022037100196,True
2022-01-18,2022-01-19,1,11697.191577200001,15.299263710021478,True
2022-02-24,2022-03-08,8,11177.981712,20.479224140023007,True
2022-03-09,2022-08-08,102,10379.197304000001,380.2499383950243,True
2022-08-11,2022-08-12,1,9745.191854050001,345.4590435950249,True
2022-09-15,2022-09-16,1,9360.840936900002,356.5365337950261,True
2022-10-10,2022-10-11,1,8142.6825208,250.01661339502607,True
2022-10-25,2022-10-26,1,8362.350431900002,263.1136035950276,True
2022-10-27,2022-10-28,1,8372.33533695,196.14959839502808,True
2022-10-31,2022-11-01,1,8182.622141,79.54379794502711,True
2022-11-29,2022-11-30,1,9091.24850055,41.141052895027315,True
2023-01-30,2023-10-24,179,9620.4484682,80.45836079002743,True
2023-10-25,2023-10-26,1,13471.8280527,140.4523464900285,True
2023-11-13,2023-11-14,1,16088.733008050001,65.94877379003265,True
2023-11-27,2023-11-28,1,14869.96489695,153.3808968900339,True
2023-12-08,2023-12-11,1,15739.086418800001,109.42453684003704,True
2024-01-02,2024-01-03,1,14180.661621000001,167.88998729004015,True
2024-01-18,2024-01-19,1,13691.15639605,6.987914140041539,True
2024-01-22,2024-01-23,1,14380.459672,325.2820158900431,True
2024-01-25,2024-01-26,1,15059.773045400001,542.4916871400455,True
2024-02-01,2024-02-02,1,14540.298112800001,530.3743272400479,True
2024-02-05,2024-02-06,1,14750.08606635,968.1673220900484,True
2024-02-20,2024-02-21,1,18466.32981495,1690.4547483900496,True
2024-02-27,2024-02-28,1,19305.481629150003,1931.2207822900564,True
2024-03-05,2024-03-06,1,22722.02830125,2566.9932731900553,True
2024-03-13,2024-03-14,1,24320.412709250002,4100.7931685900585,True
2024-04-26,2024-04-29,1,24380.35212455,3703.5175693400633,True
