entry,exit,days,sale_cash,final_cash,restored
2020-01-02,2020-01-03,1,18347.071773800002,1680.4567889000027,True
2020-01-06,2020-01-07,1,17867.801129,1613.9393387000018,True
2020-01-08,2020-01-09,1,17488.3785352,1438.1396974000018,True
2020-01-10,2020-01-13,1,17997.6035953,1401.3727125000041,True
2020-01-14,2020-01-15,1,18357.0565789,1393.8871079000055,True
2020-01-16,2020-01-17,1,18377.0261891,1346.33991290001,True
2020-01-20,2020-01-21,1,19305.6130634,1436.9687843000102,True
2020-01-22,2020-01-23,1,20813.3186335,1734.6272128000091,True
2020-02-04,2020-02-05,1,17987.618790200002,1547.8026214000129,True
2020-02-06,2020-02-07,1,18886.251249200002,518.7056716000188,True
2020-02-10,2020-02-11,1,18876.2664441,570.1907276000202,True
2020-02-12,2020-02-13,1,19115.9017665,561.1551030000192,True
2020-02-14,2020-02-17,1,18317.1173585,423.68347710002126,True
2020-02-18,2020-02-19,1,18816.3576135,575.34290410002,True
2020-02-20,2020-02-21,1,18776.4183931,667.0527105000219,True
2020-02-24,2020-02-25,1,20104.3974714,1106.2319854000198,True
2020-02-26,2020-02-27,1,18676.5703421,1128.1093411000184,True
2020-02-28,2020-03-02,1,17049.0471108,863.1602789000171,True
2020-03-03,2020-03-04,1,17408.500094400002,1027.7006010000223,True
2020-03-05,2020-03-06,1,17128.9255516,1312.874384300023,True
2020-03-09,2020-03-10,1,16150.414651800002,1469.9792763000241,True
2020-03-11,2020-03-12,1,16509.867635399998,1716.396749200021,True
2020-03-13,2020-03-16,1,15621.2199815,1644.462973900023,True
2020-03-17,2020-03-18,1,13883.8638941,1466.0207275000248,True
2020-03-19,2020-03-20,1,13484.471690100001,1258.378680800026,True
2020-03-23,2020-03-24,1,12495.9759852,992.724538500026,True
2020-03-25,2020-03-26,1,13524.4109105,1095.1621149000275,True
2020-03-27,2020-03-30,1,13045.1402657,1288.6254522000272,True
2020-03-31,2020-04-01,1,13184.9275371,1331.7252580000295,True
2020-04-02,2020-04-03,1,13953.757529800001,1373.2546488000316,True
2020-04-07,2020-04-08,1,14123.4992165,1434.447724800033,True
2020-04-09,2020-04-10,1,13923.803114500002,1406.0018999000367,True
2020-04-13,2020-04-14,1,13125.018706500001,1239.1148736000378,True
2020-04-15,2020-04-16,1,13843.924673700001,1320.8894098000383,True
2020-04-17,2020-04-20,1,13963.742334900002,1212.3204041000408,True
2020-04-21,2020-04-22,1,14133.4840216,1273.4930851000408,True
2020-04-23,2020-04-24,1,13933.787919600001,1235.0216651000428,True
2020-04-27,2020-04-28,1,13923.803114500002,1136.5394395000458,True
2020-04-29,2020-04-30,1,14213.3624624,1027.4605588000468,True
2020-05-06,2020-05-07,1,14732.5723276,997.3627389000467,True
2020-05-08,2020-05-11,1,14413.0585644,897.8811583000461,True
2020-05-12,2020-05-13,1,14203.3776573,988.9266746000467,True
2020-05-14,2020-05-15,1,13664.198181900001,900.9799191000493,True
2020-05-18,2020-05-19,1,13464.502079900001,813.4410636000521,True
2020-05-20,2020-05-21,1,13823.955063500001,745.1783883000553,True
2020-05-22,2020-05-25,1,13234.8515626,718.1398184000554,True
2020-05-26,2020-05-27,1,13474.486885,620.5753678000565,True
2020-05-28,2020-05-29,1,13434.5476646,643.1548984000583,True
2020-06-01,2020-06-02,1,13853.909478800002,584.8362382000614,True
2020-06-03,2020-06-04,1,14193.3928522,515.8189479000612,True
2020-06-05,2020-06-08,1,14053.6055808,307.01438620006047,True
2020-06-09,2020-06-10,1,14522.8914205,257.33446110006116,True
2020-06-11,2020-06-12,1,13993.696750200002,538.9070743000648,True
2020-06-15,2020-06-16,1,13644.228571700001,430.9907086000676,True
2020-06-17,2020-06-18,1,14223.3472675,391.92783360006615,True
2020-06-19,2020-06-22,1,14323.1953185,342.655808500067,True
2020-06-23,2020-06-24,1,14083.5599961,263.85766310006875,True
2020-06-29,2020-06-30,1,15191.873362200002,252.83207340007175,True
2020-07-01,2020-07-02,1,15391.569464200002,291.4245842000746,True
2020-07-03,2020-07-16,9,15880.8249141,4.851856810074196,True
2020-07-17,2020-09-10,39,14762.526742900001,3.7105322500758575,True
2020-09-11,2020-09-24,9,13594.304546200001,1.9538626600783573,True
2020-09-25,2021-05-24,155,13144.9883167,8.11860814008196,True
2021-05-25,2021-05-26,1,12615.7936464,52.38092894008332,True
2021-05-27,2021-05-28,1,12595.8240362,76.67363954008397,True
2021-05-31,2021-06-01,1,12396.127934200002,41.34304954008621,True
2021-06-02,2021-06-03,1,12196.431832200002,6.4203595400886115,True
2021-06-04,2021-07-14,27,12196.431832200002,0.5153498800909802,True
2021-07-15,2021-07-16,1,11727.1459925,0.5715052700925298,True
2021-07-19,2021-07-20,1,11537.4346956,17.020885770094537,True
2021-07-21,2021-07-23,2,11747.1156027,6.030531050095078,True
2021-07-26,2021-07-27,1,11597.3435262,162.43034295009602,True
2021-07-28,2021-07-29,1,10978.28561,79.96984245009662,True
2021-07-30,2021-08-02,1,11197.9513222,47.08665245009797,True
2021-08-03,2021-08-04,1,11807.024433300001,52.98016785010077,True
2021-08-05,2021-08-06,1,11826.9940435,38.82249305010191,True
2021-08-09,2021-08-11,2,12006.7205353,0.2878280601046299,True
2021-08-12,2021-08-30,12,11727.1459925,0.3439834501059522,True
2021-08-31,2021-11-29,57,11457.5562548,0.9508038401056638,True
2021-11-30,2022-03-08,64,11148.0272967,2.189869230106069,True
2022-03-09,2022-08-08,102,10379.197304000001,361.9605834851071,True
2022-08-09,2022-08-10,1,9625.37299345,287.3916284851075,True
2022-08-11,2022-08-12,1,9790.191854050001,297.60073368510893,True
2022-08-15,2022-08-16,1,9540.5692278,248.2841135851104,True
2022-08-17,2022-08-18,1,9630.433373250002,248.81123873511206,True
2022-08-19,2022-08-22,1,9500.6296076,309.63149918511226,True
2022-08-23,2022-08-24,1,9420.7503672,300.57761928511354,True
2022-08-25,2022-08-26,1,9290.946601550002,221.75057403511528,True
2022-08-29,2022-08-30,1,9221.0522662,163.07509388511608,True
2022-08-31,2022-09-01,1,9270.97679145,204.34963923511896,True
2022-09-02,2022-09-05,1,9290.946601550002,185.5531942851212,True
2022-09-06,2022-09-07,1,9420.7503672,166.4942143351218,True
2022-09-08,2022-09-09,1,9420.7503672,107.41483418512325,True
2022-09-13,2022-09-14,1,9470.67489245,108.26507933512403,True
2022-09-15,2022-09-16,1,9360.840936900002,119.34256953512522,True
2022-09-19,2022-09-20,1,8871.58058945,61.37391438512714,True
2022-09-21,2022-09-22,1,8731.79191875,83.7287896351263,True
2022-09-23,2022-09-26,1,8671.88248845,146.2252350851286,True
2022-09-27,2022-09-28,1,8631.942868250002,148.7718602351306,True
2022-09-29,2022-09-30,1,8362.350431900002,91.83315008513273,True
2022-10-10,2022-10-31,15,8142.6825208,17.33209987013231,True
2022-11-01,2022-11-02,1,8542.0787228,60.08088022013544,True
2022-11-03,2022-11-04,1,8611.97305815,82.67809547013712,True
2022-11-07,2022-11-08,1,8671.88248845,85.14394062013889,True
2022-11-09,2022-11-10,1,8621.9579632,67.70056067014048,True
2022-11-11,2022-11-21,6,8821.6560642,1.831350505140449,True
2022-11-22,2024-01-05,274,9081.2635955,19.227458285141893,True
2024-01-08,2025-04-08,299,13061.792535400002,10.096165805143755,True
2025-04-09,,349,,,False
