entry,exit,days,sale_cash,final_cash,restored
2020-02-27,2020-02-28,1,18866.281639,2609.8798582000018,True
2020-03-06,2020-03-09,1,16959.183864900002,2875.389956300005,True
2020-03-10,2020-03-11,1,16559.791660900002,2751.513050500009,True
2020-03-12,2020-03-13,1,16070.536211000002,3629.1555097000128,True
2020-03-18,2020-03-19,1,13534.395715600001,3601.5050898000136,True
2020-03-20,2020-03-23,1,13544.3805207,4034.073479500017,True
2020-03-26,2020-03-27,1,13264.805977900001,3786.8593224000197,True
2020-03-30,2020-03-31,1,12795.5201382,3280.468527700021,True
2020-04-08,2020-04-09,1,14113.5144114,3211.6143974000206,True
2020-04-10,2020-04-13,1,13594.304546200001,3353.930009200025,True
2020-04-14,2020-04-15,1,13784.015843100002,3315.764514200029,True
2020-04-16,2020-04-17,1,14023.6511655,3107.021137500031,True
2020-04-22,2020-04-23,1,14033.6359706,2878.2469656000285,True
2020-04-24,2020-04-27,1,13923.803114500002,2789.76994010003,True
2020-04-29,2020-04-30,1,14213.3624624,2680.691059400029,True
2020-05-12,2020-05-13,1,14203.3776573,2771.73657570003,True
2020-05-15,2020-05-18,1,13764.046232900002,2893.695072300032,True
2020-05-19,2020-05-20,1,13754.061427800001,2845.5855622000345,True
2020-05-21,2020-05-22,1,13574.334936000001,2827.8587624000374,True
2020-05-25,2020-05-26,1,13095.0642912,2731.069321800038,True
2020-05-27,2020-05-28,1,13454.5172748,2673.5664616000377,True
2020-05-29,2020-06-01,1,13384.6236391,2586.1907661000387,True
2020-06-15,2020-06-16,1,13644.228571700001,2478.2744004000415,True
2020-07-17,2020-07-20,1,14742.526742900001,2528.0633945000445,True
2020-07-21,2020-07-22,1,15401.554269300002,2476.588709400048,True
2020-07-23,2020-07-24,1,14952.2380398,2496.068200000049,True
2020-07-27,2020-07-28,1,13983.711945100002,2317.4220036000497,True
2020-07-29,2020-07-30,1,14482.9522001,2277.828858600049,True
2020-07-31,2020-08-03,1,14562.8306409,2148.0257527000504,True
2020-08-04,2020-08-05,1,14652.693886800002,1958.0078912000517,True
2020-08-06,2020-08-07,1,14472.967395,1938.4455414000531,True
2020-08-10,2020-08-11,1,14383.1041491,1909.0615465000537,True
2020-08-20,2020-08-21,1,14802.465963300001,1698.7273598000575,True
2020-08-27,2020-08-28,1,14622.739471500001,1748.895485700059,True
2020-09-01,2020-09-02,1,14702.6179123,1718.858850800063,True
2020-09-03,2020-09-04,1,14482.9522001,1899.3801080000649,True
2020-09-08,2020-09-09,1,14183.4080471,2010.4768145000653,True
2020-09-11,2020-09-14,1,13594.304546200001,1972.6988245000666,True
2020-09-15,2020-09-16,1,13704.1374023,1974.7172899000689,True
2020-09-17,2020-09-18,1,13534.395715600001,1927.0564698000708,True
2020-09-21,2020-09-22,1,13714.122207400002,1979.0805407000735,True
2020-09-23,2020-09-24,1,13544.3805207,2061.466926900075,True
2020-09-25,2020-09-28,1,13144.9883167,1994.591111600077,True
2020-10-13,2020-10-14,1,13903.833504300002,2086.2484779000806,True
2020-10-15,2020-10-16,1,13724.1070125,1918.137751600083,True
2020-10-20,2020-10-21,1,13823.955063500001,1909.9062769000848,True
2020-10-22,2020-10-23,1,13634.2437666,1862.0415068000857,True
2020-10-26,2020-10-27,1,13654.2133768,1914.1879477000857,True
2020-11-16,2020-11-17,1,14253.3016828,1895.0742879000863,True
2020-11-18,2020-11-19,1,14373.119344,1965.7626890000884,True
2020-11-20,2020-11-23,1,14223.3472675,1916.6946139000884,True
2020-11-24,2020-11-25,1,14143.4688267,1847.7792986000895,True
2020-11-26,2020-11-27,1,13973.72714,1849.247099000091,True
2020-11-30,2020-12-01,1,13784.015843100002,1861.1076045000937,True
2020-12-02,2020-12-03,1,14023.6511655,1872.4786300000924,True
2020-12-04,2020-12-07,1,13813.9702584,1854.2623502000934,True
2020-12-14,2020-12-15,1,13514.426105400002,1996.7411220000959,True
2020-12-16,2020-12-17,1,13504.4413003,1959.1466870000968,True
2020-12-18,2020-12-21,1,13624.258961500002,1971.3335125000995,True
2020-12-24,2020-12-25,1,13354.669223800001,1964.060602800102,True
2021-01-26,2021-01-27,1,14792.4811582,1793.7676115001032,True
2021-01-28,2021-01-29,1,14183.4080471,1564.687514600104,True
2021-02-01,2021-02-02,1,13873.879089000002,1496.3228643001075,True
2021-02-03,2021-02-04,1,13244.836367700002,1529.2951000001103,True
2021-02-05,2021-02-08,1,13184.9275371,1552.3845056001119,True
2021-02-09,2021-02-10,1,13594.304546200001,1624.6637167001136,True
2021-02-18,2021-02-19,1,13933.787919600001,1656.2286974001145,True
2021-02-23,2021-02-24,1,13764.046232900002,1598.0935922001172,True
2021-02-26,2021-03-01,1,13784.015843100002,1529.9124969001186,True
2021-03-03,2021-03-04,1,13873.879089000002,1591.6154479001216,True
2021-03-05,2021-03-08,1,13724.1070125,1543.567122800123,True
2021-03-16,2021-03-17,1,13444.532469700001,1526.1054580001255,True
2021-03-18,2021-03-19,1,13494.456495200002,1488.5314180001296,True
2021-03-22,2021-03-23,1,13524.4109105,1440.890992900131,True
2021-04-06,2021-04-07,1,14133.4840216,1371.9960726001318,True
2021-04-08,2021-04-09,1,14333.180123600001,1402.7452533001342,True
2021-04-12,2021-04-13,1,14033.6359706,1364.0698833001352,True
2021-04-15,2021-04-16,1,14353.1497338,1414.7886742001374,True
2021-04-21,2021-04-22,1,14393.0889542,1365.3738841001395,True
2021-04-23,2021-04-26,1,14153.453631800001,1296.4381738001412,True
2021-04-27,2021-04-28,1,14393.0889542,1247.0233837001433,True
2021-05-07,2021-05-10,1,13424.562859500002,1159.5661082001443,True
2021-05-11,2021-05-12,1,13464.502079900001,1192.089653900146,True
2021-05-13,2021-05-14,1,13354.669223800001,1134.7907437001486,True
2021-05-19,2021-05-20,1,13184.9275371,1107.8541488001501,True
2021-06-01,2021-06-02,1,12406.1127393,1082.5083639001514,True
2021-06-03,2021-06-04,1,12236.371052600001,1097.5300944001538,True
2021-06-16,2021-06-17,1,12296.2798832,1072.4086545001555,True
2021-06-21,2021-06-22,1,12356.188713800002,1047.1648446001582,True
2021-06-28,2021-06-29,1,12555.8848158,1011.5079346001585,True
2021-06-30,2021-07-01,1,12386.1431291,966.1925395001599,True
2021-07-06,2021-07-07,1,12206.4166373,971.2702549001606,True
2021-07-20,2021-07-21,1,11697.191577200001,957.3777151001632,True
2021-08-06,2021-08-09,1,11757.024433300001,1153.2660304001638,True
2021-08-20,2021-08-23,1,11856.948458800001,1038.9951696001663,True
2021-08-24,2021-08-25,1,12026.6901455,1024.4295948001673,True
2021-08-27,2021-08-30,1,11687.2067721,950.5262494001672,True
2021-08-31,2021-09-01,1,11457.5562548,917.1127894001675,True
2021-09-02,2021-09-03,1,11727.1459925,833.122663900167,True
2021-09-09,2021-09-10,1,12156.4926118,808.286754000168,True
2021-09-13,2021-09-14,1,12146.507806700001,823.49203950017,True
2021-09-15,2021-09-16,1,11777.070018,789.42593950017,True
2021-09-17,2021-09-22,1,11727.1459925,825.4982152001703,True
2021-09-28,2021-09-29,1,11777.070018,791.4321152001703,True
2021-10-13,2021-10-14,1,11866.9332639,777.1928604001714,True
2021-10-15,2021-10-18,1,11707.1763823,653.2227245001723,True
2021-10-19,2021-10-20,1,11617.3131364,609.4777444001738,True
2021-10-22,2021-10-25,1,11517.465085400001,635.9731150001753,True
2021-10-26,2021-10-27,1,11407.6322293,572.6460297001759,True
2021-10-28,2021-10-29,1,11138.0424916,489.85920920017634,True
2021-11-08,2021-11-09,1,11627.2979415,456.0990342001787,True
2021-11-12,2021-11-15,1,11697.191577200001,422.1960942001806,True
