date,open,close,open_cross,close_cross,open_gap,close_gap
2020-04-14,13.28,13.81,13.28,13.81,0.0,0.0
2020-04-15,13.81,13.87,13.81,13.87,0.0,0.0
2020-04-16,13.75,14.05,13.75,14.05,0.0,0.0
2020-04-17,14.22,13.99,14.22,13.99,0.0,0.0
2020-04-20,14.06,14.47,14.06,14.47,0.0,0.0
2020-04-21,14.3,14.16,14.3,14.16,0.0,0.0
2020-04-22,14.06,14.06,14.06,14.06,0.0,0.0
2020-04-23,14.25,13.96,14.25,13.96,0.0,0.0
2020-04-24,13.96,13.95,13.96,13.95,0.0,0.0
2020-04-27,14.0,13.95,14.0,13.95,0.0,0.0
2020-04-28,14.01,14.21,14.01,14.21,0.0,0.0
2020-04-29,14.16,14.24,14.16,14.24,0.0,0.0
2020-04-30,14.31,14.69,14.31,14.69,0.0,0.0
2020-05-06,14.43,14.76,14.43,14.76,0.0,0.0
2020-05-07,14.75,14.38,14.75,14.38,0.0,0.0
2020-05-08,14.48,14.44,14.48,14.44,0.0,0.0
2020-05-11,14.5,14.52,14.5,14.52,0.0,0.0
2020-05-12,14.45,14.23,14.45,14.23,0.0,0.0
2020-05-13,14.1,14.18,14.1,14.18,0.0,0.0
2020-05-14,14.07,13.69,14.07,13.69,0.0,0.0
2020-05-15,13.74,13.79,13.74,13.79,0.0,0.0
2020-05-18,13.63,13.49,13.63,13.49,0.0,0.0
2020-05-19,13.54,13.78,13.54,13.78,0.0,0.0
2020-05-20,13.79,13.85,13.79,13.85,0.0,0.0
2020-05-21,13.88,13.6,13.88,13.6,0.0,0.0
2020-05-22,13.58,13.26,13.58,13.26,0.0,0.0
2020-05-25,13.25,13.12,13.25,13.12,0.0,0.0
2020-05-26,13.18,13.5,13.18,13.5,0.0,0.0
2020-05-27,13.56,13.48,13.56,13.48,0.0,0.0
2020-05-28,13.5,13.46,13.5,13.46,0.0,0.0
2020-05-29,13.4,13.41,13.4,13.41,0.0,0.0
2020-06-01,13.46,13.88,13.46,13.88,0.0,0.0
2020-06-02,13.9,14.16,13.9,14.16,0.0,0.0
2020-06-03,14.27,14.22,14.27,14.22,0.0,0.0
2020-06-04,14.25,14.16,14.25,14.16,0.0,0.0
2020-06-05,14.16,14.08,14.16,14.08,0.0,0.0
2020-06-08,14.25,14.26,14.25,14.26,0.0,0.0
2020-06-09,14.4,14.55,14.4,14.55,0.0,0.0
2020-06-10,14.56,14.28,14.56,14.28,0.0,0.0
2020-06-11,14.25,14.02,14.25,14.02,0.0,0.0
2020-06-12,13.7,13.81,13.7,13.81,0.0,0.0
2020-06-15,13.68,13.67,13.68,13.67,0.0,0.0
2020-06-16,13.74,14.03,13.74,14.03,0.0,0.0
2020-06-17,13.97,14.25,13.97,14.25,0.0,0.0
2020-06-18,14.25,14.4,14.25,14.4,0.0,0.0
2020-06-19,14.43,14.35,14.43,14.35,0.0,0.0
2020-06-22,14.36,14.4,14.36,14.4,0.0,0.0
2020-06-23,14.36,14.11,14.36,14.11,0.0,0.0
2020-06-24,14.15,15.52,14.15,15.52,0.0,0.0
2020-06-29,15.49,15.22,15.49,15.22,0.0,0.0
2020-06-30,15.19,15.15,15.19,15.15,0.0,0.0
2020-07-01,15.2,15.42,15.2,15.42,0.0,0.0
2020-07-02,15.34,15.61,15.34,15.61,0.0,0.0
2020-07-03,15.65,15.91,15.65,15.91,0.0,0.0
2020-07-06,16.21,16.49,16.21,16.49,0.0,0.0
2020-07-07,16.5,16.38,16.5,16.38,0.0,0.0
2020-07-08,16.3,16.4,16.3,16.4,0.0,0.0
2020-07-09,16.38,16.72,16.38,16.72,0.0,0.0
2020-07-10,16.68,16.03,16.68,16.03,0.0,0.0
2020-07-13,15.96,16.5,15.96,16.5,0.0,0.0
2020-07-14,16.53,16.59,16.53,16.59,0.0,0.0
2020-07-15,16.83,16.2,16.83,16.2,0.0,0.0
2020-07-16,16.13,14.87,16.13,14.87,0.0,0.0
2020-07-17,15.08,14.79,15.08,14.79,0.0,0.0
2020-07-20,14.88,15.29,14.88,15.29,0.0,0.0
2020-07-21,15.4,15.43,15.4,15.43,0.0,0.0
2020-07-22,15.44,15.36,15.44,15.36,0.0,0.0
2020-07-23,15.17,14.98,15.17,14.98,0.0,0.0
2020-07-24,14.92,14.16,14.92,14.16,0.0,0.0
2020-07-27,14.23,14.01,14.23,14.01,0.0,0.0
2020-07-28,14.15,14.21,14.15,14.21,0.0,0.0
2020-07-29,14.22,14.51,14.22,14.51,0.0,0.0
2020-07-30,14.51,14.29,14.51,14.29,0.0,0.0
2020-07-31,14.28,14.59,14.28,14.59,0.0,0.0
2020-08-03,14.68,14.89,14.68,14.89,0.0,0.0
2020-08-04,14.9,14.68,14.9,14.68,0.0,0.0
2020-08-05,14.83,14.61,14.83,14.61,0.0,0.0
2020-08-06,14.65,14.5,14.65,14.5,0.0,0.0
2020-08-07,14.48,14.3,14.48,14.3,0.0,0.0
2020-08-10,14.19,14.41,14.19,14.41,0.0,0.0
2020-08-11,14.4,14.16,14.4,14.16,0.0,0.0
2020-08-12,14.38,15.14,14.38,15.14,0.0,0.0
2020-08-13,15.27,15.17,15.27,15.17,0.0,0.0
2020-08-14,15.01,15.03,15.01,15.03,0.0,0.0
2020-08-17,15.09,15.28,15.09,15.28,0.0,0.0
2020-08-18,15.3,15.18,15.3,15.18,0.0,0.0
2020-08-19,15.18,14.85,15.18,14.85,0.0,0.0
2020-08-20,14.75,14.83,14.75,14.83,0.0,0.0
2020-08-21,15.0,14.8,15.0,14.8,0.0,0.0
2020-08-24,14.86,14.99,14.86,14.99,0.0,0.0
2020-08-25,15.04,15.09,15.04,15.09,0.0,0.0
2020-08-26,15.08,14.54,15.08,14.54,0.0,0.0
2020-08-27,14.6,14.65,14.6,14.65,0.0,0.0
2020-08-28,14.56,14.75,14.56,14.75,0.0,0.0
2020-08-31,14.84,14.74,14.84,14.74,0.0,0.0
2020-09-01,14.67,14.73,14.67,14.73,0.0,0.0
2020-09-02,14.72,14.77,14.72,14.77,0.0,0.0
2020-09-03,14.84,14.51,14.84,14.51,0.0,0.0
2020-09-04,14.29,14.17,14.29,14.17,0.0,0.0
2020-09-07,14.01,13.94,14.01,13.94,0.0,0.0
2020-09-08,13.94,14.21,13.94,14.21,0.0,0.0
2020-09-09,14.06,13.91,14.06,13.91,0.0,0.0
2020-09-10,14.0,13.56,14.0,13.56,0.0,0.0
2020-09-11,13.47,13.62,13.47,13.62,0.0,0.0
2020-09-14,13.62,13.85,13.62,13.85,0.0,0.0
2020-09-15,13.83,13.73,13.83,13.73,0.0,0.0
2020-09-16,13.69,13.6,13.69,13.6,0.0,0.0
2020-09-17,13.56,13.56,13.56,13.56,0.0,0.0
2020-09-18,13.57,13.82,13.57,13.82,0.0,0.0
2020-09-21,13.81,13.74,13.81,13.74,0.0,0.0
2020-09-22,13.65,13.56,13.65,13.56,0.0,0.0
2020-09-23,13.63,13.57,13.63,13.57,0.0,0.0
2020-09-24,13.45,13.23,13.45,13.23,0.0,0.0
2020-09-25,13.31,13.17,13.31,13.17,0.0,0.0
2020-09-28,13.2,13.28,13.2,13.28,0.0,0.0
2020-09-29,13.32,13.56,13.32,13.56,0.0,0.0
2020-09-30,13.6,13.59,13.6,13.59,0.0,0.0
2020-10-09,13.81,13.85,13.81,13.85,0.0,0.0
2020-10-12,13.9,14.02,13.9,14.02,0.0,0.0
2020-10-13,14.0,13.93,14.0,13.93,0.0,0.0
2020-10-14,13.8,13.73,13.8,13.73,0.0,0.0
2020-10-15,13.75,13.75,13.75,13.75,0.0,0.0
2020-10-16,13.88,13.78,13.88,13.78,0.0,0.0
2020-10-19,13.9,13.86,13.9,13.86,0.0,0.0
2020-10-20,13.82,13.85,13.82,13.85,0.0,0.0
2020-10-21,13.82,13.64,13.82,13.64,0.0,0.0
2020-10-22,13.58,13.66,13.58,13.66,0.0,0.0
2020-10-23,13.67,13.59,13.67,13.59,0.0,0.0
2020-10-26,13.57,13.68,13.57,13.68,0.0,0.0
2020-10-27,13.59,13.87,13.59,13.87,0.0,0.0
2020-10-28,13.93,13.94,13.93,13.94,0.0,0.0
2020-10-29,13.76,13.96,13.76,13.96,0.0,0.0
2020-10-30,13.9,13.65,13.9,13.65,0.0,0.0
2020-11-02,13.4,13.16,13.4,13.16,0.0,0.0
2020-11-03,13.18,13.38,13.18,13.38,0.0,0.0
2020-11-04,13.4,13.47,13.4,13.47,0.0,0.0
2020-11-05,13.68,13.81,13.68,13.81,0.0,0.0
2020-11-06,13.85,14.0,13.85,14.0,0.0,0.0
2020-11-09,14.27,14.4,14.27,14.4,0.0,0.0
2020-11-10,14.35,15.06,14.35,15.06,0.0,0.0
2020-11-11,14.94,14.54,14.94,14.54,0.0,0.0
2020-11-12,14.51,14.48,14.51,14.48,0.0,0.0
2020-11-13,14.31,14.35,14.31,14.35,0.0,0.0
2020-11-16,14.45,14.28,14.45,14.28,0.0,0.0
2020-11-17,14.26,14.14,14.26,14.14,0.0,0.0
2020-11-18,14.14,14.4,14.14,14.4,0.0,0.0
2020-11-19,14.29,14.34,14.29,14.34,0.0,0.0
2020-11-20,14.35,14.25,14.35,14.25,0.0,0.0
2020-11-23,14.26,14.17,14.26,14.17,0.0,0.0
2020-11-24,14.15,14.17,14.15,14.17,0.0,0.0
2020-11-25,14.2,14.09,14.2,14.09,0.0,0.0
2020-11-26,14.06,14.0,14.06,14.0,0.0,0.0
2020-11-27,13.96,13.83,13.96,13.83,0.0,0.0
2020-11-30,13.77,13.81,13.77,13.81,0.0,0.0
2020-12-01,13.76,14.08,13.76,14.08,0.0,0.0
2020-12-02,14.1,14.05,14.1,14.05,0.0,0.0
2020-12-03,14.0,13.87,14.0,13.87,0.0,0.0
2020-12-04,13.8,13.84,13.8,13.84,0.0,0.0
2020-12-07,13.82,13.71,13.82,13.71,0.0,0.0
2020-12-08,13.85,14.14,13.85,14.14,0.0,0.0
2020-12-09,14.17,13.82,14.17,13.82,0.0,0.0
2020-12-10,13.76,13.43,13.76,13.43,0.0,0.0
2020-12-11,13.38,13.47,13.38,13.47,0.0,0.0
2020-12-14,13.52,13.54,13.52,13.54,0.0,0.0
2020-12-15,13.36,13.56,13.36,13.56,0.0,0.0
2020-12-16,13.56,13.53,13.56,13.53,0.0,0.0
2020-12-17,13.53,13.58,13.53,13.58,0.0,0.0
2020-12-18,13.63,13.65,13.63,13.65,0.0,0.0
2020-12-21,13.6,13.65,13.6,13.65,0.0,0.0
2020-12-22,13.58,13.27,13.58,13.27,0.0,0.0
2020-12-23,13.31,13.58,13.31,13.58,0.0,0.0
2020-12-24,13.63,13.38,13.63,13.38,0.0,0.0
2020-12-25,13.35,13.4,13.35,13.4,0.0,0.0
2020-12-28,13.42,13.27,13.42,13.27,0.0,0.0
2020-12-29,13.32,13.51,13.32,13.51,0.0,0.0
2020-12-30,13.49,13.67,13.49,13.67,0.0,0.0
2020-12-31,13.67,13.69,13.67,13.69,0.0,0.0
2021-01-04,13.7,13.8,13.7,13.8,0.0,0.0
2021-01-05,13.8,13.95,13.8,13.95,0.0,0.0
2021-01-06,13.96,13.87,13.96,13.87,0.0,0.0
2021-01-07,13.79,13.73,13.79,13.73,0.0,0.0
2021-01-08,13.86,14.24,13.86,14.24,0.0,0.0
2021-01-11,14.1,14.36,14.1,14.36,0.0,0.0
2021-01-12,14.3,14.57,14.3,14.57,0.0,0.0
2021-01-13,14.48,15.18,14.48,15.18,0.0,0.0
2021-01-14,15.15,15.67,15.15,15.67,0.0,0.0
2021-01-15,15.57,15.25,15.57,15.25,0.0,0.0
2021-01-18,15.26,15.88,15.26,15.88,0.0,0.0
2021-01-19,15.86,15.1,15.86,15.1,0.0,0.0
2021-01-20,15.35,15.14,15.35,15.14,0.0,0.0
2021-01-21,15.15,15.19,15.15,15.19,0.0,0.0
2021-01-22,15.09,14.75,15.09,14.75,0.0,0.0
2021-01-25,14.69,15.2,14.69,15.2,0.0,0.0
2021-01-26,15.02,14.82,15.02,14.82,0.0,0.0
2021-01-27,14.95,14.86,14.95,14.86,0.0,0.0
2021-01-28,14.61,14.21,14.61,14.21,0.0,0.0
2021-01-29,14.4,14.29,14.4,14.29,0.0,0.0
2021-02-01,14.05,13.9,14.05,13.9,0.0,0.0
2021-02-02,13.93,13.7,13.93,13.7,0.0,0.0
2021-02-03,13.67,13.27,13.67,13.27,0.0,0.0
2021-02-04,13.2,13.52,13.2,13.52,0.0,0.0
2021-02-05,13.51,13.21,13.51,13.21,0.0,0.0
2021-02-08,13.15,13.25,13.15,13.25,0.0,0.0
2021-02-09,13.3,13.62,13.3,13.62,0.0,0.0
2021-02-10,13.51,14.04,13.51,14.04,0.0,0.0
2021-02-18,14.12,13.96,14.12,13.96,0.0,0.0
2021-02-19,13.89,14.19,13.89,14.19,0.0,0.0
2021-02-22,14.25,13.97,14.25,13.97,0.0,0.0
2021-02-23,13.85,13.79,13.85,13.79,0.0,0.0
2021-02-24,13.81,14.05,13.81,14.05,0.0,0.0
2021-02-25,14.05,13.92,14.05,13.92,0.0,0.0
2021-02-26,13.77,13.81,13.77,13.81,0.0,0.0
2021-03-01,13.84,13.85,13.84,13.85,0.0,0.0
2021-03-02,13.9,13.58,13.9,13.58,0.0,0.0
2021-03-03,13.56,13.9,13.56,13.9,0.0,0.0
2021-03-04,13.8,13.63,13.8,13.63,0.0,0.0
2021-03-05,13.5,13.75,13.5,13.75,0.0,0.0
2021-03-08,13.76,13.7,13.76,13.7,0.0,0.0
2021-03-09,13.68,13.9,13.68,13.9,0.0,0.0
2021-03-10,13.98,13.73,13.98,13.73,0.0,0.0
2021-03-11,13.72,13.67,13.72,13.67,0.0,0.0
2021-03-12,13.69,13.53,13.69,13.53,0.0,0.0
2021-03-15,13.48,13.32,13.48,13.32,0.0,0.0
2021-03-16,13.34,13.47,13.34,13.47,0.0,0.0
2021-03-17,13.45,13.55,13.45,13.55,0.0,0.0
2021-03-18,13.57,13.52,13.57,13.52,0.0,0.0
2021-03-19,13.52,13.5,13.52,13.5,0.0,0.0
2021-03-22,13.48,13.55,13.48,13.55,0.0,0.0
2021-03-23,13.56,13.65,13.56,13.65,0.0,0.0
2021-03-24,13.66,13.86,13.66,13.86,0.0,0.0
2021-03-25,13.9,13.82,13.9,13.82,0.0,0.0
2021-03-26,13.8,14.04,13.8,14.04,0.0,0.0
2021-03-29,14.07,13.65,14.07,13.65,0.0,0.0
2021-03-30,13.74,14.36,13.74,14.36,0.0,0.0
2021-03-31,14.3,14.37,14.3,14.37,0.0,0.0
2021-04-01,14.41,14.42,14.41,14.42,0.0,0.0
2021-04-02,14.37,14.15,14.37,14.15,0.0,0.0
2021-04-06,14.33,14.16,14.33,14.16,0.0,0.0
2021-04-07,14.19,14.38,14.19,14.38,0.0,0.0
2021-04-08,14.34,14.36,14.34,14.36,0.0,0.0
2021-04-09,14.29,14.06,14.29,14.06,0.0,0.0
2021-04-12,14.05,14.06,14.05,14.06,0.0,0.0
2021-04-13,14.06,14.49,14.06,14.49,0.0,0.0
2021-04-14,14.59,14.5,14.59,14.5,0.0,0.0
2021-04-15,14.54,14.38,14.54,14.38,0.0,0.0
2021-04-16,14.29,14.4,14.29,14.4,0.0,0.0
2021-04-19,14.35,14.71,14.35,14.71,0.0,0.0
2021-04-20,14.65,14.38,14.65,14.38,0.0,0.0
2021-04-21,14.33,14.42,14.33,14.42,0.0,0.0
2021-04-22,14.43,14.18,14.43,14.18,0.0,0.0
2021-04-23,14.15,14.18,14.15,14.18,0.0,0.0
2021-04-26,14.21,14.35,14.21,14.35,0.0,0.0
2021-04-27,14.34,14.42,14.34,14.42,0.0,0.0
2021-04-28,14.43,14.55,14.43,14.55,0.0,0.0
2021-04-29,14.65,14.7,14.65,14.7,0.0,0.0
2021-04-30,14.65,13.76,14.65,13.76,0.0,0.0
2021-05-06,13.61,13.67,13.61,13.67,0.0,0.0
2021-05-07,13.67,13.45,13.67,13.45,0.0,0.0
2021-05-10,13.5,13.52,13.5,13.52,0.0,0.0
2021-05-11,13.45,13.49,13.45,13.49,0.0,0.0
2021-05-12,13.42,13.52,13.42,13.52,0.0,0.0
2021-05-13,13.44,13.38,13.44,13.38,0.0,0.0
2021-05-14,13.4,13.48,13.4,13.48,0.0,0.0
2021-05-17,13.46,13.3,13.46,13.3,0.0,0.0
2021-05-18,13.31,13.35,13.31,13.35,0.0,0.0
2021-05-19,13.3,13.21,13.3,13.21,0.0,0.0
2021-05-20,13.2,13.22,13.2,13.22,0.0,0.0
2021-05-21,13.21,13.11,13.21,13.11,0.0,0.0
2021-05-24,13.11,12.55,13.11,12.55,0.0,0.0
2021-05-25,12.56,12.64,12.56,12.64,0.0,0.0
2021-05-26,12.56,12.56,12.56,12.56,0.0,0.0
2021-05-27,12.53,12.62,12.53,12.62,0.0,0.0
2021-05-28,12.56,12.35,12.56,12.35,0.0,0.0
2021-05-31,12.38,12.42,12.38,12.42,0.0,0.0
2021-06-01,12.42,12.43,12.42,12.43,0.0,0.0
2021-06-02,12.42,12.22,12.42,12.22,0.0,0.0
2021-06-03,12.22,12.26,12.22,12.26,0.0,0.0
2021-06-04,12.21,12.22,12.21,12.22,0.0,0.0
2021-06-07,12.23,12.49,12.23,12.49,0.0,0.0
2021-06-08,12.56,12.51,12.56,12.51,0.0,0.0
2021-06-09,12.47,12.54,12.47,12.54,0.0,0.0
2021-06-10,12.51,12.56,12.51,12.56,0.0,0.0
2021-06-11,12.56,12.5,12.56,12.5,0.0,0.0
2021-06-15,12.5,12.55,12.5,12.55,0.0,0.0
2021-06-16,12.5,12.32,12.5,12.32,0.0,0.0
2021-06-17,12.31,12.45,12.31,12.45,0.0,0.0
2021-06-18,12.48,12.49,12.48,12.49,0.0,0.0
2021-06-21,12.4,12.38,12.4,12.38,0.0,0.0
2021-06-22,12.37,12.31,12.37,12.31,0.0,0.0
2021-06-23,12.32,12.56,12.32,12.56,0.0,0.0
2021-06-24,12.61,12.67,12.61,12.67,0.0,0.0
2021-06-25,12.69,12.61,12.69,12.61,0.0,0.0
2021-06-28,12.66,12.58,12.66,12.58,0.0,0.0
2021-06-29,12.58,12.41,12.58,12.41,0.0,0.0
2021-06-30,12.45,12.41,12.45,12.41,0.0,0.0
2021-07-01,12.42,12.3,12.42,12.3,0.0,0.0
2021-07-02,12.29,11.97,12.29,11.97,0.0,0.0
2021-07-05,11.95,12.19,11.95,12.19,0.0,0.0
2021-07-06,12.19,12.23,12.19,12.23,0.0,0.0
2021-07-07,12.19,12.15,12.19,12.15,0.0,0.0
2021-07-08,12.16,12.03,12.16,12.03,0.0,0.0
2021-07-09,12.02,11.95,12.02,11.95,0.0,0.0
2021-07-12,12.0,12.0,12.0,12.0,0.0,0.0
2021-07-13,12.02,12.04,12.02,12.04,0.0,0.0
2021-07-14,12.01,11.64,12.01,11.64,0.0,0.0
2021-07-15,11.66,11.75,11.66,11.75,0.0,0.0
2021-07-16,11.72,11.49,11.72,11.49,0.0,0.0
2021-07-19,11.5,11.56,11.5,11.56,0.0,0.0
2021-07-20,11.51,11.72,11.51,11.72,0.0,0.0
2021-07-21,11.7,11.77,11.7,11.77,0.0,0.0
2021-07-22,11.76,11.71,11.76,11.71,0.0,0.0
2021-07-23,11.7,11.76,11.7,11.76,0.0,0.0
2021-07-26,11.79,11.62,11.79,11.62,0.0,0.0
2021-07-27,11.43,11.28,11.43,11.28,0.0,0.0
2021-07-28,11.28,11.0,11.28,11.0,0.0,0.0
2021-07-29,11.05,10.99,11.05,10.99,0.0,0.0
2021-07-30,10.96,11.22,10.96,11.22,0.0,0.0
2021-08-02,11.22,11.81,11.22,11.81,0.0,0.0
2021-08-03,11.85,11.83,11.85,11.83,0.0,0.0
2021-08-04,11.79,11.91,11.79,11.91,0.0,0.0
2021-08-05,11.98,11.85,11.98,11.85,0.0,0.0
2021-08-06,11.83,11.83,11.83,11.83,0.0,0.0
2021-08-09,11.8,12.03,11.8,12.03,0.0,0.0
2021-08-10,12.05,12.14,12.05,12.14,0.0,0.0
2021-08-11,12.24,11.78,12.24,11.78,0.0,0.0
2021-08-12,11.76,11.75,11.76,11.75,0.0,0.0
2021-08-13,11.74,11.84,11.74,11.84,0.0,0.0
2021-08-16,11.87,12.27,11.87,12.27,0.0,0.0
2021-08-17,12.27,12.02,12.27,12.02,0.0,0.0
2021-08-18,12.01,12.25,12.01,12.25,0.0,0.0
2021-08-19,12.2,11.85,12.2,11.85,0.0,0.0
2021-08-20,11.88,11.88,11.88,11.88,0.0,0.0
2021-08-23,11.96,12.04,11.96,12.04,0.0,0.0
2021-08-24,12.15,12.05,12.15,12.05,0.0,0.0
2021-08-25,12.03,11.98,12.03,11.98,0.0,0.0
2021-08-26,11.96,11.69,11.96,11.69,0.0,0.0
2021-08-27,11.69,11.71,11.69,11.71,0.0,0.0
2021-08-30,11.75,11.51,11.75,11.51,0.0,0.0
2021-08-31,11.53,11.48,11.53,11.48,0.0,0.0
2021-09-01,11.48,11.71,11.48,11.71,0.0,0.0
2021-09-02,11.71,11.75,11.71,11.75,0.0,0.0
2021-09-03,11.8,12.0,11.8,12.0,0.0,0.0
2021-09-06,12.01,12.05,12.01,12.05,0.0,0.0
2021-09-07,12.05,12.17,12.05,12.17,0.0,0.0
2021-09-08,12.17,12.19,12.17,12.19,0.0,0.0
2021-09-09,12.24,12.18,12.24,12.18,0.0,0.0
2021-09-10,12.17,12.2,12.17,12.2,0.0,0.0
2021-09-13,12.22,12.17,12.22,12.17,0.0,0.0
2021-09-14,12.12,11.94,12.12,11.94,0.0,0.0
2021-09-15,11.93,11.8,11.93,11.8,0.0,0.0
2021-09-16,11.8,11.75,11.8,11.75,0.0,0.0
2021-09-17,11.75,11.75,11.75,11.75,0.0,0.0
2021-09-22,11.68,11.69,11.68,11.69,0.0,0.0
2021-09-23,11.99,12.08,11.99,12.08,0.0,0.0
2021-09-24,12.0,11.86,12.0,11.86,0.0,0.0
2021-09-27,11.9,11.87,11.9,11.87,0.0,0.0
2021-09-28,11.81,11.8,11.81,11.8,0.0,0.0
2021-09-29,11.8,11.84,11.8,11.84,0.0,0.0
2021-09-30,11.84,11.62,11.84,11.62,0.0,0.0
2021-10-08,11.74,12.12,11.74,12.12,0.0,0.0
2021-10-11,12.12,12.13,12.12,12.13,0.0,0.0
2021-10-12,12.17,11.88,12.17,11.88,0.0,0.0
2021-10-13,11.88,11.89,11.88,11.89,0.0,0.0
2021-10-14,11.87,11.86,11.87,11.86,0.0,0.0
2021-10-15,11.86,11.73,11.86,11.73,0.0,0.0
2021-10-18,11.82,11.58,11.82,11.58,0.0,0.0
2021-10-19,11.62,11.64,11.62,11.64,0.0,0.0
2021-10-20,11.65,11.59,11.65,11.59,0.0,0.0
2021-10-21,11.6,11.49,11.6,11.49,0.0,0.0
2021-10-22,11.49,11.54,11.49,11.54,0.0,0.0
2021-10-25,11.48,11.38,11.48,11.38,0.0,0.0
2021-10-26,11.42,11.43,11.42,11.43,0.0,0.0
2021-10-27,11.46,11.28,11.46,11.28,0.0,0.0
2021-10-28,11.13,11.16,11.13,11.16,0.0,0.0
2021-10-29,11.21,11.35,11.21,11.35,0.0,0.0
2021-11-01,11.3,11.44,11.3,11.44,0.0,0.0
2021-11-02,11.5,11.43,11.5,11.43,0.0,0.0
2021-11-03,11.38,11.47,11.38,11.47,0.0,0.0
2021-11-04,11.52,11.62,11.52,11.62,0.0,0.0
2021-11-05,11.6,11.69,11.6,11.69,0.0,0.0
2021-11-08,11.68,11.65,11.68,11.65,0.0,0.0
2021-11-09,11.65,11.59,11.65,11.59,0.0,0.0
2021-11-10,11.62,11.54,11.62,11.54,0.0,0.0
2021-11-11,11.52,11.73,11.52,11.73,0.0,0.0
2021-11-12,11.74,11.72,11.74,11.72,0.0,0.0
2021-11-15,11.72,11.87,11.72,11.87,0.0,0.0
2021-11-16,11.87,11.81,11.87,11.81,0.0,0.0
2021-11-17,11.79,11.74,11.79,11.74,0.0,0.0
2021-11-18,11.74,11.62,11.74,11.62,0.0,0.0
2021-11-19,11.6,11.91,11.6,11.91,0.0,0.0
2021-11-22,11.92,11.86,11.92,11.86,0.0,0.0
2021-11-23,11.86,11.73,11.86,11.73,0.0,0.0
2021-11-24,11.74,11.71,11.74,11.71,0.0,0.0
2021-11-25,11.74,11.63,11.74,11.63,0.0,0.0
2021-11-26,11.63,11.17,11.63,11.17,0.0,0.0
2021-11-29,11.09,10.98,11.09,10.98,0.0,0.0
2021-11-30,11.01,11.17,11.01,11.17,0.0,0.0
2021-12-01,11.18,11.26,11.18,11.26,0.0,0.0
2021-12-02,11.21,11.2,11.21,11.2,0.0,0.0
2021-12-03,11.19,11.25,11.19,11.25,0.0,0.0
2021-12-06,11.22,11.28,11.22,11.28,0.0,0.0
2021-12-07,11.32,11.35,11.32,11.35,0.0,0.0
2021-12-08,11.37,11.56,11.37,11.56,0.0,0.0
2021-12-09,11.5,11.77,11.5,11.77,0.0,0.0
2021-12-10,11.75,11.89,11.75,11.89,0.0,0.0
2021-12-13,11.88,11.98,11.88,11.98,0.0,0.0
2021-12-14,11.96,11.97,11.96,11.97,0.0,0.0
2021-12-15,11.93,11.87,11.93,11.87,0.0,0.0
2021-12-16,11.92,12.05,11.92,12.05,0.0,0.0
2021-12-17,12.04,12.14,12.04,12.14,0.0,0.0
2021-12-20,12.14,12.1,12.14,12.1,0.0,0.0
2021-12-21,12.1,12.15,12.1,12.15,0.0,0.0
2021-12-22,12.0,11.91,12.0,11.91,0.0,0.0
2021-12-23,11.88,12.03,11.88,12.03,0.0,0.0
2021-12-24,12.0,11.98,12.0,11.98,0.0,0.0
2021-12-27,11.98,12.08,11.98,12.08,0.0,0.0
2021-12-28,12.08,12.05,12.08,12.05,0.0,0.0
2021-12-29,12.0,11.9,12.0,11.9,0.0,0.0
2021-12-30,11.91,11.9,11.91,11.9,0.0,0.0
2021-12-31,11.92,11.92,11.92,11.92,0.0,0.0
2022-01-04,11.93,12.04,11.93,12.04,0.0,0.0
2022-01-05,12.03,12.11,12.03,12.11,0.0,0.0
2022-01-06,12.13,11.89,12.13,11.89,0.0,0.0
2022-01-07,11.92,11.83,11.92,11.83,0.0,0.0
2022-01-10,11.81,11.96,11.81,11.96,0.0,0.0
2022-01-11,11.93,11.85,11.93,11.85,0.0,0.0
2022-01-12,11.85,11.82,11.85,11.82,0.0,0.0
2022-01-13,11.86,11.55,11.86,11.55,0.0,0.0
2022-01-14,11.47,11.34,11.47,11.34,0.0,0.0
2022-01-17,11.34,11.42,11.34,11.42,0.0,0.0
2022-01-18,11.45,11.72,11.45,11.72,0.0,0.0
2022-01-19,11.72,11.64,11.72,11.64,0.0,0.0
2022-01-20,11.69,11.77,11.69,11.77,0.0,0.0
2022-01-21,11.71,11.61,11.71,11.61,0.0,0.0
2022-01-24,11.55,11.49,11.55,11.49,0.0,0.0
2022-01-25,11.56,11.31,11.56,11.31,0.0,0.0
2022-01-26,11.31,11.25,11.31,11.25,0.0,0.0
2022-01-27,11.25,11.13,11.25,11.13,0.0,0.0
2022-01-28,11.14,11.11,11.14,11.11,0.0,0.0
2022-02-07,11.2,11.16,11.2,11.16,0.0,0.0
2022-02-08,11.15,11.29,11.15,11.29,0.0,0.0
2022-02-09,11.31,11.35,11.31,11.35,0.0,0.0
2022-02-10,11.37,11.41,11.37,11.41,0.0,0.0
2022-02-11,11.41,11.33,11.41,11.33,0.0,0.0
2022-02-14,11.27,11.26,11.27,11.26,0.0,0.0
2022-02-15,11.23,11.24,11.23,11.24,0.0,0.0
2022-02-16,11.3,11.27,11.3,11.27,0.0,0.0
2022-02-17,11.25,11.25,11.25,11.25,0.0,0.0
2022-02-18,11.24,11.29,11.24,11.29,0.0,0.0
2022-02-21,11.27,11.4,11.27,11.4,0.0,0.0
