entry,exit,days,sale_cash,final_cash,restored
2020-01-06,2020-01-07,1,17867.801129,5447.482549799999,True
2020-01-13,2020-01-14,1,18576.7222911,5359.5066543999965,True
2020-01-16,2020-01-17,1,18377.0261891,5311.959459400001,True
2020-02-04,2020-02-05,1,17987.618790200002,5125.134868000005,True
2020-02-28,2020-03-02,1,17049.0471108,4860.185805800003,True
2020-03-09,2020-03-10,1,16150.414651800002,5017.290697800005,True
2020-03-11,2020-03-12,1,16509.867635399998,5263.708170700002,True
2020-03-13,2020-03-16,1,15621.2199815,5191.774395400003,True
2020-03-19,2020-03-20,1,13484.471690100001,4984.132348700003,True
2020-03-23,2020-03-24,1,12495.9759852,4718.478206400003,True
2020-03-27,2020-03-30,1,13045.1402657,4911.9415437000025,True
2020-03-31,2020-04-01,1,13184.9275371,4955.041349500005,True
2020-04-09,2020-04-10,1,13923.803114500002,4926.59552460001,True
2020-04-13,2020-04-14,1,13125.018706500001,4759.708498300011,True
2020-04-16,2020-04-17,1,14023.6511655,4550.965121600011,True
2020-04-23,2020-04-24,1,13933.787919600001,4512.493701600013,True
2020-04-27,2020-04-28,1,13923.803114500002,4414.011476000018,True
2020-04-30,2020-05-06,1,14662.6786919,4634.18642360002,True
2020-05-13,2020-05-14,1,14153.453631800001,4705.323514700021,True
2020-05-18,2020-05-19,1,13464.502079900001,4617.784659200022,True
2020-05-20,2020-05-21,1,13823.955063500001,4549.521983900027,True
2020-05-22,2020-05-25,1,13234.8515626,4522.483414000028,True
2020-05-26,2020-05-27,1,13474.486885,4424.91896340003,True
2020-05-28,2020-05-29,1,13434.5476646,4447.498494000032,True
2020-07-20,2020-07-21,1,15241.766997900002,4476.257337900035,True
2020-07-22,2020-07-23,1,15331.660633600002,4625.029419800036,True
2020-07-24,2020-07-27,1,14133.4840216,4516.113699100035,True
2020-07-28,2020-07-29,1,14183.4080471,4467.127204000039,True
2020-07-30,2020-07-31,1,14263.2864879,4437.987949100037,True
2020-08-03,2020-08-04,1,14862.3747939,4387.614594000039,True
2020-08-05,2020-08-06,1,14582.800251100001,4307.796698600041,True
2020-08-07,2020-08-10,1,14273.271293,4378.689049700042,True
2020-08-11,2020-08-12,1,14133.4840216,4119.695327500045,True
2020-08-21,2020-08-24,1,14772.511548,4019.479526900046,True
2020-08-28,2020-08-31,1,14722.5875225,3889.3501010000437,True
2020-09-02,2020-09-03,1,14742.557132700002,3779.1902853000465,True
