date,open,high,low,close,preclose,volume
2018-08-03,13.5039535700,13.5620529400,13.1138578000,13.1221577100,13.4790538400,51818003
2018-08-06,13.0889580700,13.1553573500,12.5411640100,12.5660637400,13.1221577100,49149378
2018-08-07,12.6158632000,12.9229598700,12.4830646400,12.9063600500,12.5660637400,45278678
2018-08-08,12.7901613100,12.8399607700,12.4498650000,12.4581649100,12.9063600500,46605307
2018-08-09,12.4415650900,12.9312597800,12.2838668000,12.7984612200,12.4581649100,61822492
2018-08-10,12.7154621200,12.8897602300,12.7071622100,12.8399607700,12.7984612200,36117070
2018-08-13,12.6075632900,13.1387575300,12.5162642800,13.0474585200,12.8399607700,52992504
2018-08-14,13.0557584300,13.0806581600,12.8150610400,12.8731604100,13.0474585200,44634477
2018-08-15,12.7735614900,12.8565605900,12.4830646400,12.4996644600,12.8731604100,40808623
2018-08-16,12.3253663500,12.5743636500,12.2091676100,12.3585659900,12.4996644600,34594813
2018-08-17,12.5245641900,12.5660637400,12.1344684200,12.1427683300,12.3585659900,32110673
2018-08-20,12.1593681500,12.3917656300,12.0597692300,12.3834657200,12.1427683300,35590839
2018-08-21,12.3668659000,12.5660637400,12.2921667100,12.4664648200,12.3834657200,35059990
2018-08-22,12.4415650900,12.4415650900,12.2008677000,12.2340673400,12.4664648200,27760231
2018-08-23,12.2589670700,12.6158632000,12.2589670700,12.5577638300,12.2340673400,48348554
2018-08-24,12.4830646400,12.5494639200,12.3834657200,12.4415650900,12.5577638300,25449258
2018-08-27,12.4498650000,12.7984612200,12.4498650000,12.7071622100,12.4415650900,54095468
2018-08-28,12.7071622100,12.8482606800,12.6324630200,12.7154621200,12.7071622100,31555827
2018-08-29,12.7403618500,12.7569616700,12.5079643700,12.5411640100,12.7154621200,29797605
2018-08-30,12.5577638300,12.5826635600,12.2672669800,12.2838668000,12.5411640100,29261454
2018-08-31,12.2423672500,12.4249652700,12.1759679700,12.2755668900,12.2838668000,20320097
2018-09-03,12.2091676100,12.2589670700,12.0431694100,12.2008677000,12.2755668900,22555766
2018-09-04,12.1925677900,12.4415650900,12.1676680600,12.3917656300,12.2008677000,24088328
2018-09-05,12.3336662600,12.3585659900,12.1261685100,12.1427683300,12.3917656300,23697402
2018-09-06,12.1261685100,12.7818614000,12.0929688700,12.4747647300,12.1427683300,62592378
2018-09-07,12.4498650000,12.6075632900,12.2174675200,12.3585659900,12.4747647300,36279607
2018-09-10,12.2838668000,12.3170664400,12.1427683300,12.1427683300,12.3585659900,22616185
2018-09-11,12.1427683300,12.3502660800,12.1012687800,12.1925677900,12.1427683300,20442007
2018-09-12,12.1842678800,12.3502660800,12.1676680600,12.2174675200,12.1925677900,18113180
2018-09-13,12.3419661700,12.4000655400,12.0680691400,12.2755668900,12.2174675200,26594098
2018-09-14,12.2755668900,12.2921667100,12.1012687800,12.1178686000,12.2755668900,23302806
2018-09-17,12.0846689600,12.0846689600,11.7526725600,11.7609724700,12.1178686000,26101621
2018-09-18,11.6696734600,11.9020709400,11.6613735500,11.8771712100,11.7609724700,24762561
2018-09-19,11.8190718400,12.0680691400,11.7941721100,11.9684702200,11.8771712100,32314495
2018-09-20,11.9269706700,11.9684702200,11.8356716600,11.8439715700,11.9684702200,21385303
2018-09-21,11.8688713000,12.0182696800,11.8024720200,11.9933699500,11.8439715700,33351796
2018-09-25,11.9103708500,12.0597692300,11.8605713900,11.9767701300,11.9933699500,23166857
2018-09-26,12.1178686000,12.2755668900,11.9767701300,12.0763690500,11.9767701300,37276829
2018-09-27,12.0265695900,12.0514693200,11.7775722900,11.7858722000,12.0763690500,34109778
2018-09-28,11.7941721100,11.8605713900,11.7775722900,11.8190718400,11.7858722000,18008984
2018-10-08,11.6198740000,11.6198740000,11.3791766100,11.3874765200,11.8190718400,28559936
2018-10-09,11.4206761600,11.5036752600,11.3376770600,11.3957764300,11.3874765200,17203325
2018-10-10,11.4455758900,11.4621757100,11.3376770600,11.3791766100,11.3957764300,13523384
2018-10-11,10.7981829100,10.9309814700,10.2420889400,10.2420889400,11.3791766100,56064220
2018-10-12,10.0179913700,10.1009904700,9.5033969500,9.9266923600,10.2420889400,45508275
2018-10-15,9.9598920000,10.2088893000,9.8436932600,9.8685929900,9.9266923600,26187113
2018-10-16,9.8768929000,9.9764918200,9.5448965000,9.6029958700,9.8685929900,23514249
2018-10-17,9.7689940700,9.8436932600,9.5614963200,9.7606941600,9.6029958700,23482257
2018-10-18,9.6527953300,9.6610952400,9.4120979400,9.4452975800,9.7606941600,22758551
2018-10-19,9.2709994700,9.6444954200,9.2212000100,9.6361955100,9.4452975800,32965865
2018-10-22,9.7108947000,10.5906851600,9.6444954200,10.4993861500,9.6361955100,71229565
2018-10-23,10.4163870500,10.4578866000,10.0677908300,10.1175902900,10.4993861500,43208073
2018-10-24,10.1092903800,10.2586887600,10.0677908300,10.1175902900,10.1175902900,22978972
2018-10-25,9.7523942500,10.0345911900,9.6361955100,9.9598920000,10.1175902900,25422705
2018-10-26,10.0428911000,10.2254891200,9.9598920000,10.0345911900,9.9598920000,24078701
2018-10-29,10.0677908300,10.2503888500,9.8851928100,10.0179913700,10.0345911900,21571745
2018-10-30,9.9598920000,10.1424900200,9.7523942500,10.0428911000,10.0179913700,24817475
2018-10-31,10.1673897500,10.2586887600,10.0345911900,10.1673897500,10.0428911000,30783988
2018-11-01,10.3582876800,10.4993861500,10.2337890300,10.2503888500,10.1673897500,41294948
2018-11-02,10.4993861500,10.5740853400,10.2669886700,10.4661865100,10.2503888500,49601038
2018-11-05,10.4744864200,10.5823852500,10.3416878600,10.4578866000,10.4661865100,35546773
2018-11-06,10.3748875000,10.6653843500,10.2171892100,10.6155848900,10.4578866000,39011940
2018-11-07,10.5574855200,10.6570844400,10.3416878600,10.3997872300,10.6155848900,31397467
2018-11-08,10.5159859700,10.5159859700,10.2835884900,10.2835884900,10.3997872300,18383570
2018-11-09,10.2503888500,10.3582876800,10.2254891200,10.2420889400,10.2835884900,13961168
2018-11-12,10.2337890300,10.4578866000,10.2171892100,10.4495866900,10.2420889400,22176360
2018-11-13,10.2669886700,10.5906851600,10.2503888500,10.5159859700,10.4495866900,34103393
2018-11-14,10.5159859700,10.6072849800,10.4329868700,10.4412867800,10.5159859700,25854575
2018-11-15,10.4246869600,10.7317836300,10.4163870500,10.6985839900,10.4412867800,42473501
2018-11-16,10.7151838100,10.7566833600,10.5989850700,10.6736842600,10.6985839900,35226540
2018-11-19,10.6985839900,10.8396824600,10.6155848900,10.8064828200,10.6736842600,33478260
2018-11-20,10.7068839000,10.7317836300,10.4495866900,10.4744864200,10.8064828200,30572833
2018-11-21,10.3582876800,10.4495866900,10.2918884000,10.3914873200,10.4744864200,19255414
2018-11-22,10.3914873200,10.4329868700,10.3001883100,10.3167881300,10.3914873200,17918921
2018-11-23,10.3416878600,10.3499877700,9.7772939800,9.8021937100,10.3167881300,33461384
2018-11-26,9.8021937100,9.8851928100,9.7108947000,9.7357944300,9.8021937100,13373511
2018-11-27,9.7855938900,9.8436932600,9.6444954200,9.6776950600,9.7357944300,15579709
2018-11-28,9.6776950600,9.7855938900,9.5946959600,9.7855938900,9.6776950600,15817102
2018-11-29,9.8436932600,9.8685929900,9.5033969500,9.5116968600,9.7855938900,24771458
2018-11-30,9.5116968600,9.6112957800,9.3954981200,9.5697962300,9.5116968600,15017916
2018-12-03,9.9847917300,10.0677908300,9.8934927200,9.9598920000,9.5697962300,46133491
2018-12-04,9.9930916400,10.0594909200,9.9515920900,10.0428911000,9.9598920000,33016519
2018-12-05,9.8685929900,10.2669886700,9.8270934400,10.2088893000,10.0428911000,40940652
2018-12-06,10.0843906500,10.0926905600,9.9100925400,9.9266923600,10.2088893000,26961972
2018-12-07,9.9515920900,9.9847917300,9.8768929000,9.8934927200,9.9266923600,12842106
2018-12-10,9.8021937100,9.9681919100,9.7191946100,9.8934927200,9.8934927200,15715146
2018-12-11,9.8768929000,10.0345911900,9.8519931700,9.9598920000,9.8934927200,16377246
2018-12-12,10.0096914600,10.0677908300,9.9598920000,10.0345911900,9.9598920000,17347200
2018-12-13,10.0843906500,10.2171892100,10.0345911900,10.1590898400,10.0345911900,27563800
2018-12-14,10.1424900200,10.2835884900,9.9764918200,10.0096914600,10.1590898400,41803262
2018-12-17,9.9598920000,10.2088893000,9.9349922700,10.1922894800,10.0096914600,28516826
2018-12-18,10.1258902000,10.2005893900,10.0262912800,10.1507899300,10.1922894800,15654444
2018-12-19,10.1590898400,10.1922894800,9.8768929000,9.9017926300,10.1507899300,17789658
2018-12-20,9.8934927200,9.9515920900,9.7025947900,9.7772939800,9.9017926300,20742755
2018-12-21,9.7191946100,9.7938938000,9.6527953300,9.7606941600,9.7772939800,12494213
2018-12-24,9.7523942500,9.9266923600,9.7357944300,9.8768929000,9.7606941600,12881216
2018-12-25,9.7357944300,9.8104936200,9.5365965900,9.7772939800,9.8768929000,18790533
2018-12-26,9.7357944300,9.8270934400,9.7274945200,9.7772939800,9.7772939800,10828178
2018-12-27,9.8934927200,9.9349922700,9.5946959600,9.5946959600,9.7772939800,15349120
2018-12-28,9.6278956000,9.7274945200,9.5780961400,9.6195956900,9.5946959600,12788348
2019-01-02,9.6776950600,9.7108947000,9.5697962300,9.6278956000,9.6195956900,11544000
2019-01-03,9.6029958700,9.7025947900,9.5614963200,9.5614963200,9.6278956000,10639586
2019-01-04,9.4286977600,9.6776950600,9.3124990200,9.6693951500,9.5614963200,20738257
2019-01-07,9.7606941600,9.7606941600,9.6361955100,9.7440943400,9.6693951500,19142910
2019-01-08,9.7108947000,9.8270934400,9.6776950600,9.7357944300,9.7440943400,14429906
2019-01-09,9.7772939800,10.2503888500,9.7191946100,10.0594909200,9.7357944300,54144684
2019-01-10,10.0262912800,10.0760907400,9.9266923600,9.9847917300,10.0594909200,22561240
2019-01-11,9.9764918200,10.1673897500,9.9764918200,10.1009904700,9.9847917300,22902782
2019-01-14,10.1341901100,10.2005893900,10.0262912800,10.0428911000,10.1009904700,16924854
2019-01-15,10.0179913700,10.2420889400,9.9847917300,10.1922894800,10.0428911000,29298825
2019-01-16,10.2088893000,10.2171892100,10.0262912800,10.0594909200,10.1922894800,20722113
2019-01-17,10.0843906500,10.1092903800,9.9017926300,9.9183924500,10.0594909200,18955904
2019-01-18,9.8851928100,10.0345911900,9.8851928100,10.0013915500,9.9183924500,17226953
2019-01-21,9.9764918200,10.0594909200,9.9598920000,10.0179913700,10.0013915500,15562934
2019-01-22,10.0179913700,10.0345911900,9.8104936200,9.8602930800,10.0179913700,15209698
2019-01-23,9.8436932600,9.9100925400,9.8187935300,9.8270934400,9.8602930800,11145124
2019-01-24,9.8353933500,9.8685929900,9.7108947000,9.8353933500,9.8270934400,13255149
2019-01-25,9.8519931700,9.9017926300,9.7855938900,9.7938938000,9.8353933500,13503771
2019-01-28,9.8602930800,9.8934927200,9.7523942500,9.7606941600,9.7938938000,11265865
2019-01-29,9.7357944300,9.7689940700,9.5033969500,9.5946959600,9.7606941600,16048591
2019-01-30,9.6029958700,9.7274945200,9.6029958700,9.6112957800,9.5946959600,10307376
2019-01-31,9.6610952400,9.7274945200,9.5365965900,9.5448965000,9.6112957800,14152099
2019-02-01,9.6112957800,9.9100925400,9.5863960500,9.8768929000,9.5448965000,18711481
2019-02-11,9.8519931700,10.0926905600,9.8436932600,10.0843906500,9.8768929000,26465800
2019-02-12,10.2005893900,10.4827863300,10.2005893900,10.4080871400,10.0843906500,56973778
2019-02-13,10.4578866000,11.4455758900,10.3499877700,11.4455758900,10.4080871400,82666364
2019-02-14,11.8688713000,11.8688713000,11.3708767000,11.5036752600,11.4455758900,117628590
2019-02-15,11.3874765200,11.4289760700,11.1716788600,11.2463780500,11.5036752600,65245176
2019-02-18,11.3625767900,11.6032741800,11.2297782300,11.5783744500,11.2463780500,84810061
2019-02-19,11.5949742700,11.7775722900,11.3791766100,11.5534747200,11.5783744500,73863547
2019-02-20,11.5617746300,11.5700745400,11.3293771500,11.5036752600,11.5534747200,42006397
2019-02-21,11.4704756200,11.6779733700,11.3044774200,11.3542768800,11.5036752600,62057045
2019-02-22,11.3293771500,11.7028731000,11.2961775100,11.6945731900,11.3542768800,77443823
2019-02-25,11.9933699500,12.7403618500,11.8688713000,12.5826635600,11.6945731900,136439232
2019-02-26,12.5992633800,13.0225587900,12.3004666200,12.5328641000,12.5826635600,118926307
2019-02-27,12.4913645500,12.6158632000,12.1427683300,12.3917656300,12.5328641000,65136521
2019-02-28,12.3253663500,12.6988623000,12.3004666200,12.5245641900,12.3917656300,49258091
2019-03-01,12.6241631100,12.7486617600,12.3419661700,12.5162642800,12.5245641900,45672432
2019-03-04,12.5577638300,13.1885569900,12.5577638300,12.7071622100,12.5162642800,93890490
2019-03-05,12.7071622100,12.9063600500,12.5743636500,12.8233609500,12.7071622100,56170233
2019-03-06,12.9063600500,14.0185479900,12.9063600500,13.8774495200,12.8233609500,145963737
