date,prev_r1,prev_r3,prev_r5,prev_r20,prev_bias20,prev_vol20,prev_intraday,prev_clv,prev_volume_ratio,prev_market1,prev_market20,prev_relative20,today_gap,return1450,range1450,clv1450,volume_ratio1450,morning_return,afternoon_return,tail_return,tail_volume_ratio,breakout_distance,breakdown_distance,known_gapdays
2018-06-08,,,,,,,,,,,,,19.970951343500353,,,,,,,,,,,3.0
2018-06-11,,,,,,,20.036319612590802,1.0,,,,,9.984871406959162,,,,,,,,,,,1.0
2018-06-12,9.984871406959162,,,,,,0.0,,,-0.4683179515034719,,,9.995414947271897,,,,,,,,,,,1.0
2018-06-13,9.995414947271897,,,,,,0.0,,,0.885028513327013,,,2.334305960817007,,,,,,,,,,,1.0
2018-06-14,7.211338057523986,29.70247100353003,,,,,4.765784114052951,0.7714285714285712,,-0.9742512584417051,,,-4.704510108864691,,,,,,,,,,,1.0
2018-06-15,-9.447900466562976,6.78587803759747,,,,,-4.977560179518569,0.08187134502924005,,-0.18483203466722609,,,-2.962644911979384,,,,,,,,,,,4.0
2018-06-19,-3.048518677544032,-5.877448937057106,13.86787695410996,,,,-0.08849557522124796,0.5045045045045036,,-0.7312035935048034,,,-3.321523472099208,,,,,,,,,,,1.0
2018-06-20,-10.008857395925574,-20.99533437013995,-6.831728564878459,,,,-6.917086578103515,0.0,,-3.7750421919984123,,,-2.5590551181102317,,,,,,,,,,,1.0
2018-06-21,-2.2637795275590844,-14.72735079433235,-17.21550646102542,,,,0.3030303030302939,0.6799999999999983,,0.2719905138622636,,,-1.309164149043296,,,,,,,,,,,1.0
2018-06-22,-8.509566968781435,-19.53055801594329,-29.354587869362337,,,,-7.295918367346932,0.06936416184971154,,-1.3691935229964591,,,-2.5866813428728763,,,,,,,,,,,3.0
2018-06-25,3.026967528893776,-7.874015748031493,-19.622155431515665,,,,5.762711864406778,0.7212121212121204,,0.4851156665828693,,,-0.5341880341880212,,,,,,,,,,,1.0
2018-06-26,-2.7243589743589647,-8.308157099697855,-19.353410097431322,,,,-2.2019334049409256,0.1269841269841294,,-1.0528209955152135,,,-2.5809994508511958,,,,,,,,,,,1.0
2018-06-27,1.7572762218561078,1.9812878370941034,-8.809055118110232,,,,4.453213077790319,0.8828828828828837,,-0.5185819365055355,,,-0.1618996222342184,,,,,,,,,,,1.0
2018-06-28,-1.403130059363189,-2.4038461538461564,-8.00604229607248,,,,-1.2432432432432416,0.13235294117647042,,-1.1014558580956568,,,-0.273672687465798,,,,,,,,,,,1.0
2018-06-29,-2.0799124247399936,-1.7572762218561189,-1.5410016510731817,,,,-1.8111964873764985,0.14772727272727176,,-0.9342106806646044,,,0.3353828954723248,,,,,,,,,,,3.0
2018-07-02,3.0743432084963773,-0.48569886670261075,-1.4957264957264682,,,,2.7298050139275887,0.8316831683168332,,2.171663384640121,,,-1.3015184381778844,,,,,,,,,,,1.0
2018-07-03,-4.609544468546645,-3.721948549534726,-3.404722679846217,,,,-3.351648351648351,0.39199999999999874,,-2.52372500279201,,,-0.2842524161455362,,,,,,,,,,,1.0
2018-07-04,1.7623649801022934,0.05589714924536526,-3.3998920669185084,,,,2.052451539338662,0.9195402298850569,,0.4082063528149549,,,-1.1173184357541888,,,,,,,,,,,1.0
2018-07-05,-4.078212290502769,-6.8872017353579285,-6.020799124247378,,,,-2.994350282485858,0.06666666666666761,,-0.9961293730244569,,,-0.9900990099010021,,,,,,,,,,,1.0
2018-07-06,-1.2230634828188869,-3.581580443433785,-5.198434879821134,,,,-0.23529411764705577,0.316455696202532,,-0.9149636515331405,,,-0.2948113207547176,,,,,,,,,,,3.0
2018-07-09,1.5919811320754595,-3.7430167597765407,-6.561822125813488,,-12.199347737464327,,1.8923713778829176,0.48863636363636387,,0.48820705802483655,,,0.0,,,,,,,,,,,1.0
2018-07-10,1.3929193267556483,1.7472335468840638,-0.6822057987493246,-11.90115985879977,-10.437814005946876,5.66222092694845,1.3929193267556483,0.9268292682926802,0.52962099324057,2.4708906577830314,-8.21734334872114,-3.68381651007863,0.22896393817974925,,,,,,,,,,,1.0
2018-07-11,-0.6868918145391922,2.2995283018867996,-3.0726256983240163,-20.449335167354388,-10.024373800757125,5.13455534188751,-0.913763563677894,0.4411764705882417,0.4229782073502163,0.4446009017768038,-7.375499667025132,-13.073835500329256,-2.3054755043227737,,,,,,,,,,,1.0
2018-07-12,-4.034582132564857,-3.366221706326178,-3.028538147932469,-30.59608170070861,-11.979276802706718,4.510702911494929,-1.7699115044247815,0.19642857142856962,0.5004898794792587,-1.763105079351035,-9.806802452496111,-20.7892792482125,0.0,,,,,,,,,,,1.0
2018-07-13,7.867867867867884,2.804808242701795,5.896226415094352,-30.171073094867783,-3.065630397236596,4.57492162400776,7.867867867867884,0.8036809815950922,1.1109520474190266,2.1559372604869065,-6.955809503324151,-23.215263591543632,-1.4476614699331924,,,,,,,,,,,3.0
2018-07-16,-1.8930957683741756,1.5561959654178503,2.2634939059779535,-24.34521253756976,-3.4229493820055246,4.157380604877704,-0.4519774011299327,0.45161290322581016,0.7160976946137778,-0.22818112683063996,-6.996218003067522,-17.34899453450224,0.0,,,,,,,,,,,1.0
2018-07-17,1.2485811577752415,7.147147147147148,2.1179164281625695,-20.992028343666945,-0.9301679855615919,4.177042995864159,1.2485811577752415,0.4444444444444444,0.7196814974599206,-0.6054712817928021,-6.878420861047685,-14.113607482619262,0.0,,,,,,,,,,,1.0
2018-07-18,-0.840807174887892,-1.5033407572383362,1.9596541786743416,-12.942913385826781,-1.040501230700397,3.5478388735367328,-0.8408071748878809,0.6097560975609754,0.5085164160753246,-0.5655923279014097,-3.772479883569213,-9.17043350225757,0.0,,,,,,,,,,,1.0
2018-07-19,-2.713397399660833,-2.3269012485811813,3.3633633633633586,-13.343403826787503,-3.006734860653204,3.5602376167340717,-2.713397399660833,0.05172413793103628,0.5505702798689762,-0.38840294840294387,-4.406236377772855,-8.937167449014648,-0.17431725740848503,,,,,,,,,,,1.0
2018-07-20,-1.626961069145838,-5.100896860986548,-5.734966592427638,-6.824435883324176,-4.2502050165427185,3.0103587995557177,-1.4551804423748593,0.11764705882352736,0.49685183898166774,-0.527830766951165,-3.5907808898296145,-3.2336549934945613,-0.11813349084465186,,,,,,,,,,,3.0
2018-07-23,2.1854695806261093,-2.2046353872244184,-1.8161180476731098,-7.585470085470092,-1.7631526646035178,2.9678175115234873,2.30632761679479,0.7600000000000003,0.7213560583412999,2.045990236407347,-2.09321881401916,-5.492251271450932,-1.098265895953765,,,,,,,,,,,1.0
2018-07-24,-0.28901734104044285,0.23242300987800224,-3.3071748878923612,-5.271828665568368,-1.7793594306049765,2.9150250119534697,0.8182349503214503,0.8076923076923062,0.5168386147288098,1.0699222520571539,0.0072044698489426295,-5.27903313541731,-0.1159420289855051,,,,,,,,,,,1.0
2018-07-25,4.695652173913056,6.674542232722991,2.091577162238578,-2.5364274150026844,2.970522834825262,3.083133472531948,4.81717933836332,0.9555555555555527,1.3859260994852687,1.6093136593202662,2.146346573818758,-4.682773988821443,-0.33222591362125353,,,,,,,,,,,1.0
2018-07-26,-1.9379844961240345,2.3699421965317935,2.9052876234747504,-3.065134099616862,1.1364285306378896,3.097427760101283,-1.6111111111111076,0.2857142857142869,0.9469438526978771,-0.06590809829839506,3.215901452343739,-6.281035551960601,-0.28232636928289256,,,,,,,,,,,1.0
