date,exit_date,open,close,next_open,net,cash,gross,stage,dividend,exit0935close,exit0935open,prev_r1,prev_r3,prev_r5,prev_r20,prev_bias20,prev_vol20,prev_intraday,prev_clv,prev_volume_ratio,prev_market1,prev_market20,prev_relative20,today_gap,return1450,range1450,clv1450,volume_ratio1450,morning_return,afternoon_return,tail_return,tail_volume_ratio,breakout_distance,breakdown_distance,known_gapdays,model_valid
2025-09-22,2025-09-23,66.55,70.5,74.72,5.79616511492171,4088.9339987939993,5.985815602836886,U,0.0,73.27,73.17,2.703542573026718,10.664657625983565,6.78513731825523,44.22867117608551,20.107569865901056,5.233822237991493,0.7007921998781086,0.3030303030303018,0.8483795298729719,-0.3018746828068797,-0.14820064995204607,44.37687182603756,0.6807866868381307,6.051437216338873,10.937972768532513,0.7538035961272471,0.8450918045110062,7.513148009015769,-2.0265548567435454,-0.39784029553850964,0.7714160847984854,-2.4763494713411216,8.430007733952039,1.0,True
2025-10-28,2025-10-29,71.18,73.99,78.12,5.392907775427648,3992.788036251007,5.5818353831599055,U,0.0,80.5,80.39,8.193308550185874,11.151848457073044,17.24137931034482,10.075642965204246,10.202350660365965,4.781118390923251,5.053421888535947,0.8101851851851865,1.2654037138830467,1.1804891842073895,4.629606312354895,5.446036652849351,-2.171522814733362,1.6492578339746933,6.239692138537647,0.61453744493392,1.0957350551283853,5.352627142455724,-1.3735164688625123,-0.32345013477089735,0.9129337263773104,-2.3114515915995226,3.920191091752123,1.0,True
2026-05-28,2026-05-29,70.0,75.0,78.75,4.812113525589931,3611.414710125,5.000000000000004,U,0.0,79.11,79.12,0.14289797084880984,4.347826086956519,2.831988261188556,7.798800184586985,4.507325802482942,3.4281357044921337,0.2575107296137302,0.0962962962962965,1.1275243185025492,-1.2458806481346674,0.33888572377893666,7.459914460808048,-0.11415525114154557,7.134703196347036,10.516552511415512,0.8385345997286296,1.4082105175186233,4.885714285714293,2.260964314900571,-0.2524246047562073,1.6547976310470063,-0.6615506747816857,8.969521044992735,1.0,True
2026-07-30,2026-07-31,57.0,53.8,57.14,6.018130055801191,3239.843851818006,6.208178438661727,D,0.0,56.86,56.85,-0.568181818181801,-4.149377593361015,-4.875638280349214,-17.50000000000005,-7.5652445319440265,4.52973634768294,-0.5681818181818121,0.640625,0.8111161979176721,0.39740754670489764,-6.905290630856542,-10.594709369143507,-1.2987012987012991,-6.839826839826846,7.012987012987021,0.1432098765432093,1.0931582541401015,-6.140350877192979,0.5607476635513864,-1.3748854262144783,0.8387005823532777,-6.059018683429384,1.0898158586997386,1.0,True
2026-05-13,2026-05-14,64.1,70.84,74.0,4.273835079638287,3029.538993732002,4.460756634669671,U,0.0,72.3,72.5,-2.201974183750932,0.3427859146151402,2.4173027989821794,17.048346055979692,2.4360371251103574,3.376827732517593,-2.2316684378320906,0.4382022471910131,0.9550991775698131,-0.24926741779041084,6.260897159456946,10.787448896522744,-0.46583850931678494,9.999999999999986,10.776397515527956,1.0,1.8837660522631023,9.687987519500796,0.7538045797183868,0.0,0.14514286562768117,0.0,10.860719874804392,1.0,True
2025-11-19,2025-11-20,64.5,65.06,68.06,4.423937560225007,2880.0715851000023,4.611128189363667,R,0.0,66.32,66.36,-0.33877425315674836,-4.8095308133548675,-4.865500514478882,-4.82352941176466,-8.63983173467151,4.425495960035708,1.6810683424980377,0.4606060606060598,0.6442593500899921,-0.8112139400188512,0.5995635406005562,-5.4230929523652165,-0.3399258343634082,0.4326328800988932,3.7391841779975303,0.3305785123966928,0.8640980841661164,1.333333333333342,-0.5507955936352449,-0.3678724708767511,0.6210895529164095,-2.4317021915340797,1.2461059190031154,1.0,True
2025-09-09,2025-09-10,50.4,48.79,51.6,5.5701316218280725,2719.4213982870074,5.759376921500303,U,0.0,52.11,51.95,-7.93480207773597,-5.235988200589981,-7.587198849334786,41.40302613480051,5.985937274470565,5.425367454845011,-6.545454545454543,0.1770833333333327,1.142906480957746,0.3757730167726958,4.915468251578536,36.487557883221974,-1.945525291828798,-5.11673151750972,7.72373540856031,0.31486146095717893,0.9658347278000196,-1.9246031746031678,-1.3352215253894295,2.6304713804713886,1.1072050059175647,-5.282579141580889,2.6304713804713886,1.0,True
2024-09-30,2024-10-08,24.3,25.19,27.71,9.795255174145314,2469.172940100003,10.003969829297343,C,0.0,27.64,27.65,6.186518928901208,11.75898931000976,21.951219512195163,16.33788568538197,17.794678753425043,3.503236928133092,4.4504995458674035,1.0,1.1312282449686923,2.8849505986865642,8.814291866232594,7.523593819149377,5.65217391304349,9.304347826086957,7.695652173913041,0.9152542372881364,2.1977861256129048,2.4691358024691246,0.9638554216867545,-0.23809523809523725,2.5052426372913357,-0.3172085646312328,6.887755102040827,8.0,True
2026-06-11,2026-06-12,69.82,69.52,71.94,3.2958442521636813,2292.749876934004,3.4810126582278444,R,0.0,71.64,71.63,-4.830077602354821,-3.9562516878207,-12.239358420727964,0.40937323546019755,-1.0089764108273669,4.020351416457983,-2.427983539094669,0.2707692307692294,0.5125741263689195,-0.4190716046138854,-5.877241446933601,6.2866146823937985,-1.8416982988893604,-2.713341768592703,4.639392661324352,0.3000000000000017,0.5439191187634095,-1.2890289315382275,0.4062681369704002,-0.2881844380403509,0.8777699277590643,-3.2303174381205446,0.7131421918207037,1.0,True
2026-08-12,2026-08-13,66.46,65.6,67.99,3.4578338937987745,2269.8031852530016,3.643292682926824,C,0.0,67.85,67.81,-4.582249204972532,-3.310385235095936,10.145169364258312,1.7919268510258712,8.394941180173365,5.005205557913437,-2.826438981304291,0.1835205992509396,0.9068045193271337,-0.8193579705104592,-0.8326758044652105,2.6246026554910817,0.6817148916830718,-0.5302226935313015,3.2722314800787706,0.5092592592592574,0.8635915343734724,-0.5266325609389,-0.680683708969898,0.7982806263432618,0.8857492918938029,-1.588729016786572,1.703841387856242,1.0,True
2025-09-03,2025-09-04,53.88,54.24,56.5,3.980271354751925,2160.292693302005,4.166666666666652,U,0.0,57.27,57.21,-3.1283710895361305,10.093992644053973,18.469656992084428,53.72325249643368,19.969272903376645,4.898846334966279,-4.973544973544975,0.24954462659380766,1.099038478899687,-0.44889339534015527,6.649047975927447,47.074204520506235,0.0,-0.09279881217520991,7.925018559762441,0.5878220140515213,0.8846550993198359,-2.375649591685225,2.338403041825088,-0.25940337224383825,1.4445457432682058,-2.287166454892009,4.890880748246285,1.0,True
2025-09-10,2025-09-11,51.6,53.67,55.8,3.782656529371181,2031.4621668510067,3.968697596422577,R,0.0,54.95,55.07,-5.077821011673144,-8.168642951251659,-9.446919079435801,22.86577688239737,-0.32890032890032783,5.365893966624055,-3.194444444444444,0.3224999999999998,0.9679908806125593,-0.5108234581073678,3.856458643356886,19.009318239040486,5.759376921500303,10.002049600327933,6.292273006763681,1.0,1.3134588371069087,4.0116279069767335,0.0,0.0,0.08037970537034611,0.0,6.067193675889326,1.0,True
