date,code,open,high,low,close,preclose,volume,amount,adjustflag,tradestatus,pctChg,signal_close,chain_return_error_pct,action_ratio,stage,stage_v3,ordinal,vr,r3,r5,clv,upper,bias20,decelerate,gap,rt_cash,rt_pct,pt_cash,pt_pct,extra_cash_needed,exit_date,next_open,next_close,dividend_today,dividend,exit0935close,exit0935open,cash,net,fee,gross,price_only,event,calendar_days,model,variant
2023-03-31,sh.601138,16.7,17.48,16.41,17.22,16.88,221719153,3759699799.79,3,1,2.0142,137.91614096291863,1.8009478674141377e-05,1.0,U,U,1169,1.3140456714893294,-4.254112308564928,-0.6474396703943452,0.8815789473684212,0.1184210526315787,23.12180889861417,False,-1.0663507109004766,-563.9908525999991,-3.377190734131731,475.4894126000045,2.847241991616793,563.9908525999991,2023-04-03,17.09,17.76,0.0,0.0,17.6,17.59,-174.57955564999884,-1.013007781761331,27.42455565,-0.7549361207897731,-0.7549361207897731,False,3.0,return_regressor,diagnostic_best_leaf
2023-04-03,sh.601138,17.09,17.85,16.42,17.76,17.22,339814714,5871067496.63,3,1,3.1359,142.24103736942132,1.1498257820985458e-05,1.0,U,U,1170,0.9717377334325944,4.680851063829805,-2.4915062287655387,0.7570093457943912,0.2429906542056088,22.97803963577936,True,-0.7549361207897731,-714.8549583499993,-4.182884484201283,624.4753833500043,3.654039691925128,714.8549583499993,2023-04-04,17.24,17.41,0.0,0.0,17.54,17.49,-565.0813825999963,-3.179248050691724,27.581382600000005,-2.9279279279279424,-2.9279279279279424,False,1.0,return_regressor,diagnostic_best_leaf
2023-04-04,sh.601138,17.24,17.9,17.02,17.41,17.76,217857704,3794273861.25,3,1,-1.9707,139.43786377261404,2.072072073122655e-05,1.0,U,U,1171,1.4662039399968212,9.900990099009933,0.7373794668179778,0.9370629370629372,0.0629370629370628,23.870967741935534,False,-2.9279279279279424,-214.9028808500007,-1.2465364318445518,124.9272058500029,0.7246357647912002,214.9028808500007,2023-04-06,18.0,19.0,0.0,0.0,17.86,17.86,543.9499029500018,3.121864523454016,28.34509705,3.388856978747845,3.388856978747845,False,2.0,return_regressor,diagnostic_best_leaf
2023-04-07,sh.601138,18.78,18.95,17.7,18.37,19.0,162645172,2982443059.19,3,1,-3.3158,147.12656849528543,1.0526315794567864e-05,1.0,U,U,1173,1.071235037412318,10.33681765389083,17.574257425742612,1.0,0.0,25.79449152542377,False,-1.1578947368421022,362.2828920499993,1.9290888820553744,-457.3073170499971,-2.435076235622988,0.0,2023-04-10,18.06,17.47,0.0,0.0,18.22,18.22,-356.6302715499965,-1.939855948212347,28.41527155,-1.6875340228633795,-1.6875340228633795,False,3.0,return_regressor,diagnostic_best_leaf
2023-04-10,sh.601138,18.06,18.33,17.09,17.47,18.37,161111100,2843784223.23,3,1,-4.8993,139.91840781778097,7.67555796077346e-06,1.0,U,U,1174,0.6729510286521929,3.4346846846846857,8.82701421800951,0.5360000000000014,0.1359999999999985,18.78435176204336,True,-1.6875340228633795,543.8287329500042,3.011233294296812,-635.5815679499995,-3.519277784883718,0.0,2023-04-11,17.64,17.35,0.0,0.0,17.47,17.47,124.46272084999973,0.7118700700460676,27.98227915,0.97309673726389,0.97309673726389,False,1.0,return_regressor,diagnostic_best_leaf
2023-04-13,sh.601138,18.25,18.95,17.35,17.66,18.42,162683731,2949474670.28,3,1,-4.126,141.44013062747635,4.994571117133973e-05,1.0,U,U,1177,0.7330697898923357,0.2721829069134429,5.801263641585286,0.7922077922077942,0.2077922077922057,12.207602339181278,False,-0.9229098805646152,543.4450279500055,2.977780975068524,-635.9652729499945,-3.4847412216438056,0.0,2023-04-14,17.58,18.07,0.0,0.0,17.63,17.61,-125.54361039999534,-0.7103290873093528,27.92361040000001,-0.4530011325028393,-0.4530011325028393,False,1.0,return_regressor,diagnostic_best_leaf
2023-04-14,sh.601138,17.58,18.37,17.4,18.07,17.66,116447599,2086155663.64,3,1,2.3216,144.72384826945063,3.080407701272492e-05,1.0,U,U,1178,0.6510179963901004,1.0875787063537423,-7.052631578947388,0.1937499999999994,0.4375000000000001,5.777005780000599,True,-0.4530011325028393,-535.752712449997,-3.0475125850398013,443.75753745000657,2.5242180742321194,535.752712449997,2023-04-17,17.99,17.93,0.0,0.0,17.56,17.54,-126.37160539999884,-0.6987950534600043,28.3416054,-0.44272274488103,-0.44272274488103,False,3.0,return_regressor,diagnostic_best_leaf
2023-04-17,sh.601138,17.99,18.24,17.39,17.93,18.07,100760172,1796009626.5,3,1,-0.7748,143.60257883072768,3.5196458216923965e-05,1.0,U,U,1179,0.4683332915980578,4.149855907780964,-1.6330974414806798,0.6907216494845361,0.3092783505154639,6.409916674027616,False,-0.44272274488103,13.699795300000872,0.0761522807115112,-106.24023529999911,-0.5905516136742587,0.0,2023-04-18,17.88,19.19,0.0,0.0,18.0,18.0,-96.13416024999884,-0.5357411206825111,28.22916025,-0.2788622420524356,-0.2788622420524356,False,1.0,return_regressor,diagnostic_best_leaf
2023-04-18,sh.601138,17.88,19.55,17.65,19.19,17.93,184118316,3438069369.48,3,1,7.0273,153.69400377923395,2.849972114127297e-05,1.0,U,U,1180,0.4087760514569466,-2.660152008686223,2.633085289066961,0.6352941176470595,0.2941176470588242,4.253277902142627,True,-0.2788622420524356,-1356.7767665499962,-7.588236949384766,1261.913901550004,7.057684013143198,1356.7767665499962,2023-04-19,19.08,17.27,0.0,0.0,19.0,19.0,-158.58816054999477,-0.825774118626979,29.453160550000003,-0.5732152162584825,-0.5732152162584825,False,1.0,return_regressor,diagnostic_best_leaf
2023-04-19,sh.601138,19.08,19.31,17.27,17.27,19.19,282581868,5169020917.82,3,1,-10.0052,138.3165943338911,1.104742053747998e-05,1.0,U,U,1181,0.7688885233966962,8.663646659116676,10.605187319884712,0.8105263157894742,0.1894736842105258,10.198690708625248,False,-0.5732152162584825,1762.391049050001,9.23685036189728,-1855.799874049996,-9.726414434224296,0.0,2023-04-20,17.27,19.0,0.0,0.0,18.08,18.08,-44.8767649999968,-0.2596462860194414,27.606765,0.0,0.0,False,1.0,return_regressor,diagnostic_best_leaf
