date,exit_date,open,close,next_open,net,cash,gross,stage,dividend,exit0935close,exit0935open,prev_r1,prev_r3,prev_r5,prev_r20,prev_bias20,prev_vol20,prev_intraday,prev_clv,prev_volume_ratio,prev_market1,prev_market20,prev_relative20,today_gap,return1450,range1450,clv1450,volume_ratio1450,morning_return,afternoon_return,tail_return,tail_volume_ratio,breakout_distance,breakdown_distance,known_gapdays,model_valid
2024-09-30,2024-10-08,24.3,25.19,27.71,9.795255174145314,2469.172940100003,10.003969829297343,C,0.0,27.64,27.65,6.186518928901208,11.75898931000976,21.951219512195163,16.33788568538197,17.794678753425043,3.503236928133092,4.4504995458674035,1.0,1.1312282449686923,2.8849505986865642,8.814291866232594,7.523593819149377,5.65217391304349,9.304347826086957,7.695652173913041,0.9152542372881364,2.1977861256129048,2.4691358024691246,0.9638554216867545,-0.23809523809523725,2.5052426372913357,-0.3172085646312328,6.887755102040827,8.0,True
2025-04-09,2025-04-10,14.58,16.33,17.9,9.383628273491086,1533.597182850002,9.614206981016537,D,0.0,17.75,17.75,-9.970845481049551,-22.800000000000008,-22.255790533736164,-26.58107465525439,-23.311893113467598,3.428968613138806,-5.217925107427868,0.0,2.7454026311777215,1.581517677491684,-6.553868603510882,-20.027206051743505,-5.569948186528495,5.116580310880825,12.435233160621761,0.8593750000000002,2.6190828614517634,8.84773662551439,2.2684310018903586,0.807453416149051,2.4389139857011783,0.4953560371517174,11.316872427983537,1.0,True
2023-05-24,2023-05-25,15.14,14.82,16.0,7.674264849426783,1138.2898059,7.962213225371117,R,0.0,16.3,16.3,-1.1680726800778585,-6.850152905198781,3.0446549391069277,-19.842105263157862,-3.6197949626629367,3.6625283193790943,-0.975292587776333,0.16666666666666666,0.49916146111474186,-1.5237998857929758,-3.5875226572015584,-16.2545826059563,-0.5909389363099149,-2.692055154300721,4.9901510177281665,0.38157894736842235,0.6465591913739497,0.0,-2.1136063408190298,-0.6036217303822977,0.5467881855655404,-3.0739045127534226,1.9958706125258185,1.0,True
2024-02-08,2024-02-19,15.5,15.7,16.7,6.142237289007424,965.130180000003,6.369426751592355,C,0.0,16.87,16.87,-1.4810045074050038,9.913793103448288,14.951164537941342,18.51278079008518,9.4420600858369,4.055254680336871,0.19646365422396617,0.5576923076923099,1.2547362592949836,1.4414698621896704,-1.668230240494295,20.181011030579477,1.3071895424836555,2.287581699346397,8.627450980392158,0.33333333333333287,1.2968902062281087,1.806451612903226,-0.8238276299112779,-0.5085823267641398,0.62285302432859,-5.323653962492447,2.8928336620644313,11.0,True
2026-07-30,2026-07-31,57.0,53.8,57.14,6.018130055801191,3239.843851818006,6.208178438661727,D,0.0,56.86,56.85,-0.568181818181801,-4.149377593361015,-4.875638280349214,-17.50000000000005,-7.5652445319440265,4.52973634768294,-0.5681818181818121,0.640625,0.8111161979176721,0.39740754670489764,-6.905290630856542,-10.594709369143507,-1.2987012987012991,-6.839826839826846,7.012987012987021,0.1432098765432093,1.0931582541401015,-6.140350877192979,0.5607476635513864,-1.3748854262144783,0.8387005823532777,-6.059018683429384,1.0898158586997386,1.0,True
2025-09-22,2025-09-23,66.55,70.5,74.72,5.79616511492171,4088.9339987939993,5.985815602836886,U,0.0,73.27,73.17,2.703542573026718,10.664657625983565,6.78513731825523,44.22867117608551,20.107569865901056,5.233822237991493,0.7007921998781086,0.3030303030303018,0.8483795298729719,-0.3018746828068797,-0.14820064995204607,44.37687182603756,0.6807866868381307,6.051437216338873,10.937972768532513,0.7538035961272471,0.8450918045110062,7.513148009015769,-2.0265548567435454,-0.39784029553850964,0.7714160847984854,-2.4763494713411216,8.430007733952039,1.0,True
2024-05-15,2024-05-16,23.88,24.3,25.73,5.681637553609529,1381.6261396500042,5.884773662551446,U,0.0,25.73,25.7,-0.8333333333333193,-1.7341040462427348,-6.22537431048068,11.999999999999966,2.6636471476329193,3.6535232727846005,-2.4590163934426146,0.3300970873786414,0.6291710899754984,-0.07135912416331713,3.6756375487501547,8.324362451249812,0.3361344537815114,1.8487394957983128,5.084033613445381,0.37190082644628014,0.7912868155334692,3.308207705192645,-1.7430077016619472,-0.9399264405394403,0.6970130659462982,-3.0400000000000094,1.8915510718789275,1.0,True
2023-03-17,2023-03-20,12.55,13.59,14.39,5.597347911807155,761.3473990000002,5.88668138337014,U,0.0,14.88,14.88,2.319801159900581,6.373815676141259,10.762331838565032,24.87360970677448,16.900941833498994,3.514351713339413,2.9166666666666563,0.6557377049180321,1.5994060837849027,-1.1161534277967955,-0.6813819326663584,25.55499163944084,1.619433198380582,10.040485829959511,8.421052631578942,1.0,1.628663243315176,8.286852589641436,0.0,0.0,0.16086148192893265,0.0,8.286852589641436,3.0,True
2025-09-09,2025-09-10,50.4,48.79,51.6,5.5701316218280725,2719.4213982870074,5.759376921500303,U,0.0,52.11,51.95,-7.93480207773597,-5.235988200589981,-7.587198849334786,41.40302613480051,5.985937274470565,5.425367454845011,-6.545454545454543,0.1770833333333327,1.142906480957746,0.3757730167726958,4.915468251578536,36.487557883221974,-1.945525291828798,-5.11673151750972,7.72373540856031,0.31486146095717893,0.9658347278000196,-1.9246031746031678,-1.3352215253894295,2.6304713804713886,1.1072050059175647,-5.282579141580889,2.6304713804713886,1.0,True
2024-09-27,2024-09-30,22.02,23.0,24.3,5.4470512328897005,1253.7330815000023,5.65217391304349,C,0.0,24.62,24.67,2.8001898433792194,15.766969535008046,14.907161803713564,9.670886075949415,11.857054327618277,3.279504403658038,2.6054002842254897,0.9638554216867457,1.5922878364383468,3.6131165297917267,5.343480634466324,4.32740544148309,1.6620498614958512,5.632502308402576,5.07848568790396,0.9000000000000004,1.1512923510483921,2.0890099909173454,1.7793594306049654,0.35087719298245723,1.5157696743747195,-0.4784688995215336,4.522613065326619,3.0,True
