date,code,open,high,low,close,preclose,volume,amount,adjustflag,tradestatus,pctChg,signal_close,chain_return_error_pct,action_ratio,stage,stage_v3,ordinal,vr,r3,r5,clv,upper,bias20,decelerate,gap,rt_cash,rt_pct,pt_cash,pt_pct,extra_cash_needed,exit_date,next_open,next_close,dividend_today,dividend,exit0935close,exit0935open,cash,net,fee,gross,price_only,event,calendar_days,model,variant
2022-01-18,sh.601138,11.45,11.95,11.41,11.72,11.42,64850574,762721603.28,3,1,2.627,89.12075599234997,2.977232924461504e-05,1.0,R,R,879,0.7026897100274176,-3.384094754653144,-4.515050167224077,0.5333333333333325,0.4666666666666674,-3.965017028970274,False,0.2626970227670666,-303.26097635000093,-2.648567479039309,236.46916135000268,2.065232850218364,303.26097635000093,2022-01-19,11.72,11.64,0.0,0.0,11.74,11.74,-33.90293999999753,-0.289000655056435,22.18294,0.0,0.0,False,1.0,case_classifier,diagnostic_best_leaf
2022-03-09,sh.601138,10.63,10.68,10.0,10.4,10.6,43088165,447065776.0,3,1,-1.8868,79.08326470310922,7.547169822874622e-06,1.0,D,D,910,1.6685018283253796,-5.357142857142849,-5.102954341987465,0.1111111111111089,0.2592592592592607,-5.40781724076388,False,0.2830188679245449,198.65001615000057,1.8687677906867408,-261.12010115000123,-2.456444977892768,0.0,2022-03-10,10.55,10.35,0.0,0.0,10.45,10.46,118.56127650000144,1.1388725140798908,20.9637235,1.4423076923076872,1.4423076923076872,False,1.0,case_classifier,diagnostic_best_leaf
2022-03-15,sh.601138,10.19,10.24,9.73,9.75,10.18,43008572,430241984.0,3,1,-4.224,74.1405606591649,3.143418468276593e-05,1.0,D,D,914,0.6681754326103663,-2.115384615384619,-5.914972273567476,0.3181818181818185,0.6818181818181814,-7.446131466496963,True,0.0982318271119719,409.6456972000007,4.020075536800792,-469.9145271999993,-4.61152627281648,0.0,2022-03-16,9.85,9.89,0.0,0.0,9.77,9.75,69.96292600000072,0.716828109850578,20.237074,1.025641025641022,1.025641025641022,False,1.0,case_classifier,diagnostic_best_leaf
2022-03-16,sh.601138,9.85,9.92,9.42,9.89,9.75,42242691,410175120.0,3,1,1.4359,75.20514306862984,2.564102551394498e-06,1.0,D,D,915,1.5993080169454188,-5.797101449275333,-8.018867924528283,0.0392156862745089,0.0980392156862759,-10.751064121927769,True,1.025641025641022,-69.9124752000008,-0.7097713218274193,10.047545200002835,0.1020055350254095,69.9124752000008,2022-03-17,10.0,10.11,0.0,0.0,10.04,10.03,79.66220110000029,0.8046570833725191,20.392798900000003,1.1122345803842304,1.1122345803842304,False,1.0,case_classifier,diagnostic_best_leaf
2022-04-25,sh.601138,9.6,9.66,9.1,9.11,9.72,37458548,352098242.31,3,1,-6.2757,69.27389821589665,2.016460906695272e-05,1.0,D,D,941,1.0524238750149444,-1.718907987866536,-3.1872509960159445,0.2000000000000035,0.5500000000000032,-3.379721669980118,False,-1.2345679012345734,460.8627024500023,4.800653150520857,-518.6475474499996,-5.402578619270829,0.0,2022-04-26,9.17,9.19,0.0,0.0,9.11,9.11,31.328985600000586,0.3435294745888645,19.5310144,0.658616904500553,0.658616904500553,False,1.0,case_classifier,diagnostic_best_leaf
2022-06-10,sh.601138,9.27,9.73,9.27,9.6,9.33,86008561,819457917.27,3,1,2.8939,72.99993664902395,9.324758849071912e-06,1.0,R,D,971,1.3005769289732174,-1.0604453870625474,-0.4268943436499306,0.2857142857142911,0.2142857142857088,-0.0910210419232226,True,-0.6430868167202619,-358.8890666499977,-3.871510967098141,300.7811016500023,3.244672078209302,358.8890666499977,2022-06-13,9.55,9.39,0.0,0.0,9.57,9.56,-79.31172524999891,-0.8253130403684771,19.73672525,-0.5208333333333259,-0.5208333333333259,False,3.0,case_classifier,diagnostic_best_leaf
2022-06-15,sh.601138,9.34,9.79,9.33,9.64,9.38,64845289,623966041.4,3,1,2.7719,73.30410305172822,4.498933902707947e-05,1.0,C,C,974,1.2979713278375566,0.5359056806002238,-0.530222693531246,0.9166666666666684,0.0833333333333314,0.277955954671838,False,-0.4264392324093924,-329.01513149999977,-3.522645947537471,270.68502150000387,2.898126568522525,329.01513149999977,2022-06-16,9.68,9.58,0.0,0.0,9.69,9.69,10.471640200000143,0.1085153457670964,19.8683598,0.4149377593360981,0.4149377593360981,False,1.0,case_classifier,diagnostic_best_leaf
2022-10-10,sh.601138,8.6,8.6,8.16,8.16,8.52,30098246,250284585.7,3,1,-4.2254,65.35399014270709,4.788732394889195e-05,1.0,D,D,1051,0.8740710498799721,-1.5028901734103872,-1.9562715765247265,0.7222222222222179,0.2777777777777822,-5.417406749555942,False,0.938967136150226,412.8567022000008,4.8006593279069865,-466.7035221999992,-5.426785141860456,0.0,2022-10-11,8.24,8.18,0.0,0.0,8.18,8.17,53.400120400001086,0.6536793216735965,18.3998796,0.9803921568627416,0.9803921568627416,False,1.0,case_classifier,diagnostic_best_leaf
2022-10-31,sh.601138,7.87,8.35,7.8,8.2,8.28,35687946,291418444.02,3,1,-0.9662,65.67435283948511,1.6425120768603918e-05,1.0,D,D,1066,1.0447626915608947,-1.193317422434348,-2.2432113341204096,0.0624999999999986,0.0,-1.5047879616962525,True,-4.951690821256028,-356.06176664999805,-4.524291825285871,303.60840165000013,3.8577941759847536,356.06176664999805,2022-11-01,8.29,8.56,0.0,0.0,8.4,8.4,63.3042454499992,0.7711395012783491,18.45075455,1.097560975609757,1.097560975609757,False,1.0,case_classifier,diagnostic_best_leaf
2023-02-10,sh.601138,9.42,10.1,9.42,9.78,9.45,74609350,736251615.78,3,1,3.4921,78.32867936221511,3.650793649834228e-05,1.0,R,R,1134,1.0520275195559965,1.2861736334404794,-1.047120418848213,0.9615384615384558,0.0384615384615442,0.0211685012700524,False,-0.3174603174603052,-389.2072917999985,-4.131712227176205,330.43289180000147,3.5077801677282534,389.2072917999985,2023-02-13,9.72,9.66,0.0,0.0,9.65,9.65,-89.66014029999818,-0.9158350519308598,19.9101403,-0.6134969325153228,-0.6134969325153228,False,3.0,case_classifier,diagnostic_best_leaf
2023-02-15,sh.601138,9.71,10.17,9.61,10.05,9.7,72449838,723001800.47,3,1,3.6082,80.49112756546646,4.742268042168263e-05,1.0,U,U,1137,0.9230263750180392,2.645502645502651,4.638619201725969,0.4444444444444411,0.5555555555555588,2.207470628523222,False,0.1030927835051764,-369.7827466999992,-3.808267216271876,309.8774267000008,3.1913226230690093,369.7827466999992,2023-02-16,10.08,9.89,0.0,0.0,10.14,10.14,-0.3412598499986927,-0.0033922026946295,20.27625985,0.2985074626865591,0.2985074626865591,False,1.0,case_classifier,diagnostic_best_leaf
2023-03-01,sh.601138,9.61,10.15,9.61,9.96,9.6,54157136,536940994.34,3,1,3.75,79.77031149771601,8.881784197001252e-15,1.0,R,R,1147,0.8736121190583861,-1.0309278350515316,-2.8340080971659964,0.3928571428571417,0.5714285714285733,-0.2959962610998623,False,0.1041666666666607,-379.58589675000167,-3.949905273152984,320.06428175000195,3.3305336290322782,379.58589675000167,2023-03-02,9.97,10.34,0.0,0.0,10.16,10.16,-20.129314949998328,-0.2018972330918351,20.16431495,0.100401606425704,0.100401606425704,False,1.0,case_classifier,diagnostic_best_leaf
2023-03-02,sh.601138,9.97,10.41,9.96,10.34,9.96,89972497,924435338.48,3,1,3.8153,82.81375711710677,3.895582331248093e-05,1.0,U,U,1148,1.755945898683045,3.534303534303551,2.15384615384615,0.6481481481481497,0.3518518518518503,3.2391811350090727,False,0.100401606425704,-400.3231168499988,-4.015276999498484,339.3070718499994,3.403280560180535,400.3231168499988,2023-03-03,10.28,11.37,0.0,0.0,10.21,10.23,-90.79106029999949,-0.8771851364476494,20.4810603,-0.5802707930367523,-0.5802707930367523,False,1.0,case_classifier,diagnostic_best_leaf
