date,exit_date,open,close,next_open,net,cash,gross,stage,dividend,exit0935close,exit0935open,prev_r1,prev_r3,prev_r5,prev_r20,prev_bias20,prev_vol20,prev_intraday,prev_clv,prev_volume_ratio,prev_market1,prev_market20,prev_relative20,today_gap,return1450,range1450,clv1450,volume_ratio1450,morning_return,afternoon_return,tail_return,tail_volume_ratio,breakout_distance,breakdown_distance,known_gapdays,model_valid
2023-06-27,2023-06-28,23.41,23.01,21.99,-4.66817809846285,-1074.9290100999965,-4.43285528031292,U,0.0,21.88,21.83,-5.755102040816363,-12.73620559334847,1.9876325088339142,41.656441717791395,12.052022420110164,4.744732497606282,-3.3891213389121266,0.16748768472906386,0.9784694664781621,-1.4785385326644418,-1.58192686911921,43.2383685869106,1.3858813339107767,-0.606323083585969,2.7717626678215703,0.28124999999999933,0.522603250828789,-0.5553182400683476,-1.4175257731958824,0.0,0.3953972949654764,-1.9649722340880027,0.7905138339920903,1.0,True
2020-02-27,2020-02-28,18.64,18.9,18.08,-4.58529445540711,-867.300568199998,-4.338624338624342,R,0.0,18.21,18.22,-6.262525050100198,-4.540816326530606,1.189832341806385,-1.9905709795704163,-1.936633559579637,4.2546343088396155,-4.296675191815858,0.17924528301886936,1.3449355678177595,-0.8337730870712545,-2.103867416348071,0.11329643677765455,-0.37413148049171285,0.8017103153393768,3.634420096205236,0.7499999999999973,0.7880499472381168,1.0729613733905463,0.10615711252652815,-0.05299417064124068,0.556832376259649,-0.8933263268523506,2.7792915531335005,1.0,True
2025-08-27,2025-08-28,45.0,45.72,44.6,-2.6242498179121085,-1200.5814594239962,-2.449693788276464,U,0.0,45.58,45.58,-5.249999999999999,0.4195186575403076,-7.012880801472066,48.67510325707713,12.503246713089533,4.856974922057899,-2.986348122866911,0.0,0.9719856723848526,-0.39087057635778244,7.165966430611781,41.50913682646535,-1.055408970976246,1.3412489006156658,7.3878627968337724,0.4702380952380969,1.1347760333781316,3.8000000000000034,-1.3273388995932334,-0.8177318700236635,1.1556602159890694,-3.7184040108627414,3.5497640979555323,1.0,True
2025-11-25,2025-11-26,56.36,56.61,55.31,-2.4712443687321075,-1399.8744350099992,-2.296414061119933,R,0.0,55.16,55.14,-7.796274929948921,-14.01782969566555,-13.858946720049293,-23.117097306212198,-19.796983426048055,4.411546249604671,-8.295081967213115,0.1861111111111107,1.9281135002922947,0.04888535548390749,-4.007536256758137,-19.10956104945406,0.7508044333214281,1.1440829460135804,3.7897747586699992,0.18867924528301844,1.2969096659293518,1.3129879347054674,-0.9106830122591947,-0.4749340369393229,0.8170863364786579,-2.9502572898799317,0.7119971520113788,1.0,True
2025-10-15,2025-10-16,59.72,63.38,62.0,-2.3523863831676475,-1491.904852325995,-2.1773430104133795,R,0.0,62.03,62.11,-5.923125393824824,-12.753834915997086,-10.303394412736544,16.186770428015528,-5.848225194901435,4.805287451521475,-8.108939836897978,0.07332293291731655,0.8378399568563789,-0.6240721499013335,1.0031303367291855,15.183640091286343,0.0,5.894172806430009,8.924983255190886,0.8818011257035655,0.8387092071640833,3.097789685197583,2.712359915543283,0.4606830818109531,0.7817225395656793,-0.9863785814936521,8.028698325930982,1.0,True
2025-11-17,2025-11-18,64.39,64.94,63.65,-2.1618339873612267,-1404.801167282991,-1.986449029873727,R,0.0,64.37,64.28,-5.471392851889966,-5.52697339409084,-11.595598349381032,7.09881686385605,-9.300668214308372,4.945113031373498,-2.3252279635258333,0.004484304932731368,0.868072907296822,-0.968087563790776,3.9256876603569024,3.1731292034991476,0.18671230745292977,1.1047144857631919,3.3297028162439717,0.29906542056074786,0.6578273560576663,0.5901537505823784,0.3242241778601329,0.7754342431761874,0.550545121392579,-2.2563176895306847,0.9947155735156921,1.0,True
2024-07-18,2024-07-19,24.82,25.41,24.97,-1.9198259496211645,-488.1725596999951,-1.7316017316017396,R,0.0,24.82,24.82,-5.498907501820849,-4.805575935436579,-10.36269430051816,-8.851422550052735,-5.780262871251196,2.9706195755053013,-4.101995565410199,0.08730158730158674,1.2468643992035968,-0.45188255784195386,-1.8288039117720256,-7.022618638280709,-4.354527938342967,-2.2736030828516385,4.161849710982666,0.9444444444444424,1.491672546272343,-0.3223207091055724,2.5060630557801167,1.0761259465922768,1.1272076724634454,0.43564356435643603,4.190632703368946,1.0,True
2024-10-10,2024-10-11,26.52,25.8,25.4,-1.73833334569238,-448.8056519999949,-1.5503875968992276,C,0.0,25.63,25.64,-6.171057380007216,13.043478260869579,23.398196487897494,33.67609254498723,26.745801545323822,4.248388087096173,-6.137184115523464,0.12547528517110207,1.8931635394927193,-6.616967953035124,15.93088666629907,17.745205878688154,2.0000000000000018,-0.07692307692307443,6.115384615384615,0.5723270440251573,1.247629554991608,-0.4524886877828038,-1.5909090909090873,-0.8018327605956554,1.031712611394625,-2.550637659414856,3.6298364579178344,1.0,True
2026-01-30,2026-02-02,57.0,57.7,56.8,-1.7359404431210887,-1002.2841654299928,-1.559792027729645,D,0.0,57.0,57.0,-5.091448344043503,-2.8012149848126944,-8.207171314741046,-9.832804485245694,-5.576963217221065,2.6746021595094964,-5.075807514831898,0.17999999999999972,1.8344640759784003,0.1625226095214316,4.864135245075674,-14.696939730321368,-1.041666666666674,0.2951388888889017,4.079861111111101,0.9106382978723429,0.9417970404781568,0.052631578947370805,1.2975626863054535,0.03463203463203168,0.5553432714171516,-0.3621938599516983,3.8468452273952902,3.0,True
2024-01-30,2024-01-31,13.55,13.5,13.3,-1.7045340072790671,-230.3146759999996,-1.4814814814814723,R,0.0,13.38,13.38,-5.690492713393458,-6.275862068965498,-5.624999999999991,-10.119047619047594,-0.34465058297278306,3.392891769485563,-4.430379746835444,0.10869565217391267,1.0589319530557824,-0.9231836450179443,-3.078346456534098,-7.040701162513496,-0.29433406916850036,-0.5150846210448923,2.869757174392927,0.1025641025641007,0.6388996835754965,1.1070110701106861,-1.31386861313868,-0.8797653958944385,0.8676367614760782,-2.523431867339576,-0.22140221402214832,1.0,True
2024-03-28,2024-03-29,22.42,23.45,23.14,-1.5141506285663324,-355.32511654999826,-1.321961620469081,R,0.0,23.05,23.05,-5.5625790139064435,-8.268522308636916,-10.645933014354059,23.131868131868096,-4.422740649123568,4.771110419311252,-4.107830551989733,0.03816793893129818,0.7694150822895003,-1.264797676937357,1.1929736588614182,21.938894473006677,0.044622936189209206,4.685408299866145,7.452030343596601,0.6227544910179642,0.88986093871643,7.002676181980361,-2.20925385577323,-0.5089058524172962,0.7196606802972845,-2.6151930261519296,4.638715432649421,1.0,True
2026-07-29,2026-07-30,58.08,57.75,57.0,-1.4753169085363664,-852.545454525,-1.2987012987012991,D,0.0,57.0,57.01,-5.637692932575156,-7.633587786259566,-4.755657592653339,-19.501039501039575,-7.939577422371613,4.551772062267869,-1.3586956521739246,0.09364548494983309,0.8615821217957598,-1.1645294687092078,-6.8650545188923,-12.635984982147274,0.0,-0.5165289256198302,5.423553719008263,0.6476190476190476,0.8170584652153452,-2.9614325068870517,2.519517388218606,-0.017304031839415757,0.5947461003081955,-1.8848700967906251,3.659849300322926,1.0,True
