date,exit_date,open,close,next_open,net,cash,gross,stage,dividend,exit0935close,exit0935open,prev_r1,prev_r3,prev_r5,prev_r20,prev_bias20,prev_vol20,prev_intraday,prev_clv,prev_volume_ratio,prev_market1,prev_market20,prev_relative20,today_gap,return1450,range1450,clv1450,volume_ratio1450,morning_return,afternoon_return,tail_return,tail_volume_ratio,breakout_distance,breakdown_distance,known_gapdays,model_valid,entry_blocked_proxy,exit_blocked_proxy
2023-06-27,2023-06-28,23.41,23.01,21.99,-4.66817809846285,-1074.9290100999965,-4.43285528031292,U,0.0,21.88,21.83,-5.755102040816363,-12.73620559334847,1.9876325088339142,41.656441717791395,12.052022420110164,4.744732497606282,-3.3891213389121266,0.16748768472906386,0.9784694664781621,-1.4785385326644418,-1.58192686911921,43.2383685869106,1.3858813339107767,-0.606323083585969,2.7717626678215703,0.28124999999999933,0.522603250828789,-0.5553182400683476,-1.4175257731958824,0.0,0.3953972949654764,-1.9649722340880027,0.7905138339920903,1.0,True,False,False
2023-07-13,2023-07-14,22.98,24.78,25.71,3.5025632776615727,868.552959650001,3.753026634382573,R,0.0,25.65,25.68,-7.054455445544539,-4.775993237531706,-5.574182732606891,5.526932084309144,-5.633507853403142,4.268961204907528,-6.124999999999991,0.07547169811320818,1.028755754266911,-0.7832979953290575,-1.0127465224593846,6.539678606768529,1.9973368841544659,9.986684420772306,8.921438082556598,1.0,1.0306510759192322,0.7397737162750051,7.041036717062643,0.0,0.17870017749065445,0.0,8.827404479578394,1.0,True,True,False
2023-07-21,2023-07-24,23.04,23.04,22.79,-1.327818965851985,-306.1519062500009,-1.085069444444442,R,0.0,23.05,23.05,-7.333599043443639,-10.953657602451228,-6.174334140435911,-10.679984633115701,-4.22639644092937,4.897235840441663,-6.626506024096379,0.20930232558139517,1.3668087475863517,-0.9163896440073538,-2.186260016156205,-8.493724616959497,-0.903225806451613,-0.9462365591397792,4.043010752688162,0.4574468085106391,0.9024304344554065,0.6510416666666741,-0.6899525657611094,1.1418533157663724,1.0721929159747725,-2.166525063721314,1.9026548672566257,3.0,True,False,False
2023-08-10,2023-08-11,21.99,21.5,21.72,0.7726758259244839,166.24866109999942,1.023255813953483,R,0.0,21.97,21.97,-7.981803143093469,-6.39461506100123,-0.31362007168457273,1.2116394889657434,-5.197139479659585,4.772227413015411,-4.506437768240346,0.0,1.4063285715881257,-0.49478019453725874,1.5128591147485437,-0.30121962578280037,-1.168539325842699,-4.0000000000000036,4.764044943820219,0.4056603773584908,1.5125378387320023,-4.092769440654842,1.2802275960170695,1.0884997633696214,1.5000270240116078,-2.8649386084583894,2.0544672718585844,1.0,True,False,False
2023-08-28,2023-08-29,21.43,20.68,20.55,-0.8277005867472685,-171.29716314999797,-0.6286266924564798,D,0.0,20.55,20.55,-9.4070441373161,-9.48775055679285,1.0945273631840724,-8.715184186882253,-7.560731507597107,4.647022222007051,-4.150943396226414,0.10156249999999942,1.2829268352981378,-0.5894796320304097,-6.466904911793314,-2.248279275088938,5.462598425196852,1.9685039370078705,5.954724409448823,0.4132231404958675,0.8824728367476571,-1.7732151189920664,-1.5676959619952635,-0.7662835249042099,0.6664364620571233,-3.3131124591693872,2.472799208704246,1.0,True,False,False
2023-10-25,2023-10-26,13.82,13.54,13.4,-1.2576537750076529,-170.43605069999754,-1.0339734121122546,D,0.0,13.29,13.29,-5.429553264604814,-16.757410768300073,-20.370370370370384,-24.808743169398927,-23.59800111049417,3.6586662935729035,3.380916604057105,0.5730337078651679,3.2900246730498752,0.7808821126371601,-5.236460845484192,-19.572282323914735,0.43604651162791885,-1.6715116279069853,2.5436046511627883,0.17142857142856796,1.7905287454697407,-2.315484804630974,0.22222222222221255,-0.3681885125184192,1.2760363279966525,-2.098408104196825,0.44543429844097204,1.0,True,False,False
2024-01-03,2024-01-04,14.11,13.88,13.78,-0.9429341478080432,-130.99315549999812,-0.7204610951008772,D,0.0,13.56,13.57,-6.084656084656082,1.938262742282859,-0.07037297677691123,-3.924221921515547,-3.391502534272217,3.4832040591491182,-5.333333333333334,0.1752577319587627,1.603842484082864,-0.4255084850935287,-2.005932157245105,-1.9182897642704422,-0.6338028169014076,-2.323943661971828,3.16901408450705,0.1999999999999992,1.0140760226993182,-2.126151665485465,0.43446777697320194,0.3617945007235779,0.9365622233454128,-2.5298664792691605,0.6531204644412147,1.0,True,False,False
2024-01-30,2024-01-31,13.55,13.5,13.3,-1.7045340072790671,-230.3146759999996,-1.4814814814814723,R,0.0,13.38,13.38,-5.690492713393458,-6.275862068965498,-5.624999999999991,-10.119047619047594,-0.34465058297278306,3.392891769485563,-4.430379746835444,0.10869565217391267,1.0589319530557824,-0.9231836450179443,-3.078346456534098,-7.040701162513496,-0.29433406916850036,-0.5150846210448923,2.869757174392927,0.1025641025641007,0.6388996835754965,1.1070110701106861,-1.31386861313868,-0.8797653958944385,0.8676367614760782,-2.523431867339576,-0.22140221402214832,1.0,True,False,False
2024-02-22,2024-02-23,18.25,18.19,18.82,3.250442785748469,591.7196081500026,3.4634414513468936,U,0.0,18.4,18.44,-5.083829096809067,11.783439490445868,13.007083065035442,35.941130906274196,18.193756945145957,4.808414201698199,-1.0152284263959421,0.4918032786885262,1.4738753906101798,0.9657203391541191,1.9684597237183077,33.97267118255589,3.9886039886039892,2.6210826210826266,6.894586894586899,0.5785123966942168,1.4513086181956987,-3.4520547945205426,2.2133938706015988,1.3505908835115488,1.2973696120446525,-2.7537796976241813,4.043905257076852,1.0,True,False,False
2024-02-29,2024-03-01,18.16,18.69,19.05,1.7174039126586789,321.23236430000463,1.9261637239165408,U,0.0,19.38,19.38,-5.845835488877427,0.1651073197578068,3.7037037037036535,25.517241379310285,14.092276830491436,5.227211110151446,-4.461942257217855,0.0,1.1691196933159531,-1.9110817058122676,6.744052628670993,18.773188750639292,-0.219780219780219,2.7472527472527375,5.219780219780216,0.6315789473684192,0.9274633628801985,1.8722466960352513,1.08108108108107,0.7543103448275801,0.8643644889923763,-1.8372703412073532,3.3149171270718147,1.0,True,False,False
2024-03-15,2024-03-18,22.49,23.08,23.45,1.405177223858626,324.5505643500042,1.6031195840554568,U,0.0,24.17,24.12,-6.160164271047231,-11.502711076684747,1.0614772224679658,49.34640522875813,11.094904706339936,5.462982397168202,0.3513394817742821,0.6718750000000018,2.11181354529345,-0.1840014565837489,7.369637214688396,41.976768014069734,-1.575492341356688,1.2253829321662968,3.3260393873085405,0.8421052631578938,1.2431613789883198,1.2894619831036236,1.5364354697102733,0.6965607313887734,1.7204427436022558,-0.5161290322580725,2.8457092040907073,3.0,True,False,False
2024-03-28,2024-03-29,22.42,23.45,23.14,-1.5141506285663324,-355.32511654999826,-1.321961620469081,R,0.0,23.05,23.05,-5.5625790139064435,-8.268522308636916,-10.645933014354059,23.131868131868096,-4.422740649123568,4.771110419311252,-4.107830551989733,0.03816793893129818,0.7694150822895003,-1.264797676937357,1.1929736588614182,21.938894473006677,0.044622936189209206,4.685408299866145,7.452030343596601,0.6227544910179642,0.88986093871643,7.002676181980361,-2.20925385577323,-0.5089058524172962,0.7196606802972845,-2.6151930261519296,4.638715432649421,1.0,True,False,False
2024-04-23,2024-04-24,21.05,20.59,21.02,1.8843228179427227,388.27415715000336,2.0883924235065576,R,0.0,21.12,21.12,-5.487528344671189,-7.3777777777777835,-6.294964028776972,-16.6066426570628,-7.309804968087697,3.098019273805731,2.257114818449457,0.77391304347826,0.8912773733885352,-0.6741938125334079,-1.0567632712870645,-15.549879385775734,1.0076775431861806,-1.0076775431861806,3.982725527831103,0.3253012048192759,0.5481884030452084,-2.7553444180522635,0.7816316560820713,0.0,0.386889573799986,-2.642756016989156,1.3261296660117772,1.0,True,False,False
2024-05-27,2024-05-28,24.6,24.86,24.65,-1.0353415260500545,-257.56893854999737,-0.8447304907481912,R,0.0,24.55,24.55,-5.737704918032804,-6.10419906687405,-6.031128404669306,17.289946576007686,-1.6653772547742585,3.5309578336792895,-4.166666666666674,0.048913043478260795,1.2122083301465654,-0.8829615833977011,2.2135505641587283,15.076396011848958,1.8633540372670954,2.815734989648022,3.229813664596278,0.3974358974358952,0.8405490186885857,0.1626016260162677,0.7711038961038863,0.9349593495934894,0.7790669371959248,-1.8577075098814344,1.2642740619902115,1.0,True,False,False
2024-06-11,2024-06-12,24.5,24.21,24.55,1.2088138933574506,292.8635392000026,1.404378356051228,R,0.0,25.12,25.11,-5.907172995780585,3.1105506515342496,7.071147970318625,2.550167224080213,-0.38983188499959187,3.693150610464225,-5.106382978723401,0.2876106194690273,2.1433917386365664,0.08150108146043333,-3.2736393990237422,5.823806623103955,-0.12229922543823823,-1.019160211985326,3.8728088055442287,0.24210526315789538,1.0801575109235628,-0.775510204081642,-0.12340600575894145,0.3720545680033105,1.425478704850717,-2.8799999999999937,0.956340956340962,1.0,True,False,False
2024-07-15,2024-07-16,27.15,26.96,26.96,-0.1889355900516381,-50.97245999999912,0.0,R,0.0,26.92,26.92,-5.2155771905423975,-5.999999999999961,0.6646971935007739,0.1101726037459061,-1.7781541066892226,2.8315926630050154,-1.410488245931274,0.12500000000000464,1.0424913844497716,0.030554937042892583,-2.022608536284287,2.1327811400301933,-0.4035216434336131,-1.0271460014673606,2.3844460748349174,0.476923076923076,0.6962260671625612,-0.40515653775322624,-0.2218934911242587,-0.3324713705208704,0.633160661032388,-1.2445095168374776,1.1623547056617944,1.0,True,False,False
2024-07-18,2024-07-19,24.82,25.41,24.97,-1.9198259496211645,-488.1725596999951,-1.7316017316017396,R,0.0,24.82,24.82,-5.498907501820849,-4.805575935436579,-10.36269430051816,-8.851422550052735,-5.780262871251196,2.9706195755053013,-4.101995565410199,0.08730158730158674,1.2468643992035968,-0.45188255784195386,-1.8288039117720256,-7.022618638280709,-4.354527938342967,-2.2736030828516385,4.161849710982666,0.9444444444444424,1.491672546272343,-0.3223207091055724,2.5060630557801167,1.0761259465922768,1.1272076724634454,0.43564356435643603,4.190632703368946,1.0,True,False,False
2024-08-05,2024-08-06,21.1,20.42,21.03,2.7812049814502475,568.3507605500015,2.9872673849167475,D,0.0,20.93,20.93,-6.8418856904463805,-2.2757111597374258,-4.978723404255292,-17.540620384047234,-12.192052849924274,3.464071803563241,-2.6166593981683417,0.09411764705882136,1.5626073649915044,-0.9224430157941943,-1.5117562149625563,-16.028864169084677,-5.508284818629628,-8.463949843260178,5.463502015226164,0.12295081967213266,1.9660952067422448,-0.5213270142180204,-2.620295378751769,0.09794319294809117,1.872673866498369,-4.97443049744305,0.19607843137257053,1.0,True,False,False
2024-08-06,2024-08-07,21.03,20.81,20.6,-1.2072343252831812,-251.4139510499981,-1.0091302258529389,D,0.0,20.62,20.62,-8.553515450067161,-14.345637583892612,-14.20168067226889,-24.258160237388704,-18.656761009420975,3.89164048924416,-3.2227488151658767,0.11290322580645222,1.93277677399014,-1.5364720966152823,-2.113021753188027,-22.14513848420068,2.9872673849167475,1.616062683643471,3.3790401567090975,0.3478260869565206,1.0978107208947225,-1.4740846409890707,0.14478764478764727,0.679281901989337,1.1669577852836603,-2.1226415094339535,0.9241245136186738,1.0,True,False,False
2024-10-10,2024-10-11,26.52,25.8,25.4,-1.73833334569238,-448.8056519999949,-1.5503875968992276,C,0.0,25.63,25.64,-6.171057380007216,13.043478260869579,23.398196487897494,33.67609254498723,26.745801545323822,4.248388087096173,-6.137184115523464,0.12547528517110207,1.8931635394927193,-6.616967953035124,15.93088666629907,17.745205878688154,2.0000000000000018,-0.07692307692307443,6.115384615384615,0.5723270440251573,1.247629554991608,-0.4524886877828038,-1.5909090909090873,-0.8018327605956554,1.031712611394625,-2.550637659414856,3.6298364579178344,1.0,True,False,False
2024-11-15,2024-11-18,24.8,23.92,23.92,-0.1936417848267005,-46.352419999998254,0.0,R,0.0,23.75,23.73,-6.044578768417064,-7.9229914846353005,0.9334415584415501,4.8924504428511595,-1.7365021039530526,3.6091181628858626,-6.433408577878097,0.011428571428571186,1.0775688210104362,-1.728237829465229,6.640236086232898,-1.7477856433817385,-0.28146361077603377,-3.8198632891033313,4.905508644953769,0.01639344262295335,0.8562234133219401,-1.814516129032251,-1.7659137577001993,-1.4827018121911006,1.579914756512816,-4.777070063694266,-1.2386457473162582,3.0,True,False,False
2025-02-05,2025-02-06,20.56,20.0,20.31,1.3454373561321586,269.29197905000115,1.5499999999999847,C,0.0,20.3,20.31,-8.137044967880069,-8.058294042005986,3.2739528165623755,-5.130473241928346,1.396865915053569,3.7785187030952696,-4.878048780487809,0.04999999999999896,1.7391781735351464,-0.0622789017515224,-4.398089844482966,-0.7323833974453797,-4.149184149184149,-7.039627039627028,3.4965034965034967,0.17333333333333675,2.004936064193614,-1.7996108949416167,-1.2382367508667613,-0.2002002002001957,1.76799382152329,-3.0155642023346196,0.6562342251388298,1.0,True,False,False
2025-02-06,2025-02-07,20.31,20.48,20.67,0.7254473818843142,148.68366845000293,0.927734375,D,0.0,20.79,20.78,-6.759906759906764,-13.043478260869556,-5.704856199905695,-10.913140311804003,-4.906808672499041,4.068246273023825,-2.7237354085603016,0.25316455696202467,1.9942547907253096,-0.6495137960193076,-5.21929234887687,-5.693847962927134,1.5499999999999847,2.4499999999999966,2.749999999999986,0.8727272727272716,1.2315550314271264,0.2461841457410241,0.6385068762278845,0.09770395701025336,1.38137489604957,-0.048780487804889194,2.398800599700124,1.0,True,False,False
2025-04-09,2025-04-10,14.58,16.33,17.9,9.383628273491086,1533.597182850002,9.614206981016537,D,0.0,17.75,17.75,-9.970845481049551,-22.800000000000008,-22.255790533736164,-26.58107465525439,-23.311893113467598,3.428968613138806,-5.217925107427868,0.0,2.7454026311777215,1.581517677491684,-6.553868603510882,-20.027206051743505,-5.569948186528495,5.116580310880825,12.435233160621761,0.8593750000000002,2.6190828614517634,8.84773662551439,2.2684310018903586,0.807453416149051,2.4389139857011783,0.4953560371517174,11.316872427983537,1.0,True,False,False
2025-08-22,2025-08-25,44.5,45.83,46.5,1.280369043773193,587.1718917089992,1.461924503600276,U,0.0,45.37,45.35,-5.468586933834252,1.866846603688721,4.78944932901435,62.31296736620842,19.672286923236037,4.567777212820247,-4.491775622100381,0.18798955613577,1.0863048683729852,0.12979890873860978,4.5863706427683,57.72659672344012,-1.7443144181938597,1.965113711636124,7.242216824906163,0.6615853658536588,1.1250883825252127,5.41573033707865,-1.5561713920272835,1.6508914813999631,1.0416187128999344,-2.3472192852611484,4.930697568734388,3.0,True,False,False
2025-08-27,2025-08-28,45.0,45.72,44.6,-2.6242498179121085,-1200.5814594239962,-2.449693788276464,U,0.0,45.58,45.58,-5.249999999999999,0.4195186575403076,-7.012880801472066,48.67510325707713,12.503246713089533,4.856974922057899,-2.986348122866911,0.0,0.9719856723848526,-0.39087057635778244,7.165966430611781,41.50913682646535,-1.055408970976246,1.3412489006156658,7.3878627968337724,0.4702380952380969,1.1347760333781316,3.8000000000000034,-1.3273388995932334,-0.8177318700236635,1.1556602159890694,-3.7184040108627414,3.5497640979555323,1.0,True,False,False
2025-09-09,2025-09-10,50.4,48.79,51.6,5.5701316218280725,2719.4213982870074,5.759376921500303,U,0.0,52.11,51.95,-7.93480207773597,-5.235988200589981,-7.587198849334786,41.40302613480051,5.985937274470565,5.425367454845011,-6.545454545454543,0.1770833333333327,1.142906480957746,0.3757730167726958,4.915468251578536,36.487557883221974,-1.945525291828798,-5.11673151750972,7.72373540856031,0.31486146095717893,0.9658347278000196,-1.9246031746031678,-1.3352215253894295,2.6304713804713886,1.1072050059175647,-5.282579141580889,2.6304713804713886,1.0,True,False,False
2025-09-10,2025-09-11,51.6,53.67,55.8,3.782656529371181,2031.4621668510067,3.968697596422577,R,0.0,54.95,55.07,-5.077821011673144,-8.168642951251659,-9.446919079435801,22.86577688239737,-0.32890032890032783,5.365893966624055,-3.194444444444444,0.3224999999999998,0.9679908806125593,-0.5108234581073678,3.856458643356886,19.009318239040486,5.759376921500303,10.002049600327933,6.292273006763681,1.0,1.3134588371069087,4.0116279069767335,0.0,0.0,0.08037970537034611,0.0,6.067193675889326,1.0,True,True,False
2025-09-29,2025-09-30,64.85,66.58,66.8,0.1508987899899679,100.53326399401222,0.3304295584259487,U,0.0,67.41,67.37,-5.243938066023968,-8.466205728799213,-1.860816944024224,20.509009845810855,7.9331802602242485,4.939315268958926,-3.967431532198362,0.05699481865284946,0.7200812773213118,-0.6538833277567213,-0.772990181204547,21.282000027015403,-0.03083089255435656,2.6360413133960092,4.069677817172808,0.6553030303030317,0.5936024118017732,1.8041634541249074,0.8482278097546203,-0.14997000599881183,0.552167505939061,-1.3483479033930879,2.667694680030852,1.0,True,False,False
2025-10-15,2025-10-16,59.72,63.38,62.0,-2.3523863831676475,-1491.904852325995,-2.1773430104133795,R,0.0,62.03,62.11,-5.923125393824824,-12.753834915997086,-10.303394412736544,16.186770428015528,-5.848225194901435,4.805287451521475,-8.108939836897978,0.07332293291731655,0.8378399568563789,-0.6240721499013335,1.0031303367291855,15.183640091286343,0.0,5.894172806430009,8.924983255190886,0.8818011257035655,0.8387092071640833,3.097789685197583,2.712359915543283,0.4606830818109531,0.7817225395656793,-0.9863785814936521,8.028698325930982,1.0,True,False,False
2025-10-20,2025-10-21,62.0,62.06,62.94,1.236505767086092,767.8707989760072,1.4179825974862892,R,0.0,62.7,62.68,-5.62981600880642,0.485599464166131,-9.637102845956914,1.6429539295392814,-7.253857982953027,4.0389033021910405,-4.746031746031754,0.03264094955489593,0.6507672501143624,-1.952713171960374,-0.9174519071948217,2.560405836734103,3.316113981003177,3.549408431928014,4.515914014330947,0.3948339483394834,0.7110459615366528,0.7096774193548372,-0.48046124279307323,0.3715070263285547,0.5768911448277516,-2.5713389777359708,1.7520877681349356,1.0,True,False,False
2025-11-03,2025-11-04,70.36,74.89,74.77,-0.3388877870608895,-253.9568802239872,-0.160235011349985,U,0.0,73.98,73.96,-7.656791073489799,-2.689552642248949,7.0631970260223165,5.170902716915005,6.921694708861148,5.3408887333244985,-7.633098139833228,0.06973500697350069,1.3496272318270068,-0.8054075486402801,2.6337903794254824,2.537112337489522,-2.2777777777777786,3.791666666666682,7.91666666666667,0.780701754385965,1.1657288462514823,5.713473564525295,0.47055660123689336,-0.5059246438556708,0.6463110584305679,-1.6451697815214494,6.331815594763812,1.0,True,False,False
2025-11-17,2025-11-18,64.39,64.94,63.65,-2.1618339873612267,-1404.801167282991,-1.986449029873727,R,0.0,64.37,64.28,-5.471392851889966,-5.52697339409084,-11.595598349381032,7.09881686385605,-9.300668214308372,4.945113031373498,-2.3252279635258333,0.004484304932731368,0.868072907296822,-0.968087563790776,3.9256876603569024,3.1731292034991476,0.18671230745292977,1.1047144857631919,3.3297028162439717,0.29906542056074786,0.6578273560576663,0.5901537505823784,0.3242241778601329,0.7754342431761874,0.550545121392579,-2.2563176895306847,0.9947155735156921,1.0,True,False,False
2025-11-24,2025-11-25,61.0,55.94,56.36,0.5705214481885204,319.3557005340058,0.7508044333214281,R,0.0,56.5,56.51,-7.992114043069442,-6.257725587144636,-5.601369223587971,-9.784386617100338,-14.05176443921854,4.560448065330284,-3.7747819191118137,0.1750741839762619,1.1087164233606905,-2.44617521135313,-2.921812621612241,-6.862573995488097,0.5439261579034183,-8.290753255315641,10.94445360145047,0.15662650602409625,1.9544033919431687,-10.475409836065575,1.886101446621491,-0.44730721059222933,1.181539005096329,-9.144350097975185,1.904761904761898,1.0,True,False,False
2025-11-25,2025-11-26,56.36,56.61,55.31,-2.4712443687321075,-1399.8744350099992,-2.296414061119933,R,0.0,55.16,55.14,-7.796274929948921,-14.01782969566555,-13.858946720049293,-23.117097306212198,-19.796983426048055,4.411546249604671,-8.295081967213115,0.1861111111111107,1.9281135002922947,0.04888535548390749,-4.007536256758137,-19.10956104945406,0.7508044333214281,1.1440829460135804,3.7897747586699992,0.18867924528301844,1.2969096659293518,1.3129879347054674,-0.9106830122591947,-0.4749340369393229,0.8170863364786579,-2.9502572898799317,0.7119971520113788,1.0,True,False,False
2025-12-19,2025-12-22,59.19,58.3,59.47,1.8243304968853145,1064.2711945590124,2.0068610634648376,D,0.0,59.36,59.34,-5.235772357723567,-1.4541765302671705,-6.452648475120382,-11.616621170761299,-4.195160441872703,4.1379611503002485,-2.149093351242448,0.01863354037267152,0.8757424276118543,0.1574305718388347,-1.3909943477714015,-10.225626822989897,1.5614275909402897,0.017158544955386823,2.385037748798903,0.3525179856115121,0.4813624467794227,-0.861632032437909,-0.6646216768916191,-0.08570449091532817,0.535361816502527,-1.5205271160669054,0.8477508650519106,3.0,True,False,False
2026-01-30,2026-02-02,57.0,57.7,56.8,-1.7359404431210887,-1002.2841654299928,-1.559792027729645,D,0.0,57.0,57.0,-5.091448344043503,-2.8012149848126944,-8.207171314741046,-9.832804485245694,-5.576963217221065,2.6746021595094964,-5.075807514831898,0.17999999999999972,1.8344640759784003,0.1625226095214316,4.864135245075674,-14.696939730321368,-1.041666666666674,0.2951388888889017,4.079861111111101,0.9106382978723429,0.9417970404781568,0.052631578947370805,1.2975626863054535,0.03463203463203168,0.5553432714171516,-0.3621938599516983,3.8468452273952902,3.0,True,False,False
2026-05-06,2026-05-07,63.28,63.08,64.09,1.4193368338777597,895.8955779270082,1.6011414077362174,U,0.0,63.91,63.91,-5.101116812556594,-6.498141263940493,-7.420494699646629,17.929482370592666,4.367743595276274,3.693509490100147,-4.582701062215477,0.048710601719198166,1.4200290729940042,0.11308298760925872,4.1434732493462745,13.78600912124639,0.6361323155216203,0.20674300254452938,3.3715012722646382,0.5896226415094327,1.2795657518140775,-0.20543615676359428,-0.22169437846397688,-0.30063291139241777,0.9130006025652384,-1.3619286161552946,2.0239637305699443,1.0,True,False,False
