date,cash,hold_cash,shares,receivable,hold_receivable,tax_reserve,fee,tax,payment,hold_payment,deposit,external,equity,hold_equity,relative,pool_ex_external,relative_cash_pool
2020-01-02,18334.21889712,0.0,0,0,0,0.0,23.72510288,0.0,0.0,0.0,0.0,0.0,18334.21889712,18380.0,-45.7811028799988,18334.21889712,18334.21889712
2020-01-03,0.0,163.31494616000055,1000,0,0,0.0,5.36984328,0.0,0.0,0.0,163.31494616000055,163.31494616000055,18220.0,18383.31494616,-163.31494616000055,-163.31494616000055,-163.31494616000055
2020-01-06,0.0,163.31494616000055,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,163.31494616000055,17900.0,18063.31494616,-163.31494616000055,-163.31494616000055,-163.31494616000055
2020-01-07,0.0,163.31494616000055,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,163.31494616000055,17860.0,18023.31494616,-163.31494616000055,-163.31494616000055,-163.31494616000055
2020-01-08,0.0,163.31494616000055,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,163.31494616000055,17520.0,17683.31494616,-163.31494616000055,-163.31494616000055,-163.31494616000055
2020-01-09,0.0,163.31494616000055,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,163.31494616000055,18300.0,18463.31494616,-163.31494616000055,-163.31494616000055,-163.31494616000055
2020-01-10,17984.99546872,163.31494616000055,0,0,0,0.0,23.368531280000003,0.0,0.0,0.0,0.0,163.31494616000055,17984.99546872,18193.31494616,-208.3194774399999,17821.68052256,17821.68052256
2020-01-13,108.21804032,163.31494616000055,1000,0,0,0.0,5.3574284,0.0,0.0,0.0,0.0,163.31494616000055,18718.21804032,18773.31494616,-55.096905840000545,-55.096905840000545,-55.096905840000545
2020-01-14,18452.41474968,163.31494616000055,0,0,0,0.0,23.735290640000002,0.0,0.0,0.0,0.0,163.31494616000055,18452.41474968,18553.31494616,-100.90019648000089,18289.09980352,18289.09980352
2020-01-15,0.0,248.48284072000388,1000,0,0,0.0,5.37064424,0.0,0.0,0.0,85.16789456000333,248.48284072000388,18700.0,18948.482840720004,-248.48284072000388,-248.48284072000388,-248.48284072000388
2020-01-16,18364.15233384,248.48284072000388,0,0,0,0.0,23.75566616,0.0,0.0,0.0,0.0,248.48284072000388,18364.15233384,18658.482840720004,-294.33050688000367,18115.669493119996,18115.669493119996
2020-01-17,0.0,311.77894848000506,1000,0,0,0.0,5.3684416,0.0,0.0,0.0,63.29610776000118,311.77894848000506,18990.0,19301.778948480005,-311.77894848000506,-311.77894848000506,-311.77894848000506
2020-01-20,19292.088872160002,311.77894848000506,0,0,0,0.0,24.703127840000004,0.0,0.0,0.0,0.0,311.77894848000506,19292.088872160002,19651.778948480005,-359.69007632000285,18980.309923679997,18980.309923679997
2020-01-21,3.591209919999528,311.77894848000506,1000,0,0,0.0,5.38566224,0.0,0.0,0.0,0.0,311.77894848000506,19093.59120992,19401.778948480005,-308.1877385600055,-308.1877385600055,-308.1877385600055
2020-01-22,3.591209919999528,311.77894848000506,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,311.77894848000506,20853.59120992,21161.778948480005,-308.1877385600055,-308.1877385600055,-308.1877385600055
