date,cash,hold_cash,shares,receivable,hold_receivable,tax_reserve,fee,tax,payment,hold_payment,deposit,external,equity,hold_equity,relative,pool_ex_external,relative_cash_pool
2020-01-02,18337.8911476,0.0,2000,0,0,0.0,23.7288524,0.0,0.0,0.0,0.0,0.0,55097.8911476,55140.0,-42.108852400000615,18337.8911476,18337.8911476
2020-01-03,0.0,155.94862179999836,3000,0,0,0.0,5.3697694,0.0,0.0,0.0,155.94862179999836,155.94862179999836,54660.0,54815.948621799995,-155.94862179999473,-155.94862179999836,-155.94862179999836
2020-01-06,0.0,155.94862179999836,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,155.94862179999836,53699.99999999999,53855.948621799995,-155.948621800002,-155.94862179999836,-155.94862179999836
2020-01-07,0.0,155.94862179999836,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,155.94862179999836,53580.0,53735.948621799995,-155.94862179999473,-155.94862179999836,-155.94862179999836
2020-01-08,0.0,155.94862179999836,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,155.94862179999836,52560.0,52715.948621799995,-155.94862179999473,-155.94862179999836,-155.94862179999836
2020-01-09,0.0,155.94862179999836,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,155.94862179999836,54900.0,55055.948621799995,-155.94862179999473,-155.94862179999836,-155.94862179999836
2020-01-10,17988.5977906,155.94862179999836,2000,0,0,0.0,23.372209400000003,0.0,0.0,0.0,0.0,155.94862179999836,54048.597790600004,54245.948621799995,-197.35083119999035,17832.649168800002,17832.649168800002
2020-01-13,115.39043360000142,155.94862179999836,3000,0,0,0.0,5.357357,0.0,0.0,0.0,0.0,155.94862179999836,55945.3904336,55985.948621799995,-40.55818819999695,-40.55818819999695,-40.55818819999695
2020-01-14,18463.261391400003,155.94862179999836,2000,0,0,0.0,23.739042200000004,0.0,0.0,0.0,0.0,155.94862179999836,55243.2613914,55325.948621799995,-82.68723039999168,18307.312769600005,18307.312769600005
2020-01-15,0.0,226.56780059999437,3000,0,0,0.0,5.3705702,0.0,0.0,0.0,70.619178799996,226.56780059999437,56100.0,56326.567800599994,-226.56780059999437,-226.56780059999437,-226.56780059999437
2020-01-16,18367.8305782,226.56780059999437,2000,0,0,0.0,23.759421800000002,0.0,0.0,0.0,0.0,226.56780059999437,55187.830578199995,55456.567800599994,-268.73722239999915,18141.262777600004,18141.262777600004
2020-01-17,0.0,282.5055903999928,3000,0,0,0.0,5.368368,0.0,0.0,0.0,55.93778979999843,282.5055903999928,56969.99999999999,57252.50559039999,-282.50559039999644,-282.5055903999928,-282.5055903999928
2020-01-20,19295.9529268,282.5055903999928,2000,0,0,0.0,24.7070732,0.0,0.0,0.0,0.0,282.5055903999928,57975.952926800004,58302.50559039999,-326.55266359998495,19013.447336400008,19013.447336400008
2020-01-21,19057.7650134,282.5055903999928,2000,0,0,0.0,29.8379134,0.0,0.0,0.0,0.0,282.5055903999928,57237.7650134,57552.50559039999,-314.74057699998957,18775.259423000007,18775.259423000007
2020-01-22,103.45603480000136,282.5055903999928,3000,0,0,0.0,5.3789786,0.0,0.0,0.0,0.0,282.5055903999928,62653.45603480001,62832.505590400004,-179.04955559999507,-179.04955559999144,-179.04955559999144
2020-01-23,20058.0764348,282.5055903999928,2000,0,0,0.0,25.3796,0.0,0.0,0.0,0.0,282.5055903999928,60058.0764348,60282.50559039999,-224.429155599988,19775.57084440001,19775.57084440001
2020-02-03,2034.716074800006,282.5055903999928,3000,0,0,0.0,5.36036,0.0,0.0,0.0,0.0,282.5055903999928,56034.7160748,54282.50559039999,1752.2104844000132,1752.2104844000132,1752.2104844000132
2020-02-04,2034.716074800006,282.5055903999928,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,282.5055903999928,56094.7160748,54342.50559039999,1752.2104844000132,1752.2104844000132,1752.2104844000132
2020-02-05,2034.716074800006,282.5055903999928,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,282.5055903999928,58104.71607480002,56352.505590400004,1752.2104844000132,1752.2104844000132,1752.2104844000132
2020-02-06,2034.716074800006,282.5055903999928,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,282.5055903999928,58794.71607480002,57042.505590400004,1752.2104844000132,1752.2104844000132,1752.2104844000132
2020-02-07,2034.716074800006,282.5055903999928,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,282.5055903999928,59934.7160748,58182.50559039999,1752.2104844000132,1752.2104844000132,1752.2104844000132
2020-02-10,2034.716074800006,282.5055903999928,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,282.5055903999928,58764.7160748,57012.50559039999,1752.2104844000132,1752.2104844000132,1752.2104844000132
2020-02-11,21220.891089400007,282.5055903999928,2000,0,0,0.0,24.594985400000002,0.0,0.0,0.0,0.0,282.5055903999928,59680.89108940001,57972.50559039999,1708.3854990000182,20938.385499000015,20938.385499000015
2020-02-12,2276.5923110000076,282.5055903999928,3000,0,0,0.0,5.3787784,0.0,0.0,0.0,0.0,282.5055903999928,59726.592311,57732.50559039999,1994.0867206000112,1994.0867206000148,1994.0867206000148
2020-02-13,2276.5923110000076,282.5055903999928,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,282.5055903999928,57536.592311000015,55542.505590400004,1994.0867206000112,1994.0867206000148,1994.0867206000148
2020-02-14,2276.5923110000076,282.5055903999928,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,282.5055903999928,57326.592311000015,55332.505590400004,1994.0867206000112,1994.0867206000148,1994.0867206000148
2020-02-17,2276.5923110000076,282.5055903999928,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,282.5055903999928,59846.592311000015,57852.505590400004,1994.0867206000112,1994.0867206000148,1994.0867206000148
2020-02-18,21083.53453800001,282.5055903999928,2000,0,0,0.0,24.207773000000003,0.0,0.0,0.0,0.0,282.5055903999928,58783.53453800001,56832.505590400004,1951.0289476000034,20801.028947600018,20801.028947600018
2020-02-19,2439.5417656000136,282.5055903999928,3000,0,0,0.0,5.3727724,0.0,0.0,0.0,0.0,282.5055903999928,57909.541765600006,55752.50559039999,2157.036175200017,2157.036175200021,2157.036175200021
2020-02-20,2439.5417656000136,282.5055903999928,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,282.5055903999928,58869.541765600006,56712.50559039999,2157.036175200017,2157.036175200021,2157.036175200021
2020-02-21,2439.5417656000136,282.5055903999928,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,282.5055903999928,61239.54176560002,59082.505590400004,2157.036175200017,2157.036175200021,2157.036175200021
2020-02-24,22533.879508400016,282.5055903999928,2000,0,0,0.0,25.522257200000002,0.0,0.0,0.0,0.0,282.5055903999928,62813.879508400016,60702.50559039999,2111.3739180000266,22251.373918000023,22251.373918000023
2020-02-25,2548.5199092000184,282.5055903999928,3000,0,0,0.0,5.3995992,0.0,0.0,0.0,0.0,282.5055903999928,62428.51990920002,60162.50559039999,2266.0143188000293,2266.0143188000256,2266.0143188000256
2020-02-26,2548.5199092000184,282.5055903999928,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,282.5055903999928,58678.51990920002,56412.50559039999,2266.0143188000293,2266.0143188000256,2266.0143188000256
2020-02-27,2548.5199092000184,282.5055903999928,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,282.5055903999928,59248.51990920001,56982.50559039999,2266.014318800022,2266.0143188000256,2266.0143188000256
2020-02-28,19589.035730800017,282.5055903999928,2000,0,0,0.0,22.4041784,0.0,0.0,0.0,0.0,282.5055903999928,53749.03573080002,51522.50559039999,2226.5301404000274,19306.530140400024,19306.530140400024
2020-03-02,2396.5219874000177,282.5055903999928,3000,0,0,0.0,5.3437434,0.0,0.0,0.0,0.0,282.5055903999928,54716.521987400025,52602.505590400004,2114.0163970000212,2114.016397000025,2114.016397000025
2020-03-03,2396.5219874000177,282.5055903999928,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,282.5055903999928,54716.521987400025,52602.505590400004,2114.0163970000212,2114.016397000025,2114.016397000025
2020-03-04,2396.5219874000177,282.5055903999928,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,282.5055903999928,52676.521987400025,50562.505590400004,2114.0163970000212,2114.016397000025,2114.016397000025
2020-03-05,2396.5219874000177,282.5055903999928,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,282.5055903999928,53876.52198740002,51762.50559039999,2114.0163970000285,2114.016397000025,2114.016397000025
2020-03-06,2396.5219874000177,282.5055903999928,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,282.5055903999928,53366.52198740001,51252.50559039999,2114.0163970000212,2114.016397000025,2114.016397000025
2020-03-09,2396.5219874000177,282.5055903999928,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,282.5055903999928,50936.52198740002,48822.50559039999,2114.0163970000285,2114.016397000025,2114.016397000025
