date,cash,hold_cash,shares,receivable,hold_receivable,tax_reserve,fee,tax,payment,hold_payment,deposit,external,equity,hold_equity,relative,pool_ex_external,relative_cash_pool
2020-01-02,18345.23564856,0.0,0,0,0,0.0,23.73635144,0.0,0.0,0.0,0.0,0.0,18345.23564856,18380.0,-34.76435144000061,18345.23564856,18345.23564856
2020-01-03,0.0,161.22837331999835,1000,0,0,0.0,5.37002188,0.0,0.0,0.0,161.22837331999835,161.22837331999835,18220.0,18381.22837332,-161.22837331999835,-161.22837331999835,-161.22837331999835
2020-01-06,0.0,161.22837331999835,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,161.22837331999835,17900.0,18061.22837332,-161.22837331999835,-161.22837331999835,-161.22837331999835
2020-01-07,0.0,161.22837331999835,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,161.22837331999835,17860.0,18021.22837332,-161.22837331999835,-161.22837331999835,-161.22837331999835
2020-01-08,0.0,161.22837331999835,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,161.22837331999835,17520.0,17681.22837332,-161.22837331999835,-161.22837331999835,-161.22837331999835
2020-01-09,0.0,161.22837331999835,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,161.22837331999835,18300.0,18461.22837332,-161.22837331999835,-161.22837331999835,-161.22837331999835
2020-01-10,17995.80243436,161.22837331999835,0,0,0,0.0,23.379565640000003,0.0,0.0,0.0,0.0,161.22837331999835,17995.80243436,18191.22837332,-195.42593895999744,17834.574061040003,17834.574061040003
2020-01-13,0.0,201.59855519999473,1000,0,0,0.0,5.36061624,0.0,0.0,0.0,40.37018187999638,201.59855519999473,18610.0,18811.598555199995,-201.59855519999473,-201.59855519999473,-201.59855519999473
2020-01-14,18355.219454680002,201.59855519999473,0,0,0,0.0,23.746545320000003,0.0,0.0,0.0,0.0,201.59855519999473,18355.219454680002,18591.598555199995,-236.3791005199928,18153.620899480007,18153.620899480007
2020-01-15,0.0,212.7563207199928,1000,0,0,0.0,5.3672202,0.0,0.0,0.0,11.157765519998065,212.7563207199928,18700.0,18912.756320719993,-212.7563207199928,-212.7563207199928,-212.7563207199928
