date,cash,hold_cash,shares,receivable,hold_receivable,tax_reserve,fee,tax,payment,hold_payment,deposit,external,equity,hold_equity,relative,pool_ex_external,relative_cash_pool
2020-01-02,18336.05502236,0.0,2000,0,0,0.0,23.72697764,0.0,0.0,0.0,0.0,0.0,55096.05502236,55140.0,-43.944977639999706,18336.05502236,18336.05502236
2020-01-03,0.0,159.6317839800031,3000,0,0,0.0,5.36980634,0.0,0.0,0.0,159.6317839800031,159.6317839800031,54660.0,54819.63178398,-159.6317839800031,-159.6317839800031,-159.6317839800031
2020-01-06,0.0,159.6317839800031,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,159.6317839800031,53699.99999999999,53859.631783979996,-159.6317839800031,-159.6317839800031,-159.6317839800031
2020-01-07,0.0,159.6317839800031,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,159.6317839800031,53580.0,53739.63178398,-159.6317839800031,-159.6317839800031,-159.6317839800031
2020-01-08,0.0,159.6317839800031,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,159.6317839800031,52560.0,52719.63178398,-159.6317839800031,-159.6317839800031,-159.6317839800031
2020-01-09,0.0,159.6317839800031,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,159.6317839800031,54900.0,55059.63178398,-159.6317839800031,-159.6317839800031,-159.6317839800031
2020-01-10,17986.796629660003,159.6317839800031,2000,0,0,0.0,23.37037034,0.0,0.0,0.0,0.0,159.6317839800031,54046.796629660006,54249.63178398,-202.83515431999695,17827.16484568,17827.16484568
2020-01-13,111.80423696000071,159.6317839800031,3000,0,0,0.0,5.3573927,0.0,0.0,0.0,0.0,159.6317839800031,55941.80423696,55989.63178398,-47.827547020002385,-47.827547020002385,-47.827547020002385
2020-01-14,18457.83807054,159.6317839800031,2000,0,0,0.0,23.73716642,0.0,0.0,0.0,0.0,159.6317839800031,55237.838070540005,55329.63178398,-91.7937134399981,18298.20628656,18298.20628656
2020-01-15,0.0,237.52532066000276,3000,0,0,0.0,5.37060722,0.0,0.0,0.0,77.89353667999967,237.52532066000276,56100.0,56337.52532066,-237.52532066000276,-237.52532066000276,-237.52532066000276
2020-01-16,18365.99145602,237.52532066000276,2000,0,0,0.0,23.75754398,0.0,0.0,0.0,0.0,237.52532066000276,55185.99145602,55467.52532066,-281.53386464000505,18128.46613536,18128.46613536
2020-01-17,0.0,297.14226944000256,3000,0,0,0.0,5.3684048,0.0,0.0,0.0,59.6169487799998,297.14226944000256,56969.99999999999,57267.142269439995,-297.14226944000256,-297.14226944000256,-297.14226944000256
2020-01-20,19294.020899479998,297.14226944000256,2000,0,0,0.0,24.70510052,0.0,0.0,0.0,0.0,297.14226944000256,57974.02089948,58317.14226944,-343.1213699600048,18996.878630039995,18996.878630039995
2020-01-21,19051.999894739994,297.14226944000256,2000,0,0,0.0,29.83600474,0.0,0.0,0.0,0.0,297.14226944000256,57231.999894739994,57567.14226944,-335.1423747000081,18754.857625299992,18754.857625299992
2020-01-22,95.79787827999462,297.14226944000256,3000,0,0,0.0,5.37901646,0.0,0.0,0.0,0.0,297.14226944000256,62645.797878280006,62847.14226944001,-201.3443911600043,-201.34439116000794,-201.34439116000794
2020-01-23,20048.420318279994,297.14226944000256,2000,0,0,0.0,25.377560000000003,0.0,0.0,0.0,0.0,297.14226944000256,60048.42031828,60297.14226944,-248.72195116000512,19751.27804883999,19751.27804883999
2020-02-03,2023.2599222799909,297.14226944000256,3000,0,0,0.0,5.360396,0.0,0.0,0.0,0.0,297.14226944000256,56023.25992227999,54297.14226944,1726.1176528399883,1726.1176528399883,1726.1176528399883
2020-02-04,2023.2599222799909,297.14226944000256,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,297.14226944000256,56083.25992227999,54357.14226944,1726.1176528399883,1726.1176528399883,1726.1176528399883
2020-02-05,2023.2599222799909,297.14226944000256,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,297.14226944000256,58093.25992228,56367.14226944001,1726.1176528399883,1726.1176528399883,1726.1176528399883
2020-02-06,2023.2599222799909,297.14226944000256,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,297.14226944000256,58783.25992228,57057.14226944001,1726.1176528399883,1726.1176528399883,1726.1176528399883
2020-02-07,2023.2599222799909,297.14226944000256,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,297.14226944000256,59923.25992227999,58197.14226944,1726.1176528399883,1726.1176528399883,1726.1176528399883
2020-02-10,2023.2599222799909,297.14226944000256,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,297.14226944000256,58753.25992227999,57027.14226944,1726.1176528399883,1726.1176528399883,1726.1176528399883
2020-02-11,21207.513898339992,297.14226944000256,2000,0,0,0.0,24.593023940000002,0.0,0.0,0.0,0.0,297.14226944000256,59667.513898339996,57987.14226944,1680.371628899993,20910.37162889999,20910.37162889999
2020-02-12,2261.323082099989,297.14226944000256,3000,0,0,0.0,5.37881624,0.0,0.0,0.0,0.0,297.14226944000256,59711.32308209998,57747.142269439995,1964.1808126599863,1964.1808126599863,1964.1808126599863
2020-02-13,2261.323082099989,297.14226944000256,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,297.14226944000256,57521.323082099996,55557.14226944001,1964.1808126599863,1964.1808126599863,1964.1808126599863
2020-02-14,2261.323082099989,297.14226944000256,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,297.14226944000256,57311.323082099996,55347.14226944001,1964.1808126599863,1964.1808126599863,1964.1808126599863
2020-02-17,2261.323082099989,297.14226944000256,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,297.14226944000256,59831.323082099996,57867.14226944001,1964.1808126599863,1964.1808126599863,1964.1808126599863
2020-02-18,21066.382231799987,297.14226944000256,2000,0,0,0.0,24.2058503,0.0,0.0,0.0,0.0,297.14226944000256,58766.38223179999,56847.14226944001,1919.2399623599777,20769.239962359985,20769.239962359985
