date,cash,hold_cash,shares,receivable,hold_receivable,tax_reserve,fee,tax,payment,hold_payment,deposit,external,equity,hold_equity,relative,pool_ex_external,relative_cash_pool
2020-01-02,18345.23564856,0.0,0,0,0,0.0,23.73635144,0.0,0.0,0.0,0.0,0.0,18345.23564856,18380.0,-34.76435144000061,18345.23564856,18345.23564856
2020-01-03,0.0,141.21597307999764,1000,0,0,0.0,5.36962164,0.0,0.0,0.0,141.21597307999764,141.21597307999764,18220.0,18361.215973079998,-141.21597307999764,-141.21597307999764,-141.21597307999764
2020-01-06,0.0,141.21597307999764,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,141.21597307999764,17900.0,18041.215973079998,-141.21597307999764,-141.21597307999764,-141.21597307999764
2020-01-07,0.0,141.21597307999764,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,141.21597307999764,17860.0,18001.215973079998,-141.21597307999764,-141.21597307999764,-141.21597307999764
2020-01-08,0.0,141.21597307999764,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,141.21597307999764,17520.0,17661.215973079998,-141.21597307999764,-141.21597307999764,-141.21597307999764
2020-01-09,0.0,141.21597307999764,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,141.21597307999764,18300.0,18441.215973079998,-141.21597307999764,-141.21597307999764,-141.21597307999764
2020-01-10,17995.80243436,141.21597307999764,0,0,0,0.0,23.379565640000003,0.0,0.0,0.0,0.0,141.21597307999764,17995.80243436,18171.215973079998,-175.41353871999672,17854.586461280003,17854.586461280003
2020-01-13,129.7352201600006,141.21597307999764,1000,0,0,0.0,5.3572142,0.0,0.0,0.0,0.0,141.21597307999764,18739.73522016,18751.215973079998,-11.48075291999703,-11.48075291999703,-11.48075291999703
2020-01-14,18484.954674840003,141.21597307999764,0,0,0,0.0,23.746545320000003,0.0,0.0,0.0,0.0,141.21597307999764,18484.954674840003,18531.215973079998,-46.261298239995085,18343.738701760005,18343.738701760005
2020-01-15,0.0,182.73772035999355,1000,0,0,0.0,5.37042212,0.0,0.0,0.0,41.52174727999591,182.73772035999355,18700.0,18882.737720359994,-182.73772035999355,-182.73772035999355,-182.73772035999355
2020-01-16,18375.187066919996,182.73772035999355,0,0,0,0.0,23.766933079999998,0.0,0.0,0.0,0.0,182.73772035999355,18375.187066919996,18592.737720359994,-217.5506534399974,18192.449346560003,18192.449346560003
2020-01-17,0.0,223.95887423999375,1000,0,0,0.0,5.3682208,0.0,0.0,0.0,41.2211538800002,223.95887423999375,18990.0,19213.958874239994,-223.95887423999375,-223.95887423999375,-223.95887423999375
2020-01-20,19303.68103608,223.95887423999375,0,0,0,0.0,24.714963920000002,0.0,0.0,0.0,0.0,223.95887423999375,19303.68103608,19563.958874239994,-260.2778381599928,19079.722161840007,19079.722161840007
2020-01-21,26.73960495999927,223.95887423999375,1000,0,0,0.0,5.38543112,0.0,0.0,0.0,0.0,223.95887423999375,19116.73960496,19313.958874239994,-197.21926927999448,-197.21926927999448,-197.21926927999448
2020-01-22,26.73960495999927,223.95887423999375,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,223.95887423999375,20876.73960496,21073.958874239994,-197.21926927999448,-197.21926927999448,-197.21926927999448
2020-01-23,19989.351844959998,223.95887423999375,0,0,0,0.0,25.38776,0.0,0.0,0.0,0.0,223.95887423999375,19989.351844959998,20223.958874239994,-234.6070292799959,19765.392970720004,19765.392970720004
2020-02-03,1973.1916289599976,223.95887423999375,1000,0,0,0.0,5.360216,0.0,0.0,0.0,0.0,223.95887423999375,19973.191628959998,18223.958874239994,1749.2327547200039,1749.2327547200039,1749.2327547200039
2020-02-04,1973.1916289599976,223.95887423999375,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,223.95887423999375,19993.191628959998,18243.958874239994,1749.2327547200039,1749.2327547200039,1749.2327547200039
2020-02-05,1973.1916289599976,223.95887423999375,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,223.95887423999375,20663.191628959998,18913.958874239994,1749.2327547200039,1749.2327547200039,1749.2327547200039
2020-02-06,1973.1916289599976,223.95887423999375,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,223.95887423999375,20893.191628959998,19143.958874239994,1749.2327547200039,1749.2327547200039,1749.2327547200039
2020-02-07,1973.1916289599976,223.95887423999375,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,223.95887423999375,21273.191628959998,19523.958874239994,1749.2327547200039,1749.2327547200039,1749.2327547200039
2020-02-10,1973.1916289599976,223.95887423999375,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,223.95887423999375,20883.191628959998,19133.958874239994,1749.2327547200039,1749.2327547200039,1749.2327547200039
2020-02-11,21167.050797719996,223.95887423999375,0,0,0,0.0,24.60283124,0.0,0.0,0.0,0.0,223.95887423999375,21167.050797719996,19453.958874239994,1713.0919234800022,20943.091923480002,20943.091923480002
2020-02-12,2230.3201706799955,223.95887423999375,1000,0,0,0.0,5.37862704,0.0,0.0,0.0,0.0,223.95887423999375,21380.320170679995,19373.958874239994,2006.3612964400018,2006.3612964400018,2006.3612964400018
