entry_i,entry,sell_ref,exit_i,exit,buy_ref,buy_clock,kind,sale_net,buy_cost,dividend_tax,missed_dividend,cash_increment,net_pct
383,2020-01-02,18.38,384,2020-01-03,18.47,09:40,post0935_window_indicative_unknown,18337.8911476,18493.839769399998,0.0,0.0,-155.94862179999836,-0.8484691066376407
389,2020-01-10,18.03,390,2020-01-13,17.85,09:40,post0935_window_indicative_unknown,17988.5977906,17873.207357,0.0,0.0,115.39043360000142,0.6399913122573567
391,2020-01-14,18.39,392,2020-01-15,18.51,09:40,post0935_window_indicative_unknown,18347.8709578,18533.8805702,0.0,0.0,-186.00961239999742,-1.0114715193039556
393,2020-01-16,18.41,394,2020-01-17,18.4,09:40,post0935_window_indicative_unknown,18367.8305782,18423.768367999997,0.0,0.0,-55.93778979999843,-0.3038445942422511
395,2020-01-20,19.34,396,2020-01-21,19.26,09:40,post0935_window_indicative_unknown,19295.9529268,19284.6455852,0.0,0.0,11.307341600000655,0.05846608893485344
398,2020-01-23,20.0,399,2020-02-03,18.0,09:40,post0935_window_indicative_unknown,19954.6204,18023.360359999995,0.0,0.0,1931.2600400000047,9.656300200000024
405,2020-02-11,19.23,406,2020-02-12,18.92,09:40,post0935_window_indicative_unknown,19186.1750146,18944.2987784,0.0,0.0,241.87623620000159,1.2578067405096287
410,2020-02-18,18.85,411,2020-02-19,18.62,09:40,post0935_window_indicative_unknown,18806.942227000003,18643.992772399997,0.0,0.0,162.949454600006,0.8644533400530822
414,2020-02-24,20.14,415,2020-02-25,19.96,09:40,post0935_window_indicative_unknown,20094.337742800002,19985.359599199997,0.0,0.0,108.97814360000484,0.541102997020878
418,2020-02-28,17.08,419,2020-03-02,17.17,09:40,post0935_window_indicative_unknown,17040.515821599998,17192.5137434,0.0,0.0,-151.99792180000077,-0.8899175749414565
426,2020-03-11,16.54,427,2020-03-12,16.31,09:40,post0935_window_indicative_unknown,16501.6060708,16331.636526199996,0.0,0.0,169.96954460000416,1.0276272345828545
436,2020-03-25,13.55,437,2020-03-26,13.35,09:40,post0935_window_indicative_unknown,13517.642821000001,13368.617266999998,0.0,0.0,149.02555400000347,1.0998195867158926
443,2020-04-03,13.96,444,2020-04-07,14.15,09:40,post0935_window_indicative_unknown,13926.8150392,14169.433282999998,0.0,0.0,-242.6182437999978,-1.737953035816603
450,2020-04-15,13.87,451,2020-04-16,13.62,09:40,post0935_window_indicative_unknown,13836.996747399999,13638.8926724,0.0,0.0,198.10407499999928,1.4282918168709393
452,2020-04-17,13.99,453,2020-04-20,14.08,09:40,post0935_window_indicative_unknown,13956.7544698,14099.361881599998,0.0,0.0,-142.60741179999786,-1.0193524789134945
454,2020-04-21,14.16,455,2020-04-22,14.0,09:40,post0935_window_indicative_unknown,14126.4112432,14019.280279999999,0.0,0.0,107.13096320000113,0.7565745988700645
456,2020-04-23,13.96,457,2020-04-24,14.02,09:40,post0935_window_indicative_unknown,13926.8150392,14039.300680399998,0.0,0.0,-112.48564119999719,-0.8057710687678882
460,2020-04-29,14.24,461,2020-04-30,14.45,09:40,post0935_window_indicative_unknown,14206.2497248,14469.739289,0.0,0.0,-263.4895641999992,-1.8503480632022418
462,2020-05-06,14.76,463,2020-05-07,14.65,09:40,post0935_window_indicative_unknown,14725.1998552,14669.943292999998,0.0,0.0,55.25656220000201,0.37436695257453934
472,2020-05-20,13.85,473,2020-05-21,13.9,09:40,post0935_window_indicative_unknown,13817.037127,13919.178277999998,0.0,0.0,-102.14115099999799,-0.7374812346570252
477,2020-05-27,13.48,478,2020-05-28,13.51,09:40,post0935_window_indicative_unknown,13447.7841496,13528.780470199998,0.0,0.0,-80.99632059999749,-0.6008629124628894
480,2020-06-01,13.88,481,2020-06-02,14.04,09:40,post0935_window_indicative_unknown,13846.9765576,14059.321080799999,0.0,0.0,-212.34452319999764,-1.5298596772334123
492,2020-06-17,14.25,493,2020-06-18,14.12,09:40,post0935_window_indicative_unknown,14216.229535,14139.4026824,0.0,0.0,76.82685260000108,0.5391358077193058
494,2020-06-19,14.35,495,2020-06-22,14.48,09:40,post0935_window_indicative_unknown,14316.027637,14499.769889599998,0.0,0.0,-183.74225259999912,-1.2804338160278683
498,2020-06-29,15.22,499,2020-06-30,15.11,09:40,post0935_window_indicative_unknown,15184.2711244,15130.412502199999,0.0,200.0,-146.14137779999874,-0.9601930210249588
501,2020-07-02,15.61,502,2020-07-03,15.81,09:40,post0935_window_indicative_unknown,15573.483722199999,15831.126516199998,0.0,0.0,-257.6427939999994,-1.650498360025621
506,2020-07-09,16.72,507,2020-07-10,16.46,09:40,post0935_window_indicative_unknown,16681.242654399997,16481.7895292,0.0,0.0,199.45312519999788,1.1929014665071644
509,2020-07-14,16.59,510,2020-07-15,16.84,09:40,post0935_window_indicative_unknown,16551.5051218,16862.177136799997,0.0,0.0,-310.67201499999646,-1.8726462628088998
514,2020-07-21,15.43,515,2020-07-22,15.28,09:40,post0935_window_indicative_unknown,15393.8471386,15300.585905599999,0.0,0.0,93.26123300000108,0.604414990278685
521,2020-07-30,14.29,522,2020-07-31,14.58,09:40,post0935_window_indicative_unknown,14256.148775799998,14599.871891599998,0.0,0.0,-343.7231157999995,-2.405340208537435
531,2020-08-13,15.17,532,2020-08-14,15.01,09:40,post0935_window_indicative_unknown,15134.3720734,15030.3105002,0.0,0.0,104.06157320000057,0.6859695003296016
534,2020-08-18,15.18,535,2020-08-19,15.04,09:40,post0935_window_indicative_unknown,15144.3518836,15060.341100799998,0.0,0.0,84.01078280000183,0.553430716732555
542,2020-08-28,14.75,543,2020-08-31,14.87,09:40,post0935_window_indicative_unknown,14715.220045,14890.167697399998,0.0,0.0,-174.94765239999833,-1.1860857789830395
545,2020-09-02,14.77,546,2020-09-03,14.73,09:40,post0935_window_indicative_unknown,14735.179665399999,14750.024894599997,0.0,0.0,-14.845229199998357,-0.10050933784697601
550,2020-09-09,13.91,551,2020-09-10,13.98,09:40,post0935_window_indicative_unknown,13876.9159882,13999.259879599998,0.0,0.0,-122.34389139999803,-0.8795391186196839
553,2020-09-14,13.85,554,2020-09-15,13.74,09:40,post0935_window_indicative_unknown,13817.037127,13759.015074799998,0.0,0.0,58.02205220000178,0.418931784837558
558,2020-09-21,13.74,559,2020-09-22,13.65,09:40,post0935_window_indicative_unknown,13707.2592148,13668.923272999999,0.0,0.0,38.33594180000182,0.27900976564775704
568,2020-10-13,13.93,569,2020-10-14,13.7,09:40,post0935_window_indicative_unknown,13896.8756086,13718.974273999998,0.0,0.0,177.90133460000106,1.2771093653984282
574,2020-10-21,13.64,575,2020-10-22,13.57,09:40,post0935_window_indicative_unknown,13607.4611128,13588.841671399998,0.0,0.0,18.61944140000196,0.13650616862171525
576,2020-10-23,13.59,577,2020-10-26,13.52,09:40,post0935_window_indicative_unknown,13557.5620618,13538.790670399998,0.0,0.0,18.77139140000145,0.13812650036792826
579,2020-10-28,13.94,580,2020-10-29,13.78,09:40,post0935_window_indicative_unknown,13906.8554188,13799.0558756,0.0,0.0,107.7995432000007,0.7733109268292733
584,2020-11-04,13.47,585,2020-11-05,13.7,09:40,post0935_window_indicative_unknown,13437.804339400001,13718.974273999998,0.0,0.0,-281.16993459999685,-2.0873788760207637
