date,cash,hold_cash,shares,receivable,hold_receivable,tax_reserve,fee,tax,payment,hold_payment,deposit,external,equity,hold_equity,relative,pool_ex_external,relative_cash_pool
2020-01-02,18343.399523319997,0.0,2000,0,0,0.0,23.73447668,0.0,0.0,0.0,0.0,0.0,55103.39952332,55140.0,-36.60047668000334,18343.399523319997,18343.399523319997
2020-01-03,0.0,144.89913526000237,3000,0,0,0.0,5.36965858,0.0,0.0,0.0,144.89913526000237,144.89913526000237,54660.0,54804.89913526,-144.89913525999873,-144.89913526000237,-144.89913526000237
2020-01-06,0.0,144.89913526000237,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,144.89913526000237,53699.99999999999,53844.89913526,-144.899135260006,-144.89913526000237,-144.89913526000237
2020-01-07,0.0,144.89913526000237,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,144.89913526000237,53580.0,53724.89913526,-144.89913525999873,-144.89913526000237,-144.89913526000237
2020-01-08,0.0,144.89913526000237,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,144.89913526000237,52560.0,52704.89913526,-144.89913525999873,-144.89913526000237,-144.89913526000237
2020-01-09,0.0,144.89913526000237,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,144.89913526000237,54900.0,55044.89913526,-144.89913525999873,-144.89913526000237,-144.89913526000237
2020-01-10,17994.00127342,144.89913526000237,2000,0,0,0.0,23.37772658,0.0,0.0,0.0,0.0,144.89913526000237,54054.00127342,54234.89913526,-180.89786183999968,17849.102138159997,17849.102138159997
2020-01-13,126.1490235199999,144.89913526000237,3000,0,0,0.0,5.3572499,0.0,0.0,0.0,0.0,144.89913526000237,55956.14902352,55974.89913526,-18.75011173999519,-18.750111740002467,-18.750111740002467
2020-01-14,18479.53135398,144.89913526000237,2000,0,0,0.0,23.74466954,0.0,0.0,0.0,0.0,144.89913526000237,55259.53135398,55314.89913526,-55.36778128000151,18334.63221872,18334.63221872
2020-01-15,0.0,193.6952404199983,3000,0,0,0.0,5.37045914,0.0,0.0,0.0,48.79610515999593,193.6952404199983,56100.0,56293.69524042,-193.6952404199983,-193.6952404199983,-193.6952404199983
2020-01-16,18373.347944740002,193.6952404199983,2000,0,0,0.0,23.765055260000004,0.0,0.0,0.0,0.0,193.6952404199983,55193.34794474,55423.69524042,-230.34729567999602,18179.652704320004,18179.652704320004
2020-01-17,0.0,238.5955532799926,3000,0,0,0.0,5.3682576,0.0,0.0,0.0,44.9003128599943,238.5955532799926,56969.99999999999,57208.595553279985,-238.5955532799926,-238.5955532799926,-238.5955532799926
2020-01-20,19301.749008759998,238.5955532799926,2000,0,0,0.0,24.71299124,0.0,0.0,0.0,0.0,238.5955532799926,57981.74900876,58258.59555327999,-276.84654451999086,19063.153455480006,19063.153455480006
2020-01-21,19075.060369379997,238.5955532799926,2000,0,0,0.0,29.84363938,0.0,0.0,0.0,0.0,238.5955532799926,57255.06036937999,57508.59555327999,-253.53518389999954,18836.464816100004,18836.464816100004
2020-01-22,126.43050435999612,238.5955532799926,3000,0,0,0.0,5.37886502,0.0,0.0,0.0,0.0,238.5955532799926,62676.43050436,62788.59555328,-112.16504891999648,-112.16504891999648,-112.16504891999648
2020-01-23,20087.044784359998,238.5955532799926,2000,0,0,0.0,25.385720000000003,0.0,0.0,0.0,0.0,238.5955532799926,60087.04478436,60238.59555327999,-151.55076891999488,19848.449231080005,19848.449231080005
2020-02-03,2069.0845323600006,238.5955532799926,3000,0,0,0.0,5.360252,0.0,0.0,0.0,0.0,238.5955532799926,56069.08453236,54238.59555327999,1830.488979080008,1830.488979080008,1830.488979080008
2020-02-04,2069.0845323600006,238.5955532799926,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,238.5955532799926,56129.08453236,54298.59555327999,1830.488979080008,1830.488979080008,1830.488979080008
2020-02-05,2069.0845323600006,238.5955532799926,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,238.5955532799926,58139.08453236001,56308.59555328,1830.488979080008,1830.488979080008,1830.488979080008
2020-02-06,2069.0845323600006,238.5955532799926,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,238.5955532799926,58829.08453236001,56998.59555328,1830.488979080008,1830.488979080008,1830.488979080008
2020-02-07,2069.0845323600006,238.5955532799926,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,238.5955532799926,59969.08453236,58138.59555327999,1830.488979080008,1830.488979080008,1830.488979080008
2020-02-10,2069.0845323600006,238.5955532799926,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,238.5955532799926,58799.08453236,56968.59555327999,1830.488979080008,1830.488979080008,1830.488979080008
2020-02-11,21261.022662580002,238.5955532799926,2000,0,0,0.0,24.600869780000004,0.0,0.0,0.0,0.0,238.5955532799926,59721.02266258,57928.59555327999,1792.4271093000061,21022.42710930001,21022.42710930001
2020-02-12,2322.399997700002,238.5955532799926,3000,0,0,0.0,5.37866488,0.0,0.0,0.0,0.0,238.5955532799926,59772.39999769999,57688.595553279985,2083.804444420006,2083.8044444200095,2083.8044444200095
2020-02-13,2322.399997700002,238.5955532799926,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,238.5955532799926,57582.399997700006,55498.59555328,2083.804444420006,2083.8044444200095,2083.8044444200095
2020-02-14,2322.399997700002,238.5955532799926,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,238.5955532799926,57372.399997700006,55288.59555328,2083.804444420006,2083.8044444200095,2083.8044444200095
2020-02-17,2322.399997700002,238.5955532799926,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,238.5955532799926,59892.399997700006,57808.59555328,2083.804444420006,2083.8044444200095,2083.8044444200095
2020-02-18,21134.9914566,238.5955532799926,2000,0,0,0.0,24.2135411,0.0,0.0,0.0,0.0,238.5955532799926,58834.9914566,56788.59555328,2046.3959033200008,20896.395903320008,20896.395903320008
2020-02-19,2496.58479592,238.5955532799926,3000,0,0,0.0,5.37266068,0.0,0.0,0.0,0.0,238.5955532799926,57966.58479591999,55708.595553279985,2257.989242640004,2257.9892426400074,2257.9892426400074
2020-02-20,2496.58479592,238.5955532799926,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,238.5955532799926,58926.58479591999,56668.595553279985,2257.989242640004,2257.9892426400074,2257.9892426400074
2020-02-21,2496.58479592,238.5955532799926,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,238.5955532799926,61296.584795920004,59038.59555328,2257.989242640004,2257.9892426400074,2257.9892426400074
2020-02-24,22596.95837588,238.5955532799926,2000,0,0,0.0,25.52842004,0.0,0.0,0.0,0.0,238.5955532799926,62876.95837588,60658.59555327999,2218.3628226000073,22358.362822600007,22358.362822600007
2020-02-25,2617.5868964400033,238.5955532799926,3000,0,0,0.0,5.39947944,0.0,0.0,0.0,0.0,238.5955532799926,62497.58689644,60118.59555327999,2378.991343160007,2378.9913431600107,2378.9913431600107
2020-02-26,2617.5868964400033,238.5955532799926,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,238.5955532799926,58747.58689644,56368.59555327999,2378.991343160007,2378.9913431600107,2378.9913431600107
2020-02-27,2617.5868964400033,238.5955532799926,3000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,238.5955532799926,59317.58689644,56938.595553279985,2378.9913431600144,2378.9913431600107,2378.9913431600107
2020-02-28,19663.22149156,238.5955532799926,2000,0,0,0.0,22.40940488,0.0,0.0,0.0,0.0,238.5955532799926,53823.221491560005,51478.595553279985,2344.62593828002,19424.62593828001,19424.62593828001
