date,clock,side,quantity,reference,value,fee,tax,deposit,cash,shares,entry
2020-01-02,15:00,SELL,1000,18.38,18359.782,23.72697764,0.0,0.0,18336.05502236,2000,2020-01-02
2020-01-03,09:40,BUY,1000,18.47,18490.317000000003,5.36980634,0.0,159.6317839800031,0.0,3000,2020-01-02
2020-01-10,15:00,SELL,1000,18.03,18010.167,23.37037034,0.0,0.0,17986.796629660003,2000,2020-01-10
2020-01-13,09:40,BUY,1000,17.85,17869.635000000002,5.3573927,0.0,0.0,111.80423696000071,3000,2020-01-10
2020-01-14,15:00,SELL,1000,18.39,18369.771,23.73716642,0.0,0.0,18457.83807054,2000,2020-01-14
2020-01-15,09:40,BUY,1000,18.51,18530.361,5.37060722,0.0,77.89353667999967,0.0,3000,2020-01-14
2020-01-16,15:00,SELL,1000,18.41,18389.749,23.75754398,0.0,0.0,18365.99145602,2000,2020-01-16
2020-01-17,09:40,BUY,1000,18.4,18420.24,5.3684048,0.0,59.6169487799998,0.0,3000,2020-01-16
2020-01-20,15:00,SELL,1000,19.34,19318.726,24.70510052,0.0,0.0,19294.020899479998,2000,2020-01-20
2020-01-21,09:40,BUY,1000,19.26,19281.186,5.38562372,0.0,0.0,7.449275759994634,3000,2020-01-20
2020-01-21,15:00,SELL,1000,19.09,19069.001,24.450381020000002,0.0,0.0,19051.999894739994,2000,2020-01-21
2020-01-22,09:40,BUY,1000,18.93,18950.823,5.37901646,0.0,0.0,95.79787827999462,3000,2020-01-21
2020-01-23,15:00,SELL,1000,20.0,19978.0,25.377560000000003,0.0,0.0,20048.420318279994,2000,2020-01-23
2020-02-03,09:40,BUY,1000,18.0,18019.800000000003,5.360396,0.0,0.0,2023.2599222799909,3000,2020-01-23
2020-02-11,15:00,SELL,1000,19.23,19208.847,24.593023940000002,0.0,0.0,21207.513898339992,2000,2020-02-11
2020-02-12,09:40,BUY,1000,18.92,18940.812,5.37881624,0.0,0.0,2261.323082099989,3000,2020-02-11
2020-02-18,15:00,SELL,1000,18.85,18829.265,24.2058503,0.0,0.0,21066.382231799987,2000,2020-02-18
2020-02-19,09:40,BUY,1000,18.62,18640.482000000004,5.37280964,0.0,0.0,2420.527422159983,3000,2020-02-18
2020-02-24,15:00,SELL,1000,20.14,20117.846,25.520202920000003,0.0,0.0,22512.853219239983,2000,2020-02-24
2020-02-25,09:40,BUY,1000,19.96,19981.956000000002,5.39963912,0.0,0.0,2525.49758011998,3000,2020-02-24
2020-02-28,15:00,SELL,1000,17.08,17061.212,22.40243624,0.0,0.0,19564.307143879978,2000,2020-02-28
2020-03-02,09:40,BUY,1000,17.17,17188.887000000002,5.34377774,0.0,0.0,2370.076366139976,3000,2020-02-28
2020-03-11,15:00,SELL,1000,16.54,16521.806,21.852242120000003,0.0,0.0,18870.030124019977,2000,2020-03-11
