date,clock,entry,buy_cost,sale_net,single_gap,cash_before,tax_reserve,receivable,deposit,cumulative_deposit,zero_capital_pool_before
2020-01-03,09:25,2020-01-02,18515.709206780004,18336.05502236,179.65418442000373,18336.05502236,0,0.0,179.65418442000373,179.65418442000373,18336.05502236
2020-01-07,09:25,2020-01-06,17945.070794240004,17857.0720838,87.99871044000247,17857.0720838,0,0.0,87.99871044000247,267.6528948600062,17677.417899379998
2020-01-09,09:25,2020-01-08,17674.7683883,17477.87725744,196.89113085999998,17477.87725744,0,0.0,196.89113085999998,464.5440257200062,17210.224362579993
2020-01-13,09:25,2020-01-10,18045.18279644,17986.796629660003,58.38616677999744,17986.796629660003,0,0.0,58.38616677999744,522.9301925000036,17522.252603939996
2020-01-15,09:25,2020-01-14,18375.5524037,18346.03383358,29.518570119998913,18346.03383358,0,0.0,29.518570119998913,552.4487626200025,17823.103641079997
2020-01-17,09:25,2020-01-16,18435.61960502,18365.99145602,69.62814900000012,18365.99145602,0,0.0,69.62814900000012,622.0769116200026,17813.5426934
2020-01-21,09:25,2020-01-20,19226.5044224,19294.020899479998,0.0,19294.020899479998,0,0.0,0.0,622.0769116200026,18671.943987859995
2020-01-23,09:25,2020-01-22,20527.960451000003,20800.8213937,0.0,20868.337870779997,0,0.0,0.0,622.0769116200026,20246.260959159994
2020-02-05,09:25,2020-02-04,18185.33959952,17976.81781844,208.52178108000226,18317.195238219992,0,0.0,0.0,622.0769116200026,17695.11832659999
2020-02-07,09:25,2020-02-06,19927.2884378,18874.91082824,1052.3776095600006,19006.766466939993,0,0.0,920.5219708600089,1542.5988824800115,18384.68955531999
2020-02-11,09:25,2020-02-10,18836.067613820003,18864.93201702,0.0,18864.93201702,0,0.0,0.0,1542.5988824800115,17322.33313453999
2020-02-13,09:25,2020-02-12,19136.403620420002,19104.423486300002,31.980134120000002,19133.2878895,0,0.0,3.115730920002534,1545.714613400014,17590.689007019988
2020-02-17,09:25,2020-02-14,18465.653205680002,18306.1185887,159.5346169800032,18306.1185887,0,0.0,159.5346169800032,1705.2492303800173,16760.403975299985
2020-02-19,09:25,2020-02-18,18675.888410300002,18805.0591497,0.0,18805.0591497,0,0.0,0.0,1705.2492303800173,17099.80991931998
2020-02-21,09:25,2020-02-20,18695.91081074,18765.14390482,0.0,18894.314644219998,0,0.0,0.0,1705.2492303800173,17189.06541383998
2020-02-25,09:25,2020-02-24,19677.0084323,20092.32579708,0.0,20290.72963056,0,0.0,0.0,1705.2492303800173,18585.480400179982
2020-02-27,09:25,2020-02-26,18665.87721008,18665.35579262,0.5214174600005208,19279.07699088,0,0.0,0.0,1705.2492303800173,17573.827760499982
2020-03-02,09:25,2020-02-28,17324.376380600002,17038.809563759998,285.5668168400043,17652.009344559996,0,0.0,0.0,1705.2492303800173,15946.760114179979
2020-03-04,09:25,2020-03-03,17254.29797906,17398.04676768,0.0,17725.679731639993,0,0.0,0.0,1705.2492303800173,16020.430501259976
2020-03-06,09:25,2020-03-05,16853.849970260002,17118.64005352,0.0,17590.021806099994,0,0.0,0.0,1705.2492303800173,15884.772575719977
2020-03-10,09:25,2020-03-09,16002.897951560002,16140.71655396,0.0,16876.88838979999,0,0.0,0.0,1705.2492303800173,15171.639159419974
2020-03-12,09:25,2020-03-11,16273.200357500002,16499.95375788,0.0,17373.944196119992,0,0.0,0.0,1705.2492303800173,15668.694965739975
2020-03-16,09:25,2020-03-13,15702.561944960002,15611.8395593,90.72238566000124,16712.58339791999,0,0.0,0.0,1705.2492303800173,15007.334167539972
2020-03-18,09:25,2020-03-17,14070.736309100002,13875.526407020001,195.20990208000148,14885.547859979988,0,0.0,0.0,1705.2492303800173,13180.29862959997
2020-03-20,09:25,2020-03-19,13700.321900960002,13476.373958220001,223.94794274000014,14291.185509099987,0,0.0,0.0,1705.2492303800173,12585.93627871997
2020-03-24,09:25,2020-03-23,12769.280280500001,12488.471647440001,280.8086330599999,13079.335255579987,0,0.0,0.0,1705.2492303800173,11374.08602519997
2020-03-26,09:25,2020-03-25,13430.019495020002,13516.2892031,0.0,13826.344178179985,0,0.0,0.0,1705.2492303800173,12121.094947799967
2020-03-30,09:25,2020-03-27,12859.381082480002,13037.30626454,0.0,13433.630947699983,0,0.0,0.0,1705.2492303800173,11728.381717319966
2020-04-01,09:25,2020-03-31,13149.70588886,13177.009621620002,0.0,13751.259486839983,0,0.0,0.0,1705.2492303800173,12046.010256459966
2020-04-03,09:25,2020-04-02,13920.568305800001,13945.37808556,0.0,14546.931683539982,0,0.0,0.0,1705.2492303800173,12841.682453159965
2020-04-08,09:25,2020-04-07,14070.736309100002,14115.0178763,0.0,14741.381254039981,0,0.0,0.0,1705.2492303800173,13036.132023659964
2020-04-10,09:25,2020-04-09,13960.61310668,13915.4416519,45.171454780000204,14586.08659683998,0,0.0,0.0,1705.2492303800173,12880.837366459962
2020-04-14,09:25,2020-04-13,13299.873892160002,13117.1367543,182.7371378600019,13742.610244459978,0,0.0,0.0,1705.2492303800173,12037.361014079961
2020-04-16,09:25,2020-04-15,13770.400302500002,13835.61116214,0.0,14278.347514439976,0,0.0,0.0,1705.2492303800173,12573.098284059959
2020-04-20,09:25,2020-04-17,14080.747509320003,13955.35689678,125.39061254000262,14463.304108719974,0,0.0,0.0,1705.2492303800173,12758.054878339957
2020-04-22,09:25,2020-04-21,14080.747509320003,14124.99668752,0.0,14507.553286919972,0,0.0,0.0,1705.2492303800173,12802.304056539955
2020-04-24,09:25,2020-04-23,13980.635507120001,13925.420463120001,55.21504400000049,14352.22624071997,0,0.0,0.0,1705.2492303800173,12646.977010339953
2020-04-28,09:25,2020-04-27,14030.691508220001,13915.4416519,115.24985632000062,14287.03238549997,0,0.0,0.0,1705.2492303800173,12581.783155119952
2020-04-30,09:25,2020-04-29,14331.027514820002,14204.82717728,126.20033754000178,14461.168054559968,0,0.0,0.0,1705.2492303800173,12755.918824179951
2020-05-07,09:25,2020-05-06,14771.520324500003,14723.725360720002,47.794963780001126,14853.865900459969,0,0.0,0.0,1705.2492303800173,13148.616670079951
2020-05-11,09:25,2020-05-08,14521.240319,14404.40340168,116.8369173200008,14486.748977639965,0,0.0,34.49134136003522,1739.7405717400525,12781.499747259948
2020-05-13,09:25,2020-05-12,14120.792310200002,14194.84836606,0.0,14194.84836606,0,0.0,0.0,1739.7405717400525,12455.107794319947
2020-05-15,09:25,2020-05-14,13760.389102280002,13655.99256018,104.39654210000117,13730.048616039998,0,0.0,30.340486240003884,1770.0810579800564,11990.308044299945
2020-05-19,09:25,2020-05-18,13560.165097880003,13456.41633578,103.74876210000184,13456.41633578,0,0.0,103.74876210000184,1873.8298200800582,11686.335277799944
2020-05-21,09:25,2020-05-20,13900.545905360003,13815.653539699999,84.89236566000363,13815.653539699999,0,0.0,84.89236566000363,1958.7221857400618,11941.82371961994
2020-05-25,09:25,2020-05-22,13269.8402915,13226.90367772,42.9366137800007,13226.90367772,0,0.0,42.9366137800007,2001.6587995200625,11268.181491979938
2020-05-27,09:25,2020-05-26,13580.187498320001,13466.395147,113.79235132000213,13466.395147,0,0.0,113.79235132000213,2115.4511508400647,11464.736347479937
2020-05-29,09:25,2020-05-28,13420.008294800002,13426.47990212,0.0,13426.47990212,0,0.0,0.0,2115.4511508400647,11311.028751279935
2020-06-02,09:25,2020-06-01,13920.568305800001,13845.58997336,74.9783324400014,13852.061580679998,0,0.0,68.50672512000347,2183.957875960068,11736.610429839933
2020-06-04,09:25,2020-06-03,14270.960313500002,14184.869554840001,86.09075866000057,14184.869554840001,0,0.0,86.09075866000057,2270.0486346200687,12000.911678879933
2020-06-08,09:25,2020-06-05,14270.960313500002,14045.166197760002,225.79411574000005,14045.166197760002,0,0.0,225.79411574000005,2495.8427503600687,11775.117563139933
2020-06-10,09:25,2020-06-09,14581.30752032,14514.1703251,67.13719522000065,14514.1703251,0,0.0,67.13719522000065,2562.9799455800694,12018.327574739931
2020-06-12,09:25,2020-06-11,13720.344301400002,13985.29333044,0.0,13985.29333044,0,0.0,0.0,2562.9799455800694,11422.31338485993
2020-06-16,09:25,2020-06-15,13760.389102280002,13636.03493774,124.35416454000188,13900.983966779997,0,0.0,0.0,2562.9799455800694,11338.004021199928
2020-06-18,09:25,2020-06-17,14270.960313500002,14214.8059885,56.154325000001336,14355.400852999996,0,0.0,0.0,2562.9799455800694,11792.420907419926
2020-06-22,09:25,2020-06-19,14381.083515920001,14314.5941007,66.48941522000132,14399.034640199994,0,0.0,0.0,2562.9799455800694,11836.054694619925
2020-06-24,09:25,2020-06-23,14170.848311300002,14075.102631419999,95.74567988000308,14093.053755699992,0,0.0,77.79455560001043,2640.77450118008,11530.073810119922
2020-06-30,09:25,2020-06-29,15212.01313418,15182.75067684,29.262457340000765,15182.75067684,0,0.0,29.262457340000765,2670.0369585200806,12541.97617565992
2020-07-02,09:25,2020-07-01,15362.181137480002,15382.32690124,0.0,15382.32690124,0,0.0,0.0,2670.0369585200806,12712.289942719919
2020-07-06,09:25,2020-07-03,16233.155556620002,15871.28865102,361.8669056000017,15891.434414779998,0,0.0,341.72114184000384,3011.7581003600844,13221.397456259918
2020-07-08,09:25,2020-07-07,16323.256358600001,16340.292778359999,0.0,16340.292778359999,0,0.0,0.0,3011.7581003600844,13328.534677999914
2020-07-10,09:25,2020-07-09,16703.68196696,16679.57235984,24.109607120000874,16696.6087796,0,0.0,7.0731873600016115,3018.831287720086,13684.850679239915
2020-07-14,09:25,2020-07-13,16553.51396366,16460.038513,93.4754506600002,16460.038513,0,0.0,93.4754506600002,3112.3067383800862,13441.207225279913
2020-07-16,09:25,2020-07-15,16153.06595486,16160.6741764,0.0,16160.6741764,0,0.0,0.0,3112.3067383800862,13048.367438019914
2020-07-20,09:25,2020-07-17,14901.665927360002,14753.66179438,148.0041329800024,14761.27001592,0,0.0,140.39591144000224,3252.7026498200885,11648.963277539913
2020-07-22,09:25,2020-07-21,15462.293139680001,15392.30571246,69.98742722000134,15392.30571246,0,0.0,69.98742722000134,3322.69007704009,12139.603062639912
2020-07-24,09:25,2020-07-23,14941.710728240003,14943.25920756,0.0,14943.25920756,0,0.0,0.0,3322.69007704009,11620.56913051991
2020-07-28,09:25,2020-07-27,14170.848311300002,13975.314519219999,195.53379208000297,13976.862998539997,0,0.0,193.9853127600054,3516.675389800095,10654.172921499907
2020-07-30,09:25,2020-07-29,14531.25151922,14474.25508022,56.996439000000464,14474.25508022,0,0.0,56.996439000000464,3573.6718288000957,10957.579690419905
2020-08-03,09:25,2020-07-31,14701.44192296,14554.085569980001,147.35635297999943,14554.085569980001,0,0.0,147.35635297999943,3721.028181780095,10980.413741179906
2020-08-05,09:25,2020-08-04,14851.609926260002,14643.89487096,207.71505530000104,14643.89487096,0,0.0,207.71505530000104,3928.743237080096,10922.866689179906
2020-08-07,09:25,2020-08-06,14501.217918560002,14464.276269,36.94164956000168,14464.276269,0,0.0,36.94164956000168,3965.684886640098,10535.533031919904
2020-08-11,09:25,2020-08-10,14421.128316800003,14374.466968019999,46.66134878000412,14374.466968019999,0,0.0,46.66134878000412,4012.346235420102,10408.7820813799
2020-08-13,09:25,2020-08-12,15292.102735940003,15102.920187079999,189.18254886000432,15102.920187079999,0,0.0,189.18254886000432,4201.528784280106,11090.573951659897
2020-08-17,09:25,2020-08-14,15111.901131980001,14993.15326366,118.74786832000063,14993.15326366,0,0.0,118.74786832000063,4320.276652600107,10791.624479379894
2020-08-19,09:25,2020-08-18,15202.001933960002,15142.83543196,59.166502000001856,15142.83543196,0,0.0,59.166502000001856,4379.443154600109,10822.558779359893
2020-08-21,09:25,2020-08-20,15021.800330000002,14793.57703926,228.22329074000118,14793.57703926,0,0.0,228.22329074000118,4607.66644534011,10414.133884659892
2020-08-25,09:25,2020-08-24,15061.845130880001,14953.23801878,108.60711210000045,14953.23801878,0,0.0,108.60711210000045,4716.27355744011,10345.571573439891
2020-08-27,09:25,2020-08-26,14621.352321200002,14504.19151388,117.16080732000228,14504.19151388,0,0.0,117.16080732000228,4833.434364760113,9787.91795643989
2020-08-31,09:25,2020-08-28,14861.621126480002,14713.7465495,147.87457698000253,14713.7465495,0,0.0,147.87457698000253,4981.308941740115,9880.312184739887
2020-09-02,09:25,2020-09-01,14741.48672384,14693.78892706,47.69779677999941,14693.78892706,0,0.0,47.69779677999941,5029.006738520115,9712.479985319886
2020-09-04,09:25,2020-09-03,14311.005114380001,14474.25508022,0.0,14474.25508022,0,0.0,0.0,5029.006738520115,9445.248341699886
2020-09-08,09:25,2020-09-07,13960.61310668,13905.462840679998,55.150266000002375,14068.712806519998,0,0.0,0.0,5029.006738520115,9039.706067999883
2020-09-10,09:25,2020-09-09,14020.680308,13875.526407020001,145.1539009799999,13983.626106859998,0,0.0,37.05420114000299,5066.060939660118,8954.619368339883
2020-09-14,09:25,2020-09-11,13640.254699640001,13586.14088164,54.11381800000163,13586.14088164,0,0.0,54.11381800000163,5120.174757660119,8520.079941979882
2020-09-16,09:25,2020-09-15,13710.333101180002,13695.90780506,14.425296120001804,13695.90780506,0,0.0,14.425296120001804,5134.600053780121,8575.73304739988
2020-09-18,09:25,2020-09-17,13590.198698540002,13526.268014320001,63.93068422000033,13526.268014320001,0,0.0,63.93068422000033,5198.530738000121,8391.66796053988
2020-09-22,09:25,2020-09-21,13670.2883003,13705.88661628,0.0,13705.88661628,0,0.0,0.0,5198.530738000121,8507.35587827988
2020-09-24,09:25,2020-09-23,13470.064295900002,13536.24682554,0.0,13571.84514152,0,0.0,0.0,5198.530738000121,8373.314403519878
2020-09-28,09:25,2020-09-25,13219.7842904,13137.09437674,82.68991366000046,13238.875222359999,0,0.0,0.0,5198.530738000121,8040.344484359877
2020-09-30,09:25,2020-09-29,13620.2322992,13526.268014320001,93.96428487999947,13545.35894628,0,0.0,74.87335292000171,5273.404090920123,8346.828208279878
2020-10-12,09:25,2020-10-09,13920.568305800001,13815.653539699999,104.91476610000245,13815.653539699999,0,0.0,104.91476610000245,5378.3188570201255,8542.249448779876
2020-10-14,09:25,2020-10-13,13820.456303600002,13895.48402946,0.0,13895.48402946,0,0.0,0.0,5378.3188570201255,8517.165172439874
2020-10-16,09:25,2020-10-15,13900.545905360003,13715.8654275,184.6804778600017,13790.893153359999,0,0.0,109.6527520000036,5487.971609020129,8412.574296339873
2020-10-20,09:25,2020-10-19,13840.47870404,13825.632350920001,14.846353119999549,13825.632350920001,0,0.0,14.846353119999549,5502.817962140129,8337.660741899872
2020-10-22,09:25,2020-10-21,13600.209898760002,13606.09850408,0.0,13606.09850408,0,0.0,0.0,5502.817962140129,8103.280541939872
2020-10-26,09:25,2020-10-23,13590.198698540002,13556.204447979999,33.99425056000291,13562.093053299997,0,0.0,28.105645240004378,5530.923607380133,8059.275091159869
2020-10-28,09:25,2020-10-27,13950.601906460002,13835.61116214,114.9907443200027,13835.61116214,0,0.0,114.9907443200027,5645.914351700136,8304.687554759867
2020-10-30,09:25,2020-10-29,13920.568305800001,13925.420463120001,0.0,13925.420463120001,0,0.0,0.0,5645.914351700136,8279.506111419865
2020-11-03,09:25,2020-11-02,13199.761889960002,13127.11556552,72.64632444000199,13131.96772284,0,0.0,67.79416712000238,5713.708518820138,7486.053371139864
2020-11-05,09:25,2020-11-04,13700.321900960002,13436.45871334,263.86318762000155,13436.45871334,0,0.0,263.86318762000155,5977.57170644014,7722.750194519862
2020-11-09,09:25,2020-11-06,14290.982713940002,13965.335708,325.6470059400017,13965.335708,0,0.0,325.6470059400017,6303.218712380141,7987.764001559861
2020-11-11,09:25,2020-11-10,14961.733128680002,15023.08969732,0.0,15023.08969732,0,0.0,0.0,6303.218712380141,8719.870984939858
2020-11-13,09:25,2020-11-12,14331.027514820002,14444.31864656,0.0,14505.675215199997,0,0.0,0.0,6303.218712380141,8202.456502819856
2020-11-17,09:25,2020-11-16,14280.971513720002,14244.74242216,36.229091560002416,14419.390122539995,0,0.0,0.0,6303.218712380141,8116.171410159854
2020-11-19,09:25,2020-11-18,14311.005114380001,14364.4881568,0.0,14502.906765619993,0,0.0,0.0,6303.218712380141,8199.688053239852
2020-11-23,09:25,2020-11-20,14280.971513720002,14214.8059885,66.16552522000165,14406.707639739992,0,0.0,0.0,6303.218712380141,8103.488927359851
2020-11-25,09:25,2020-11-24,14220.9043124,14134.975498740001,85.92881365999892,14260.711624759992,0,0.0,0.0,6303.218712380141,7957.49291237985
2020-11-27,09:25,2020-11-26,13980.635507120001,13965.335708,15.299799120000898,14005.143020359992,0,0.0,0.0,6303.218712380141,7701.924307979851
2020-12-01,09:25,2020-11-30,13780.411502720002,13775.73829482,4.673207900003035,13800.24580805999,0,0.0,0.0,6303.218712380141,7497.027095679849
2020-12-03,09:25,2020-12-02,14020.680308,14015.2297641,5.450543900000412,14035.064069439988,0,0.0,0.0,6303.218712380141,7731.845357059847
2020-12-07,09:25,2020-12-04,13840.47870404,13805.67472848,34.803975560000254,13820.058489919988,0,0.0,20.420214120013043,6323.638926500154,7516.839777539846
2020-12-09,09:25,2020-12-08,14190.87071174,14105.03906508,85.83164666000084,14105.03906508,0,0.0,85.83164666000084,6409.470573160155,7781.400138579846
2020-12-11,09:25,2020-12-10,13399.985894360001,13396.54346846,3.4424259000006714,13396.54346846,0,0.0,3.4424259000006714,6412.912999060156,6987.072895299845
2020-12-15,09:25,2020-12-14,13379.963493920002,13506.310391879999,0.0,13506.310391879999,0,0.0,0.0,6412.912999060156,7093.397392819843
2020-12-17,09:25,2020-12-16,13550.153897660002,13496.33158066,53.82231700000193,13622.678478619997,0,0.0,0.0,6412.912999060156,7209.765479559841
2020-12-21,09:25,2020-12-18,13620.2322992,13616.077315300001,4.154983899999934,13688.601896259996,0,0.0,0.0,6412.912999060156,7275.68889719984
2020-12-23,09:25,2020-12-22,13329.90749282,13236.88248894,93.02500388000044,13305.252085999995,0,0.0,24.655406820005737,6437.568405880162,6892.339086939839
2020-12-25,09:25,2020-12-24,13369.952293700002,13346.649412359999,23.302881340003296,13346.649412359999,0,0.0,23.302881340003296,6460.871287220165,6909.081006479837
2020-12-29,09:25,2020-12-28,13339.918693040001,13236.88248894,103.03620410000076,13236.88248894,0,0.0,103.03620410000076,6563.907491320166,6776.011201719835
2020-12-31,09:25,2020-12-30,13690.310700740001,13636.03493774,54.27576300000146,13636.03493774,0,0.0,54.27576300000146,6618.183254320167,7072.127446419834
2021-01-05,09:25,2021-01-04,13820.456303600002,13765.759483599999,54.696820000002845,13765.759483599999,0,0.0,54.696820000002845,6672.88007432017,7147.576229279832
2021-01-07,09:25,2021-01-06,13810.445103380001,13835.61116214,0.0,13835.61116214,0,0.0,0.0,6672.88007432017,7162.73108781983
2021-01-11,09:25,2021-01-08,14120.792310200002,14204.82717728,0.0,14229.993236039998,0,0.0,0.0,6672.88007432017,7557.113161719828
2021-01-13,09:25,2021-01-12,14501.217918560002,14534.12794754,0.0,14643.328873379996,0,0.0,0.0,6672.88007432017,7970.448799059826
2021-01-15,09:25,2021-01-14,15592.438742540002,15631.797181740001,0.0,15773.908136559996,0,0.0,0.0,6672.88007432017,9101.028062239826
2021-01-19,09:25,2021-01-18,15882.763548920002,15841.352217360001,41.41133156000069,16022.821611379995,0,0.0,0.0,6672.88007432017,9349.941537059825
2021-01-21,09:25,2021-01-20,15171.968333300001,15102.920187079999,69.04814622000231,15242.978249539992,0,0.0,0.0,6672.88007432017,8570.098175219822
2021-01-25,09:25,2021-01-22,14711.453123180001,14713.7465495,0.0,14784.75646573999,0,0.0,0.0,6672.88007432017,8111.876391419821
2021-01-27,09:25,2021-01-26,14971.744328900002,14783.59822804,188.14610086000175,14856.90157059999,0,0.0,114.84275830001206,6787.722832620182,8184.02149627982
2021-01-29,09:25,2021-01-28,14421.128316800003,14174.89074362,246.23757318000207,14174.89074362,0,0.0,246.23757318000207,7033.960405800184,7387.167910999819
2021-02-02,09:25,2021-02-01,13950.601906460002,13865.5475958,85.05431066000165,13865.5475958,0,0.0,85.05431066000165,7119.014716460186,6831.5871899998165
2021-02-04,09:25,2021-02-03,13219.7842904,13236.88248894,0.0,13236.88248894,0,0.0,0.0,7119.014716460186,6117.867772479814
2021-02-08,09:25,2021-02-05,13169.728289300003,13177.009621620002,0.0,13194.107820160001,0,0.0,0.0,7119.014716460186,6075.093103699815
2021-02-10,09:25,2021-02-09,13530.131497220002,13586.14088164,0.0,13610.520412499998,0,0.0,0.0,7119.014716460186,6491.505696039812
2021-02-19,09:25,2021-02-18,13910.557105580003,13925.420463120001,0.0,14005.809378399998,0,0.0,0.0,7119.014716460186,6886.794661939812
2021-02-23,09:25,2021-02-22,13870.5123047,13935.39927434,0.0,14030.651547159994,0,0.0,0.0,7119.014716460186,6911.636830699808
2021-02-25,09:25,2021-02-24,14070.736309100002,14015.2297641,55.506545000002006,14175.369006559995,0,0.0,0.0,7119.014716460186,7056.354290099809
2021-03-01,09:25,2021-02-26,13860.501104480001,13775.73829482,84.76280966000195,13880.370992279992,0,0.0,0.0,7119.014716460186,6761.356275819806
2021-03-03,09:25,2021-03-02,13580.187498320001,13546.22563676,33.961861560001125,13566.09552455999,0,0.0,14.09197376001066,7133.1066902201965,6447.080808099805
2021-03-05,09:25,2021-03-04,13520.120297000001,13596.11969286,0.0,13596.11969286,0,0.0,0.0,7133.1066902201965,6463.013002639804
