date,clock,side,quantity,reference,value,fee,tax,deposit,cash,shares,entry
2020-01-02,15:00,SELL,1000,18.38,18370.81,23.738226200000003,0.0,0.0,18347.071773800002,2000,2020-01-02
2020-01-03,09:25,BUY,1000,18.49,18499.245,5.3699849,0.0,157.54321109999728,0.0,3000,2020-01-02
2020-01-03,15:00,SELL,1000,18.22,18210.89,23.5751078,0.0,0.0,18187.3148922,2000,2020-01-03
2020-01-06,09:25,BUY,1000,18.01,18019.004999999997,5.3603801,0.0,0.0,162.94951210000363,3000,2020-01-03
2020-01-06,15:00,SELL,1000,17.9,17891.05,23.248871,0.0,0.0,18030.750641100003,2000,2020-01-06
2020-01-07,09:25,BUY,1000,17.92,17928.96,5.3585792,0.0,0.0,96.43206190000274,3000,2020-01-06
2020-01-07,15:00,SELL,1000,17.86,17851.07,23.2080914,0.0,0.0,17924.293970500003,2000,2020-01-07
2020-01-08,09:25,BUY,1000,17.62,17628.809999999998,5.3525762,0.0,0.0,290.1313943000059,3000,2020-01-07
2020-01-08,15:00,SELL,1000,17.52,17511.24,22.861464800000004,0.0,0.0,17778.509929500007,2000,2020-01-08
2020-01-09,09:25,BUY,1000,17.65,17658.825,5.3531765,0.0,0.0,114.33175300000585,3000,2020-01-08
2020-01-09,15:00,SELL,1000,18.3,18290.850000000002,23.656667000000002,0.0,0.0,18381.52508600001,2000,2020-01-09
2020-01-10,09:25,BUY,1000,18.41,18419.204999999998,5.3683841,0.0,43.04829809998773,0.0,3000,2020-01-09
2020-01-10,15:00,SELL,1000,18.03,18020.985,23.3814047,0.0,0.0,17997.6035953,2000,2020-01-10
2020-01-13,09:25,BUY,1000,18.02,18029.01,5.3605802,0.0,36.766984899997624,0.0,3000,2020-01-10
2020-01-13,15:00,SELL,1000,18.61,18600.695,23.9727089,0.0,0.0,18576.7222911,2000,2020-01-13
2020-01-14,09:25,BUY,1000,18.65,18659.325,5.3731865,0.0,87.97589540000263,0.0,3000,2020-01-13
2020-01-14,15:00,SELL,1000,18.39,18380.805,23.7484211,0.0,0.0,18357.0565789,2000,2020-01-14
2020-01-15,09:25,BUY,1000,18.35,18359.175,5.3671835,0.0,7.485604599998624,0.0,3000,2020-01-14
2020-01-15,15:00,SELL,1000,18.7,18690.65,24.064463000000003,0.0,0.0,18666.585537000003,2000,2020-01-15
2020-01-16,09:25,BUY,1000,18.65,18659.325,5.3731865,0.0,0.0,1.8873505000010482,3000,2020-01-15
2020-01-16,15:00,SELL,1000,18.41,18400.795000000002,23.768810900000002,0.0,0.0,18378.913539600002,2000,2020-01-16
2020-01-17,09:25,BUY,1000,18.41,18419.204999999998,5.3683841,0.0,45.659844499994506,0.0,3000,2020-01-16
2020-01-17,15:00,SELL,1000,18.99,18980.505,24.3601151,0.0,0.0,18956.1448849,2000,2020-01-17
2020-01-20,09:25,BUY,1000,18.88,18889.44,5.3777888,0.0,0.0,61.327096100001654,3000,2020-01-17
2020-01-20,15:00,SELL,1000,19.34,19330.33,24.716936600000004,0.0,0.0,19366.9401595,2000,2020-01-20
2020-01-21,09:25,BUY,1000,19.2,19209.6,5.384192,0.0,0.0,151.95596750000186,3000,2020-01-20
2020-01-21,15:00,SELL,1000,19.09,19080.455,24.462064100000003,0.0,0.0,19207.948903400003,2000,2020-01-21
2020-01-22,09:25,BUY,1000,18.9,18909.45,5.378189,0.0,0.0,293.12071440000364,3000,2020-01-21
2020-01-22,15:00,SELL,1000,20.85,20839.575,26.256366500000002,0.0,0.0,21106.439347900003,2000,2020-01-22
2020-01-23,09:25,BUY,1000,20.5,20510.25,5.410205,0.0,0.0,590.7791429000026,3000,2020-01-22
2020-01-23,15:00,SELL,1000,20.0,19990.0,25.3898,0.0,0.0,20555.3893429,2000,2020-01-23
2020-02-03,09:25,BUY,1000,18.0,18009.0,5.36018,0.0,0.0,2541.029162900002,3000,2020-01-23
2020-02-04,15:00,SELL,1000,18.02,18010.99,23.371209800000003,0.0,0.0,20528.647953100004,2000,2020-02-04
2020-02-05,09:25,BUY,1000,18.16,18169.079999999998,5.3633816,0.0,0.0,2354.204571500006,3000,2020-02-04
2020-02-05,15:00,SELL,1000,18.69,18680.655000000002,24.054268100000005,0.0,0.0,21010.805303400008,2000,2020-02-05
