date,clock,entry,buy_cost,sale_net,single_gap,cash_before,tax_reserve,receivable,deposit,cumulative_deposit,zero_capital_pool_before
2020-01-03,09:40,2020-01-02,18486.451621639997,18345.23564856,141.21597307999764,18345.23564856,0.0,0.0,141.21597307999764,141.21597307999764,18345.23564856
2020-01-13,09:40,2020-01-10,17866.0672142,17995.80243436,0.0,17995.80243436,0.0,0.0,0.0,141.21597307999764,17854.586461280003
2020-01-15,09:40,2020-01-14,18526.47642212,18355.219454680002,171.25696743999652,18484.954674840003,0.0,0.0,41.52174727999591,182.73772035999355,18343.738701760005
2020-01-17,09:40,2020-01-16,18416.408220799996,18375.187066919996,41.2211538800002,18375.187066919996,0.0,0.0,41.2211538800002,223.95887423999375,18192.449346560003
2020-01-21,09:40,2020-01-20,19276.94143112,19303.68103608,0.0,19303.68103608,0.0,0.0,0.0,223.95887423999375,19079.722161840007
2020-01-22,09:40,2020-01-21,18946.73682716,19054.08588308,0.0,19080.825488039998,0.0,0.0,0.0,223.95887423999375,18856.866613800004
2020-02-03,09:40,2020-01-23,18016.160216,19962.61224,0.0,20096.700900879998,0.0,0.0,0.0,223.95887423999375,19872.742026640004
2020-02-12,09:40,2020-02-11,18936.73062704,19193.85916876,0.0,21274.399853639996,0.0,0.0,0.0,223.95887423999375,21050.440979400002
2020-02-19,09:40,2020-02-18,18636.544623439997,18814.4745362,0.0,21152.143762799995,0.0,0.0,0.0,223.95887423999375,20928.18488856
2020-02-25,09:40,2020-02-24,19977.375439519998,20102.385525679998,0.0,22617.984665039996,0.0,0.0,0.0,223.95887423999375,22394.025790800002
2020-03-02,09:40,2020-02-28,17185.64560604,17047.340852960002,138.3047530799995,19687.95007848,0.0,0.0,0.0,223.95887423999375,19463.991204240006
2020-03-12,09:40,2020-03-11,16325.112395719996,16508.215322480002,0.0,19010.51979492,0.0,0.0,0.0,223.95887423999375,18786.560920680007
2020-03-26,09:40,2020-03-25,13363.277160199998,13523.057292599999,0.0,16208.464691800003,0.0,0.0,0.0,223.95887423999375,15984.50581756001
2020-03-27,09:40,2020-03-26,13463.3391614,13263.47833348,199.8608279199998,16108.665865080005,0.0,0.0,0.0,223.95887423999375,15884.706990840012
2020-04-07,09:40,2020-04-03,14163.7731698,13932.39334352,231.379826280001,16577.720047200004,0.0,0.0,0.0,223.95887423999375,16353.76117296001
2020-04-16,09:40,2020-04-15,13633.444563439998,13842.53908844,0.0,16256.485965840004,0.0,0.0,0.0,223.95887423999375,16032.52709160001
2020-04-20,09:40,2020-04-17,14093.729768959998,13962.34476188,131.3850070799981,16585.386164280004,0.0,0.0,0.0,223.95887423999375,16361.42729004001
2020-04-22,09:40,2020-04-21,14013.680167999999,14132.06946592,0.0,16623.725861240004,0.0,0.0,0.0,223.95887423999375,16399.76698700001
2020-04-24,09:40,2020-04-23,14033.692568239998,13932.39334352,101.29922471999816,16542.439036760006,0.0,0.0,0.0,223.95887423999375,16318.480162520013
2020-04-30,09:40,2020-04-29,14463.959173399999,14211.93991488,252.0192585199984,16720.68638340001,0.0,0.0,0.0,223.95887423999375,16496.727509160017
2020-05-07,09:40,2020-05-06,14664.083175799999,14731.09783312,0.0,16987.825043120014,0.0,0.0,0.0,223.95887423999375,16763.86616888002
2020-05-08,09:40,2020-05-07,14564.0211746,14351.71320056,212.30797404000077,16675.455067880015,0.0,0.0,0.0,223.95887423999375,16451.49619364002
2020-05-21,09:40,2020-05-20,13913.618166799999,13822.571476199999,91.04669060000015,15934.005369480014,0.0,0.0,0.0,223.95887423999375,15710.04649524002
2020-05-28,09:40,2020-05-27,13523.37636212,13453.17064976,70.20571235999887,15473.557852440015,0.0,0.0,0.0,223.95887423999375,15249.598978200022
2020-06-02,09:40,2020-06-01,14053.704968479999,13852.52289456,201.1820739199993,15802.704384880015,0.0,0.0,0.0,223.95887423999375,15578.745510640021
2020-06-03,09:40,2020-06-02,14073.71736872,14132.06946592,0.0,15881.068882320016,0.0,0.0,0.0,223.95887423999375,15657.110008080022
2020-06-18,09:40,2020-06-17,14133.75456944,14221.923721,0.0,16029.275234600016,0.0,0.0,0.0,223.95887423999375,15805.316360360022
2020-06-22,09:40,2020-06-19,14493.977773759998,14321.7617822,172.21599155999866,16217.282447360016,0.0,0.0,0.0,223.95887423999375,15993.323573120022
2020-06-30,09:40,2020-06-29,15124.368381319999,15190.352914639998,0.0,16913.657588240014,80.0,400.0,0.0,223.95887423999375,16689.69871400002
2020-07-03,09:40,2020-07-02,15824.802389719998,15539.72135332,285.081036399999,17729.010560240014,40.0,0.0,0.0,223.95887423999375,17505.05168600002
2020-07-06,09:40,2020-07-03,16265.075194999998,15839.23553692,425.8396580799981,17743.443707440016,0.0,0.0,0.0,223.95887423999375,17519.484833200022
2020-07-10,09:40,2020-07-09,16475.20539752,16687.92383264,0.0,18166.29234508002,0.0,0.0,0.0,223.95887423999375,17942.333470840025
2020-07-15,09:40,2020-07-14,16855.44100208,16558.134353079997,297.3066490000019,18249.221300640016,0.0,0.0,0.0,223.95887423999375,18025.262426400022
2020-07-22,09:40,2020-07-21,15294.47378336,15400.01284316,0.0,16793.793141720016,0.0,0.0,0.0,223.95887423999375,16569.834267480022
2020-07-23,09:40,2020-07-22,15124.368381319999,15330.126200319999,0.0,16829.445558680018,0.0,0.0,0.0,223.95887423999375,16605.486684440024
2020-07-31,09:40,2020-07-30,14594.03977496,14261.85894548,332.1808294799994,15966.93612284002,0.0,0.0,0.0,223.95887423999375,15742.977248600026
2020-08-14,09:40,2020-08-13,15024.306380119999,15140.43388404,0.0,16513.33023192002,0.0,0.0,0.0,223.95887423999375,16289.371357680026
2020-08-19,09:40,2020-08-18,15054.32498048,15150.41769016,0.0,16639.44154196002,0.0,0.0,0.0,223.95887423999375,16415.482667720025
2020-08-31,09:40,2020-08-28,14884.21957844,14721.114027,163.10555143999954,16306.230588480019,0.0,0.0,0.0,223.95887423999375,16082.271714240025
2020-09-01,09:40,2020-08-31,14744.13277676,14711.130220879999,33.00255588000073,16133.141230920019,0.0,0.0,0.0,223.95887423999375,15909.182356680025
2020-09-03,09:40,2020-09-02,14744.13277676,14741.08163924,3.0511375200003386,16130.090093400018,0.0,0.0,0.0,223.95887423999375,15906.131219160025
2020-09-10,09:40,2020-09-09,13993.667767759998,13882.474312919998,111.19345484000041,15268.431629560017,0.0,0.0,0.0,223.95887423999375,15044.472755320023
2020-09-15,09:40,2020-09-14,13753.518964879999,13822.571476199999,0.0,15097.335338000017,0.0,0.0,0.0,223.95887423999375,14873.376463760023
2020-09-16,09:40,2020-09-15,13603.425963079999,13702.76580276,0.0,15046.582175880018,0.0,0.0,0.0,223.95887423999375,14822.623301640024
2020-09-22,09:40,2020-09-21,13663.4631638,13712.74960888,0.0,15155.905821680019,0.0,0.0,0.0,223.95887423999375,14931.946947440025
2020-10-14,09:40,2020-10-13,13713.4941644,13902.44192516,0.0,15394.884583040019,0.0,0.0,0.0,223.95887423999375,15170.925708800025
2020-10-22,09:40,2020-10-21,13583.41356284,13612.91154768,0.0,15294.30196632002,0.0,0.0,0.0,223.95887423999375,15070.343092080026
2020-10-26,09:40,2020-10-23,13533.38256224,13562.99251708,0.0,15273.88092056002,0.0,0.0,0.0,223.95887423999375,15049.922046320025
2020-10-29,09:40,2020-10-28,13793.543765359998,13912.425731279998,0.0,15652.924089600017,0.0,0.0,0.0,223.95887423999375,15428.965215360024
2020-11-05,09:40,2020-11-04,13713.4941644,13443.18684364,270.30732075999913,15302.567167880019,0.0,0.0,0.0,223.95887423999375,15078.608293640025
2020-11-09,09:40,2020-11-06,14333.87857184,13972.328567999999,361.5500038400005,15561.401571480019,0.0,0.0,0.0,223.95887423999375,15337.442697240025
2020-11-17,09:40,2020-11-16,14153.766969679999,14251.87513936,0.0,15479.398139000019,0.0,0.0,0.0,223.95887423999375,15255.439264760025
2020-12-03,09:40,2020-12-02,13943.636767159998,14022.247598599999,0.0,15347.87876792002,0.0,0.0,0.0,223.95887423999375,15123.919893680026
2020-12-10,09:40,2020-12-09,13643.45076356,13792.620057839998,0.0,15196.86205860002,0.0,0.0,0.0,223.95887423999375,14972.903184360026
2020-12-16,09:40,2020-12-15,13713.4941644,13533.04109872,180.45306567999978,15086.452393760019,0.0,0.0,0.0,223.95887423999375,14862.493519520025
2020-12-21,09:40,2020-12-18,13583.41356284,13622.895353799999,0.0,14995.853583160018,0.0,0.0,0.0,223.95887423999375,14771.894708920025
2020-12-25,09:40,2020-12-24,13323.25235972,13353.33258856,0.0,14765.77260888002,0.0,0.0,0.0,223.95887423999375,14541.813734640025
2020-12-29,09:40,2020-12-28,13333.258559839998,13243.510721239998,89.74783860000025,14686.030970400017,0.0,0.0,0.0,223.95887423999375,14462.072096160024
2021-01-04,09:40,2020-12-31,13633.444563439998,13662.83057828,0.0,15015.602988840019,0.0,0.0,0.0,223.95887423999375,14791.644114600025
2021-01-07,09:40,2021-01-06,13813.556165599999,13842.53908844,0.0,15224.697513840021,0.0,0.0,0.0,223.95887423999375,15000.738639600027
2021-01-14,09:40,2021-01-13,15884.839590439999,15150.41769016,734.4219002799982,16561.559038400024,0.0,0.0,0.0,223.95887423999375,16337.60016416003
2021-01-15,09:40,2021-01-14,15764.765189,15639.62419004,125.1409989599997,16316.343638000026,0.0,0.0,0.0,223.95887423999375,16092.384763760032
2021-01-20,09:40,2021-01-19,15174.39938192,15070.547241199998,103.85214072000235,15622.125690200024,0.0,0.0,0.0,223.95887423999375,15398.16681596003
2021-01-27,09:40,2021-01-26,14954.262979279998,14791.00066984,163.26230943999872,15238.726978120023,0.0,0.0,0.0,223.95887423999375,15014.76810388003
2021-02-08,09:40,2021-02-05,13243.202758759999,13183.607884519999,59.594874239999626,13468.071883360024,0.0,0.0,0.0,223.95887423999375,13244.11300912003
2021-02-18,09:40,2021-02-10,14033.692568239998,14012.263792479998,21.428775759999553,14237.132917080024,0.0,0.0,0.0,223.95887423999375,14013.17404284003
2021-02-19,09:40,2021-02-18,14003.673967879999,13932.39334352,71.28062435999891,14135.833692360025,0.0,0.0,0.0,223.95887423999375,13911.874818120032
2021-02-23,09:40,2021-02-22,13913.618166799999,13942.377149639999,0.0,14074.536874120025,0.0,0.0,0.0,223.95887423999375,13850.577999880032
2021-02-26,09:40,2021-02-25,13733.50656464,13892.458119039999,0.0,14053.376826360025,0.0,0.0,0.0,223.95887423999375,13829.417952120031
2021-03-05,09:40,2021-03-04,13573.407362719998,13602.92774156,0.0,13922.798003280026,0.0,0.0,0.0,223.95887423999375,13698.839129040032
2021-03-09,09:40,2021-03-08,13853.580966079999,13672.814384399999,180.76658167999994,14022.205024960027,0.0,0.0,0.0,223.95887423999375,13798.246150720033
2021-03-18,09:40,2021-03-17,13593.419762959998,13523.057292599999,70.36247035999986,13691.681351480027,0.0,0.0,0.0,223.95887423999375,13467.722477240033
2021-03-19,09:40,2021-03-18,13623.43836332,13493.105874239998,130.33248908000132,13591.367462760027,0.0,0.0,32.07090055997287,256.0297747999666,13367.408588520033
2021-04-01,09:40,2021-03-31,14413.928172799999,14341.729394439999,72.19877835999978,14341.729394439999,0.0,0.0,72.19877835999978,328.2285531599664,14085.699619640032
2021-04-09,09:40,2021-04-08,14223.81037052,14331.74558832,0.0,14331.74558832,0.0,0.0,0.0,328.2285531599664,14003.517035160034
2021-04-21,09:40,2021-04-20,14283.84757124,14351.71320056,0.0,14459.64841836,0.0,0.0,0.0,328.2285531599664,14131.419865200034
2021-04-23,09:40,2021-04-22,14113.742169199999,14152.03707816,0.0,14327.83792528,0.0,0.0,0.0,328.2285531599664,13999.609372120034
2021-04-29,09:40,2021-04-28,14694.10177616,14521.4379046,172.6638715600002,14735.533660680001,0.0,0.0,0.0,328.2285531599664,14407.305107520035
2021-05-10,09:40,2021-05-07,13473.34536152,13423.2192314,50.12613011999929,13464.651115920002,0.0,0.0,8.694245599997885,336.9227987599643,13136.422562760035
2021-05-14,09:40,2021-05-13,13453.332961279999,13353.33258856,100.00037271999827,13353.33258856,0.0,0.0,100.00037271999827,436.92317147996255,13016.409789800036
2021-05-20,09:40,2021-05-19,13223.19035852,13183.607884519999,39.58247400000073,13183.607884519999,0.0,0.0,39.58247400000073,476.5056454799633,12746.684713040037
2021-05-27,09:40,2021-05-26,12512.75015,12534.66048672,0.0,12534.66048672,0.0,0.0,0.0,476.5056454799633,12058.154841240037
2021-06-02,09:40,2021-06-01,12372.663348319998,12404.87100716,0.0,12426.78134388,0.0,0.0,0.0,476.5056454799633,11950.275698400037
2021-06-03,09:40,2021-06-02,12202.557946279998,12195.211078639999,7.346867639998891,12249.3290742,0.0,0.0,0.0,476.5056454799633,11772.823428720038
2021-06-09,09:40,2021-06-08,12592.799750959999,12484.741456119998,108.0582948400006,12531.512584040001,0.0,0.0,61.28716691999762,537.7928123999609,12055.006938560038
2021-06-21,09:40,2021-06-18,12422.69434892,12464.773843879999,0.0,12464.773843879999,0.0,0.0,0.0,537.7928123999609,11926.981031480038
2021-06-28,09:40,2021-06-25,12632.824551439999,12584.579517319999,48.24503412000013,12626.659012279997,0.0,0.0,6.165539160001572,543.9583515599625,12088.866199880036
2021-07-07,09:40,2021-07-06,12222.570346519999,12205.19488476,17.37546175999887,12205.19488476,0.0,0.0,17.37546175999887,561.3338133199613,11661.236533200037
2021-07-08,09:40,2021-07-07,12172.539345919999,12125.3244358,47.21491011999933,12125.3244358,0.0,0.0,47.21491011999933,608.5487234399607,11563.990622480038
2021-07-19,09:40,2021-07-16,11492.11773776,11466.39323188,25.724505879999924,11466.39323188,0.0,0.0,25.724505879999924,634.2732293199606,10857.84450844004
2021-07-21,09:40,2021-07-20,11812.3161416,11696.020772639999,116.29536896000172,11696.020772639999,0.0,0.0,116.29536896000172,750.5685982799623,11061.747543320038
2021-07-22,09:40,2021-07-21,11762.285140999998,11745.93980324,16.345337759998074,11745.93980324,0.0,0.0,16.345337759998074,766.9139360399604,10995.371204960038
2021-08-03,09:40,2021-08-02,11862.347142199998,11735.87502772,126.47211447999871,12485.87502772,100.0,0.0,0.0,766.9139360399604,11718.96109168004
2021-08-04,09:40,2021-08-03,11812.3161416,11755.84263996,56.473501640000904,12379.37052548,50.0,0.0,0.0,766.9139360399604,11612.45658944004
2021-08-12,09:40,2021-08-11,11872.35334232,11705.92360936,166.42973296000127,12272.97799324,0.0,0.0,0.0,766.9139360399604,11506.06405720004
2021-08-18,09:40,2021-08-17,12062.4711446,11995.534956239999,66.93618836000132,12396.159607159998,0.0,0.0,0.0,766.9139360399604,11629.245671120038
2021-08-20,09:40,2021-08-19,11852.34094208,11825.810252199999,26.530689880000864,12159.498714759997,0.0,0.0,0.0,766.9139360399604,11392.584778720036
2021-09-03,09:40,2021-09-02,11762.285140999998,11725.972190999999,36.312949999999546,12033.129963679996,0.0,0.0,0.0,766.9139360399604,11266.216027640035
2021-09-09,09:40,2021-09-08,12162.533145799998,12165.25966028,0.0,12436.104482959998,0.0,0.0,0.0,766.9139360399604,11669.190546920037
2021-10-12,09:40,2021-10-11,12162.533145799998,12105.35682356,57.176322239998626,12378.92816072,0.0,0.0,0.0,766.9139360399604,11612.014224680039
