date,clock,side,quantity,reference,value,fee,tax,deposit,cash,shares,entry
2020-01-02,15:00,SELL,1000,18.38,18359.782,23.72697764,0.0,0.0,18336.05502236,0,2020-01-02
2020-01-03,09:25,BUY,1000,18.49,18510.339000000004,5.37020678,0.0,179.65418442000373,0.0,1000,2020-01-02
2020-01-06,15:00,SELL,1000,17.9,17880.31,23.237916200000004,0.0,0.0,17857.0720838,0,2020-01-06
2020-01-07,09:25,BUY,1000,17.92,17939.712000000003,5.35879424,0.0,87.99871044000247,0.0,1000,2020-01-06
2020-01-08,15:00,SELL,1000,17.52,17500.728,22.85074256,0.0,0.0,17477.87725744,0,2020-01-08
2020-01-09,09:25,BUY,1000,17.65,17669.415,5.3533883,0.0,196.89113085999998,0.0,1000,2020-01-08
2020-01-10,15:00,SELL,1000,18.03,18010.167,23.37037034,0.0,0.0,17986.796629660003,0,2020-01-10
2020-01-13,09:25,BUY,1000,18.02,18039.822,5.36079644,0.0,58.38616677999744,0.0,1000,2020-01-10
2020-01-14,15:00,SELL,1000,18.39,18369.771,23.73716642,0.0,0.0,18346.03383358,0,2020-01-14
2020-01-15,09:25,BUY,1000,18.35,18370.185,5.3674037,0.0,29.518570119998913,0.0,1000,2020-01-14
2020-01-16,15:00,SELL,1000,18.41,18389.749,23.75754398,0.0,0.0,18365.99145602,0,2020-01-16
2020-01-17,09:25,BUY,1000,18.41,18430.251,5.36860502,0.0,69.62814900000012,0.0,1000,2020-01-16
2020-01-20,15:00,SELL,1000,19.34,19318.726,24.70510052,0.0,0.0,19294.020899479998,0,2020-01-20
2020-01-21,09:25,BUY,1000,19.2,19221.120000000003,5.3844224,0.0,0.0,67.51647707999655,1000,2020-01-20
2020-01-22,15:00,SELL,1000,20.85,20827.065,26.2436063,0.0,0.0,20868.337870779997,0,2020-01-22
2020-01-23,09:25,BUY,1000,20.5,20522.550000000003,5.410451,0.0,0.0,340.37741977999394,1000,2020-01-22
2020-02-04,15:00,SELL,1000,18.02,18000.178,23.36018156,0.0,0.0,18317.195238219992,0,2020-02-04
2020-02-05,09:25,BUY,1000,18.16,18179.976000000002,5.36359952,0.0,0.0,131.8556386999917,1000,2020-02-04
2020-02-06,15:00,SELL,1000,18.92,18899.188000000002,24.27717176,0.0,0.0,19006.766466939993,0,2020-02-06
2020-02-07,09:25,BUY,1000,19.9,19921.890000000003,5.3984378,0.0,920.5219708600089,0.0,1000,2020-02-06
2020-02-10,15:00,SELL,1000,18.91,18889.199,24.26698298,0.0,0.0,18864.93201702,0,2020-02-10
2020-02-11,09:25,BUY,1000,18.81,18830.691000000003,5.37661382,0.0,0.0,28.86440319999747,1000,2020-02-10
2020-02-12,15:00,SELL,1000,19.15,19128.935,24.511513700000002,0.0,0.0,19133.2878895,0,2020-02-12
2020-02-13,09:25,BUY,1000,19.11,19131.021,5.38262042,0.0,3.115730920002534,0.0,1000,2020-02-12
2020-02-14,15:00,SELL,1000,18.35,18329.815,23.6964113,0.0,0.0,18306.1185887,0,2020-02-14
2020-02-17,09:25,BUY,1000,18.44,18460.284000000003,5.36920568,0.0,159.5346169800032,0.0,1000,2020-02-14
2020-02-18,15:00,SELL,1000,18.85,18829.265,24.2058503,0.0,0.0,18805.0591497,0,2020-02-18
2020-02-19,09:25,BUY,1000,18.65,18670.515000000003,5.3734103,0.0,0.0,129.17073939999682,1000,2020-02-18
2020-02-20,15:00,SELL,1000,18.81,18789.309,24.16509518,0.0,0.0,18894.314644219998,0,2020-02-20
2020-02-21,09:25,BUY,1000,18.67,18690.537,5.37381074,0.0,0.0,198.40383347999887,1000,2020-02-20
2020-02-24,15:00,SELL,1000,20.14,20117.846,25.520202920000003,0.0,0.0,20290.72963056,0,2020-02-24
2020-02-25,09:25,BUY,1000,19.65,19671.615,5.3934323,0.0,0.0,613.7211982599983,1000,2020-02-24
2020-02-26,15:00,SELL,1000,18.71,18689.419,24.06320738,0.0,0.0,19279.07699088,0,2020-02-26
2020-02-27,09:25,BUY,1000,18.64,18660.504,5.37321008,0.0,0.0,613.1997807999978,1000,2020-02-26
2020-02-28,15:00,SELL,1000,17.08,17061.212,22.40243624,0.0,0.0,17652.009344559996,0,2020-02-28
2020-03-02,09:25,BUY,1000,17.3,17319.030000000002,5.3463806,0.0,0.0,327.6329639599935,1000,2020-02-28
2020-03-03,15:00,SELL,1000,17.44,17420.816,22.76923232,0.0,0.0,17725.679731639993,0,2020-03-03
2020-03-04,09:25,BUY,1000,17.23,17248.953,5.34497906,0.0,0.0,471.3817525799932,1000,2020-03-03
2020-03-05,15:00,SELL,1000,17.16,17141.124,22.48394648,0.0,0.0,17590.021806099994,0,2020-03-05
2020-03-06,09:25,BUY,1000,16.83,16848.513000000003,5.33697026,0.0,0.0,736.1718358399921,1000,2020-03-05
2020-03-09,15:00,SELL,1000,16.18,16162.202,21.48544604,0.0,0.0,16876.88838979999,0,2020-03-09
2020-03-10,09:25,BUY,1000,15.98,15997.578000000001,5.31995156,0.0,0.0,873.9904382399891,1000,2020-03-09
2020-03-11,15:00,SELL,1000,16.54,16521.806,21.852242120000003,0.0,0.0,17373.944196119992,0,2020-03-11
2020-03-12,09:25,BUY,1000,16.25,16267.875000000002,5.3253575,0.0,0.0,1100.7438386199901,1000,2020-03-11
2020-03-13,15:00,SELL,1000,15.65,15632.785,20.9454407,0.0,0.0,16712.58339791999,0,2020-03-13
2020-03-16,09:25,BUY,1000,15.68,15697.248000000001,5.31394496,0.0,0.0,1010.0214529599871,1000,2020-03-13
2020-03-17,15:00,SELL,1000,13.91,13894.699,19.17259298,0.0,0.0,14885.547859979988,0,2020-03-17
2020-03-18,09:25,BUY,1000,14.05,14065.455000000002,5.2813091,0.0,0.0,814.8115508799856,1000,2020-03-17
2020-03-19,15:00,SELL,1000,13.51,13495.139000000001,18.765041780000004,0.0,0.0,14291.185509099987,0,2020-03-19
2020-03-20,09:25,BUY,1000,13.68,13695.048,5.27390096,0.0,0.0,590.8636081399854,1000,2020-03-19
2020-03-23,15:00,SELL,1000,12.52,12506.228000000001,17.756352560000003,0.0,0.0,13079.335255579987,0,2020-03-23
2020-03-24,09:25,BUY,1000,12.75,12764.025000000001,5.2552805000000005,0.0,0.0,310.0549750799855,1000,2020-03-23
2020-03-25,15:00,SELL,1000,13.55,13535.095,18.8057969,0.0,0.0,13826.344178179985,0,2020-03-25
2020-03-26,09:25,BUY,1000,13.41,13424.751000000002,5.2684950200000005,0.0,0.0,396.32468315998267,1000,2020-03-25
2020-03-27,15:00,SELL,1000,13.07,13055.623,18.31673546,0.0,0.0,13433.630947699983,0,2020-03-27
2020-03-30,09:25,BUY,1000,12.84,12854.124000000002,5.25708248,0.0,0.0,574.2498652199811,1000,2020-03-27
2020-03-31,15:00,SELL,1000,13.21,13195.469000000001,18.459378380000004,0.0,0.0,13751.259486839983,0,2020-03-31
2020-04-01,09:25,BUY,1000,13.13,13144.443000000001,5.26288886,0.0,0.0,601.5535979799824,1000,2020-03-31
2020-04-02,15:00,SELL,1000,13.98,13964.622,19.24391444,0.0,0.0,14546.931683539982,0,2020-04-02
2020-04-03,09:25,BUY,1000,13.9,13915.29,5.2783058,0.0,0.0,626.3633777399809,1000,2020-04-02
2020-04-07,15:00,SELL,1000,14.15,14134.435,19.4171237,0.0,0.0,14741.381254039981,0,2020-04-07
2020-04-08,09:25,BUY,1000,14.05,14065.455000000002,5.2813091,0.0,0.0,670.6449449399788,1000,2020-04-07
2020-04-09,15:00,SELL,1000,13.95,13934.655,19.2133481,0.0,0.0,14586.08659683998,0,2020-04-09
2020-04-10,09:25,BUY,1000,13.94,13955.334,5.27910668,0.0,0.0,625.4734901599786,1000,2020-04-09
2020-04-13,15:00,SELL,1000,13.15,13135.535,18.3982457,0.0,0.0,13742.610244459978,0,2020-04-13
2020-04-14,09:25,BUY,1000,13.28,13294.608000000002,5.26589216,0.0,0.0,442.7363522999767,1000,2020-04-13
2020-04-15,15:00,SELL,1000,13.87,13854.743,19.13183786,0.0,0.0,14278.347514439976,0,2020-04-15
2020-04-16,09:25,BUY,1000,13.75,13765.125000000002,5.2753025000000004,0.0,0.0,507.9472119399743,1000,2020-04-15
2020-04-17,15:00,SELL,1000,13.99,13974.611,19.25410322,0.0,0.0,14463.304108719974,0,2020-04-17
2020-04-20,09:25,BUY,1000,14.06,14075.466000000002,5.28150932,0.0,0.0,382.5565993999717,1000,2020-04-17
2020-04-21,15:00,SELL,1000,14.16,14144.424,19.42731248,0.0,0.0,14507.553286919972,0,2020-04-21
2020-04-22,09:25,BUY,1000,14.06,14075.466000000002,5.28150932,0.0,0.0,426.8057775999696,1000,2020-04-21
2020-04-23,15:00,SELL,1000,13.96,13944.644,19.22353688,0.0,0.0,14352.22624071997,0,2020-04-23
2020-04-24,09:25,BUY,1000,13.96,13975.356000000002,5.27950712,0.0,0.0,371.5907335999691,1000,2020-04-23
2020-04-27,15:00,SELL,1000,13.95,13934.655,19.2133481,0.0,0.0,14287.03238549997,0,2020-04-27
2020-04-28,09:25,BUY,1000,14.01,14025.411000000002,5.28050822,0.0,0.0,256.3408772799685,1000,2020-04-27
2020-04-29,15:00,SELL,1000,14.24,14224.336,19.508822719999998,0.0,0.0,14461.168054559968,0,2020-04-29
2020-04-30,09:25,BUY,1000,14.31,14325.741000000002,5.28651482,0.0,0.0,130.1405397399667,1000,2020-04-29
2020-05-06,15:00,SELL,1000,14.76,14743.764000000001,20.03863928,0.0,0.0,14853.865900459969,0,2020-05-06
2020-05-07,09:25,BUY,1000,14.75,14766.225000000002,5.2953245,0.0,0.0,82.34557595996557,1000,2020-05-06
2020-05-08,15:00,SELL,1000,14.44,14424.116,19.71259832,0.0,0.0,14486.748977639965,0,2020-05-08
2020-05-11,09:25,BUY,1000,14.5,14515.95,5.290319,0.0,34.49134136003522,0.0,1000,2020-05-08
2020-05-12,15:00,SELL,1000,14.23,14214.347,19.49863394,0.0,0.0,14194.84836606,0,2020-05-12
2020-05-13,09:25,BUY,1000,14.1,14115.510000000002,5.2823102,0.0,0.0,74.05605585999729,1000,2020-05-12
2020-05-14,15:00,SELL,1000,13.69,13674.941,18.948439820000004,0.0,0.0,13730.048616039998,0,2020-05-14
2020-05-15,09:25,BUY,1000,13.74,13755.114000000001,5.2751022800000005,0.0,30.340486240003884,0.0,1000,2020-05-14
2020-05-18,15:00,SELL,1000,13.49,13475.161,18.74466422,0.0,0.0,13456.41633578,0,2020-05-18
2020-05-19,09:25,BUY,1000,13.54,13554.894000000002,5.27109788,0.0,103.74876210000184,0.0,1000,2020-05-18
2020-05-20,15:00,SELL,1000,13.85,13834.765,19.1114603,0.0,0.0,13815.653539699999,0,2020-05-20
2020-05-21,09:25,BUY,1000,13.88,13895.268000000002,5.27790536,0.0,84.89236566000363,0.0,1000,2020-05-20
2020-05-22,15:00,SELL,1000,13.26,13245.414,18.510322280000004,0.0,0.0,13226.90367772,0,2020-05-22
2020-05-25,09:25,BUY,1000,13.25,13264.575,5.2652915,0.0,42.9366137800007,0.0,1000,2020-05-22
2020-05-26,15:00,SELL,1000,13.5,13485.15,18.754853,0.0,0.0,13466.395147,0,2020-05-26
2020-05-27,09:25,BUY,1000,13.56,13574.916000000001,5.27149832,0.0,113.79235132000213,0.0,1000,2020-05-26
2020-05-28,15:00,SELL,1000,13.46,13445.194,18.71409788,0.0,0.0,13426.47990212,0,2020-05-28
2020-05-29,09:25,BUY,1000,13.4,13414.740000000002,5.2682948,0.0,0.0,6.471607319997929,1000,2020-05-28
2020-06-01,15:00,SELL,1000,13.88,13864.732,19.14202664,0.0,0.0,13852.061580679998,0,2020-06-01
2020-06-02,09:25,BUY,1000,13.9,13915.29,5.2783058,0.0,68.50672512000347,0.0,1000,2020-06-01
2020-06-03,15:00,SELL,1000,14.22,14204.358,19.48844516,0.0,0.0,14184.869554840001,0,2020-06-03
2020-06-04,09:25,BUY,1000,14.25,14265.675000000001,5.2853135,0.0,86.09075866000057,0.0,1000,2020-06-03
2020-06-05,15:00,SELL,1000,14.08,14064.512,19.34580224,0.0,0.0,14045.166197760002,0,2020-06-05
2020-06-08,09:25,BUY,1000,14.25,14265.675000000001,5.2853135,0.0,225.79411574000005,0.0,1000,2020-06-05
2020-06-09,15:00,SELL,1000,14.55,14533.995,19.8246749,0.0,0.0,14514.1703251,0,2020-06-09
2020-06-10,09:25,BUY,1000,14.56,14576.016000000001,5.29152032,0.0,67.13719522000065,0.0,1000,2020-06-09
2020-06-11,15:00,SELL,1000,14.02,14004.578,19.28466956,0.0,0.0,13985.29333044,0,2020-06-11
2020-06-12,09:25,BUY,1000,13.7,13715.070000000002,5.2743014,0.0,0.0,264.9490290399972,1000,2020-06-11
2020-06-15,15:00,SELL,1000,13.67,13654.963,18.92806226,0.0,0.0,13900.983966779997,0,2020-06-15
2020-06-16,09:25,BUY,1000,13.74,13755.114000000001,5.2751022800000005,0.0,0.0,140.5948644999953,1000,2020-06-15
2020-06-17,15:00,SELL,1000,14.25,14234.325,19.5190115,0.0,0.0,14355.400852999996,0,2020-06-17
2020-06-18,09:25,BUY,1000,14.25,14265.675000000001,5.2853135,0.0,0.0,84.44053949999397,1000,2020-06-17
2020-06-19,15:00,SELL,1000,14.35,14334.215,19.6208993,0.0,0.0,14399.034640199994,0,2020-06-19
2020-06-22,09:25,BUY,1000,14.36,14375.796000000002,5.28751592,0.0,0.0,17.951124279992655,1000,2020-06-19
2020-06-23,15:00,SELL,1000,14.11,14094.479,19.37636858,0.0,0.0,14093.053755699992,0,2020-06-23
2020-06-24,09:25,BUY,1000,14.15,14165.565000000002,5.2833113,0.0,77.79455560001043,0.0,1000,2020-06-23
2020-06-29,15:00,SELL,1000,15.22,15203.258,20.50732316,0.0,0.0,15182.75067684,0,2020-06-29
2020-06-30,09:25,BUY,1000,15.19,15206.709,5.30413418,0.0,29.262457340000765,0.0,1000,2020-06-29
2020-07-01,15:00,SELL,1000,15.42,15403.038,20.711098760000002,0.0,0.0,15382.32690124,0,2020-07-01
2020-07-02,09:25,BUY,1000,15.34,15356.874000000002,5.30713748,0.0,0.0,20.145763759997863,1000,2020-07-01
2020-07-03,15:00,SELL,1000,15.91,15892.499,21.210348980000003,0.0,0.0,15891.434414779998,0,2020-07-03
2020-07-06,09:25,BUY,1000,16.21,16227.831000000002,5.32455662,0.0,341.72114184000384,0.0,1000,2020-07-03
