date,clock,side,quantity,reference,value,fee,tax,deposit,cash,shares,entry
2020-01-02,15:00,SELL,1000,18.38,18357.944,23.72510288,0.0,0.0,18334.21889712,2000,2020-01-02
2020-01-03,09:40,BUY,1000,18.47,18492.164,5.36984328,0.0,163.31494616000055,0.0,3000,2020-01-02
2020-01-10,15:00,SELL,1000,18.03,18008.364,23.368531280000003,0.0,0.0,17984.99546872,2000,2020-01-10
2020-01-13,09:40,BUY,1000,17.85,17871.420000000002,5.3574284,0.0,0.0,108.21804032,3000,2020-01-10
2020-01-14,15:00,SELL,1000,18.39,18367.932,23.735290640000002,0.0,0.0,18452.41474968,2000,2020-01-14
2020-01-15,09:40,BUY,1000,18.51,18532.212000000003,5.37064424,0.0,85.16789456000333,0.0,3000,2020-01-14
2020-01-16,15:00,SELL,1000,18.41,18387.908,23.75566616,0.0,0.0,18364.15233384,2000,2020-01-16
2020-01-17,09:40,BUY,1000,18.4,18422.08,5.3684416,0.0,63.29610776000118,0.0,3000,2020-01-16
2020-01-20,15:00,SELL,1000,19.34,19316.792,24.703127840000004,0.0,0.0,19292.088872160002,2000,2020-01-20
2020-01-21,09:40,BUY,1000,19.26,19283.112,5.38566224,0.0,0.0,3.591209919999528,3000,2020-01-20
2020-01-21,15:00,SELL,1000,19.09,19067.092,24.448433840000003,0.0,0.0,19046.23477608,2000,2020-01-21
2020-01-22,09:40,BUY,1000,18.93,18952.716,5.37905432,0.0,0.0,88.13972175999879,3000,2020-01-21
2020-01-23,15:00,SELL,1000,20.0,19976.0,25.37552,0.0,0.0,20038.764201759997,2000,2020-01-23
2020-02-03,09:40,BUY,1000,18.0,18021.600000000002,5.360432,0.0,0.0,2011.8037697599939,3000,2020-01-23
2020-02-11,15:00,SELL,1000,19.23,19206.924,24.59106248,0.0,0.0,21194.13670727999,2000,2020-02-11
2020-02-12,09:40,BUY,1000,18.92,18942.704,5.37885408,0.0,0.0,2246.053853199988,3000,2020-02-11
2020-02-18,15:00,SELL,1000,18.85,18827.38,24.203927600000004,0.0,0.0,21049.22992559999,2000,2020-02-18
2020-02-19,09:40,BUY,1000,18.62,18642.344,5.37284688,0.0,0.0,2401.5130787199887,3000,2020-02-18
2020-02-24,15:00,SELL,1000,20.14,20115.832000000002,25.518148640000003,0.0,0.0,22491.82693007999,2000,2020-02-24
2020-02-25,09:40,BUY,1000,19.96,19983.952,5.39967904,0.0,0.0,2502.4752510399885,3000,2020-02-24
2020-02-28,15:00,SELL,1000,17.08,17059.504,22.40069408,0.0,0.0,19539.57855695999,2000,2020-02-28
2020-03-02,09:40,BUY,1000,17.17,17190.604000000003,5.34381208,0.0,0.0,2343.630744879989,3000,2020-02-28
2020-03-11,15:00,SELL,1000,16.54,16520.152000000002,21.850555040000003,0.0,0.0,18841.93218983999,2000,2020-03-11
