date,clock,entry,buy_cost,sale_net,single_gap,cash_before,tax_reserve,receivable,deposit,cumulative_deposit,zero_capital_pool_before
2020-01-03,09:40,2020-01-02,18484.604584700002,18347.071773800002,137.5328109000002,18347.071773800002,0,0.0,137.5328109000002,137.5328109000002,18347.071773800002
2020-01-13,09:40,2020-01-10,17864.282178499998,17997.6035953,0.0,17997.6035953,0,0.0,0.0,137.5328109000002,17860.0707844
2020-01-15,09:40,2020-01-14,18524.625385099996,18357.0565789,167.5688061999972,18490.3779957,0,0.0,34.24738939999588,171.78020029999607,18352.8451848
2020-01-17,09:40,2020-01-16,18414.568184,18377.0261891,37.541994899998826,18377.0261891,0,0.0,37.541994899998826,209.3221951999949,18205.245988800005
2020-01-21,09:40,2020-01-20,19275.0153926,19305.6130634,0.0,19305.6130634,0,0.0,0.0,209.3221951999949,19096.290868200005
2020-02-03,09:40,2020-01-23,18014.36018,19964.6102,0.0,19995.2078708,0,0.0,0.0,209.3221951999949,19785.885675600006
2020-02-12,09:40,2020-02-11,18934.8385892,19195.780207300002,0.0,21176.627898100003,0,0.0,0.0,209.3221951999949,20967.30570290001
2020-02-19,09:40,2020-02-18,18634.682586199997,18816.3576135,0.0,21058.146922400003,0,0.0,0.0,209.3221951999949,20848.824727200008
2020-02-25,09:40,2020-02-24,19975.3793996,20104.3974714,0.0,22527.861807600006,0,0.0,0.0,209.3221951999949,22318.53961240001
2020-03-02,09:40,2020-02-28,17183.9285717,17049.0471108,134.8814609000001,19601.529518800005,0,0.0,0.0,209.3221951999949,19392.20732360001
2020-03-12,09:40,2020-03-11,16323.481363099998,16509.867635399998,0.0,18927.468582500005,0,0.0,0.0,209.3221951999949,18718.14638730001
2020-03-26,09:40,2020-03-25,13361.942133499999,13524.4109105,0.0,16128.398129900008,0,0.0,0.0,209.3221951999949,15919.075934700013
2020-04-07,09:40,2020-04-03,14162.358141499999,13933.787919600001,228.5702218999977,16700.24391600001,0,0.0,0.0,209.3221951999949,16490.921720800015
2020-04-16,09:40,2020-04-15,13632.0825362,13843.924673700001,0.0,16381.810448200013,0,0.0,0.0,209.3221951999949,16172.488253000018
2020-04-20,09:40,2020-04-17,14092.321740799998,13963.742334900002,128.57940589999635,16713.470246900015,0,0.0,0.0,209.3221951999949,16504.14805170002
2020-04-22,09:40,2020-04-21,14012.28014,14133.4840216,0.0,16754.632527700014,0,0.0,0.0,209.3221951999949,16545.31033250002
2020-04-24,09:40,2020-04-23,14032.290540199998,13933.787919600001,98.50262059999659,16676.140307300015,0,0.0,0.0,209.3221951999949,16466.81811210002
2020-04-30,09:40,2020-04-29,14462.514144499999,14213.3624624,249.15168209999865,16857.212229500015,0,0.0,0.0,209.3221951999949,16647.89003430002
2020-05-07,09:40,2020-05-06,14662.618146499999,14732.5723276,0.0,17127.270412600017,0,0.0,0.0,209.3221951999949,16917.948217400022
2020-05-21,09:40,2020-05-20,13912.228138999999,13823.955063500001,88.2730754999975,16288.60732960002,0,0.0,0.0,209.3221951999949,16079.285134400025
2020-05-28,09:40,2020-05-27,13522.0253351,13454.5172748,67.50806029999876,15830.896465400021,0,0.0,0.0,209.3221951999949,15621.574270200026
2020-06-02,09:40,2020-06-01,14052.300940399999,13853.909478800002,198.39146159999655,16162.780609100024,0,0.0,0.0,209.3221951999949,15953.458413900029
2020-06-18,09:40,2020-06-17,14132.3425412,14223.3472675,0.0,16333.826936200025,0,0.0,0.0,209.3221951999949,16124.50474100003
2020-06-22,09:40,2020-06-19,14492.5297448,14323.1953185,169.3344262999999,16524.679713500023,0,0.0,0.0,209.3221951999949,16315.357518300028
2020-06-30,09:40,2020-06-29,15122.857351099998,15191.873362200002,0.0,17224.023330900025,0,0.0,0.0,209.3221951999949,17014.70113570003
2020-07-03,09:40,2020-07-02,15823.2213581,15581.2807611,241.9405969999989,17682.446740900028,0,0.0,0.0,209.3221951999949,17473.124545700033
2020-07-10,09:40,2020-07-09,16473.559364599998,16689.5941272,0.0,18548.819510000027,0,0.0,0.0,209.3221951999949,18339.49731480003
2020-07-15,09:40,2020-07-14,16853.756968399997,16559.791660900002,293.9653074999951,18635.05180630003,0,0.0,0.0,209.3221951999949,18425.729611100036
2020-07-22,09:40,2020-07-21,15292.9457528,15401.554269300002,0.0,17182.849107200036,0,0.0,0.0,209.3221951999949,16973.52691200004
2020-07-31,09:40,2020-07-30,14592.581745799998,14263.2864879,329.2952578999975,16153.189842300037,0,0.0,0.0,209.3221951999949,15943.867647100042
2020-08-14,09:40,2020-08-13,15022.8053501,15141.949336700001,0.0,16702.55743320004,0,0.0,0.0,209.3221951999949,16493.235238000045
2020-08-19,09:40,2020-08-18,15052.820950399999,15151.934141800002,0.0,16831.68622490004,0,0.0,0.0,209.3221951999949,16622.364029700046
2020-08-31,09:40,2020-08-28,14882.7325487,14722.5875225,160.14502619999985,16501.45279700004,0,0.0,0.0,209.3221951999949,16292.130601800047
2020-09-03,09:40,2020-09-02,14742.6597473,14742.557132700002,0.10261459999856015,16361.277381000044,0,0.0,0.0,209.3221951999949,16151.955185800049
2020-09-10,09:40,2020-09-09,13992.2697398,13883.8638941,108.40584569999919,15502.481527800044,0,0.0,0.0,209.3221951999949,15293.15933260005
2020-09-15,09:40,2020-09-14,13752.144937399999,13823.955063500001,0.0,15334.166851500046,0,0.0,0.0,209.3221951999949,15124.84465630005
2020-09-22,09:40,2020-09-21,13662.098136499999,13714.122207400002,0.0,15296.144121500049,0,0.0,0.0,209.3221951999949,15086.821926300054
2020-10-14,09:40,2020-10-13,13712.124136999999,13903.833504300002,0.0,15537.879489300052,0,0.0,0.0,209.3221951999949,15328.557294100057
2020-10-22,09:40,2020-10-21,13582.0565357,13614.2741564,0.0,15440.029508700054,0,0.0,0.0,209.3221951999949,15230.70731350006
2020-10-26,09:40,2020-10-23,13532.030535199998,13564.3501309,0.0,15422.323103900055,0,0.0,0.0,209.3221951999949,15213.00090870006
2020-10-29,09:40,2020-10-28,13792.1657378,13913.818309400001,0.0,15804.110878100058,0,0.0,0.0,209.3221951999949,15594.788682900064
2020-11-05,09:40,2020-11-04,13712.124136999999,13444.532469700001,267.5916672999974,15456.47761000006,0,0.0,0.0,209.3221951999949,15247.155414800065
2020-11-09,09:40,2020-11-06,14332.4465432,13973.72714,358.71940319999885,15718.080613000062,0,0.0,0.0,209.3221951999949,15508.758417800067
2020-11-17,09:40,2020-11-16,14152.3529414,14253.3016828,0.0,15638.935752600062,0,0.0,0.0,209.3221951999949,15429.613557400067
2020-12-03,09:40,2020-12-02,13942.243739299998,14023.6511655,0.0,15510.233976700061,0,0.0,0.0,209.3221951999949,15300.911781500066
2020-12-10,09:40,2020-12-09,13642.087736299998,13794.0006482,0.0,15361.990885600064,0,0.0,0.0,209.3221951999949,15152.668690400069
2020-12-16,09:40,2020-12-15,13712.124136999999,13534.395715600001,177.7284213999974,15254.298864900067,0,0.0,0.0,209.3221951999949,15044.976669700072
2020-12-21,09:40,2020-12-18,13582.0565357,13624.258961500002,0.0,15166.43368940007,0,0.0,0.0,209.3221951999949,14957.111494200075
2020-12-25,09:40,2020-12-24,13321.9213331,13354.669223800001,0.0,14939.046377500072,0,0.0,0.0,209.3221951999949,14729.724182300077
2020-12-29,09:40,2020-12-28,13331.9265332,13244.836367700002,87.09016549999797,14861.961412100074,0,0.0,0.0,209.3221951999949,14652.63921690008
2021-01-04,09:40,2020-12-31,13632.0825362,13664.198181900001,0.0,15194.233060800076,0,0.0,0.0,209.3221951999949,14984.91086560008
2021-01-07,09:40,2021-01-06,13812.176137999999,13843.924673700001,0.0,15406.075198300077,0,0.0,0.0,209.3221951999949,15196.753003100082
2021-01-14,09:40,2021-01-13,15883.2525587,15151.934141800002,731.3184168999978,16745.833202100082,0,0.0,0.0,209.3221951999949,16536.511006900088
2021-01-20,09:40,2021-01-19,15172.8833516,15072.055701000001,100.82765059999838,15934.636344400084,0,0.0,0.0,209.3221951999949,15725.314149200089
2021-01-27,09:40,2021-01-26,14952.768949399999,14792.4811582,160.28779119999854,15554.234151000084,0,0.0,0.0,209.3221951999949,15344.91195580009
2021-02-08,09:40,2021-02-05,13241.8797323,13184.9275371,56.95219519999955,13786.392738700086,0,0.0,0.0,209.3221951999949,13577.070543500091
2021-02-18,09:40,2021-02-10,14032.290540199998,14013.6663604,18.624179799997364,14558.179366800086,0,0.0,0.0,209.3221951999949,14348.857171600092
2021-02-23,09:40,2021-02-22,13912.228138999999,13943.772724700002,0.0,14469.66155130009,0,0.0,0.0,209.3221951999949,14260.339356100096
2021-02-26,09:40,2021-02-25,13732.1345372,13893.848699200002,0.0,14451.282111500093,0,0.0,0.0,209.3221951999949,14241.959916300098
2021-03-05,09:40,2021-03-04,13572.0513356,13604.289351300002,0.0,14323.436925600095,0,0.0,0.0,209.3221951999949,14114.1147304001
2021-03-09,09:40,2021-03-08,13852.1969384,13674.182987000002,178.0139513999984,14425.568577000098,0,0.0,0.0,209.3221951999949,14216.246381800103
2021-03-18,09:40,2021-03-17,13592.0617358,13524.4109105,67.65082529999927,14097.782549100099,0,0.0,0.0,209.3221951999949,13888.460353900104
2021-04-01,09:40,2021-03-31,14412.488143999999,14343.1649287,69.32321529999899,14848.885742000099,0,0.0,0.0,209.3221951999949,14639.563546800104
2021-04-09,09:40,2021-04-08,14222.3893421,14333.180123600001,0.0,14769.5777216001,0,0.0,0.0,209.3221951999949,14560.255526400106
2021-04-21,09:40,2021-04-20,14282.420542699998,14353.1497338,0.0,14900.338113300102,0,0.0,0.0,209.3221951999949,14691.015918100107
2021-04-23,09:40,2021-04-22,14112.332140999999,14153.453631800001,0.0,14771.371202400105,0,0.0,0.0,209.3221951999949,14562.04900720011
2021-04-29,09:40,2021-04-28,14692.633746799998,14522.8914205,169.74232629999824,15181.930481900106,0,0.0,0.0,209.3221951999949,14972.608286700111
2021-05-10,09:40,2021-05-07,13471.9993346,13424.562859500002,47.43647509999755,13913.85959460011,0,0.0,0.0,209.3221951999949,13704.537399400115
2021-05-14,09:40,2021-05-13,13451.988934399998,13354.669223800001,97.31971059999705,13796.529483800112,0,0.0,0.0,209.3221951999949,13587.207288600117
2021-05-20,09:40,2021-05-19,13221.8693321,13184.9275371,36.94179499999882,13529.468086500114,0,0.0,0.0,209.3221951999949,13320.145891300119
2021-05-27,09:40,2021-05-26,12511.500125,12535.9152056,0.0,12843.513960000115,0,0.0,0.0,209.3221951999949,12634.19176480012
2021-06-02,09:40,2021-06-01,12371.427323599999,12406.1127393,0.0,12738.126574300115,0,0.0,0.0,209.3221951999949,12528.80437910012
2021-06-09,09:40,2021-06-08,12591.5417258,12485.991180100002,105.55054569999811,12852.690430800118,0,0.0,0.0,209.3221951999949,12643.368235600123
2021-06-21,09:40,2021-06-18,12421.4533241,12466.021569900002,0.0,12727.17027490012,0,0.0,0.0,209.3221951999949,12517.848079700125
2021-06-28,09:40,2021-06-25,12631.5625262,12585.8392311,45.72329509999872,12891.55618190012,0,0.0,0.0,209.3221951999949,12682.233986700125
2021-07-07,09:40,2021-07-06,12221.349322099999,12206.4166373,14.932684799998242,12466.41029300012,0,0.0,0.0,209.3221951999949,12257.088097800126
2021-07-19,09:40,2021-07-16,11490.9697148,11467.5410599,23.428654899998946,11712.602030800123,0,0.0,0.0,209.3221951999949,11503.279835600128
2021-07-21,09:40,2021-07-20,11811.136118,11697.191577200001,113.94454079999923,11918.823893200124,0,0.0,0.0,209.3221951999949,11709.50169800013
2021-08-03,09:40,2021-08-02,11861.162118499999,11737.054823100001,124.10729539999738,12094.742598300125,0,0.0,0.0,209.3221951999949,11885.42040310013
2021-08-12,09:40,2021-08-11,11871.167318599999,11757.1004078,114.06691079999837,11990.680887600127,0,0.0,0.0,209.3221951999949,11781.358692400132
2021-08-18,09:40,2021-08-17,12061.2661205,11996.7357302,64.53039030000036,12116.249299200128,0,0.0,0.0,209.3221951999949,11906.927104000133
2021-08-20,09:40,2021-08-19,11851.1569184,11826.9940435,24.162874899999224,11881.977222200128,0,0.0,0.0,209.3221951999949,11672.655027000133
