date,clock,side,quantity,reference,value,fee,tax,deposit,cash,shares,entry
2020-01-02,15:00,SELL,1000,18.38,18361.62,23.7288524,0.0,0.0,18337.8911476,2000,2020-01-02
2020-01-03,09:40,BUY,1000,18.47,18488.469999999998,5.3697694,0.0,155.94862179999836,0.0,3000,2020-01-02
2020-01-10,15:00,SELL,1000,18.03,18011.97,23.372209400000003,0.0,0.0,17988.5977906,2000,2020-01-10
2020-01-13,09:40,BUY,1000,17.85,17867.85,5.357357,0.0,0.0,115.39043360000142,3000,2020-01-10
2020-01-14,15:00,SELL,1000,18.39,18371.61,23.739042200000004,0.0,0.0,18463.261391400003,2000,2020-01-14
2020-01-15,09:40,BUY,1000,18.51,18528.51,5.3705702,0.0,70.619178799996,0.0,3000,2020-01-14
2020-01-16,15:00,SELL,1000,18.41,18391.59,23.759421800000002,0.0,0.0,18367.8305782,2000,2020-01-16
2020-01-17,09:40,BUY,1000,18.4,18418.399999999998,5.368368,0.0,55.93778979999843,0.0,3000,2020-01-16
2020-01-20,15:00,SELL,1000,19.34,19320.66,24.7070732,0.0,0.0,19295.9529268,2000,2020-01-20
2020-01-21,09:40,BUY,1000,19.26,19279.26,5.3855852,0.0,0.0,11.307341600000655,3000,2020-01-20
2020-01-21,15:00,SELL,1000,19.09,19070.91,24.4523282,0.0,0.0,19057.7650134,2000,2020-01-21
2020-01-22,09:40,BUY,1000,18.93,18948.929999999997,5.3789786,0.0,0.0,103.45603480000136,3000,2020-01-21
2020-01-23,15:00,SELL,1000,20.0,19980.0,25.3796,0.0,0.0,20058.0764348,2000,2020-01-23
2020-02-03,09:40,BUY,1000,18.0,18017.999999999996,5.36036,0.0,0.0,2034.716074800006,3000,2020-01-23
2020-02-11,15:00,SELL,1000,19.23,19210.77,24.594985400000002,0.0,0.0,21220.891089400007,2000,2020-02-11
2020-02-12,09:40,BUY,1000,18.92,18938.92,5.3787784,0.0,0.0,2276.5923110000076,3000,2020-02-11
2020-02-18,15:00,SELL,1000,18.85,18831.15,24.207773000000003,0.0,0.0,21083.53453800001,2000,2020-02-18
2020-02-19,09:40,BUY,1000,18.62,18638.62,5.3727724,0.0,0.0,2439.5417656000136,3000,2020-02-18
2020-02-24,15:00,SELL,1000,20.14,20119.86,25.522257200000002,0.0,0.0,22533.879508400016,2000,2020-02-24
2020-02-25,09:40,BUY,1000,19.96,19979.96,5.3995992,0.0,0.0,2548.5199092000184,3000,2020-02-24
2020-02-28,15:00,SELL,1000,17.08,17062.92,22.4041784,0.0,0.0,19589.035730800017,2000,2020-02-28
2020-03-02,09:40,BUY,1000,17.17,17187.17,5.3437434,0.0,0.0,2396.5219874000177,3000,2020-02-28
2020-03-11,15:00,SELL,1000,16.54,16523.46,21.8539292,0.0,0.0,18898.128058200018,2000,2020-03-11
2020-03-12,09:40,BUY,1000,16.31,16326.309999999996,5.3265262,0.0,0.0,2566.491532000022,3000,2020-03-11
2020-03-25,15:00,SELL,1000,13.55,13536.45,18.807179,0.0,0.0,16084.134353000023,2000,2020-03-25
2020-03-26,09:40,BUY,1000,13.35,13363.349999999999,5.267267,0.0,0.0,2715.5170860000253,3000,2020-03-25
2020-03-26,15:00,SELL,1000,13.29,13276.71,18.5422442,0.0,0.0,15973.684841800025,2000,2020-03-26
2020-03-27,09:40,BUY,1000,13.45,13463.449999999999,5.2692689999999995,0.0,0.0,2504.9655728000253,3000,2020-03-26
2020-04-03,15:00,SELL,1000,13.96,13946.04,19.2249608,0.0,0.0,16431.780612000024,2000,2020-04-03
2020-04-07,09:40,BUY,1000,14.15,14164.149999999998,5.283283,0.0,0.0,2262.3473290000256,3000,2020-04-03
2020-04-15,15:00,SELL,1000,13.87,13856.13,19.1332526,0.0,0.0,16099.344076400024,2000,2020-04-15
2020-04-16,09:40,BUY,1000,13.62,13633.619999999999,5.2726724,0.0,0.0,2460.451404000025,3000,2020-04-15
2020-04-17,15:00,SELL,1000,13.99,13976.01,19.255530200000003,0.0,0.0,16417.205873800027,2000,2020-04-17
2020-04-20,09:40,BUY,1000,14.08,14094.079999999998,5.2818816,0.0,0.0,2317.843992200029,3000,2020-04-17
2020-04-21,15:00,SELL,1000,14.16,14145.84,19.428756800000002,0.0,0.0,16444.25523540003,2000,2020-04-21
2020-04-22,09:40,BUY,1000,14.0,14013.999999999998,5.28028,0.0,0.0,2424.97495540003,3000,2020-04-21
2020-04-23,15:00,SELL,1000,13.96,13946.04,19.2249608,0.0,0.0,16351.78999460003,2000,2020-04-23
2020-04-24,09:40,BUY,1000,14.02,14034.019999999999,5.2806804,0.0,0.0,2312.489314200033,3000,2020-04-23
2020-04-29,15:00,SELL,1000,14.24,14225.76,19.510275200000002,0.0,0.0,16518.739039000033,2000,2020-04-29
2020-04-30,09:40,BUY,1000,14.45,14464.449999999999,5.289289,0.0,0.0,2048.9997500000336,3000,2020-04-29
2020-05-06,15:00,SELL,1000,14.76,14745.24,20.0401448,0.0,0.0,16774.199605200032,2000,2020-05-06
2020-05-07,09:40,BUY,1000,14.65,14664.649999999998,5.293293,0.0,0.0,2104.256312200034,3000,2020-05-06
2020-05-07,15:00,SELL,1000,14.38,14365.62,19.652932400000005,0.0,0.0,16450.223379800034,2000,2020-05-07
2020-05-08,09:40,BUY,1000,14.55,14564.55,5.291291,0.0,0.0,1880.3820888000355,3000,2020-05-07
2020-05-20,15:00,SELL,1000,13.85,13836.15,19.112873,0.0,0.0,15697.419215800035,2000,2020-05-20
2020-05-21,09:40,BUY,1000,13.9,13913.899999999998,5.278278,0.0,0.0,1778.2409378000375,3000,2020-05-20
2020-05-27,15:00,SELL,1000,13.48,13466.52,18.735850400000004,0.0,0.0,15226.025087400038,2000,2020-05-27
2020-05-28,09:40,BUY,1000,13.51,13523.509999999998,5.2704702,0.0,0.0,1697.24461720004,3000,2020-05-27
2020-06-01,15:00,SELL,1000,13.88,13866.12,19.1434424,0.0,0.0,15544.22117480004,2000,2020-06-01
2020-06-02,09:40,BUY,1000,14.04,14054.039999999999,5.2810808,0.0,0.0,1484.9000940000424,3000,2020-06-01
2020-06-02,15:00,SELL,1000,14.16,14145.84,19.428756800000002,0.0,0.0,15611.311337200043,2000,2020-06-02
2020-06-03,09:40,BUY,1000,14.06,14074.059999999998,5.2814812,0.0,0.0,1531.9698560000452,3000,2020-06-02
2020-06-17,15:00,SELL,1000,14.25,14235.75,19.520465,0.0,0.0,15748.199391000046,2000,2020-06-17
2020-06-18,09:40,BUY,1000,14.12,14134.119999999999,5.2826824,0.0,0.0,1608.7967086000463,3000,2020-06-17
2020-06-19,15:00,SELL,1000,14.35,14335.65,19.622363,0.0,0.0,15924.824345600045,2000,2020-06-19
2020-06-22,09:40,BUY,1000,14.48,14494.479999999998,5.2898896,0.0,0.0,1425.0544560000471,3000,2020-06-19
2020-06-29,15:00,SELL,1000,15.22,15204.78,20.508875600000003,0.0,0.0,16609.325580400047,2000,2020-06-29
2020-06-30,09:40,BUY,1000,15.11,15125.109999999999,5.3025022,0.0,0.0,1478.9130782000484,3000,2020-06-29
2020-07-02,15:00,SELL,1000,15.61,15594.39,20.906277799999998,40.0,0.0,17412.39680040005,2000,2020-07-02
2020-07-03,09:40,BUY,1000,15.81,15825.809999999998,5.3165162,0.0,0.0,1581.2702842000508,3000,2020-07-02
2020-07-03,15:00,SELL,1000,15.91,15894.09,21.2119718,40.0,0.0,17414.14831240005,2000,2020-07-03
2020-07-06,09:40,BUY,1000,16.25,16266.249999999998,5.325325,0.0,0.0,1142.5729874000535,3000,2020-07-03
2020-07-09,15:00,SELL,1000,16.72,16703.28,22.0373456,0.0,0.0,17823.81564180005,2000,2020-07-09
2020-07-10,09:40,BUY,1000,16.46,16476.46,5.3295292,0.0,0.0,1342.0261126000514,3000,2020-07-09
2020-07-14,15:00,SELL,1000,16.59,16573.41,21.904878200000002,0.0,0.0,17893.531234400052,2000,2020-07-14
2020-07-15,09:40,BUY,1000,16.84,16856.839999999997,5.3371368,0.0,0.0,1031.354097600055,3000,2020-07-14
2020-07-21,15:00,SELL,1000,15.43,15414.57,20.7228614,0.0,0.0,16425.201236200053,2000,2020-07-21
2020-07-22,09:40,BUY,1000,15.28,15295.279999999999,5.3059056,0.0,0.0,1124.6153306000542,3000,2020-07-21
2020-07-22,15:00,SELL,1000,15.36,15344.64,20.6515328,0.0,0.0,16448.603797800053,2000,2020-07-22
2020-07-23,09:40,BUY,1000,15.11,15125.109999999999,5.3025022,0.0,0.0,1318.1912956000542,3000,2020-07-22
2020-07-30,15:00,SELL,1000,14.29,14275.71,19.561224199999998,0.0,0.0,15574.340071400053,2000,2020-07-30
