date,cash,hold_cash,shares,receivable,hold_receivable,tax_reserve,fee,tax,payment,hold_payment,deposit,external,equity,hold_equity,relative,pool_ex_external,relative_cash_pool
2020-01-02,18343.399523319997,0.0,0,0,0,0.0,23.73447668,0.0,0.0,0.0,0.0,0.0,18343.399523319997,18380.0,-36.60047668000334,18343.399523319997,18343.399523319997
2020-01-03,0.0,144.89913526000237,1000,0,0,0.0,5.36965858,0.0,0.0,0.0,144.89913526000237,144.89913526000237,18220.0,18364.899135260002,-144.89913526000237,-144.89913526000237,-144.89913526000237
2020-01-06,0.0,144.89913526000237,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,144.89913526000237,17900.0,18044.899135260002,-144.89913526000237,-144.89913526000237,-144.89913526000237
2020-01-07,0.0,144.89913526000237,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,144.89913526000237,17860.0,18004.899135260002,-144.89913526000237,-144.89913526000237,-144.89913526000237
2020-01-08,0.0,144.89913526000237,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,144.89913526000237,17520.0,17664.899135260002,-144.89913526000237,-144.89913526000237,-144.89913526000237
2020-01-09,0.0,144.89913526000237,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,144.89913526000237,18300.0,18444.899135260002,-144.89913526000237,-144.89913526000237,-144.89913526000237
2020-01-10,17994.00127342,144.89913526000237,0,0,0,0.0,23.37772658,0.0,0.0,0.0,0.0,144.89913526000237,17994.00127342,18174.899135260002,-180.89786184000332,17849.102138159997,17849.102138159997
2020-01-13,126.1490235199999,144.89913526000237,1000,0,0,0.0,5.3572499,0.0,0.0,0.0,0.0,144.89913526000237,18736.14902352,18754.899135260002,-18.750111740002467,-18.750111740002467,-18.750111740002467
2020-01-14,18479.53135398,144.89913526000237,0,0,0,0.0,23.74466954,0.0,0.0,0.0,0.0,144.89913526000237,18479.53135398,18534.899135260002,-55.36778128000151,18334.63221872,18334.63221872
2020-01-15,0.0,193.6952404199983,1000,0,0,0.0,5.37045914,0.0,0.0,0.0,48.79610515999593,193.6952404199983,18700.0,18893.69524042,-193.6952404199983,-193.6952404199983,-193.6952404199983
