entry_i,entry,sell_ref,exit_i,exit,buy_ref,buy_clock,kind,sale_net,buy_cost,dividend_tax,missed_dividend,cash_increment,net_pct
383,2020-01-02,18.38,384,2020-01-03,18.49,09:25,daily_open_indicative,18345.23564856,18506.464021879998,0.0,0.0,-161.22837331999835,-0.8771946317736581
389,2020-01-10,18.03,390,2020-01-13,18.02,09:25,daily_open_indicative,17995.80243436,18036.172616239997,0.0,0.0,-40.37018187999638,-0.22390561220186567
391,2020-01-14,18.39,392,2020-01-15,18.35,09:25,daily_open_indicative,18355.219454680002,18366.3772202,0.0,0.0,-11.157765519998065,-0.06067300445893456
393,2020-01-16,18.41,394,2020-01-17,18.41,09:25,daily_open_indicative,18375.187066919996,18426.41442092,0.0,0.0,-51.22735400000238,-0.2782583052688885
395,2020-01-20,19.34,396,2020-01-21,19.2,09:25,daily_open_indicative,19303.68103608,19216.9042304,0.0,0.0,86.77680568000142,0.44869082564633617
398,2020-01-23,20.0,399,2020-02-03,18.0,09:25,daily_open_indicative,19962.61224,18016.160216,0.0,0.0,1946.4520239999983,9.732260119999992
405,2020-02-11,19.23,406,2020-02-12,19.08,09:25,daily_open_indicative,19193.85916876,19096.82982896,0.0,0.0,97.02933979999943,0.5045727498699919
410,2020-02-18,18.85,411,2020-02-19,18.65,09:25,daily_open_indicative,18814.4745362,18666.5632238,0.0,0.0,147.9113123999996,0.7846753973474779
414,2020-02-24,20.14,415,2020-02-25,19.65,09:25,daily_open_indicative,20102.385525679998,19667.183235799996,0.0,0.0,435.20228988000235,2.1608852526315907
418,2020-02-28,17.08,419,2020-03-02,17.3,09:25,daily_open_indicative,17047.340852960002,17315.726207599997,0.0,0.0,-268.38535463999506,-1.571342825761095
426,2020-03-11,16.54,427,2020-03-12,16.25,09:25,daily_open_indicative,16508.215322480002,16265.075194999998,0.0,0.0,243.1401274800046,1.4700128626360616
436,2020-03-25,13.55,437,2020-03-26,13.41,09:25,daily_open_indicative,13523.057292599999,13423.314360919998,0.0,0.0,99.74293168000077,0.7361101969003746
443,2020-04-03,13.96,444,2020-04-07,14.35,09:25,daily_open_indicative,13932.39334352,14363.897172199999,0.0,0.0,-431.50382867999906,-3.091001638108876
450,2020-04-15,13.87,451,2020-04-16,13.75,09:25,daily_open_indicative,13842.53908844,13763.525165,0.0,0.0,79.01392344000124,0.5696750067772259
452,2020-04-17,13.99,453,2020-04-20,14.06,09:25,daily_open_indicative,13962.34476188,14073.71736872,0.0,0.0,-111.37260683999921,-0.7960872540385934
454,2020-04-21,14.16,455,2020-04-22,14.06,09:25,daily_open_indicative,14132.06946592,14073.71736872,0.0,0.0,58.35209720000057,0.412091081920908
456,2020-04-23,13.96,457,2020-04-24,13.96,09:25,daily_open_indicative,13932.39334352,13973.655367519998,0.0,0.0,-41.26202399999784,-0.2955732378223341
460,2020-04-29,14.24,461,2020-04-30,14.31,09:25,daily_open_indicative,14211.93991488,14323.87237172,0.0,0.0,-111.93245683999885,-0.786042533988756
462,2020-05-06,14.76,463,2020-05-07,14.75,09:25,daily_open_indicative,14731.09783312,14764.145176999999,0.0,0.0,-33.04734387999815,-0.22389799376692515
472,2020-05-20,13.85,473,2020-05-21,13.88,09:25,daily_open_indicative,13822.571476199999,13893.60576656,0.0,0.0,-71.03429036000125,-0.5128829628880957
477,2020-05-27,13.48,478,2020-05-28,13.5,09:25,daily_open_indicative,13453.17064976,13513.370162,0.0,0.0,-60.19951223999851,-0.446583918694351
