date,cash,hold_cash,shares,receivable,hold_receivable,tax_reserve,fee,tax,payment,hold_payment,deposit,external,equity,hold_equity,relative,pool_ex_external,relative_cash_pool
2020-01-02,18347.071773800002,0.0,0,0,0,0.0,23.738226200000003,0.0,0.0,0.0,0.0,0.0,18347.071773800002,18380.0,-32.92822619999788,18347.071773800002,18347.071773800002
2020-01-03,0.0,137.5328109000002,1000,0,0,0.0,5.3695847,0.0,0.0,0.0,137.5328109000002,137.5328109000002,18220.0,18357.5328109,-137.5328109000002,-137.5328109000002,-137.5328109000002
2020-01-06,0.0,137.5328109000002,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,137.5328109000002,17900.0,18037.5328109,-137.5328109000002,-137.5328109000002,-137.5328109000002
2020-01-07,0.0,137.5328109000002,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,137.5328109000002,17860.0,17997.5328109,-137.5328109000002,-137.5328109000002,-137.5328109000002
2020-01-08,0.0,137.5328109000002,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,137.5328109000002,17520.0,17657.5328109,-137.5328109000002,-137.5328109000002,-137.5328109000002
2020-01-09,0.0,137.5328109000002,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,137.5328109000002,18300.0,18437.5328109,-137.5328109000002,-137.5328109000002,-137.5328109000002
2020-01-10,17997.6035953,137.5328109000002,0,0,0,0.0,23.3814047,0.0,0.0,0.0,0.0,137.5328109000002,17997.6035953,18167.5328109,-169.92921560000104,17860.0707844,17860.0707844
2020-01-13,133.32141680000132,137.5328109000002,1000,0,0,0.0,5.3571785,0.0,0.0,0.0,0.0,137.5328109000002,18743.3214168,18747.5328109,-4.21139409999887,-4.21139409999887,-4.21139409999887
2020-01-14,18490.3779957,137.5328109000002,0,0,0,0.0,23.7484211,0.0,0.0,0.0,0.0,137.5328109000002,18490.3779957,18527.5328109,-37.154815199999575,18352.8451848,18352.8451848
2020-01-15,0.0,171.78020029999607,1000,0,0,0.0,5.3703851,0.0,0.0,0.0,34.24738939999588,171.78020029999607,18700.0,18871.780200299996,-171.78020029999607,-171.78020029999607,-171.78020029999607
