entry_i,entry,sell_ref,exit_i,exit,buy_ref,buy_clock,kind,sale_net,buy_cost,dividend_tax,missed_dividend,cash_increment,net_pct
383,2020-01-02,18.38,384,2020-01-03,18.47,09:40,post0935_window_indicative_unknown,18345.23564856,18486.451621639997,0.0,0.0,-141.21597307999764,-0.7683132376496064
389,2020-01-10,18.03,390,2020-01-13,17.85,09:40,post0935_window_indicative_unknown,17995.80243436,17866.0672142,0.0,0.0,129.7352201600006,0.7195519698280677
391,2020-01-14,18.39,392,2020-01-15,18.51,09:40,post0935_window_indicative_unknown,18355.219454680002,18526.47642212,0.0,0.0,-171.25696743999652,-0.9312505026644726
393,2020-01-16,18.41,394,2020-01-17,18.4,09:40,post0935_window_indicative_unknown,18375.187066919996,18416.408220799996,0.0,0.0,-41.2211538800002,-0.22390632199891472
395,2020-01-20,19.34,396,2020-01-21,19.26,09:40,post0935_window_indicative_unknown,19303.68103608,19276.94143112,0.0,0.0,26.73960495999927,0.13826062543949985
398,2020-01-23,20.0,399,2020-02-03,18.0,09:40,post0935_window_indicative_unknown,19962.61224,18016.160216,0.0,0.0,1946.4520239999983,9.732260119999992
405,2020-02-11,19.23,406,2020-02-12,18.92,09:40,post0935_window_indicative_unknown,19193.85916876,18936.73062704,0.0,0.0,257.1285417199979,1.3371219018200617
410,2020-02-18,18.85,411,2020-02-19,18.62,09:40,post0935_window_indicative_unknown,18814.4745362,18636.544623439997,0.0,0.0,177.92991276000248,0.9439252666313129
414,2020-02-24,20.14,415,2020-02-25,19.96,09:40,post0935_window_indicative_unknown,20102.385525679998,19977.375439519998,0.0,0.0,125.01008616000036,0.6207054923535271
418,2020-02-28,17.08,419,2020-03-02,17.17,09:40,post0935_window_indicative_unknown,17047.340852960002,17185.64560604,0.0,0.0,-138.3047530799995,-0.8097467978922688
426,2020-03-11,16.54,427,2020-03-12,16.31,09:40,post0935_window_indicative_unknown,16508.215322480002,16325.112395719996,0.0,0.0,183.10292676000608,1.1070309961306293
436,2020-03-25,13.55,437,2020-03-26,13.35,09:40,post0935_window_indicative_unknown,13523.057292599999,13363.277160199998,0.0,0.0,159.7801324000011,1.1791891690036982
443,2020-04-03,13.96,444,2020-04-07,14.15,09:40,post0935_window_indicative_unknown,13932.39334352,14163.7731698,0.0,0.0,-231.379826280001,-1.657448612320924
450,2020-04-15,13.87,451,2020-04-16,13.62,09:40,post0935_window_indicative_unknown,13842.53908844,13633.444563439998,0.0,0.0,209.09452500000225,1.5075308219178245
452,2020-04-17,13.99,453,2020-04-20,14.08,09:40,post0935_window_indicative_unknown,13962.34476188,14093.729768959998,0.0,0.0,-131.3850070799981,-0.9391351471050615
454,2020-04-21,14.16,455,2020-04-22,14.0,09:40,post0935_window_indicative_unknown,14132.06946592,14013.680167999999,0.0,0.0,118.3892979200009,0.8360826124293849
456,2020-04-23,13.96,457,2020-04-24,14.02,09:40,post0935_window_indicative_unknown,13932.39334352,14033.692568239998,0.0,0.0,-101.29922471999816,-0.7256391455587261
460,2020-04-29,14.24,461,2020-04-30,14.45,09:40,post0935_window_indicative_unknown,14211.93991488,14463.959173399999,0.0,0.0,-252.0192585199984,-1.7697981637640336
462,2020-05-06,14.76,463,2020-05-07,14.65,09:40,post0935_window_indicative_unknown,14731.09783312,14664.083175799999,0.0,0.0,67.01465732000179,0.4540288436314484
472,2020-05-20,13.85,473,2020-05-21,13.9,09:40,post0935_window_indicative_unknown,13822.571476199999,13913.618166799999,0.0,0.0,-91.04669060000015,-0.6573768274368241
477,2020-05-27,13.48,478,2020-05-28,13.51,09:40,post0935_window_indicative_unknown,13453.17064976,13523.37636212,0.0,0.0,-70.20571235999887,-0.5208138899109709
480,2020-06-01,13.88,481,2020-06-02,14.04,09:40,post0935_window_indicative_unknown,13852.52289456,14053.704968479999,0.0,0.0,-201.1820739199993,-1.4494385729106578
492,2020-06-17,14.25,493,2020-06-18,14.12,09:40,post0935_window_indicative_unknown,14221.923721,14133.75456944,0.0,0.0,88.16915155999959,0.618730888140348
494,2020-06-19,14.35,495,2020-06-22,14.48,09:40,post0935_window_indicative_unknown,14321.7617822,14493.977773759998,0.0,0.0,-172.21599155999866,-1.2001114394424994
498,2020-06-29,15.22,499,2020-06-30,15.11,09:40,post0935_window_indicative_unknown,15190.352914639998,15124.368381319999,0.0,200.0,-134.01546668000083,-0.8805221201051303
501,2020-07-02,15.61,502,2020-07-03,15.81,09:40,post0935_window_indicative_unknown,15579.72135332,15824.802389719998,0.0,0.0,-245.081036399999,-1.5700258577834656
506,2020-07-09,16.72,507,2020-07-10,16.46,09:40,post0935_window_indicative_unknown,16687.92383264,16475.20539752,0.0,0.0,212.71843512000123,1.272239444497615
509,2020-07-14,16.59,510,2020-07-15,16.84,09:40,post0935_window_indicative_unknown,16558.134353079997,16855.44100208,0.0,0.0,-297.3066490000019,-1.792083477998806
514,2020-07-21,15.43,515,2020-07-22,15.28,09:40,post0935_window_indicative_unknown,15400.01284316,15294.47378336,0.0,0.0,105.53905980000127,0.6839861296176363
521,2020-07-30,14.29,522,2020-07-31,14.58,09:40,post0935_window_indicative_unknown,14261.85894548,14594.03977496,0.0,0.0,-332.1808294799994,-2.3245684358292467
531,2020-08-13,15.17,532,2020-08-14,15.01,09:40,post0935_window_indicative_unknown,15140.43388404,15024.306380119999,0.0,0.0,116.12750392000089,0.7655076065919637
534,2020-08-18,15.18,535,2020-08-19,15.04,09:40,post0935_window_indicative_unknown,15150.41769016,15054.32498048,0.0,0.0,96.09270968000055,0.6330218028985544
542,2020-08-28,14.75,543,2020-08-31,14.87,09:40,post0935_window_indicative_unknown,14721.114027,14884.21957844,0.0,0.0,-163.10555143999954,-1.1058003487457597
545,2020-09-02,14.77,546,2020-09-03,14.73,09:40,post0935_window_indicative_unknown,14741.08163924,14744.13277676,0.0,0.0,-3.0511375200003386,-0.020657667704809334
550,2020-09-09,13.91,551,2020-09-10,13.98,09:40,post0935_window_indicative_unknown,13882.474312919998,13993.667767759998,0.0,0.0,-111.19345484000041,-0.7993778205607507
553,2020-09-14,13.85,554,2020-09-15,13.74,09:40,post0935_window_indicative_unknown,13822.571476199999,13753.518964879999,0.0,0.0,69.05251132000012,0.4985740889530695
558,2020-09-21,13.74,559,2020-09-22,13.65,09:40,post0935_window_indicative_unknown,13712.74960888,13663.4631638,0.0,0.0,49.2864450800007,0.3587077516739498
568,2020-10-13,13.93,569,2020-10-14,13.7,09:40,post0935_window_indicative_unknown,13902.44192516,13713.4941644,0.0,0.0,188.94776076000016,1.3564089071069645
574,2020-10-21,13.64,575,2020-10-22,13.57,09:40,post0935_window_indicative_unknown,13612.91154768,13583.41356284,0.0,0.0,29.497984839999845,0.21626088592375253
576,2020-10-23,13.59,577,2020-10-26,13.52,09:40,post0935_window_indicative_unknown,13562.99251708,13533.38256224,0.0,0.0,29.609954839999773,0.217880462398821
579,2020-10-28,13.94,580,2020-10-29,13.78,09:40,post0935_window_indicative_unknown,13912.425731279998,13793.543765359998,0.0,0.0,118.88196591999986,0.8528118071736002
584,2020-11-04,13.47,585,2020-11-05,13.7,09:40,post0935_window_indicative_unknown,13443.18684364,13713.4941644,0.0,0.0,-270.30732075999913,-2.0067358631031857
586,2020-11-06,14.0,587,2020-11-09,14.32,09:40,post0935_window_indicative_unknown,13972.328567999999,14333.87857184,0.0,0.0,-361.5500038400005,-2.582500027428575
592,2020-11-16,14.28,593,2020-11-17,14.14,09:40,post0935_window_indicative_unknown,14251.87513936,14153.766969679999,0.0,0.0,98.10816968000108,0.6870320005602317
604,2020-12-02,14.05,605,2020-12-03,13.93,09:40,post0935_window_indicative_unknown,14022.247598599999,13943.636767159998,0.0,0.0,78.61083144000077,0.559507697081856
609,2020-12-09,13.82,610,2020-12-10,13.63,09:40,post0935_window_indicative_unknown,13792.620057839998,13643.45076356,0.0,0.0,149.1692942799982,1.0793726069464415
613,2020-12-15,13.56,614,2020-12-16,13.7,09:40,post0935_window_indicative_unknown,13533.04109872,13713.4941644,0.0,0.0,-180.45306567999978,-1.330774820648966
616,2020-12-18,13.65,617,2020-12-21,13.57,09:40,post0935_window_indicative_unknown,13622.895353799999,13583.41356284,0.0,0.0,39.48179095999876,0.28924388981684074
620,2020-12-24,13.38,621,2020-12-25,13.31,09:40,post0935_window_indicative_unknown,13353.33258856,13323.25235972,0.0,0.0,30.080228840000927,0.2248148642750443
622,2020-12-28,13.27,623,2020-12-29,13.32,09:40,post0935_window_indicative_unknown,13243.510721239998,13333.258559839998,0.0,0.0,-89.74783860000025,-0.6763213157498135
625,2020-12-31,13.69,626,2021-01-04,13.62,09:40,post0935_window_indicative_unknown,13662.83057828,13633.444563439998,0.0,0.0,29.386014840001735,0.214653139810093
628,2021-01-06,13.87,629,2021-01-07,13.8,09:40,post0935_window_indicative_unknown,13842.53908844,13813.556165599999,0.0,0.0,28.982922840001265,0.2089612317231526
