date,clock,entry,buy_cost,sale_net,single_gap,cash_before,tax_reserve,receivable,deposit,cumulative_deposit,zero_capital_pool_before
2020-01-06,09:25,2020-01-03,18033.370560199997,18178.2141844,0.0,18178.2141844,0,0,0.0,0.0,18178.2141844
2020-01-13,09:25,2020-01-10,18043.380760399996,17988.5977906,54.782969799995044,18133.441414800003,0,0,0.0,0.0,18133.441414800003
2020-01-15,09:25,2020-01-14,18373.717366999997,18347.8709578,25.846409199995833,18437.93161220001,0,0,0.0,0.0,18437.93161220001
2020-01-17,09:25,2020-01-16,18433.778568199996,18367.8305782,65.94798999999693,18432.04482340001,0,0,1.7337447999852884,1.7337447999852884,18432.04482340001
2020-02-14,09:25,2020-02-13,18283.6255652,18377.8103884,0.0,18377.8103884,0,0,0.0,1.7337447999852884,18376.076643600016
2020-02-20,09:25,2020-02-19,18613.962171799998,18447.6690598,166.29311199999938,18541.853883,0,0,72.10828879999826,73.84203359998355,18540.120138200014
2020-03-02,09:25,2020-02-28,17322.646345999998,17040.515821599998,282.13052439999956,17040.515821599998,0,0,282.13052439999956,355.9725579999831,16966.673788000015
2020-03-04,09:25,2020-03-03,17252.5749446,17399.788988800003,0.0,17399.788988800003,0,0,0.0,355.9725579999831,17043.81643080002
2020-03-10,09:25,2020-03-09,16001.299919599998,16142.3329036,0.0,16289.546947800001,0,0,0.0,355.9725579999831,15933.574389800018
2020-03-12,09:25,2020-03-11,16271.575324999998,16501.6060708,0.0,16789.853099000004,0,0,0.0,355.9725579999831,16433.88054100002
2020-03-17,09:25,2020-03-16,14409.678087799997,14266.128586,143.5495017999965,14784.406360000006,0,0,0.0,355.9725579999831,14428.433802000023
2020-03-19,09:25,2020-03-18,13568.821270999999,13527.6226312,41.198639799999,13902.350903400009,0,0,0.0,355.9725579999831,13546.378345400026
2020-03-24,09:25,2020-03-23,12768.005254999998,12489.722370399999,278.2828845999993,12823.252002800009,0,0,0.0,355.9725579999831,12467.279444800026
2020-03-27,09:25,2020-03-26,13518.770269999999,13258.1677558,260.60251419999986,13313.41450360001,0,0,205.35576639998908,561.3283243999722,12957.441945600027
2020-04-10,09:25,2020-04-09,13959.219078799999,13916.835228999998,42.38384980000046,13916.835228999998,0,0,42.38384980000046,603.7121741999727,13355.506904600026
2020-04-20,09:25,2020-04-17,14079.341481199997,13956.7544698,122.58701139999721,13956.7544698,0,0,122.58701139999721,726.2991855999699,13353.042295600028
2020-04-24,09:25,2020-04-23,13979.2394792,13926.8150392,52.42443999999887,13926.8150392,0,0,52.42443999999887,778.7236255999687,13200.51585360003
2020-05-08,09:25,2020-05-07,14499.769889599998,14345.9670676,153.80282199999783,14345.9670676,0,0,153.80282199999783,932.5264475999666,13567.243442000032
2020-05-15,09:25,2020-05-14,13759.015074799998,13657.3601638,101.65491099999781,13657.3601638,0,0,101.65491099999781,1034.1813585999644,12724.833716200033
2020-05-22,09:25,2020-05-21,13598.851871599998,13567.541872,31.309999599998264,13567.541872,0,0,31.309999599998264,1065.4913581999626,12533.360513400035
2020-06-05,09:25,2020-06-04,14179.443483199999,14126.4112432,53.03223999999864,14126.4112432,0,0,53.03223999999864,1118.5235981999613,13060.919885000038
2020-06-09,09:25,2020-06-08,14419.688287999998,14226.209345199999,193.47894279999855,14226.209345199999,0,0,193.47894279999855,1312.0025409999598,13107.685747000038
2020-06-12,09:25,2020-06-11,13718.974273999998,13986.6939004,0.0,13986.6939004,0,0,0.0,1312.0025409999598,12674.69135940004
