date,cash,hold_cash,shares,receivable,hold_receivable,tax_reserve,fee,tax,payment,hold_payment,deposit,external,equity,hold_equity,relative,pool_ex_external,relative_cash_pool
2020-01-02,18337.8911476,0.0,2000,0,0,0.0,23.7288524,0.0,0.0,0.0,0.0,0.0,55097.8911476,55140.0,-42.108852400000615,18337.8911476,18337.8911476
2020-01-03,18178.2141844,175.96902219999902,2000,0,0,0.0,28.9359854,0.0,0.0,0.0,175.96902219999902,175.96902219999902,54618.2141844,54835.9690222,-217.75483779999922,18002.2451622,18002.2451622
2020-01-06,18003.7038822,175.96902219999902,2000,0,0,0.0,28.6003022,0.0,0.0,0.0,0.0,175.96902219999902,53803.7038822,53875.96902219999,-72.2651399999886,17827.73486,17827.73486
2020-01-07,17879.366141,175.96902219999902,2000,0,0,0.0,28.5577412,0.0,0.0,0.0,0.0,175.96902219999902,53599.366141,53755.9690222,-156.6028812000004,17703.3971188,17703.3971188
2020-01-08,17716.020859,175.96902219999902,2000,0,0,0.0,28.205282,0.0,0.0,0.0,0.0,175.96902219999902,52756.020859,52735.9690222,20.051836799997545,17540.0518368,17540.0518368
2020-01-09,18301.070172000003,175.96902219999902,2000,0,0,0.0,29.000687,0.0,0.0,0.0,0.0,175.96902219999902,54901.07017200001,55075.9690222,-174.898850199992,18125.101149800004,18125.101149800004
2020-01-10,17988.5977906,308.67741839999144,2000,0,0,0.0,28.7407776,0.0,0.0,0.0,132.70839619999242,308.67741839999144,54048.597790600004,54398.677418399995,-350.0796277999907,17679.92037220001,17679.92037220001
2020-01-13,18567.4267822,363.4603881999865,2000,0,0,0.0,29.323978200000003,0.0,0.0,0.0,54.782969799995044,363.4603881999865,55787.4267822,56193.46038819999,-406.03360599998996,18203.966394000014,18203.966394000014
2020-01-14,18347.8709578,470.0569789999827,2000,0,0,0.0,29.112415200000004,0.0,0.0,0.0,106.59659079999619,470.0569789999827,55127.8709578,55640.056978999986,-512.1860211999883,17877.81397880002,17877.81397880002
2020-01-15,18657.245074,495.9033881999785,2000,0,0,0.0,29.422293000000003,0.0,0.0,0.0,25.846409199995833,495.9033881999785,56057.245074,56595.90338819998,-538.6583141999799,18161.34168580002,18161.34168580002
2020-01-16,18367.8305782,512.6816871999763,2000,0,0,0.0,29.132794800000003,0.0,0.0,0.0,16.778298999997787,512.6816871999763,55187.830578199995,55742.681687199976,-554.8511089999811,17855.148891000023,17855.148891000023
2020-01-17,18946.6595698,578.6296771999732,2000,0,0,0.0,29.718998399999997,0.0,0.0,0.0,65.94798999999693,578.6296771999732,56926.6595698,57548.62967719996,-621.9701073999604,18368.029892600025,18368.029892600025
