date,clock,entry,buy_cost,sale_net,single_gap,cash_before,tax_reserve,receivable,deposit,cumulative_deposit,zero_capital_pool_before
2020-01-03,09:40,2020-01-02,18497.53384328,18334.21889712,163.31494616000055,18334.21889712,0,0.0,163.31494616000055,163.31494616000055,18334.21889712
2020-01-13,09:40,2020-01-10,17876.7774284,17984.99546872,0.0,17984.99546872,0,0.0,0.0,163.31494616000055,17821.68052256
2020-01-15,09:40,2020-01-14,18537.582644240003,18344.19670936,193.38593488000333,18452.41474968,0,0.0,85.16789456000333,248.48284072000388,18289.09980352
2020-01-17,09:40,2020-01-16,18427.4484416,18364.15233384,63.29610776000118,18364.15233384,0,0.0,63.29610776000118,311.77894848000506,18115.669493119996
2020-01-21,09:40,2020-01-20,19288.497662240003,19292.088872160002,0.0,19292.088872160002,0,0.0,0.0,311.77894848000506,18980.309923679997
2020-02-03,09:40,2020-01-23,18026.960432000003,19950.62448,0.0,19954.215689919998,0,0.0,0.0,311.77894848000506,19642.436741439993
2020-02-12,09:40,2020-02-11,18948.082854080003,19182.332937519997,0.0,21109.588195439992,0,0.0,0.0,311.77894848000506,20797.809246959987
2020-02-19,09:40,2020-02-18,18647.71684688,18803.1760724,0.0,20964.68141375999,0,0.0,0.0,311.77894848000506,20652.902465279985
2020-02-25,09:40,2020-02-24,19989.351679040003,20090.313851360002,0.0,22407.278418239992,0,0.0,0.0,311.77894848000506,22095.499469759987
2020-03-02,09:40,2020-02-28,17195.94781208,17037.10330592,158.84450615999958,19455.03004511999,0,0.0,0.0,311.77894848000506,19143.251096639986
2020-03-12,09:40,2020-03-11,16334.89859144,16498.30144496,0.0,18757.38367799999,0,0.0,0.0,311.77894848000506,18445.604729519986
2020-03-26,09:40,2020-03-25,13371.2873204,13514.935585199999,0.0,15937.42067175999,0,0.0,0.0,311.77894848000506,15625.641723279985
2020-04-07,09:40,2020-04-03,14172.263339600002,13924.02588704,248.23745256000257,16490.15923839999,0,0.0,0.0,311.77894848000506,16178.380289919984
2020-04-16,09:40,2020-04-15,13641.616726880002,13834.22557688,0.0,16152.121475679987,0,0.0,0.0,311.77894848000506,15840.342527199982
2020-04-20,09:40,2020-04-17,14102.17793792,13953.95932376,148.21861415999956,16464.464072559986,0,0.0,0.0,311.77894848000506,16152.68512407998
2020-04-22,09:40,2020-04-21,14022.080336,14123.58213184,0.0,16485.868266479985,0,0.0,0.0,311.77894848000506,16174.08931799998
2020-04-24,09:40,2020-04-23,14042.10473648,13924.02588704,118.07884944000034,16387.813817519986,0,0.0,0.0,311.77894848000506,16076.03486903998
2020-04-30,09:40,2020-04-29,14472.629346800002,14203.40462976,269.22471704000236,16549.113710799986,0,0.0,0.0,311.77894848000506,16237.33476231998
