date,cash,hold_cash,shares,receivable,hold_receivable,tax_reserve,fee,tax,payment,hold_payment,deposit,external,equity,hold_equity,relative,pool_ex_external,relative_cash_pool
2020-01-02,18334.21889712,0.0,0,0,0,0.0,23.72510288,0.0,0.0,0.0,0.0,0.0,18334.21889712,18380.0,-45.7811028799988,18334.21889712,18334.21889712
2020-01-03,0.0,183.33934664000117,1000,0,0,0.0,5.37024376,0.0,0.0,0.0,183.33934664000117,183.33934664000117,18220.0,18403.33934664,-183.33934664000117,-183.33934664000117,-183.33934664000117
2020-01-06,0.0,183.33934664000117,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,183.33934664000117,17900.0,18083.33934664,-183.33934664000117,-183.33934664000117,-183.33934664000117
2020-01-07,0.0,183.33934664000117,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,183.33934664000117,17860.0,18043.33934664,-183.33934664000117,-183.33934664000117,-183.33934664000117
2020-01-08,0.0,183.33934664000117,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,183.33934664000117,17520.0,17703.33934664,-183.33934664000117,-183.33934664000117,-183.33934664000117
2020-01-09,0.0,183.33934664000117,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,183.33934664000117,18300.0,18483.33934664,-183.33934664000117,-183.33934664000117,-183.33934664000117
2020-01-10,17984.99546872,183.33934664000117,0,0,0,0.0,23.368531280000003,0.0,0.0,0.0,0.0,183.33934664000117,17984.99546872,18213.33934664,-228.34387792000052,17801.65612208,17801.65612208
2020-01-13,0.0,245.32871040000464,1000,0,0,0.0,5.36083248,0.0,0.0,0.0,61.98936376000347,245.32871040000464,18610.0,18855.328710400005,-245.32871040000464,-245.32871040000464,-245.32871040000464
2020-01-14,18344.19670936,245.32871040000464,0,0,0,0.0,23.735290640000002,0.0,0.0,0.0,0.0,245.32871040000464,18344.19670936,18635.328710400005,-291.132001040005,18098.867998959995,18098.867998959995
2020-01-15,0.0,278.51944144000663,1000,0,0,0.0,5.3674404000000004,0.0,0.0,0.0,33.19073104000199,278.51944144000663,18700.0,18978.519441440007,-278.51944144000663,-278.51944144000663,-278.51944144000663
2020-01-16,18364.15233384,278.51944144000663,0,0,0,0.0,23.75566616,0.0,0.0,0.0,0.0,278.51944144000663,18364.15233384,18688.519441440007,-324.3671076000064,18085.632892399994,18085.632892399994
2020-01-17,0.0,351.8277494400063,1000,0,0,0.0,5.36864184,0.0,0.0,0.0,73.30830799999967,351.8277494400063,18990.0,19341.827749440006,-351.8277494400063,-351.8277494400063,-351.8277494400063
2020-01-20,19292.088872160002,351.8277494400063,0,0,0,0.0,24.703127840000004,0.0,0.0,0.0,0.0,351.8277494400063,19292.088872160002,19691.827749440006,-399.7388772800041,18940.261122719996,18940.261122719996
2020-01-21,63.664411360001395,351.8277494400063,1000,0,0,0.0,5.3844608,0.0,0.0,0.0,0.0,351.8277494400063,19153.66441136,19441.827749440006,-288.1633380800049,-288.1633380800049,-288.1633380800049
2020-01-22,63.664411360001395,351.8277494400063,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,351.8277494400063,20913.66441136,21201.827749440006,-288.1633380800049,-288.1633380800049,-288.1633380800049
2020-01-23,20014.28889136,351.8277494400063,0,0,0,0.0,25.37552,0.0,0.0,0.0,0.0,351.8277494400063,20014.28889136,20351.827749440006,-337.5388580800063,19662.461141919994,19662.461141919994
2020-02-03,1987.3284593599965,351.8277494400063,1000,0,0,0.0,5.360432,0.0,0.0,0.0,0.0,351.8277494400063,19987.328459359996,18351.827749440006,1635.5007099199902,1635.5007099199902,1635.5007099199902
2020-02-04,1987.3284593599965,351.8277494400063,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,351.8277494400063,20007.328459359996,18371.827749440006,1635.5007099199902,1635.5007099199902,1635.5007099199902
2020-02-05,1987.3284593599965,351.8277494400063,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,351.8277494400063,20677.328459359996,19041.827749440006,1635.5007099199902,1635.5007099199902,1635.5007099199902
2020-02-06,1987.3284593599965,351.8277494400063,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,351.8277494400063,20907.328459359996,19271.827749440006,1635.5007099199902,1635.5007099199902,1635.5007099199902
2020-02-07,1987.3284593599965,351.8277494400063,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,351.8277494400063,21287.328459359996,19651.827749440006,1635.5007099199902,1635.5007099199902,1635.5007099199902
2020-02-10,1987.3284593599965,351.8277494400063,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,351.8277494400063,20897.328459359996,19261.827749440006,1635.5007099199902,1635.5007099199902,1635.5007099199902
2020-02-11,21169.661396879994,351.8277494400063,0,0,0,0.0,24.59106248,0.0,0.0,0.0,0.0,351.8277494400063,21169.661396879994,19581.827749440006,1587.8336474399875,20817.833647439988,20817.833647439988
2020-02-12,2061.383338959993,351.8277494400063,1000,0,0,0.0,5.38205792,0.0,0.0,0.0,0.0,351.8277494400063,21211.383338959993,19501.827749440006,1709.5555895199868,1709.5555895199868,1709.5555895199868
2020-02-13,2061.383338959993,351.8277494400063,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,351.8277494400063,20481.383338959993,18771.827749440006,1709.5555895199868,1709.5555895199868,1709.5555895199868
2020-02-14,2061.383338959993,351.8277494400063,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,351.8277494400063,20411.383338959993,18701.827749440006,1709.5555895199868,1709.5555895199868,1709.5555895199868
2020-02-17,2061.383338959993,351.8277494400063,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,351.8277494400063,21251.383338959993,19541.827749440006,1709.5555895199868,1709.5555895199868,1709.5555895199868
2020-02-18,20864.559411359995,351.8277494400063,0,0,0,0.0,24.203927600000004,0.0,0.0,0.0,0.0,351.8277494400063,20864.559411359995,19201.827749440006,1662.7316619199883,20512.73166191999,20512.73166191999
2020-02-19,2186.8059637599945,351.8277494400063,1000,0,0,0.0,5.3734476,0.0,0.0,0.0,0.0,351.8277494400063,20676.805963759994,18841.827749440006,1834.9782143199882,1834.9782143199882,1834.9782143199882
2020-02-20,2186.8059637599945,351.8277494400063,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,351.8277494400063,20996.805963759994,19161.827749440006,1834.9782143199882,1834.9782143199882,1834.9782143199882
2020-02-21,2186.8059637599945,351.8277494400063,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,351.8277494400063,21786.805963759994,19951.827749440006,1834.9782143199882,1834.9782143199882,1834.9782143199882
2020-02-24,22277.119815119997,351.8277494400063,0,0,0,0.0,25.518148640000003,0.0,0.0,0.0,0.0,351.8277494400063,22277.119815119997,20491.827749440006,1785.2920656799906,21925.29206567999,21925.29206567999
2020-02-25,2598.146343519995,351.8277494400063,1000,0,0,0.0,5.3934716,0.0,0.0,0.0,0.0,351.8277494400063,22558.146343519995,20311.827749440006,2246.3185940799885,2246.3185940799885,2246.3185940799885
2020-02-26,2598.146343519995,351.8277494400063,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,351.8277494400063,21308.146343519995,19061.827749440006,2246.3185940799885,2246.3185940799885,2246.3185940799885
2020-02-27,2598.146343519995,351.8277494400063,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,351.8277494400063,21498.146343519995,19251.827749440006,2246.3185940799885,2246.3185940799885,2246.3185940799885
2020-02-28,19635.249649439997,351.8277494400063,0,0,0,0.0,22.40069408,0.0,0.0,0.0,0.0,351.8277494400063,19635.249649439997,17431.827749440006,2203.4218999999903,19283.42189999999,19283.42189999999
2020-03-02,2309.143234239993,351.8277494400063,1000,0,0,0.0,5.3464152,0.0,0.0,0.0,0.0,351.8277494400063,19749.143234239993,17791.827749440006,1957.3154847999867,1957.3154847999867,1957.3154847999867
2020-03-03,2309.143234239993,351.8277494400063,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,351.8277494400063,19749.143234239993,17791.827749440006,1957.3154847999867,1957.3154847999867,1957.3154847999867
2020-03-04,2309.143234239993,351.8277494400063,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,351.8277494400063,19069.143234239993,17111.827749440006,1957.3154847999867,1957.3154847999867,1957.3154847999867
2020-03-05,2309.143234239993,351.8277494400063,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,351.8277494400063,19469.143234239993,17511.827749440006,1957.3154847999867,1957.3154847999867,1957.3154847999867
2020-03-06,2309.143234239993,351.8277494400063,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,351.8277494400063,19299.143234239993,17341.827749440006,1957.3154847999867,1957.3154847999867,1957.3154847999867
2020-03-09,2309.143234239993,351.8277494400063,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,351.8277494400063,18489.143234239993,16531.827749440006,1957.3154847999867,1957.3154847999867,1957.3154847999867
2020-03-10,2309.143234239993,351.8277494400063,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,351.8277494400063,18899.143234239993,16941.827749440006,1957.3154847999867,1957.3154847999867,1957.3154847999867
2020-03-11,18807.444679199994,351.8277494400063,0,0,0,0.0,21.850555040000003,0.0,0.0,0.0,0.0,351.8277494400063,18807.444679199994,16891.827749440006,1915.6169297599881,18455.616929759988,18455.616929759988
2020-03-12,2532.6192891999926,351.8277494400063,1000,0,0,0.0,5.3253900000000005,0.0,0.0,0.0,0.0,351.8277494400063,18632.619289199996,16451.82774944001,2180.7915397599863,2180.7915397599863,2180.7915397599863
2020-03-13,2532.6192891999926,351.8277494400063,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,351.8277494400063,18182.619289199993,16001.827749440006,2180.7915397599863,2180.7915397599863,2180.7915397599863
2020-03-16,2532.6192891999926,351.8277494400063,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,351.8277494400063,16832.619289199993,14651.827749440006,2180.7915397599863,2180.7915397599863,2180.7915397599863
2020-03-17,2532.6192891999926,351.8277494400063,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,351.8277494400063,16442.619289199993,14261.827749440006,2180.7915397599863,2180.7915397599863,2180.7915397599863
2020-03-18,2532.6192891999926,351.8277494400063,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,351.8277494400063,16092.619289199993,13911.827749440006,2180.7915397599863,2180.7915397599863,2180.7915397599863
2020-03-19,2532.6192891999926,351.8277494400063,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,351.8277494400063,16042.619289199993,13861.827749440006,2180.7915397599863,2180.7915397599863,2180.7915397599863
2020-03-20,2532.6192891999926,351.8277494400063,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,351.8277494400063,16102.619289199993,13921.827749440006,2180.7915397599863,2180.7915397599863,2180.7915397599863
2020-03-23,2532.6192891999926,351.8277494400063,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,351.8277494400063,15052.619289199993,12871.827749440006,2180.7915397599863,2180.7915397599863,2180.7915397599863
2020-03-24,2532.6192891999926,351.8277494400063,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,351.8277494400063,15552.619289199993,13371.827749440006,2180.7915397599863,2180.7915397599863,2180.7915397599863
2020-03-25,16047.554874399992,351.8277494400063,0,0,0,0.0,18.8044148,0.0,0.0,0.0,0.0,351.8277494400063,16047.554874399992,13901.827749440006,2145.7271249599853,15695.727124959985,15695.727124959985
2020-03-26,2616.194352559991,351.8277494400063,1000,0,0,0.0,5.26852184,0.0,0.0,0.0,0.0,351.8277494400063,15906.19435255999,13641.827749440006,2264.3666031199846,2264.3666031199846,2264.3666031199846
2020-03-27,2616.194352559991,351.8277494400063,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,351.8277494400063,15686.19435255999,13421.827749440006,2264.3666031199846,2264.3666031199846,2264.3666031199846
2020-03-30,2616.194352559991,351.8277494400063,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,351.8277494400063,15436.19435255999,13171.827749440006,2264.3666031199846,2264.3666031199846,2264.3666031199846
2020-03-31,2616.194352559991,351.8277494400063,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,351.8277494400063,15826.19435255999,13561.827749440006,2264.3666031199846,2264.3666031199846,2264.3666031199846
2020-04-01,2616.194352559991,351.8277494400063,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,351.8277494400063,16026.19435255999,13761.827749440006,2264.3666031199846,2264.3666031199846,2264.3666031199846
2020-04-02,2616.194352559991,351.8277494400063,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,351.8277494400063,16596.194352559993,14331.827749440006,2264.3666031199864,2264.3666031199846,2264.3666031199846
2020-04-03,16540.220239599992,351.8277494400063,0,0,0,0.0,19.22211296,0.0,0.0,0.0,0.0,351.8277494400063,16540.220239599992,14311.827749440006,2228.3924901599858,16188.392490159986,16188.392490159986
2020-04-07,2167.712895199991,351.8277494400063,1000,0,0,0.0,5.2873444,0.0,0.0,0.0,0.0,351.8277494400063,16317.712895199991,14501.827749440006,1815.8851457599849,1815.8851457599849,1815.8851457599849
2020-04-08,2167.712895199991,351.8277494400063,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,351.8277494400063,16307.712895199991,14491.827749440006,1815.8851457599849,1815.8851457599849,1815.8851457599849
2020-04-09,2167.712895199991,351.8277494400063,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,351.8277494400063,16117.712895199991,14301.827749440006,1815.8851457599849,1815.8851457599849,1815.8851457599849
2020-04-10,2167.712895199991,351.8277494400063,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,351.8277494400063,15787.712895199991,13971.827749440006,1815.8851457599849,1815.8851457599849,1815.8851457599849
2020-04-13,2167.712895199991,351.8277494400063,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,351.8277494400063,15317.712895199991,13501.827749440006,1815.8851457599849,1815.8851457599849,1815.8851457599849
2020-04-14,2167.712895199991,351.8277494400063,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,351.8277494400063,15977.712895199991,14161.827749440006,1815.8851457599849,1815.8851457599849,1815.8851457599849
2020-04-15,16001.938472079992,351.8277494400063,0,0,0,0.0,19.130423120000003,0.0,0.0,0.0,0.0,351.8277494400063,16001.938472079992,14221.827749440006,1780.1107226399854,15650.110722639985,15650.110722639985
2020-04-16,2230.1631420799895,351.8277494400063,1000,0,0,0.0,5.27533,0.0,0.0,0.0,0.0,351.8277494400063,16280.16314207999,14401.827749440006,1878.3353926399832,1878.3353926399832,1878.3353926399832
2020-04-17,16184.12246583999,351.8277494400063,0,0,0,0.0,19.25267624,0.0,0.0,0.0,0.0,351.8277494400063,16184.12246583999,14341.827749440006,1842.2947163999834,15832.294716399983,15832.294716399983
2020-04-20,2101.9689283999887,351.8277494400063,1000,0,0,0.0,5.28153744,0.0,0.0,0.0,0.0,351.8277494400063,16571.96892839999,14821.827749440006,1750.1411789599842,1750.1411789599824,1750.1411789599824
2020-04-21,16225.551060239988,351.8277494400063,0,0,0,0.0,19.42586816,0.0,0.0,0.0,0.0,351.8277494400063,16225.551060239988,14511.827749440006,1713.7233107999818,15873.723310799982,15873.723310799982
2020-04-22,2143.397522799987,351.8277494400063,1000,0,0,0.0,5.28153744,0.0,0.0,0.0,0.0,351.8277494400063,16203.397522799987,14411.827749440006,1791.569773359981,1791.569773359981,1791.569773359981
2020-04-23,16067.423409839987,351.8277494400063,0,0,0,0.0,19.22211296,0.0,0.0,0.0,0.0,351.8277494400063,16067.423409839987,14311.827749440006,1755.5956603999803,15715.59566039998,15715.59566039998
