date,cash,hold_cash,shares,receivable,hold_receivable,tax_reserve,fee,tax,payment,hold_payment,deposit,external,equity,hold_equity,relative,pool_ex_external,relative_cash_pool
2020-01-02,18347.071773800002,0.0,0,0,0,0.0,23.738226200000003,0.0,0.0,0.0,0.0,0.0,18347.071773800002,18380.0,-32.92822619999788,18347.071773800002,18347.071773800002
2020-01-03,0.0,157.54321109999728,1000,0,0,0.0,5.3699849,0.0,0.0,0.0,157.54321109999728,157.54321109999728,18220.0,18377.543211099997,-157.54321109999728,-157.54321109999728,-157.54321109999728
2020-01-06,17867.801129,157.54321109999728,0,0,0,0.0,23.248871,0.0,0.0,0.0,0.0,157.54321109999728,17867.801129,18057.543211099997,-189.7420820999978,17710.257917900002,17710.257917900002
2020-01-07,0.0,224.06066129999817,1000,0,0,0.0,5.3585792,0.0,0.0,0.0,66.5174502000009,224.06066129999817,17860.0,18084.060661299998,-224.06066129999817,-224.06066129999817,-224.06066129999817
2020-01-08,17488.3785352,224.06066129999817,0,0,0,0.0,22.861464800000004,0.0,0.0,0.0,0.0,224.06066129999817,17488.3785352,17744.060661299998,-255.68212609999682,17264.317873900003,17264.317873900003
2020-01-09,0.0,399.86030259999825,1000,0,0,0.0,5.3531765,0.0,0.0,0.0,175.79964130000008,399.86030259999825,18300.0,18699.8603026,-399.86030259999825,-399.86030259999825,-399.86030259999825
2020-01-10,17997.6035953,399.86030259999825,0,0,0,0.0,23.3814047,0.0,0.0,0.0,0.0,399.86030259999825,17997.6035953,18429.8603026,-432.2567072999991,17597.7432927,17597.7432927
2020-01-13,0.0,436.6272874999959,1000,0,0,0.0,5.3605802,0.0,0.0,0.0,36.766984899997624,436.6272874999959,18610.0,19046.627287499996,-436.6272874999959,-436.6272874999959,-436.6272874999959
2020-01-14,18357.0565789,436.6272874999959,0,0,0,0.0,23.7484211,0.0,0.0,0.0,0.0,436.6272874999959,18357.0565789,18826.627287499996,-469.5707085999966,17920.429291400003,17920.429291400003
2020-01-15,0.0,444.1128920999945,1000,0,0,0.0,5.3671835,0.0,0.0,0.0,7.485604599998624,444.1128920999945,18700.0,19144.112892099994,-444.1128920999945,-444.1128920999945,-444.1128920999945
