model,month,feature,logistic_coef,net_return_coef
P9,2021-07,weak,0.0026157331925246046,0.13298824119901387
P9,2021-07,weak_clv,-0.04834881008067158,-0.2365658795870133
P9,2021-07,weak_ret5,-0.2033407247096089,-0.24945158915430504
P9,2021-08,intercept,-0.12278650456273733,-0.38643492401058693
P9,2021-08,clv,0.23246861168475508,0.2824285445522653
P9,2021-08,logvolume,-0.24595093155602774,-0.11089021961873562
P9,2021-08,intraday1,0.04619034012440619,0.04734236953256647
P9,2021-08,ret5,0.3174380199873568,0.2979640543829716
P9,2021-08,market1,-0.08386212069024167,-0.08403642782184964
P9,2021-08,relative5,-0.040475115298192026,-0.20287272513384225
P9,2021-08,weak,-0.015582557243855556,0.09061982031251974
P9,2021-08,weak_clv,0.0030918910532923044,-0.17496279576314627
P9,2021-08,weak_ret5,-0.11982520926867168,-0.18341570650298275
P9,2021-09,intercept,-0.11510472626245108,-0.3800251814360839
P9,2021-09,clv,0.21158830354193353,0.28590575124157425
P9,2021-09,logvolume,-0.2601829159335759,-0.12878413078404763
P9,2021-09,intraday1,0.04677465167278301,0.04592392808600801
P9,2021-09,ret5,0.3214564253642528,0.30251412584083526
P9,2021-09,market1,-0.016396655429427073,-0.03385777729657597
P9,2021-09,relative5,-0.04732150349621723,-0.21866710460583452
P9,2021-09,weak,0.015137415187547808,0.10751127653710929
P9,2021-09,weak_clv,-0.029329362871765144,-0.2129384013333304
P9,2021-09,weak_ret5,-0.1308859529509208,-0.18319257510931983
P9,2021-10,intercept,-0.10591676227545976,-0.3419124684323533
P9,2021-10,clv,0.11357208136003447,0.17714869687466417
P9,2021-10,logvolume,-0.22545072799933083,-0.10003771604009372
P9,2021-10,intraday1,0.0647731526044451,0.06496203779438542
P9,2021-10,ret5,0.3129524917699341,0.28418747399424155
P9,2021-10,market1,-0.03875828219387646,-0.030301174516563802
P9,2021-10,relative5,-0.03417629582364365,-0.13934523152589923
P9,2021-10,weak,-0.03640264335652728,0.0414446870869919
P9,2021-10,weak_clv,0.019867764344129152,-0.1076446526268954
P9,2021-10,weak_ret5,-0.11896254148914946,-0.18452502040854665
P9,2021-11,intercept,-0.11515160332202459,-0.33277332606180793
P9,2021-11,clv,0.14102999951118383,0.19816652354779865
P9,2021-11,logvolume,-0.2716744491110117,-0.12845358266623638
P9,2021-11,intraday1,0.07735052623506214,0.0903299997512951
P9,2021-11,ret5,0.2679165324019653,0.19880915218922332
P9,2021-11,market1,-0.06625549945253666,-0.06237102202630582
P9,2021-11,relative5,-0.06879179727341632,-0.16588731257757117
P9,2021-11,weak,-0.0735903756285576,-0.0006956745691410889
P9,2021-11,weak_clv,0.028835284567791997,-0.1109041550179072
P9,2021-11,weak_ret5,-0.07753544752510304,-0.12109472612643508
P9,2021-12,intercept,-0.07383109469462196,-0.316953470001972
P9,2021-12,clv,0.11630561734544172,0.1842773562717906
P9,2021-12,logvolume,-0.22025482856202952,-0.1227875344384032
P9,2021-12,intraday1,0.07064641885889333,0.10295125183319236
P9,2021-12,ret5,0.23267950007739813,0.1920685915692787
P9,2021-12,market1,-0.06704046740552694,-0.06657314386804232
P9,2021-12,relative5,-0.07305826572159584,-0.18694898353444603
P9,2021-12,weak,-0.09984846729660087,-0.02570114790941198
P9,2021-12,weak_clv,0.04617717878689705,-0.09579161647274635
P9,2021-12,weak_ret5,-0.05737075655289713,-0.1225308992377471
P9,2022-01,intercept,-0.07399656714433438,-0.3103885272759659
P9,2022-01,clv,0.11811156861665559,0.18258449856295936
P9,2022-01,logvolume,-0.2434628881545478,-0.13148538936781015
P9,2022-01,intraday1,0.06654161840234908,0.09585788792344263
P9,2022-01,ret5,0.19805685970435935,0.1476141007184722
P9,2022-01,market1,-0.06616214157592419,-0.06736634227310218
P9,2022-01,relative5,-0.04487013338470133,-0.16665032844497185
P9,2022-01,weak,-0.12833419159763862,-0.04614303119539538
P9,2022-01,weak_clv,0.037691477925506894,-0.09759677671197906
P9,2022-01,weak_ret5,-0.05941160666200124,-0.10004294459763079
P9,2022-02,intercept,-0.03295133330360708,-0.27386461747217217
P9,2022-02,clv,0.09268832046577602,0.15492295538124573
P9,2022-02,logvolume,-0.17495576929093587,-0.09138295771441932
P9,2022-02,intraday1,0.08024711551980689,0.09838443271352346
P9,2022-02,ret5,0.13931709562072306,0.10906280070217528
P9,2022-02,market1,-0.07700933440665567,-0.05990494837849216
P9,2022-02,relative5,-0.02647899640653131,-0.15258377525964759
P9,2022-02,weak,-0.10241066349648417,-0.05970895610362582
P9,2022-02,weak_clv,0.051606338218831184,-0.07547310927442133
P9,2022-02,weak_ret5,-0.013547893700833213,-0.07008620466159121
P9,2022-03,intercept,-0.0484788458685239,-0.24929688122942043
P9,2022-03,clv,0.07212671884560301,0.11509422678505034
P9,2022-03,logvolume,-0.17105005683069271,-0.11128788705745674
P9,2022-03,intraday1,0.05907130267808888,0.062473136269504494
P9,2022-03,ret5,0.1292040554142181,0.11512419377334912
P9,2022-03,market1,-0.09456162019169866,-0.0927906787405029
P9,2022-03,relative5,-0.007419276807495145,-0.11171380449830409
P9,2022-03,weak,-0.14723013784313047,-0.1348945951557257
P9,2022-03,weak_clv,0.04967838636946982,-0.01963150791297917
P9,2022-03,weak_ret5,-0.045005499342591425,-0.0937031095901577
P9,2022-04,intercept,-0.0253483759525506,-0.21838922803558686
P9,2022-04,clv,0.1031389057446927,0.08026857217971257
P9,2022-04,logvolume,-0.13218439630734036,-0.08794807346020632
P9,2022-04,intraday1,0.0678339692720633,0.1290318439890133
P9,2022-04,ret5,0.14842829116234796,0.09211470508451342
P9,2022-04,market1,-0.22278305582630592,-0.23840591220853222
P9,2022-04,relative5,0.0033491324793826637,-0.053745055404114415
P9,2022-04,weak,-0.13519291628079902,-0.11445330958651602
P9,2022-04,weak_clv,0.05271614314819108,0.0502118453816257
P9,2022-04,weak_ret5,-0.011884574677578813,-0.06602523723751576
P9,2022-05,intercept,-0.06083370494238426,-0.24872048882688208
P9,2022-05,clv,0.0895675933743536,0.11313389260845362
P9,2022-05,logvolume,-0.1590924742940005,-0.09169766690870301
P9,2022-05,intraday1,0.07020930556936798,0.05325747549496755
P9,2022-05,ret5,0.19006109332282842,0.11585462712161697
P9,2022-05,market1,-0.23991097555023702,-0.21775438572524378
P9,2022-05,relative5,-0.0017737678641529106,-0.056645920089217164
P9,2022-05,weak,-0.08197850593087465,0.001867577335356941
P9,2022-05,weak_clv,0.03868297917024162,-0.015778116103106483
P9,2022-05,weak_ret5,0.12286759508816986,0.11449419711282843
P9,2022-06,intercept,-0.0846014282452086,-0.2401653337301474
P9,2022-06,clv,0.03368914840911724,0.02788340920040877
P9,2022-06,logvolume,-0.14101830852448316,-0.057307771750126864
P9,2022-06,intraday1,0.11630252922978623,0.10796752980071216
P9,2022-06,ret5,0.13539289952977313,0.07456161086095442
P9,2022-06,market1,-0.2045634858580706,-0.21311304625608968
P9,2022-06,relative5,0.026257328448578116,-0.06590354859673188
P9,2022-06,weak,-0.17111341021528012,-0.09673387287809054
P9,2022-06,weak_clv,0.05750581376521149,0.05127238956381033
P9,2022-06,weak_ret5,0.08526872891412855,0.098678882441819
P9,2022-07,intercept,-0.09987807261428333,-0.2544829281002304
P9,2022-07,clv,0.03558515532467282,0.017130274951194357
P9,2022-07,logvolume,-0.10609584381163151,-0.056983101391136014
P9,2022-07,intraday1,0.1395723250911864,0.11827954748912628
P9,2022-07,ret5,0.116364372301261,0.07947107568268681
P9,2022-07,market1,-0.15391869116782866,-0.17615718504199815
P9,2022-07,relative5,0.032895283903947206,-0.022071133859617488
P9,2022-07,weak,-0.1444780728772139,-0.07429361066426768
P9,2022-07,weak_clv,0.02981301415719156,0.059204303570308855
P9,2022-07,weak_ret5,0.07268915701454426,0.0686034138047986
P9,2022-08,intercept,-0.09152388608489422,-0.23663550948821896
P9,2022-08,clv,0.043536599336504514,0.015276471246112505
P9,2022-08,logvolume,-0.11671960318516063,-0.05085346599873045
P9,2022-08,intraday1,0.09071984107805545,0.05553105974925192
P9,2022-08,ret5,0.1584003675676438,0.10036375509998534
P9,2022-08,market1,-0.09706837091447046,-0.13270596549204522
P9,2022-08,relative5,0.048256744044982584,-0.0154538898430173
P9,2022-08,weak,-0.114302727078933,-0.08642177863368697
P9,2022-08,weak_clv,0.01972903620404513,0.08124322777226105
P9,2022-08,weak_ret5,0.04319593762472555,0.06335790391909676
P9,2022-09,intercept,-0.09238037273859123,-0.26921877638095604
P9,2022-09,clv,0.017775250144371275,-0.0052232745690948155
P9,2022-09,logvolume,-0.10881166768376103,-0.049279595314642995
P9,2022-09,intraday1,0.1826776942253275,0.14311734440063228
P9,2022-09,ret5,0.1693933413048923,0.08097210266355499
P9,2022-09,market1,-0.08136766022172437,-0.09546926143875796
P9,2022-09,relative5,-0.0045942453230741675,-0.026108126336284683
P9,2022-09,weak,-0.08164647814250779,-0.03443123785969855
P9,2022-09,weak_clv,-0.03900486836597278,0.0056501978230925004
P9,2022-09,weak_ret5,0.05483639162022905,0.0495604740145617
P9,2022-10,intercept,-0.07431973620675536,-0.2614038845287267
P9,2022-10,clv,0.05297566680844255,0.04682887451485854
P9,2022-10,logvolume,-0.08195237770472352,-0.0368060755071839
P9,2022-10,intraday1,0.12027508459274687,0.10612219682752583
P9,2022-10,ret5,0.10273717533994742,0.050302229945401934
P9,2022-10,market1,-0.09214235365962443,-0.12165961387511595
P9,2022-10,relative5,0.010531249615231237,-0.01901280883203109
P9,2022-10,weak,-0.15058440489374952,-0.0022381867805184373
P9,2022-10,weak_clv,-0.011079359477381609,-0.03410438939179919
P9,2022-10,weak_ret5,0.031513522290123844,0.04160819603733771
P9,2022-11,intercept,-0.09028258824369904,-0.27094530006564194
P9,2022-11,clv,0.08680887137547484,0.05300255566435827
P9,2022-11,logvolume,-0.05649293211323232,-0.02065913376227489
P9,2022-11,intraday1,0.090293247010132,0.106389293574855
P9,2022-11,ret5,0.11418218221425064,0.060700691377803914
P9,2022-11,market1,-0.11069277600359659,-0.13034687942286113
P9,2022-11,relative5,0.0193552228393156,-0.030233469292133105
P9,2022-11,weak,-0.16615362445947948,-0.03797492773447111
P9,2022-11,weak_clv,-0.018240799795874982,0.008026803674528146
P9,2022-11,weak_ret5,0.013210982048540243,0.03782864587431391
P9,2022-12,intercept,-0.09819006951692509,-0.2880514743652534
P9,2022-12,clv,0.09006163367115391,0.08248452699695519
P9,2022-12,logvolume,-0.08846737621901067,-0.060708100878982395
P9,2022-12,intraday1,0.08047720628770967,0.07484590012166512
P9,2022-12,ret5,0.057049345546219016,0.06873822919671016
P9,2022-12,market1,-0.1126622431386621,-0.11616145138152843
P9,2022-12,relative5,0.07219314483606501,-0.006769369135651293
P9,2022-12,weak,-0.17482511856217137,-0.010367220467714829
P9,2022-12,weak_clv,-0.010940640639648105,-0.014463782228121959
P9,2022-12,weak_ret5,0.0009494754466731405,0.010738828525014557
P9,2023-01,intercept,-0.07363455535304432,-0.27612223836352845
P9,2023-01,clv,0.10732908835491421,0.088939622878266
P9,2023-01,logvolume,-0.07228948539469608,-0.0469692099134182
P9,2023-01,intraday1,0.08594429779517991,0.06672335102904071
P9,2023-01,ret5,-0.008838522946189266,0.04090633271083451
P9,2023-01,market1,-0.10330025025448855,-0.09720607405501723
P9,2023-01,relative5,0.0770178222213269,-0.0008996005449978027
P9,2023-01,weak,-0.18720143813529705,-0.012327764443859305
P9,2023-01,weak_clv,-0.035095475339075095,-0.025119233686732016
P9,2023-01,weak_ret5,0.011775158707018929,0.010522627301712422
P9,2023-02,intercept,-0.06537439918271386,-0.2795745039183984
P9,2023-02,clv,0.1127310699559232,0.09465348307208322
P9,2023-02,logvolume,-0.05438723305957494,-0.04119388054202829
P9,2023-02,intraday1,0.05180011242431852,0.04535812814166662
P9,2023-02,ret5,0.012952615587315485,0.06547657604637311
P9,2023-02,market1,-0.10284418628430146,-0.10454156824771384
P9,2023-02,relative5,0.0754585726405552,-0.014040648831217608
P9,2023-02,weak,-0.16394183889998482,-0.02059650699402112
P9,2023-02,weak_clv,-0.03563423206752575,-0.028311430496010585
P9,2023-02,weak_ret5,0.01836033987748975,-0.00523687850291325
P9,2023-03,intercept,-0.02487634415933783,-0.25657040219735283
P9,2023-03,clv,0.11343999997615851,0.14829740475359882
P9,2023-03,logvolume,-0.009129333766159766,0.04278729356425743
P9,2023-03,intraday1,0.08555137994626702,0.003069785500587989
P9,2023-03,ret5,0.027104244756833686,0.08519617190415024
P9,2023-03,market1,-0.1263347792247719,-0.11889343188531067
P9,2023-03,relative5,0.031029139009114564,-0.0664626760873837
P9,2023-03,weak,-0.15199094445967445,-0.007751060152776131
P9,2023-03,weak_clv,-0.0663307406252383,-0.06334537583038256
P9,2023-03,weak_ret5,0.03134621274570458,0.03140283769509712
P9,2023-04,intercept,-0.08307872753334226,-0.3692626541247466
P9,2023-04,clv,0.12060685497030797,0.1476485088115135
P9,2023-04,logvolume,0.0012046500425053808,0.022190207041446516
P9,2023-04,intraday1,0.008068713012891974,-0.09468563562348387
P9,2023-04,ret5,-0.02735273177855011,0.11382677995022845
P9,2023-04,market1,-0.11272072880760195,-0.10096661959723946
P9,2023-04,relative5,-0.08162789285912057,-0.35378083304512536
P9,2023-04,weak,-0.1438419961283729,0.009936973390154199
P9,2023-04,weak_clv,-0.07628941827530171,-0.05334637474744652
P9,2023-04,weak_ret5,0.10275342125999283,0.11081942650033962
P9,2023-05,intercept,-0.07582220534786742,-0.3637499548443325
P9,2023-05,clv,0.06313766920342212,-0.00028527777195894524
P9,2023-05,logvolume,-0.016083579719421138,-0.04722612236022565
P9,2023-05,intraday1,0.16222606057875427,0.34301214061656315
P9,2023-05,ret5,0.05241406610658993,0.1448613841269709
P9,2023-05,market1,-0.17539091044014396,-0.23429540026873863
P9,2023-05,relative5,-0.138448793361093,-0.33026927070657913
P9,2023-05,weak,-0.1606355151822071,0.035193379049792015
P9,2023-05,weak_clv,-0.08631189710251137,-0.07246614149723203
P9,2023-05,weak_ret5,0.03219011821740975,0.045706863629591386
P9,2023-06,intercept,-0.05064048407036544,-0.37495450454216783
P9,2023-06,clv,0.041356131191727666,-0.08832430504696254
P9,2023-06,logvolume,-0.035013529937866356,-0.07148435410643275
P9,2023-06,intraday1,0.1442247337210833,0.33983258865947735
P9,2023-06,ret5,0.1057608794001755,0.3101528768180514
P9,2023-06,market1,-0.1838606825771189,-0.21586552693940225
P9,2023-06,relative5,-0.20622343075651248,-0.48624425991314796
P9,2023-06,weak,-0.22838530683306252,-0.0788719851820016
P9,2023-06,weak_clv,-0.07186232378835503,0.005768985343004028
P9,2023-06,weak_ret5,-0.059454727989809164,-0.09604982894841582
P9,2023-07,intercept,-0.05947494105919975,-0.48143410124321284
P9,2023-07,clv,0.06915168374699196,0.0417749942692512
P9,2023-07,logvolume,0.013491163683661,0.026104583146571433
P9,2023-07,intraday1,0.044732789704938686,0.1502642560148924
P9,2023-07,ret5,0.031743752601915635,0.17782171258747964
P9,2023-07,market1,-0.17589549236630123,-0.2569735056663474
P9,2023-07,relative5,-0.23676337309994627,-0.5253120441555345
P9,2023-07,weak,-0.18709930669497507,-0.013080902922445327
P9,2023-07,weak_clv,-0.14119195953799188,-0.06822835077121557
P9,2023-07,weak_ret5,-0.002760725682301964,0.11869542604805405
P9,2023-08,intercept,-0.04274699640142658,-0.46482641596239693
P9,2023-08,clv,0.05285993972474232,0.050037383443099485
P9,2023-08,logvolume,0.02174396449523784,0.008036423438026115
P9,2023-08,intraday1,0.0958988039013003,0.14072998904511017
P9,2023-08,ret5,0.05273474027578674,0.17513369350381838
P9,2023-08,market1,-0.18787631042606948,-0.24472131882493373
P9,2023-08,relative5,-0.24120520576520757,-0.44925723308078763
P9,2023-08,weak,-0.1547024455566258,-0.03593222166011244
P9,2023-08,weak_clv,-0.15436771847249067,-0.09452447878609113
P9,2023-08,weak_ret5,-0.01957856024557346,0.09973362740089854
P9,2023-09,intercept,-0.03460273120976259,-0.47275115200532036
P9,2023-09,clv,0.04156486426923183,0.060830588792493374
P9,2023-09,logvolume,0.07307381093095305,0.06018680914367448
P9,2023-09,intraday1,0.06860313221913651,0.0602750969654126
P9,2023-09,ret5,0.01232727675855302,-0.03168234342333478
P9,2023-09,market1,-0.15304218736588868,-0.19029697035543025
P9,2023-09,relative5,-0.18529025853260575,-0.20006591152858877
P9,2023-09,weak,-0.19765659333978572,-0.1799815149972559
P9,2023-09,weak_clv,-0.1394246532320087,-0.04867067521498632
P9,2023-09,weak_ret5,-0.06522558029085775,0.004452979917386295
P9,2023-10,intercept,-0.03388167989679029,-0.46996944549265873
P9,2023-10,clv,0.015034502498226928,0.031819570733153536
P9,2023-10,logvolume,0.059364521479656006,0.05458949334220789
P9,2023-10,intraday1,0.08741929409704804,0.06453005716897789
P9,2023-10,ret5,0.010907568179314844,0.027036931105595192
P9,2023-10,market1,-0.1842607437228982,-0.21073201948181894
P9,2023-10,relative5,-0.18392058624799312,-0.2590478423540805
P9,2023-10,weak,-0.20318978683216773,-0.19705478509647176
P9,2023-10,weak_clv,-0.08515704173600926,0.03243268446751523
P9,2023-10,weak_ret5,0.01098632246937182,0.04073823788652353
P9,2023-11,intercept,-0.017186942761737045,-0.45805672130333436
P9,2023-11,clv,0.04274124714565086,0.020100797462740613
P9,2023-11,logvolume,0.07658371728289519,0.08435584118896305
P9,2023-11,intraday1,0.07595986257770647,0.047590709661339284
P9,2023-11,ret5,0.011198288203106489,-0.028517363457329633
P9,2023-11,market1,-0.17689674743087855,-0.19481480921521938
P9,2023-11,relative5,-0.19848879045560175,-0.2420741486675073
P9,2023-11,weak,-0.17446274350771385,-0.16429555674874066
P9,2023-11,weak_clv,-0.09579519435923406,-0.0029173845493706708
P9,2023-11,weak_ret5,0.04764176318255711,0.130766743803971
P9,2023-12,intercept,-0.0009894912579729229,-0.4583639078073764
P9,2023-12,clv,0.05297425167416054,0.06192645809976301
P9,2023-12,logvolume,0.0993766916693984,0.08252645918998813
P9,2023-12,intraday1,0.06840293143997707,0.026373810361366493
P9,2023-12,ret5,-0.029926776680130437,-0.05676116603891917
P9,2023-12,market1,-0.16919303448883938,-0.17358723418113217
P9,2023-12,relative5,-0.19046148842627253,-0.22275137963468025
P9,2023-12,weak,-0.16182862636673287,-0.1021659485643396
P9,2023-12,weak_clv,-0.11257799199450617,-0.05359616896779539
P9,2023-12,weak_ret5,0.08009430437863867,0.1659052883622586
P9,2024-01,intercept,-0.01688666334148704,-0.4568289042228009
P9,2024-01,clv,0.06375679470929171,0.08624733959964023
P9,2024-01,logvolume,0.06180798410885351,0.0857922321034544
P9,2024-01,intraday1,0.07789802078408622,0.018025331042775358
P9,2024-01,ret5,-0.03305772286294064,-0.11146522710569809
P9,2024-01,market1,-0.17338145380443926,-0.17011429801574643
P9,2024-01,relative5,-0.15629299085617412,-0.1660828892867679
P9,2024-01,weak,-0.1258305249247013,-0.05153763014311226
P9,2024-01,weak_clv,-0.12991225011733615,-0.11867237662331356
P9,2024-01,weak_ret5,0.07920480155926152,0.20163800381545602
P9,2024-02,intercept,0.04813460520338834,-0.42289340910468
P9,2024-02,clv,0.08548191433968759,0.0947030266365444
P9,2024-02,logvolume,0.09681173258488984,0.10625164965012579
P9,2024-02,intraday1,0.04402749294787056,0.0023097282610511425
P9,2024-02,ret5,-0.0017071666378492526,-0.013440328505730924
P9,2024-02,market1,-0.13185776857743556,-0.11655030272820979
P9,2024-02,relative5,-0.2105472316909559,-0.29791204281242356
P9,2024-02,weak,-0.11208511419885721,-0.07341065420168023
P9,2024-02,weak_clv,-0.13837751162062106,-0.11757120766283878
P9,2024-02,weak_ret5,0.08622895256329345,0.1932428624140804
P9,2024-03,intercept,-7.849609738696443e-05,-0.5018839761876372
P9,2024-03,clv,0.10526186516198868,0.11542570866534228
P9,2024-03,logvolume,0.07629607353318489,0.09494022498376742
P9,2024-03,intraday1,0.05977962071064319,0.04179335293146161
P9,2024-03,ret5,0.037273818583714806,0.08838052646180151
P9,2024-03,market1,-0.11630734977866865,-0.012040979578450977
P9,2024-03,relative5,-0.25364401605130354,-0.40966581054193796
P9,2024-03,weak,-0.08741010146730442,0.052727929487004284
P9,2024-03,weak_clv,-0.1510987525860619,-0.2268908478941512
P9,2024-03,weak_ret5,0.06851638653338465,0.20249746209311484
P9,2024-04,intercept,-0.00010807602754765097,-0.560406121920217
P9,2024-04,clv,0.0691699350264649,0.05969575506020873
P9,2024-04,logvolume,0.052721607773448836,0.08925136418526193
P9,2024-04,intraday1,0.06290192000373981,-0.031455806202888265
P9,2024-04,ret5,0.04017775482580347,0.08836000633740751
P9,2024-04,market1,-0.11658799632228659,-0.020316418731114987
P9,2024-04,relative5,-0.2596647284191289,-0.4527537437376486
P9,2024-04,weak,-0.09944922089270034,-0.01089287959265257
P9,2024-04,weak_clv,-0.09390209128997183,-0.13766525679663125
P9,2024-04,weak_ret5,0.0859656580264537,0.21363855391681866
P9,2024-05,intercept,-0.0160319568671074,-0.6026343837489603
P9,2024-05,clv,0.051561685790503964,0.023034241058780887
P9,2024-05,logvolume,0.04563682975931382,0.06461756909474398
P9,2024-05,intraday1,0.05985198626720147,-0.021706374577727745
P9,2024-05,ret5,0.039170095351029034,0.20637754237858325
P9,2024-05,market1,-0.06888728026527938,0.02107285187495742
P9,2024-05,relative5,-0.2335484700195656,-0.5271950066289247
P9,2024-05,weak,-0.12755084299094246,-0.08038573296799245
P9,2024-05,weak_clv,-0.08664400608568175,-0.1253722357544496
P9,2024-05,weak_ret5,0.04727243010496094,0.15564958938780526
P9,2024-06,intercept,0.02389653630798591,-0.5804910064587055
P9,2024-06,clv,0.03246000249567583,0.01480263687909123
P9,2024-06,logvolume,0.049811152171701505,0.049876900914308464
P9,2024-06,intraday1,0.06240415501679228,-0.006822949942985541
P9,2024-06,ret5,0.01858747723830049,0.2707634632607851
P9,2024-06,market1,-0.06391417931059998,-0.016894164528226906
P9,2024-06,relative5,-0.20706912016268147,-0.6014371688127922
P9,2024-06,weak,-0.16510867182109581,-0.1484255889581411
P9,2024-06,weak_clv,-0.06459749066453128,-0.1149826324485281
P9,2024-06,weak_ret5,0.019861038321381547,0.12696784540512374
P9,2024-07,intercept,0.03193340628844122,-0.6143037866083427
P9,2024-07,clv,0.08773392566033053,0.09781113207056577
P9,2024-07,logvolume,0.07082858572150277,0.05621080323098912
P9,2024-07,intraday1,0.028871599052154907,-0.04336974990090497
P9,2024-07,ret5,0.07931933550887162,0.2644124105146079
P9,2024-07,market1,-0.09658125785162062,-0.038120952176193816
P9,2024-07,relative5,-0.2579270690143009,-0.5785731127537921
P9,2024-07,weak,-0.10499629929259269,-0.10902591505911771
P9,2024-07,weak_clv,-0.018200776241027523,-0.12876007486191113
P9,2024-07,weak_ret5,0.05155016331445377,0.11946116434515701
P9,2024-08,intercept,0.040060977933401194,-0.6033839953682412
P9,2024-08,clv,0.13581417036795126,0.19280251465847636
P9,2024-08,logvolume,0.07640412044642907,0.07167544458750381
P9,2024-08,intraday1,0.0089037099344975,-0.09422546081239658
P9,2024-08,ret5,0.08594251328041667,0.31631986739536405
P9,2024-08,market1,-0.13460933292619745,-0.07307338258530374
P9,2024-08,relative5,-0.26575736087775614,-0.6465408014624286
P9,2024-08,weak,-0.12443507682924122,-0.1356175606013405
P9,2024-08,weak_clv,-0.00033995395269672407,-0.09616540410489524
P9,2024-08,weak_ret5,0.05407629156303684,0.1262262664456501
P9,2024-09,intercept,0.06412371334388962,-0.5878265585333541
P9,2024-09,clv,0.08189996227637511,0.1256510335665958
P9,2024-09,logvolume,0.08930947271481211,0.09532618695121377
P9,2024-09,intraday1,0.04429569072877351,-0.05836041196891808
P9,2024-09,ret5,0.0678375754363975,0.34375744355214666
P9,2024-09,market1,-0.13699197496055907,-0.027332668226621573
P9,2024-09,relative5,-0.2759168929812867,-0.6985327537071663
P9,2024-09,weak,-0.14611106626486448,-0.0979288687327355
P9,2024-09,weak_clv,0.018025806823037907,-0.12415357417679035
P9,2024-09,weak_ret5,0.07255944989404094,0.15747704038458216
P9,2024-10,intercept,0.040121088084952954,-0.6088384970276809
P9,2024-10,clv,0.04653870070150495,0.09741562047815049
P9,2024-10,logvolume,0.09049208821218206,0.10934601630007684
P9,2024-10,intraday1,0.07692786377562201,-0.017968417862387013
P9,2024-10,ret5,-0.0047213545314970145,0.07831104857910538
P9,2024-10,market1,-0.13105952699173098,-0.08669067540302991
P9,2024-10,relative5,-0.22638922603460343,-0.48261444698266337
P9,2024-10,weak,-0.16352318747183833,-0.17082733867189162
P9,2024-10,weak_clv,0.04616493580168538,-0.025891273954664198
P9,2024-10,weak_ret5,0.10866352330036624,0.2089917053228781
P9,2024-11,intercept,0.06382410774484851,-0.5993124672888296
P9,2024-11,clv,0.06312698886834903,0.14687261357199638
P9,2024-11,logvolume,0.0800522835810638,0.11841982058826439
P9,2024-11,intraday1,0.061146389240451494,-0.09431711400207418
P9,2024-11,ret5,0.02420529983258688,0.48827722954216235
P9,2024-11,market1,-0.11851829983582292,-0.03070124503489097
P9,2024-11,relative5,-0.24410817553285333,-0.8050199934676986
P9,2024-11,weak,-0.14825956302563348,-0.1946288183391834
P9,2024-11,weak_clv,0.0236260072587853,-0.012824308600473837
P9,2024-11,weak_ret5,0.10125505288914428,0.1722576566020918
P9,2024-12,intercept,0.05600476087559225,-0.586454079745498
P9,2024-12,clv,0.04666383887420458,0.16501899614120732
P9,2024-12,logvolume,0.08748971024288224,0.11161090017880139
P9,2024-12,intraday1,0.08116414274278431,-0.0912706331102001
P9,2024-12,ret5,-0.01981788391924391,0.34304075503462006
P9,2024-12,market1,-0.08482418951312853,0.008653961889613159
P9,2024-12,relative5,-0.21202378736420247,-0.662201317266874
P9,2024-12,weak,-0.13930516984023086,-0.15803307962863297
P9,2024-12,weak_clv,0.00234193640952459,-0.10181182737868236
P9,2024-12,weak_ret5,0.10305640795846616,0.1331045681946768
P9,2025-01,intercept,0.08868375958857726,-0.5679185164993911
P9,2025-01,clv,0.034430687408464215,0.18536570421185578
P9,2025-01,logvolume,0.11776655256976545,0.12828753514298927
P9,2025-01,intraday1,0.09407945921164138,-0.08908696752331183
P9,2025-01,ret5,-0.01491012663105323,0.4124498325961698
P9,2025-01,market1,-0.08088320866435898,-0.0027815803339888267
P9,2025-01,relative5,-0.2721870363754374,-0.7950932837350586
P9,2025-01,weak,-0.17193424829793685,-0.18138934172854998
P9,2025-01,weak_clv,-0.0025026388641982314,-0.11572249743442098
P9,2025-01,weak_ret5,0.13377821249913938,0.17869572243594523
P9,2025-02,intercept,0.08907628264457915,-0.573154482413435
P9,2025-02,clv,0.07585703485088177,0.2326760992162486
P9,2025-02,logvolume,0.15707408798037242,0.16242453147561275
P9,2025-02,intraday1,0.08414588557908367,-0.09285566036520329
P9,2025-02,ret5,-0.01173268341944213,0.4317408632962961
P9,2025-02,market1,-0.10126691012488874,-0.01969692307960504
P9,2025-02,relative5,-0.2853433817510877,-0.7937018816393965
P9,2025-02,weak,-0.17496568874330484,-0.1183262240599186
P9,2025-02,weak_clv,0.0071561475902501715,-0.1501950939791629
P9,2025-02,weak_ret5,0.11792634515934958,0.16031544328344555
P9,2025-03,intercept,0.08124732747175209,-0.5821666782163425
P9,2025-03,clv,0.17119248321830835,0.3291066398325165
P9,2025-03,logvolume,0.12023254521905719,0.14051883848464308
P9,2025-03,intraday1,0.04816782237960641,-0.14363877749058798
P9,2025-03,ret5,-0.026225170562394953,0.3716893584264249
P9,2025-03,market1,-0.10548236485309723,-0.011148664016204601
P9,2025-03,relative5,-0.25563144874230503,-0.7253951030759668
P9,2025-03,weak,-0.11441113100800471,-0.02562424263641602
P9,2025-03,weak_clv,-0.06255870764145341,-0.24441918190075557
P9,2025-03,weak_ret5,0.1307326753803251,0.19536362598008553
