id,kind,timing,window,n,down_pct,baseline_down_pct,lift_pp,down_ci_low,down_ci_high,lift_ci_low,lift_ci_high,net_RT_win_pct,net_RT_mean_pct,net_RT_cash,mean_net_winner_pct,mean_net_loser_pct,mean_pct,median_pct,win_pct,cash,pf_pct,pf_cash,worst_pct,mdd_cash,clusters,episodes,delete5_pct,delete5_cash,double_slip_pct,double_slip_cash,matched_n,excluded_n,matched_open_pct,matched_open_cash,delayed_pct,delayed_cash,month_ci_low,month_ci_high
gapDown1,condition,after_auction,primary,170,47.05882352941176,48.1651376146789,-1.106314085267135,40.116766467065865,54.04050207039336,-7.305253946210322,4.7014740333177745,46.470588235294116,-0.6063702911024517,-35001.79294822409,2.2003575986685866,-3.0429802173871994,-0.6063702911024517,-0.3613915145244866,46.470588235294116,-35001.79294822409,0.6277400496314994,0.6912934720940718,-12.332728137168736,-45931.508762653284,31,119,-0.806461857384624,-54101.12276668711,-0.7065538236595047,-42104.18589444921,168,2,-0.6045067995887914,-34169.561864658106,-0.4225472513842816,-23940.978898566114,-1.1575445184470425,-0.037490381899737704
gapDown1,condition,after_auction,2024,63,50.79365079365079,52.892561983471076,-2.098911189820285,37.31280040475588,64.51612903225806,-11.538264458697565,9.474264537962782,50.79365079365079,-0.6660720420308042,-7657.170552149835,1.6922469413995045,-3.10046583137822,-0.6660720420308042,0.0061660519557492,50.79365079365079,-7657.170552149835,0.5634106767872,0.6119470441711298,-11.124780081111952,-9704.053063049942,12,44,-1.0731048509536543,-12207.116796049853,-0.7662801906188486,-9037.58100429984,63,0,-0.6660720420308042,-7657.170552149835,-0.498830764438528,-5609.24052939986,-1.4278552617383389,0.1521500617821212
gapDown1,condition,after_auction,2025,58,41.37931034482759,44.03292181069959,-2.653611465872002,30.554378531073446,52.85924369747899,-13.609634871432329,8.00389403260216,39.6551724137931,-1.0435399439241577,-29671.926287864582,2.567238941138971,-3.416337496965642,-1.0435399439241577,-0.8198030989008072,39.6551724137931,-29671.926287864582,0.49381618011887923,0.4777098312924437,-12.332728137168736,-33642.58014887468,10,37,-1.5979988335796866,-41648.14763011464,-1.1439433823806717,-32395.150181729652,56,2,-1.0535626712696664,-28839.69520429861,-0.7414128413619915,-20968.687286993598,-1.870301507598091,-0.09590558648369107
gapDown1,condition,after_auction,2026,49,48.97959183673469,47.337278106508876,1.6423137302258195,37.142857142857146,59.32834475297508,-9.15670636308284,10.447794300225436,48.97959183673469,-0.012144777385203712,2327.3038917903405,2.5262438551599113,-2.448997864628514,-0.012144777385203712,-0.2154421080981723,48.97959183673469,2327.3038917903405,0.9902802023559093,1.063175649706892,-11.91543918827798,-7987.292493938849,9,38,-0.645149477785004,-16368.186637592684,-0.11203636398060036,-671.4547084197143,49,0,-0.012144777385203712,2327.3038917903405,0.039949368231417884,2636.948917827341,-1.1544236891495008,0.978374553491006
gapUp1,condition,after_auction,full_2020,240,49.583333333333336,48.830049261083744,0.7532840722495937,43.38606218743205,55.859651758603235,-4.798617498152616,6.250151364731663,45.83333333333333,-0.5923235303899491,-34405.680423760175,2.1076351254960506,-2.876903931524256,-0.5923235303899491,-0.1991572730833624,45.83333333333333,-34405.680423760175,0.6198968092697298,0.7149819284085978,-9.098307319576708,-43618.7184358394,73,195,-0.7719759825342599,-58370.76574918021,-0.6924791337035522,-42035.47088552115,239,1,-0.5746128620743617,-33093.715814960175,-0.5831967041716815,-33732.18468557732,-1.016465529220824,-0.17445928525593885
gapUp1,condition,after_auction,primary,154,48.701298701298704,48.1651376146789,0.5361610866198019,41.47652511961722,56.00151515151515,-5.245535127173258,6.129108338405355,46.75324675324675,-0.5724195146423428,-25731.212995210306,2.1936287190029637,-3.0011447929650505,-0.5724195146423428,-0.23615555154641482,46.75324675324675,-25731.212995210306,0.6417927672395406,0.7412679366688409,-9.098307319576708,-33011.92699908953,38,117,-0.8195051766028101,-49696.29832063035,-0.6725861596106173,-32014.473928421292,153,1,-0.5446237385431726,-24419.24838641031,-0.5120662833024152,-22491.446734177425,-1.0696029622507661,-0.04362196221944222
gapUp1,condition,after_auction,2024,57,56.14035087719298,52.892561983471076,3.2477888937219035,44.99744897959184,68.63051470588233,-4.206075014635925,11.928391618800783,54.385964912280706,-0.6894677609380248,-7569.187522549854,1.778407368228093,-3.6319342610976264,-0.6894677609380248,0.1359660088729254,54.385964912280706,-7569.187522549854,0.5838235586770267,0.6355682429735248,-9.098307319576708,-8766.138992549868,12,39,-1.0905436771779462,-11889.96385534987,-0.7896889967179324,-8878.575745099835,57,0,-0.6894677609380248,-7569.187522549854,-0.7673536649875025,-9227.511345849856,-1.4656323619106217,0.18174167773230238
gapUp1,condition,after_auction,2025,47,40.42553191489361,44.03292181069959,-3.607389895805974,28.26086956521739,56.105378361475886,-14.670808008327116,9.410687996214309,40.42553191489361,-0.7735918754888907,-14125.675423253775,2.4891612199516366,-2.9876029045378196,-0.7735918754888907,-0.5958516813978499,40.42553191489361,-14125.675423253775,0.5653608390866391,0.6104151627261385,-8.223646820562418,-14629.187242408845,18,38,-1.5057876638107406,-30992.21317891479,-0.8738585368334456,-15958.308954507791,46,1,-0.6855140193513588,-12813.71081445378,-0.473827417623398,-8548.363991484866,-1.5207432955525226,0.047617084041591484
gapUp1,condition,after_auction,2026,50,48.0,47.337278106508876,0.662721893491125,36.95366132723112,58.97435897435898,-8.486162503262655,9.809575913698806,44.0,-0.24988249466951018,-4036.350049406684,2.5234807351846085,-2.4289536038406037,-0.24988249466951018,-0.37983305766379427,44.0,-4036.350049406684,0.816291781046901,0.9048548607189647,-6.863366757636006,-11046.433135787925,8,40,-0.9295039734090522,-25575.414861392746,-0.3498928907188198,-7177.589228813661,50,0,-0.24988249466951018,-4036.350049406684,-0.2562184246061118,-4715.571396842707,-1.1851470615744988,0.7418085806530766
gapUp1_highCLV,condition,after_auction,full_2020,49,51.02040816326531,48.830049261083744,2.190358902181566,35.714285714285715,66.0385781671159,-12.802028124243432,17.0325349636531,48.97959183673469,-0.3342175838728603,529.8389325692776,2.630995510680668,-3.1808221546442472,-0.3342175838728603,-0.1519504805288377,48.97959183673469,529.8389325692776,0.7940575006891353,1.0182331091319123,-8.246846366530596,-13673.97692650985,38,47,-1.0625879419824278,-21856.694785211777,-0.4342490314254601,-1197.8542848617612,49,0,-0.3342175838728603,529.8389325692776,-0.5348746578202854,-4883.909543078802,-1.4362749295981903,0.7780761975893871
gapUp1_highCLV,condition,after_auction,primary,36,52.77777777777778,48.1651376146789,4.61264016309888,36.105769230769226,69.44444444444444,-11.82955573978922,20.135702896609825,50.0,0.035658986783135296,4847.925286419253,2.9095916574535132,-2.838273683887243,0.035658986783135296,0.010168742142993903,50.0,4847.925286419253,1.0251272363095707,1.2095596158707098,-5.989254518903222,-9890.515048109892,29,34,-0.9384994939762515,-17538.608431361798,-0.06420391381971778,3331.755922838218,36,0,0.035658986783135296,4847.925286419253,-0.23274695216827468,-216.38149747882426,-1.1482528732540398,1.2414216989436646
gapUp1_highCLV,condition,after_auction,2024,11,54.54545454545454,52.892561983471076,1.6528925619834656,28.57142857142857,83.36538461538444,-25.40415601747841,31.144938337256015,45.45454545454545,-0.6973615327132,-1496.3541874499601,1.8428098643437252,-2.814171030260638,-0.6973615327132,-0.1519504805288377,45.45454545454545,-1496.3541874499601,0.5456935170037892,0.6063224012926884,-4.650157583560376,-2582.2867766999852,8,9,-2.814171030260638,-3800.963510149986,-0.7975876710123603,-1757.2540748999604,11,0,-0.6973615327132,-1496.3541874499601,-0.7325434851630519,-1666.1825307999611,-2.46452846983846,1.1139543047562288
gapUp1_highCLV,condition,after_auction,2025,13,53.84615384615385,44.03292181069959,9.813232035454256,25.0,82.37745098039201,-14.921463355029443,35.734076879910184,53.84615384615385,-0.15452865931394688,-3561.957269594935,2.3897370799025413,-3.1228386883998502,-0.15452865931394688,0.1722879648148255,53.84615384615385,-3561.957269594935,0.8927859782114531,0.638027916471787,-5.989254518903222,-5936.820780644959,12,13,-2.1589398947721063,-9485.544680389958,-0.25448479319621203,-4029.435981189948,13,0,-0.15452865931394688,-3561.957269594935,-0.600233523799379,-5639.66482812898,-1.8892764735598244,1.275057713684686
gapUp1_highCLV,condition,after_auction,2026,12,50.0,47.337278106508876,2.6627218934911268,14.285714285714285,81.81818181818183,-33.031648936170214,34.13708567192629,50.0,0.9136310795932817,9906.236743464146,4.405073492187805,-2.5778113330012413,0.9136310795932817,-0.5528890827637619,50.0,9906.236743464146,1.7088424726021962,2.043586915695503,-3.5635911576617345,-3746.271001814971,9,12,-2.147362016444106,-9223.060309541923,0.8142021495980737,9118.445978928126,12,0,0.9136310795932817,9906.236743464146,0.6235103223439674,7089.465861450115,-1.884228593544953,3.059244820938479
gapUp1_highVolume,condition,after_auction,full_2020,28,50.0,48.830049261083744,1.169950738916259,31.995454545454546,70.83333333333334,-16.266190661607634,21.38142875180436,46.42857142857143,-0.11334853207789779,5693.97846536707,2.405664488521214,-2.2964931499304617,-0.11334853207789779,-0.09619020023797425,46.42857142857143,5693.97846536707,0.9078665109226143,2.002286847888992,-8.57271020079678,-3168.093395049949,16,25,-0.9624541563586915,-3457.564069738938,-0.21325608499674992,5006.777212734089,28,0,-0.11334853207789779,5693.97846536707,0.06144862114182592,6412.486227769044,-1.435017699415643,1.3492727847801327
gapUp1_highVolume,condition,after_auction,primary,17,64.70588235294117,48.1651376146789,16.54074473826228,42.857142857142854,85.01785714285704,-4.496797013589551,36.462045809598756,64.70588235294117,1.0785517088786583,8642.169148117046,2.3758674446448254,-1.2998604733593142,1.0785517088786583,0.9743266006097916,64.70588235294117,8642.169148117046,3.3509419442472774,5.006569283015841,-4.650157583560376,-1076.076972399994,10,15,0.032099145510145734,-509.37338698896235,0.9792124195048887,8098.23187823407,17,0,1.0785517088786583,8642.169148117046,0.8116502477899527,8172.473209569025,-0.08251889341441997,2.2774927623207786
gapUp1_highVolume,condition,after_auction,2024,7,71.42857142857143,52.892561983471076,18.536009445100355,50.0,100.0,-1.7209266790856792,49.60031496062992,71.42857142857143,0.31083400450721504,450.16072130003045,1.4028117339929445,-2.419110319207108,0.31083400450721504,0.8471319952449138,71.42857142857143,450.16072130003045,1.4497186453786164,1.4183350567348625,-4.650157583560376,-1076.076972399994,4,7,-2.419110319207108,-1076.076972399994,0.21111328421434308,292.5102426000225,7,0,0.31083400450721504,450.16072130003045,-0.09597672003433123,-329.0516775999775,-0.9063044312339278,1.4580310406655412
gapUp1_highVolume,condition,after_auction,2025,7,57.14285714285714,44.03292181069959,13.109935332157551,0.0,90.0,-43.48702664796634,46.90173473869126,57.14285714285714,1.041725688868135,1579.3590118250202,2.3674509298867275,-0.7259079658233217,1.041725688868135,1.2932250074074236,57.14285714285714,1579.3590118250202,4.348486844704571,3.3720612549939597,-1.038664812161499,-357.6301791749895,4,6,-0.8172582467796745,-568.58300252499,0.9423688545222573,1386.0425896500115,7,0,1.041725688868135,1579.3590118250202,1.004017330457095,2827.799099515013,-0.2347561861860449,2.07447020679671
gapUp1_highVolume,condition,after_auction,2026,3,66.66666666666666,47.337278106508876,19.32938856015779,0.0,100.0,-50.887573964497044,56.09843832251273,66.66666666666666,2.955820399103248,6612.649414991996,4.825339750790724,-0.7832183042717047,2.955820399103248,2.527726998094946,66.66666666666666,6612.649414991996,12.321825791029458,16.93003756598951,-0.7832183042717047,-415.1057012640035,2,2,,,2.857412053475634,6419.679045984036,3,0,2.955820399103248,6612.649414991996,2.4805899798232827,5673.72578765399,-0.7832183042717047,4.825339750790724
gapDown1_lowCLV,condition,after_auction,full_2020,59,28.8135593220339,48.830049261083744,-20.01648993904984,16.39176982268317,41.82002457002456,-32.138551903677104,-7.2969740763251165,27.11864406779661,-1.1665880012663516,-25160.084394066806,1.8155362545572875,-2.2762156313402637,-1.1665880012663516,-0.899342533366523,27.11864406779661,-25160.084394066806,0.29678575460400775,0.3116338206711274,-12.229427049039757,-26286.116647653824,42,58,-1.5851517894561586,-34008.323886640836,-1.267033420133679,-27156.198658133795,58,1,-1.1782231115419266,-25029.770218666807,-1.0747329746400398,-25269.16954312479,-1.8666585440397327,-0.47210433307699834
gapDown1_lowCLV,condition,after_auction,primary,40,25.0,48.1651376146789,-23.165137614678898,10.0,41.02564102564102,-37.29899187442725,-7.298296367457021,25.0,-1.330873353209364,-23328.596168616812,2.317259126485235,-2.546917513107564,-1.330873353209364,-1.4219443802972345,25.0,-23328.596168616812,0.30327629569987963,0.3070045680523891,-12.229427049039757,-24454.62842220384,27,39,-2.000126819551211,-32176.835661190846,-1.4314189240113697,-25034.783307233825,39,1,-1.3523892954638856,-23198.28199321682,-1.0787913591744915,-22528.75011062482,-2.2933599564102822,-0.3395382376860077
gapDown1_lowCLV,condition,after_auction,2024,12,33.33333333333333,52.892561983471076,-19.559228650137744,0.0,53.86363636363627,-48.23904206433369,-0.1813191562932232,33.33333333333333,-0.542864414637664,-1347.4479391999762,1.6687082398753201,-1.6486507418941563,-0.542864414637664,-0.5770671996658061,33.33333333333333,-1347.4479391999762,0.506083003959383,0.523833732312627,-2.800842635686716,-1801.3519602499864,9,11,-1.840973807009007,-2789.5667574499885,-0.6430104801104429,-1602.4642783999798,12,0,-0.542864414637664,-1347.4479391999762,0.09340022679596667,280.9061764500214,-1.5143074868237112,0.19598444656803998
gapDown1_lowCLV,condition,after_auction,2025,12,16.666666666666664,44.03292181069959,-27.366255144032927,0.0,50.0,-45.148019599836665,4.548343605546981,16.666666666666664,-2.6951221751185623,-12362.73946940295,2.770981383033335,-3.788342886748942,-2.6951221751185623,-2.397837637957436,16.666666666666664,-12362.73946940295,0.14628989327897507,0.1416298893914223,-12.229427049039757,-12362.73946940295,8,12,-5.106488903560225,-13956.469484149968,-2.796348493118261,-12808.680092805927,11,1,-2.8954285905581583,-12232.425294002955,-2.0660677325801524,-9455.530116162956,-4.424799286115876,-0.1305342402482204
gapDown1_lowCLV,condition,after_auction,2026,16,25.0,47.337278106508876,-22.337278106508872,0.0,52.63157894736842,-47.621753246753244,3.177448796333504,25.0,-0.8986934407062401,-9618.408760013886,2.7389488848211005,-2.111240882548687,-0.8986934407062401,-1.3311227310936258,25.0,-9618.408760013886,0.432439031071093,0.4146203414264241,-5.360479502473951,-10744.441013600916,10,16,-2.2751031179951395,-16240.496414318925,-0.9990280801068965,-10623.638936027917,16,0,-0.8986934407062401,-9618.408760013886,-1.2791825419359442,-13354.126170911884,-2.384216759582512,0.5587752152512886
P6_55,model_trade,previous_close,full_2020,56,50.0,48.830049261083744,1.169950738916259,38.822328931572635,65.71428571428571,-9.591184781684891,16.070879848625214,44.642857142857146,-1.7042544787441316,-31265.556575025883,1.4183012353089717,-4.222444570722441,-1.7042544787441316,-0.2574849505739049,44.642857142857146,-31265.556575025883,0.27088367878843705,0.1760973500163419,-11.91543918827798,-31725.221328225893,33,41,-2.22126988017638,-35026.626815855896,-1.8049390052280347,-32413.457762051847,56,0,-1.7042544787441316,-31265.556575025883,-1.3590111618189293,-27480.619954043887,-2.4774189536810725,-0.8353718174193666
P6_55,model_trade,previous_close,primary,18,50.0,48.1651376146789,1.834862385321101,26.666666666666668,70.0,-21.14924758540449,20.91801917358495,44.44444444444444,-2.9587033874902176,-24763.206354475948,1.5524668409604907,-6.567639570250785,-2.9587033874902176,-2.3059258310311765,44.44444444444444,-24763.206354475948,0.18910499875695339,0.12796191127903936,-11.91543918827798,-25433.269788075948,14,17,-4.957437583861715,-28017.755447855972,-3.0600623853588904,-25404.700420951907,18,0,-2.9587033874902176,-24763.206354475948,-2.7512414414992232,-23324.81737274394,-5.315424999192259,-1.3295117059069512
P6_55,model_trade,previous_close,2024,1,100.0,52.892561983471076,47.107438016528924,100.0,100.0,39.50617283950617,53.21837793453513,100.0,2.526634365007556,670.0634336000038,2.526634365007556,,2.526634365007556,2.526634365007556,100.0,670.0634336000038,,,2.526634365007556,0.0,1,1,,,2.4280168446455654,643.9100672000039,1,0,2.526634365007556,670.0634336000038,0.04045952224738133,10.729865300005528,2.526634365007556,2.526634365007556
P6_55,model_trade,previous_close,2025,14,57.14285714285714,44.03292181069959,13.109935332157551,33.33333333333333,77.77777777777779,-8.603070192849717,33.35651422002294,50.0,-2.0832026517419853,-10040.592905259946,1.41330005181091,-5.579705355294881,-2.0832026517419853,0.017858368934942997,50.0,-10040.592905259946,0.2532929539854204,0.2278994242586878,-11.294812295554268,-10153.248192753948,10,13,-4.289223962351221,-12834.193113839967,-2.1841230311513575,-10479.244806519935,14,0,-2.0832026517419853,-10040.592905259946,-2.035952109220019,-11289.034346272956,-3.4245561950487393,-0.4843501058892104
P6_55,model_trade,previous_close,2026,3,0.0,47.337278106508876,-47.337278106508876,0.0,0.0,-51.7198275862069,-42.53164802733768,0.0,-8.872819405147892,-15392.676882816002,,-8.872819405147892,-8.872819405147892,-9.500315327488163,0.0,-15392.676882816002,0.0,0.0,-11.91543918827798,-15392.676882816002,3,3,,,-8.977139114995525,-15569.365681631978,3,0,-8.872819405147892,-15392.676882816002,-7.019825313384381,-12046.512891770992,-11.91543918827798,-5.202703699677528
P6_60,model_trade,previous_close,full_2020,33,48.484848484848484,48.830049261083744,-0.3452007762352549,37.2093023255814,75.0,-11.024458605284536,25.30480239103771,48.484848484848484,-2.16880671818269,-19531.62545726292,1.6785923970748047,-5.789888238425038,-2.16880671818269,-1.2057635497491437,48.484848484848484,-19531.62545726292,0.2728639315263986,0.21211820739691267,-11.91543918827798,-19947.87804001292,16,20,-3.162805778685668,-23029.42479674293,-2.2697285082372307,-20237.514544525904,33,0,-2.16880671818269,-19531.62545726292,-1.489126716165565,-14927.496927135915,-3.4473862464704683,-1.0829420355312784
P6_60,model_trade,previous_close,primary,13,53.84615384615385,48.1651376146789,5.681016231474945,30.76923076923077,75.0,-17.308441558441558,24.749992837776947,53.84615384615385,-2.835235805593106,-14414.878950412953,1.2906467695031842,-7.648765476538778,-2.835235805593106,0.1876649800000029,53.84615384615385,-14414.878950412953,0.19686243081174534,0.17052582343851985,-11.91543918827798,-15084.942384012957,10,12,-5.679708879166185,-17208.271539042973,-2.936533003174295,-14849.087830825938,13,0,-2.835235805593106,-14414.878950412953,-2.2395008660485534,-11697.897474735948,-5.466314519630907,-1.1296917933292772
P6_60,model_trade,previous_close,2024,1,100.0,52.892561983471076,47.107438016528924,100.0,100.0,39.50617283950617,53.21837793453513,100.0,2.526634365007556,670.0634336000038,2.526634365007556,,2.526634365007556,2.526634365007556,100.0,670.0634336000038,,,2.526634365007556,0.0,1,1,,,2.4280168446455654,643.9100672000039,1,0,2.526634365007556,670.0634336000038,0.04045952224738133,10.729865300005528,2.526634365007556,2.526634365007556
P6_60,model_trade,previous_close,2025,11,54.54545454545454,44.03292181069959,10.512532734754954,33.33333333333333,75.0,-10.98547383555192,29.400522512506946,54.54545454545454,-2.49720551358545,-8054.833262928949,1.0846488369191223,-6.795430734190939,-2.49720551358545,0.1876649800000029,54.54545454545454,-8054.833262928949,0.1915373219469527,0.2216217108889902,-11.294812295554268,-9484.451228202957,8,10,-5.631581448492448,-10290.817705452966,-2.5983333125608215,-8400.44302385794,11,0,-2.49720551358545,-8054.833262928949,-1.9826875086170048,-7375.426510241956,-3.671903570409596,-1.4117042367168364
P6_60,model_trade,previous_close,2026,1,0.0,47.337278106508876,-47.337278106508876,0.0,0.0,-50.81410464738382,-42.2360248447205,0.0,-11.91543918827798,-7030.109121084007,,-11.91543918827798,-11.91543918827798,-11.91543918827798,0.0,-7030.109121084007,0.0,0.0,-11.91543918827798,-7030.109121084007,1,1,,,-12.021279447742371,-7092.554874167999,1,0,-11.91543918827798,-7030.109121084007,-7.3444081860915205,-4333.200829793997,-11.91543918827798,-11.91543918827798
P9_55,model_trade,previous_close,full_2020,117,52.13675213675214,48.830049261083744,3.306702875668399,42.015493697478995,63.467920353982265,-6.623232952944497,14.544802159154958,47.863247863247864,-0.6544568235463507,-25161.246206077696,1.7476491770761342,-2.859668889691582,-0.6544568235463507,-0.1035697770792952,47.863247863247864,-25161.246206077696,0.5610437104492703,0.5489268081622847,-11.91543918827798,-28315.303273962716,59,92,-0.9086183154484246,-40618.05016868574,-0.7546259138270716,-28023.690036155655,116,1,-0.6185023715267903,-23849.2815972777,-0.4020929817592481,-19085.30808762173,-1.3370599017282694,0.061916667806827766
P9_55,model_trade,previous_close,primary,52,51.92307692307693,48.1651376146789,3.7579393083980284,36.734693877551024,68.00212765957446,-11.741524398117486,19.020608243297318,46.15384615384615,-0.7302636096589274,-19038.90828287781,2.4087220001165615,-3.4208227037522043,-0.7302636096589274,-0.12775900960470604,46.15384615384615,-19038.90828287781,0.6035445376862545,0.5670162245654142,-11.91543918827798,-21709.527725412856,27,40,-1.3389620274605774,-34495.712245485855,-0.8305079768562389,-20989.843389755755,51,1,-0.6499712636166445,-17726.94367407781,-0.48767898376133806,-15219.58369322183,-1.996261048947289,0.5445574797101636
P9_55,model_trade,previous_close,2024,4,50.0,52.892561983471076,-2.892561983471076,0.0,100.0,-55.89586853262775,52.98501346446552,50.0,-0.9085605312650721,-1116.4210421999892,3.9803403233508234,-5.797461385880968,-0.9085605312650721,-0.41465067524224364,50.0,-1116.4210421999892,0.6865660775325683,0.596096952683591,-6.850463732622584,-2764.0817508499977,3,3,,,-1.0088899770283655,-1206.3186843999965,4,0,-0.9085605312650721,-1116.4210421999892,-0.2473002284174689,-606.9360121499865,-5.797461385880968,4.045522958046783
P9_55,model_trade,previous_close,2025,37,51.35135135135135,44.03292181069959,7.318429540651761,32.0,69.69873150105708,-10.283163265306124,24.477644195074298,43.24324324324324,-0.5333500351807418,-9863.554608363873,1.8142311445855408,-2.3219833150026714,-0.5333500351807418,-0.1519482421301169,43.24324324324324,-9863.554608363873,0.5952977092146159,0.4938429650167381,-6.295431170794602,-12218.308075413905,13,26,-1.1744290450292891,-17032.389798412885,-0.6334946166393354,-11031.883944727868,36,1,-0.4141327234408912,-8551.589999563876,-0.4647765701537199,-11058.550750134875,-1.7523587726333296,0.7304030068868831
P9_55,model_trade,previous_close,2026,11,54.54545454545454,47.337278106508876,7.208176438945668,15.384615384615385,85.71428571428571,-32.17087677091687,37.82172750285806,54.54545454545454,-1.3277740250469547,-8058.932632313948,3.4701581737878624,-7.085292663648735,-1.3277740250469547,1.180517653125032,54.54545454545454,-8058.932632313948,0.5877230491705602,0.6289657937410655,-11.91543918827798,-11487.68744344196,11,11,-5.707657610853108,-21025.098984671982,-1.4283230975232326,-8751.640760627895,11,0,-1.3277740250469547,-8058.932632313948,-0.6500427938749502,-3554.096930936966,-5.411359494461427,2.1069278625673524
P9_60,model_trade,previous_close,full_2020,73,54.794520547945204,48.830049261083744,5.964471286861461,44.59418756105503,67.95138888888889,-4.1666806537489345,18.50858525387842,49.31506849315068,-0.7007999299708673,-10489.272917806806,1.908401419187039,-3.2394823237461283,-0.7007999299708673,-0.0362604292218434,49.31506849315068,-10489.272917806806,0.5731851008543332,0.6977376460663803,-11.91543918827798,-14773.05357258783,40,58,-1.119351507003768,-25302.614403340835,-0.8009978417955981,-12325.411597613785,72,1,-0.6435169670841384,-9177.30830900681,-0.44433586410014553,-9327.481634781823,-1.5360259322721037,0.29650336921248893
P9_60,model_trade,previous_close,primary,39,58.97435897435898,48.1651376146789,10.809221359680077,44.63789682539683,73.97328767123287,-3.567142836967577,25.744521776369044,51.28205128205128,-0.4531026101752464,-5633.358630206871,2.428132445953189,-3.485981616626232,-0.4531026101752464,0.1876649800000029,51.28205128205128,-5633.358630206871,0.7332020565704229,0.790578242271923,-11.91543918827798,-10161.167106137895,20,31,-1.2537796878005145,-20446.700115740903,-0.5532076608019615,-6975.723422413837,38,1,-0.33804811944787505,-4321.3940214068725,-0.2962363898163991,-5999.257819831882,-1.8947479009167114,1.0492291401911238
P9_60,model_trade,previous_close,2024,4,50.0,52.892561983471076,-2.892561983471076,0.0,100.0,-55.89586853262775,52.98501346446552,50.0,-0.9085605312650721,-1116.4210421999892,3.9803403233508234,-5.797461385880968,-0.9085605312650721,-0.41465067524224364,50.0,-1116.4210421999892,0.6865660775325683,0.596096952683591,-6.850463732622584,-2764.0817508499977,3,3,,,-1.0088899770283655,-1206.3186843999965,4,0,-0.9085605312650721,-1116.4210421999892,-0.2473002284174689,-606.9360121499865,-5.797461385880968,4.045522958046783
P9_60,model_trade,previous_close,2025,29,58.620689655172406,44.03292181069959,14.587767844472822,44.0,75.0,1.5261449531403126,29.215928555628576,48.275862068965516,-0.2928898381656854,-2643.284076947896,1.766369151540389,-2.2148648952246877,-0.2928898381656854,-0.0601616965596156,48.275862068965516,-2643.284076947896,0.7443394004116531,0.7659184908746305,-6.295431170794602,-5949.873613117954,11,22,-1.026534943319455,-9337.664712096914,-0.39291383802099866,-3502.704281895899,28,1,-0.13102257317819704,-1331.3194681478994,-0.2301410134731485,-4147.946897923912,-1.3355618127138502,0.9039623333078537
P9_60,model_trade,previous_close,2026,6,66.66666666666666,47.337278106508876,19.32938856015779,0.0,100.0,-45.02905471491859,52.06403899487351,66.66666666666666,-0.9238257274949083,-1873.6535110589828,3.9682000376991735,-10.707877257883073,-0.9238257274949083,2.1071830813764807,66.66666666666666,-1873.6535110589828,0.7411739866139779,0.8541149147939872,-11.91543918827798,-7030.109121084007,6,6,-11.91543918827798,-7030.109121084007,-1.0241729267590134,-2266.7004561179438,6,0,-0.9238257274949083,-1873.6535110589828,-0.637305587017522,-1244.3749097579844,-8.134239357532701,4.331280846106591
A8_55,model_trade,after_auction,full_2020,71,46.478873239436616,48.830049261083744,-2.351176021647122,36.20378599360114,60.37735849056604,-12.564235194725113,10.891024619637681,40.845070422535215,-1.1661362763801988,-22137.100107501872,1.6574236142714311,-3.115737153258705,-1.1661362763801988,-0.5212074478723195,40.845070422535215,-22137.100107501872,0.36730041299873223,0.30637757943044025,-11.294812295554268,-25296.723068677864,49,62,-1.5762208201773382,-27646.376194307875,-1.2665467082222543,-23514.189471003803,71,0,-1.1661362763801988,-22137.100107501872,-0.8769855268214225,-19171.36675198388,-1.7737092419120608,-0.35764666697150865
A8_55,model_trade,after_auction,primary,19,42.10526315789473,48.1651376146789,-6.059874456784165,25.0,64.70588235294117,-23.716033434650456,15.859566525518133,36.84210526315789,-2.0736012912960753,-16070.934731551957,2.0373602804378828,-4.471662208140884,-2.0736012912960753,-1.0589240127478876,36.84210526315789,-16070.934731551957,0.26577592587944454,0.2417962863856227,-11.294812295554268,-18639.18726197795,17,18,-3.764106873663446,-20874.29454980796,-2.1745180933939743,-16771.68221910389,19,0,-2.0736012912960753,-16070.934731551957,-1.9675076687188575,-15871.11502738395,-3.431886665731265,-0.5501878176571375
A8_55,model_trade,after_auction,2024,3,66.66666666666666,52.892561983471076,13.774104683195587,0.0,100.0,-54.11764705882353,52.732861959995056,66.66666666666666,0.6806415858755845,323.89769480000575,3.3931918983830522,-4.744459039139351,0.6806415858755845,2.526634365007556,66.66666666666666,323.89769480000575,1.4303809434925925,1.2797894465737198,-4.744459039139351,-1157.6480055500017,3,3,,,0.5811045392644184,254.17518960000768,3,0,0.6806415858755845,323.89769480000575,-0.3054046617111434,-425.3449964499943,-4.744459039139351,4.259749431758549
A8_55,model_trade,after_auction,2025,13,38.46153846153847,44.03292181069959,-5.571383349161124,20.0,62.5,-23.88089602595506,17.833954867087378,30.76923076923077,-2.532819147264057,-11511.861349566954,1.2368527920510322,-4.208228898070764,-2.532819147264057,-1.0589240127478876,30.76923076923077,-11511.861349566954,0.1306279590149417,0.14082091586506626,-11.294812295554268,-11624.516637060957,11,12,-4.7152639800633445,-13369.713705140968,-2.63396505691598,-11956.337081133923,13,0,-2.532819147264057,-11511.861349566954,-2.4187732076143025,-12770.26833331596,-3.2998789160602824,-1.5303153343925677
