date,cash,receivable,shares,settled_next_day,dividend_tax_reserve,fees,dividend_tax_paid,dividend_received,buy_quantity,sell_quantity,restoration_missing_shares,equity_open_before,equity_open,equity_close,hold_equity_open,hold_equity_after,hold_equity_close,relative_equity,restore_cash_gap
2020-01-02,23851.8911476,0.0,0,0,0.0,23.7288524,0.0,0.0,0,1000,0,23844.0,23844.0,23851.8911476,23844.0,23844.0,23894.0,-42.108852400000615,0.0
2020-01-03,5358.051378200002,0.0,1000,1000,0.0,5.3697694,0.0,0.0,1000,0,0,23851.8911476,23828.0513782,23578.0513782,24004.0,23984.0,23734.0,-155.94862179999836,0.0
2020-01-06,5358.051378200002,0.0,1000,1000,0.0,0.0,0.0,0.0,0,0,0,23368.0513782,23368.0513782,23258.0513782,23524.0,23524.0,23414.0,-155.94862179999836,0.0
2020-01-07,5358.051378200002,0.0,1000,1000,0.0,0.0,0.0,0.0,0,0,0,23278.0513782,23278.0513782,23218.0513782,23434.0,23434.0,23374.0,-155.94862179999836,0.0
2020-01-08,5358.051378200002,0.0,1000,1000,0.0,0.0,0.0,0.0,0,0,0,22978.0513782,22978.0513782,22878.0513782,23134.0,23134.0,23034.0,-155.94862179999836,0.0
2020-01-09,5358.051378200002,0.0,1000,1000,0.0,0.0,0.0,0.0,0,0,0,23008.0513782,23008.0513782,23658.0513782,23164.0,23164.0,23814.0,-155.94862179999836,0.0
2020-01-10,23346.649168800002,0.0,0,0,0.0,23.372209400000003,0.0,0.0,0,1000,0,23768.0513782,23768.0513782,23346.649168800002,23924.0,23924.0,23544.0,-197.35083119999763,0.0
2020-01-13,5473.441811800003,0.0,1000,1000,0.0,5.357357,0.0,0.0,1000,0,0,23346.649168800002,23323.441811800003,24083.441811800003,23534.0,23364.0,24124.0,-40.55818819999695,0.0
2020-01-14,23821.312769600005,0.0,0,0,0.0,23.739042200000004,0.0,0.0,0,1000,0,24123.441811800003,24123.441811800003,23821.312769600005,24164.0,24164.0,23904.0,-82.68723039999531,0.0
2020-01-15,5287.432199400006,0.0,1000,1000,0.0,5.3705702,0.0,0.0,1000,0,0,23821.312769600005,23797.432199400006,23987.432199400006,23864.0,24024.0,24214.0,-226.56780059999437,0.0
2020-01-16,23655.262777600004,0.0,0,0,0.0,23.759421800000002,0.0,0.0,0,1000,0,23937.432199400006,23937.432199400006,23655.262777600004,24164.0,24164.0,23924.0,-268.7372223999955,0.0
2020-01-17,5231.494409600007,0.0,1000,1000,0.0,5.368368,0.0,0.0,1000,0,0,23655.262777600004,23631.494409600007,24221.494409600007,23924.0,23914.0,24504.0,-282.5055903999928,0.0
2020-01-20,24527.447336400008,0.0,0,0,0.0,24.7070732,0.0,0.0,0,1000,0,24111.494409600007,24111.494409600007,24527.447336400008,24394.0,24394.0,24854.0,-326.55266359999223,0.0
2020-01-21,5242.801751200008,0.0,1000,1000,0.0,5.3855852,0.0,0.0,1000,0,0,24527.447336400008,24502.801751200008,24332.801751200008,24714.0,24774.0,24604.0,-271.19824879999214,0.0
