entry,exit,days,sale_cash,final_cash,restored
2020-01-02,2020-03-06,40,18347.071773800002,3.5431105600027877,True
2020-03-11,2020-03-12,1,16509.867635399998,249.96058346000245,True
2020-03-25,2020-03-26,1,13524.4109105,352.39815986000394,True
2020-04-03,2020-04-13,5,13933.787919600001,9.7712568700058,True
2020-04-15,2020-04-16,1,13843.924673700001,91.54579307000677,True
2020-04-17,2020-05-15,17,13963.742334900002,9.993427690010321,True
2020-05-20,2020-05-26,4,13823.955063500001,6.767153090011789,True
2020-05-27,2020-07-27,41,13454.5172748,51.2263321600135,True
2020-07-30,2020-07-31,1,14245.2864879,4.087077260013757,True
2020-08-13,2020-08-14,1,15141.949336700001,123.23106386001564,True
2020-08-18,2020-08-19,1,15151.934141800002,82.27145386001939,True
2020-08-28,2020-09-04,5,14722.5875225,2.1706285100201512,True
2020-09-09,2021-05-25,168,13883.8638941,12.829264050023085,True
2021-05-26,2021-05-27,1,12535.9152056,7.228744350024499,True
2021-06-01,2021-07-05,23,12406.1127393,23.907399920024773,True
2021-07-06,2021-07-07,1,12206.4166373,28.985115320025216,True
2021-07-16,2021-07-28,8,11467.5410599,227.55750044002593,True
2021-08-02,2021-08-03,1,11742.054823100001,108.45020504002787,True
2021-08-11,2021-08-12,1,11757.1004078,94.43529524002952,True
2021-08-17,2021-08-18,1,11996.7357302,69.92570534003062,True
2021-08-19,2021-08-20,1,11826.9940435,5.742030040033569,True
2021-09-02,2022-03-08,120,11727.1459925,19.805465570034585,True
2022-03-14,2022-03-16,2,10159.5315918,8.055835810034864,True
2022-03-17,2022-04-21,23,10089.6379561,5.4536511400352765,True
2022-04-28,2022-08-08,68,9400.686404200002,368.3087779750375,True
2022-08-10,2022-08-11,1,9505.55413285,263.96686282503833,True
2022-08-12,2022-08-15,1,9650.403183350001,244.44339787504032,True
2022-08-18,2022-08-19,1,9590.49375305,305.0819033250391,True
2022-08-23,2022-08-24,1,9420.7503672,296.0280234250404,True
2022-09-06,2022-09-07,1,9420.7503672,276.96904347504096,True
2022-09-28,2022-09-29,1,8542.0787228,139.62602292504198,True
2022-10-13,2022-10-14,1,8332.395716750001,52.73259762504313,True
2022-10-18,2022-10-19,1,8482.1692925,35.57194767504552,True
2022-11-02,2024-01-05,288,8641.9277733,0.8296051900456405,True
2024-01-12,2024-01-15,1,12842.014679300002,31.31622049004727,True
2024-01-19,2025-04-09,291,14180.661621000001,19.482298005049188,True
2025-04-10,2025-04-11,1,17936.8649798,292.345689555048,True
2025-04-22,,340,,,False
