date,clock,side,quantity,reference,value,fee,dividend_tax,cash_after,shares_after,kind
2020-01-02,15:00,SELL,1000,18.38,18370.81,23.738226200000003,0.0,23861.071773800002,0,close_proxy
2020-01-03,09:40,BUY,1000,18.47,18479.235,5.3695847,0.0,5376.4671891,1000,post0935_window_indicative_unknown
2020-01-10,15:00,SELL,1000,18.03,18020.985,23.3814047,0.0,23374.0707844,0,close_proxy
2020-01-13,09:40,BUY,1000,17.85,17858.925,5.3571785,0.0,5509.788605900001,1000,post0935_window_indicative_unknown
2020-01-14,15:00,SELL,1000,18.39,18380.805,23.7484211,0.0,23866.8451848,0,close_proxy
2020-01-15,09:40,BUY,1000,18.51,18519.254999999997,5.3703851,0.0,5342.219799700004,1000,post0935_window_indicative_unknown
2020-01-16,15:00,SELL,1000,18.41,18400.795000000002,23.768810900000002,0.0,23719.245988800005,0,close_proxy
2020-01-17,09:40,BUY,1000,18.4,18409.2,5.368184,0.0,5304.677804800005,1000,post0935_window_indicative_unknown
2020-01-20,15:00,SELL,1000,19.34,19330.33,24.716936600000004,0.0,24610.290868200005,0,close_proxy
2020-01-21,09:40,BUY,1000,19.26,19269.629999999997,5.3853926,0.0,5335.275475600007,1000,post0935_window_indicative_unknown
2020-01-23,15:00,SELL,1000,20.0,19990.0,25.3898,0.0,25299.885675600006,0,close_proxy
2020-02-03,09:40,BUY,1000,18.0,18009.0,5.36018,0.0,7285.525495600006,1000,post0935_window_indicative_unknown
2020-02-11,15:00,SELL,1000,19.23,19220.385000000002,24.604792700000004,0.0,26481.30570290001,0,close_proxy
2020-02-12,09:40,BUY,1000,18.92,18929.46,5.3785892,0.0,7546.467113700008,1000,post0935_window_indicative_unknown
2020-02-18,15:00,SELL,1000,18.85,18840.575,24.217386500000003,0.0,26362.824727200008,0,close_proxy
2020-02-19,09:40,BUY,1000,18.62,18629.309999999998,5.3725862,0.0,7728.142141000011,1000,post0935_window_indicative_unknown
2020-02-24,15:00,SELL,1000,20.14,20129.93,25.532528600000003,0.0,27832.53961240001,0,close_proxy
2020-02-25,09:40,BUY,1000,19.96,19969.98,5.3993996,0.0,7857.160212800012,1000,post0935_window_indicative_unknown
2020-02-28,15:00,SELL,1000,17.08,17071.46,22.4128892,0.0,24906.20732360001,0,close_proxy
2020-03-02,09:40,BUY,1000,17.17,17178.585,5.3435717,0.0,7722.278751900012,1000,post0935_window_indicative_unknown
2020-03-11,15:00,SELL,1000,16.54,16531.73,21.8623646,0.0,24232.14638730001,0,close_proxy
2020-03-12,09:40,BUY,1000,16.31,16318.154999999997,5.3263631,0.0,7908.665024200012,1000,post0935_window_indicative_unknown
2020-03-25,15:00,SELL,1000,13.55,13543.225,18.8140895,0.0,21433.075934700013,0,close_proxy
2020-03-26,09:40,BUY,1000,13.35,13356.675,5.2671335,0.0,8071.133801200014,1000,post0935_window_indicative_unknown
2020-04-03,15:00,SELL,1000,13.96,13953.02,19.2320804,0.0,22004.921720800015,0,close_proxy
2020-04-07,09:40,BUY,1000,14.15,14157.074999999999,5.2831415,0.0,7842.5635793000165,1000,post0935_window_indicative_unknown
2020-04-15,15:00,SELL,1000,13.87,13863.065,19.1403263,0.0,21686.488253000018,0,close_proxy
2020-04-16,09:40,BUY,1000,13.62,13626.81,5.2725362,0.0,8054.405716800018,1000,post0935_window_indicative_unknown
2020-04-17,15:00,SELL,1000,13.99,13983.005000000001,19.2626651,0.0,22018.14805170002,0,close_proxy
2020-04-20,09:40,BUY,1000,14.08,14087.039999999999,5.2817408,0.0,7925.826310900022,1000,post0935_window_indicative_unknown
2020-04-21,15:00,SELL,1000,14.16,14152.92,19.435978400000003,0.0,22059.31033250002,0,close_proxy
2020-04-22,09:40,BUY,1000,14.0,14007.0,5.28014,0.0,8047.0301925000185,1000,post0935_window_indicative_unknown
2020-04-23,15:00,SELL,1000,13.96,13953.02,19.2320804,0.0,21980.81811210002,0,close_proxy
2020-04-24,09:40,BUY,1000,14.02,14027.009999999998,5.2805402,0.0,7948.527571900022,1000,post0935_window_indicative_unknown
2020-04-29,15:00,SELL,1000,14.24,14232.880000000001,19.517537600000004,0.0,22161.89003430002,0,close_proxy
2020-04-30,09:40,BUY,1000,14.45,14457.224999999999,5.2891445,0.0,7699.3758898000215,1000,post0935_window_indicative_unknown
2020-05-06,15:00,SELL,1000,14.76,14752.62,20.047672400000003,0.0,22431.948217400022,0,close_proxy
2020-05-07,09:40,BUY,1000,14.65,14657.324999999999,5.2931465,0.0,7769.330070900023,1000,post0935_window_indicative_unknown
2020-05-20,15:00,SELL,1000,13.85,13843.075,19.1199365,0.0,21593.285134400023,0,close_proxy
2020-05-21,09:40,BUY,1000,13.9,13906.949999999999,5.278139,0.0,7681.056995400024,1000,post0935_window_indicative_unknown
2020-05-27,15:00,SELL,1000,13.48,13473.26,18.742725200000002,0.0,21135.574270200024,0,close_proxy
2020-05-28,09:40,BUY,1000,13.51,13516.755,5.2703351,0.0,7613.548935100025,1000,post0935_window_indicative_unknown
2020-06-01,15:00,SELL,1000,13.88,13873.060000000001,19.1505212,0.0,21467.45841390003,0,close_proxy
2020-06-02,09:40,BUY,1000,14.04,14047.019999999999,5.2809404,0.0,7415.15747350003,1000,post0935_window_indicative_unknown
2020-06-17,15:00,SELL,1000,14.25,14242.875,19.5277325,0.0,21638.50474100003,0,close_proxy
2020-06-18,09:40,BUY,1000,14.12,14127.06,5.2825412,0.0,7506.16219980003,1000,post0935_window_indicative_unknown
2020-06-19,15:00,SELL,1000,14.35,14342.825,19.629681500000004,0.0,21829.35751830003,0,close_proxy
2020-06-22,09:40,BUY,1000,14.48,14487.24,5.2897448,0.0,7336.827773500028,1000,post0935_window_indicative_unknown
2020-06-29,15:00,SELL,1000,15.22,15212.390000000001,20.5166378,0.0,22528.70113570003,0,close_proxy
2020-06-30,09:40,BUY,1000,15.11,15117.554999999998,5.3023511,0.0,7405.843784600032,1000,post0935_window_indicative_unknown
2020-07-02,15:00,SELL,1000,15.61,15602.195000000002,20.9142389,0.0,22987.124545700033,0,close_proxy
2020-07-03,09:40,BUY,1000,15.81,15817.904999999999,5.3163581,0.0,7163.903187600034,1000,post0935_window_indicative_unknown
2020-07-09,15:00,SELL,1000,16.72,16711.64,22.0458728,0.0,23853.49731480003,0,close_proxy
2020-07-10,09:40,BUY,1000,16.46,16468.23,5.3293646,0.0,7379.937950200034,1000,post0935_window_indicative_unknown
2020-07-14,15:00,SELL,1000,16.59,16581.705,21.9133391,0.0,23939.729611100036,0,close_proxy
2020-07-15,09:40,BUY,1000,16.84,16848.42,5.3369684,0.0,7085.972642700039,1000,post0935_window_indicative_unknown
2020-07-21,15:00,SELL,1000,15.43,15422.285000000002,20.730730700000002,0.0,22487.52691200004,0,close_proxy
2020-07-22,09:40,BUY,1000,15.28,15287.64,5.3057528,0.0,7194.581159200041,1000,post0935_window_indicative_unknown
2020-07-30,15:00,SELL,1000,14.29,14282.855000000001,19.568512100000003,0.0,21457.867647100044,0,close_proxy
2020-07-31,09:40,BUY,1000,14.58,14587.289999999999,5.2917458,0.0,6865.285901300045,1000,post0935_window_indicative_unknown
2020-08-13,15:00,SELL,1000,15.17,15162.415,20.465663300000003,0.0,22007.235238000045,0,close_proxy
2020-08-14,09:40,BUY,1000,15.01,15017.505,5.3003501,0.0,6984.429887900045,1000,post0935_window_indicative_unknown
2020-08-18,15:00,SELL,1000,15.18,15172.410000000002,20.475858200000005,0.0,22136.364029700046,0,close_proxy
