date,clock,side,quantity,reference,value,fee,dividend_tax,cash_after,shares_after,kind
2020-01-02,15:00,SELL,1000,18.38,18370.81,23.738226200000003,0.0,18347.071773800002,0,close_proxy
2020-01-03,09:25,BUY,900,18.49,16649.320499999998,5.33298641,0.0,1692.4182873900027,900,daily_open_indicative
2020-03-06,09:25,BUY,100,16.83,1683.8414999999998,5.03367683,0.0,3.5431105600027877,1000,daily_open_indicative
2020-03-11,15:00,SELL,1000,16.54,16531.73,21.8623646,0.0,16513.41074596,0,close_proxy
2020-03-12,09:25,BUY,1000,16.25,16258.125,5.3251625,0.0,249.96058346000245,1000,daily_open_indicative
2020-03-25,15:00,SELL,1000,13.55,13543.225,18.8140895,0.0,13774.371493960003,0,close_proxy
2020-03-26,09:25,BUY,1000,13.41,13416.705,5.2683341,0.0,352.39815986000394,1000,daily_open_indicative
2020-04-03,15:00,SELL,1000,13.96,13953.02,19.2320804,0.0,14286.186079460005,0,close_proxy
2020-04-07,09:25,BUY,900,14.35,12921.457499999999,5.2584291499999996,0.0,1359.470150310006,900,daily_open_indicative
2020-04-13,09:25,BUY,100,13.44,1344.672,5.02689344,0.0,9.7712568700058,1000,daily_open_indicative
2020-04-15,15:00,SELL,1000,13.87,13863.065,19.1403263,0.0,13853.695930570007,0,close_proxy
2020-04-16,09:25,BUY,1000,13.75,13756.875,5.2751375,0.0,91.54579307000677,1000,daily_open_indicative
2020-04-17,15:00,SELL,1000,13.99,13983.005000000001,19.2626651,0.0,14055.288127970009,0,close_proxy
2020-04-20,09:25,BUY,900,14.06,12660.327,5.25320654,0.0,1389.7079214300102,900,daily_open_indicative
2020-05-15,09:25,BUY,100,13.74,1374.687,5.02749374,0.0,9.993427690010321,1000,daily_open_indicative
2020-05-20,15:00,SELL,1000,13.85,13843.075,19.1199365,0.0,13833.94849119001,0,close_proxy
2020-05-21,09:25,BUY,900,13.88,12498.246,5.24996492,0.0,1330.4525262700117,900,daily_open_indicative
2020-05-26,09:25,BUY,100,13.18,1318.6589999999999,5.02637318,0.0,6.767153090011789,1000,daily_open_indicative
2020-05-27,15:00,SELL,1000,13.48,13473.26,18.742725200000002,0.0,13461.284427890012,0,close_proxy
2020-05-28,09:25,BUY,900,13.5,12156.074999999999,5.2431215,0.0,1299.9663063900134,900,daily_open_indicative
2021-05-25,09:25,BUY,100,12.56,1256.628,5.02513256,0.0,38.31317383001351,1000,daily_open_indicative
2021-05-26,15:00,SELL,1000,12.56,12553.720000000001,17.804794400000002,18.0,12556.228379430013,0,close_proxy
2021-05-27,09:25,BUY,1000,12.53,12536.265,5.2507253,0.0,14.712654130013107,1000,daily_open_indicative
2021-06-01,15:00,SELL,1000,12.43,12423.785,17.672260700000002,0.0,12420.825393430014,0,close_proxy
2021-06-02,09:25,BUY,900,12.42,11183.589,5.22367178,0.0,1232.0127216500132,900,daily_open_indicative
2021-06-03,09:25,BUY,100,12.22,1222.6109999999999,5.02445222,0.0,4.377269430013257,1000,daily_open_indicative
2021-06-08,15:00,SELL,1000,12.51,12503.745,17.753819900000003,0.0,12490.368449530015,0,close_proxy
2021-06-09,09:25,BUY,1000,12.47,12476.234999999999,5.2495247,0.0,8.88392483001553,1000,daily_open_indicative
2021-06-18,15:00,SELL,1000,12.49,12483.755000000001,17.7334301,0.0,12474.905494730017,0,close_proxy
2021-06-21,09:25,BUY,1000,12.4,12406.199999999999,5.248124,0.0,63.45737073001874,1000,daily_open_indicative
2021-06-25,15:00,SELL,1000,12.61,12603.695000000002,17.8557689,0.0,12649.29660183002,0,close_proxy
2021-06-28,09:25,BUY,900,12.66,11399.697,5.22799394,0.0,1244.3716078900197,900,daily_open_indicative
2021-07-02,09:25,BUY,100,12.29,1229.6145,5.02459229,0.0,9.732515600019724,1000,daily_open_indicative
2021-07-06,15:00,SELL,1000,12.23,12223.885,17.4683627,0.0,12216.14915290002,0,close_proxy
2021-07-07,09:25,BUY,1000,12.19,12196.095,5.2439219,0.0,14.810231000019485,1000,daily_open_indicative
2021-07-16,15:00,SELL,1000,11.49,11484.255000000001,16.713940100000002,0.0,11482.35129090002,0,close_proxy
2021-07-19,09:25,BUY,900,11.5,10355.175,5.2071035,0.0,1121.96918740002,900,daily_open_indicative
2022-03-08,09:25,BUY,100,10.77,1077.5384999999999,5.02155077,0.0,39.40913663002016,1000,daily_open_indicative
2022-03-14,15:00,SELL,1000,10.18,10174.91,15.3784082,22.5,10176.44072843002,0,close_proxy
2022-03-15,09:25,BUY,900,10.19,9175.5855,5.18351171,0.0,995.6717167200204,900,daily_open_indicative
2022-03-16,09:25,BUY,100,9.85,985.4925,5.01970985,0.0,5.1595068700204365,1000,daily_open_indicative
2022-03-17,15:00,SELL,1000,10.11,10104.945,15.3070439,0.0,10094.79746297002,0,close_proxy
2022-03-18,09:25,BUY,900,10.1,9094.545,5.1818909,0.0,995.0705720700207,900,daily_open_indicative
2022-04-21,09:25,BUY,100,9.87,987.4934999999998,5.01974987,0.0,2.557322200020849,1000,daily_open_indicative
2022-04-28,15:00,SELL,1000,9.42,9415.29,14.6035958,0.0,9403.243726400022,0,close_proxy
2022-04-29,09:25,BUY,900,9.46,8518.257,5.08518257,0.0,879.901543830023,900,daily_open_indicative
2022-10-11,09:25,BUY,100,8.24,824.4119999999999,5.00824412,0.0,50.48129971002311,1000,daily_open_indicative
2022-10-13,15:00,SELL,1000,8.35,8345.825,13.429283250000001,45.0,8337.877016460025,0,close_proxy
2022-10-14,09:25,BUY,900,8.41,7572.7845,5.075727845,0.0,760.0167886150248,900,daily_open_indicative
