scenario,date,clock,quantity,reference,fine_price_available,price_gap,price_status,fill_status
S1_F1_30_locked_post0935_10,2021-01-20,09:40,1000,15.16,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-01-27,09:40,1000,14.94,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-02-08,09:40,1000,13.23,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-02-18,09:40,1000,14.02,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-02-23,09:40,1000,13.9,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-02-26,09:40,1000,13.72,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-03-05,09:40,1000,13.56,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-03-09,09:40,1000,13.84,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-03-18,09:40,1000,13.58,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-04-01,09:40,1000,14.4,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-04-09,09:40,1000,14.21,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-04-21,09:40,1000,14.27,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-04-23,09:40,1000,14.1,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-04-29,09:40,1000,14.68,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-05-10,09:40,1000,13.46,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-05-14,09:40,1000,13.44,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-05-20,09:40,1000,13.21,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-05-27,09:40,1000,12.5,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-06-02,09:40,1000,12.36,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-06-09,09:40,1000,12.58,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-06-21,09:40,1000,12.41,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-06-28,09:40,1000,12.62,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-07-07,09:40,1000,12.21,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-07-19,09:40,1000,11.48,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-07-21,09:40,1000,11.8,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-08-03,09:40,1000,11.85,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-08-12,09:40,1000,11.86,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-08-18,09:40,1000,12.05,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-08-20,09:40,1000,11.84,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-09-03,09:40,1000,11.75,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-09-09,09:40,1000,12.15,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-10-12,09:40,1000,12.15,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-10-15,09:40,1000,11.77,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-10-21,09:40,1000,11.58,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-10-26,09:40,1000,11.47,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-11-02,09:40,1000,11.53,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-11-08,09:40,1000,11.62,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-11-15,09:40,1000,11.81,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-11-17,09:40,1000,11.74,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-11-23,09:40,1000,11.92,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-12-02,09:40,1000,11.21,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-12-07,09:40,1000,11.27,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-12-10,09:40,1000,11.88,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2021-12-27,09:40,1000,12.01,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-01-05,09:40,1000,12.14,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-02-10,09:40,1000,11.37,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-02-14,09:40,1000,11.22,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-02-22,09:40,1000,11.23,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-02-25,09:40,1000,11.27,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-03-02,09:40,1000,11.13,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-03-04,09:40,1000,11.13,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-03-15,09:40,1000,10.09,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-03-18,09:40,1000,10.15,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-03-24,09:40,1000,10.43,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-03-30,09:40,1000,10.15,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-04-01,09:40,1000,10.06,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-04-07,09:40,1000,10.2,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-04-12,09:40,1000,9.84,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-04-29,09:40,1000,9.47,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-05-19,09:40,1000,9.33,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-05-27,09:40,1000,9.27,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-06-02,09:40,1000,9.31,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-06-07,09:40,1000,9.43,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-06-16,09:40,1000,9.74,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-06-21,09:40,1000,9.73,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-06-27,09:40,1000,9.8,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-06-30,09:40,1000,9.85,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-07-20,09:40,1000,10.08,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-07-28,09:40,1000,10.02,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-08-03,09:40,1000,9.94,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-08-09,09:40,1000,9.59,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-08-11,09:40,1000,9.65,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-08-15,09:40,1000,9.52,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-08-19,09:40,1000,9.67,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-08-24,09:40,1000,9.43,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-09-07,09:40,1000,9.39,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-09-29,09:40,1000,8.67,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-10-14,09:40,1000,8.4,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-10-19,09:40,1000,8.54,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-11-03,09:40,1000,8.66,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-11-10,09:40,1000,8.61,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-11-17,09:40,1000,9.03,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-12-01,09:40,1000,9.19,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-12-08,09:40,1000,9.37,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-12-13,09:40,1000,9.47,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2022-12-20,09:40,1000,9.49,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2023-01-09,09:40,1000,9.52,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2023-01-17,09:40,1000,9.53,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2023-02-03,09:40,1000,9.44,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2023-02-13,09:40,1000,9.61,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2023-02-22,09:40,1000,9.73,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2023-03-06,09:40,1000,11.78,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2023-03-15,09:40,1000,12.01,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2023-03-21,09:40,1000,14.9,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2023-03-24,09:40,900,17.13,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S1_F1_30_locked_post0935_10,2023-05-29,09:40,900,17.25,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-01-03,09:40,1000,18.47,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-01-07,09:40,1000,17.82,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-01-09,09:40,1000,17.79,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-01-13,09:40,1000,17.85,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-01-15,09:40,1000,18.51,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-01-17,09:40,1000,18.4,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-01-21,09:40,1000,19.26,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-01-23,09:40,1000,20.39,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-02-05,09:40,1000,18.16,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-02-07,09:40,1000,19.36,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-02-11,09:40,1000,18.91,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-02-13,09:40,1000,18.95,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-02-17,09:40,1000,18.33,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-02-19,09:40,1000,18.62,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-02-21,09:40,1000,18.91,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-02-25,09:40,1000,19.96,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-02-27,09:40,1000,18.65,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-03-02,09:40,1000,17.17,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-03-04,09:40,1000,17.08,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-03-06,09:40,1000,16.92,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-03-10,09:40,1000,15.8,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-03-12,09:40,1000,16.31,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-03-16,09:40,1000,15.6,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-03-18,09:40,1000,14.15,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-03-20,09:40,1000,13.57,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-03-24,09:40,1000,12.81,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-03-26,09:40,1000,13.35,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-03-30,09:40,1000,12.65,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-04-01,09:40,1000,13.42,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-04-03,09:40,1000,13.74,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-04-08,09:40,1000,14.1,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-04-10,09:40,1000,13.82,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-04-14,09:40,1000,13.35,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-04-16,09:40,1000,13.62,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-04-20,09:40,1000,14.08,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-04-22,09:40,1000,14.0,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-04-24,09:40,1000,14.02,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-04-28,09:40,1000,14.04,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-04-30,09:40,1000,14.45,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-05-07,09:40,1000,14.65,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-05-11,09:40,1000,14.49,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-05-13,09:40,1000,14.05,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-05-15,09:40,1000,13.7,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-05-19,09:40,1000,13.71,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-05-21,09:40,1000,13.9,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-05-25,09:40,1000,13.2,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-05-27,09:40,1000,13.52,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-05-29,09:40,1000,13.31,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-06-02,09:40,1000,14.04,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-06-04,09:40,1000,14.14,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-06-08,09:40,1000,14.45,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-06-10,09:40,1000,14.42,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-06-12,09:40,1000,13.8,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-06-16,09:40,1000,13.83,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-06-18,09:40,1000,14.12,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-06-22,09:40,1000,14.48,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-06-24,09:40,1000,14.32,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-06-30,09:40,1000,15.11,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-07-02,09:40,1000,15.3,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-07-06,09:40,1000,16.25,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-07-08,09:40,1000,16.32,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-07-10,09:40,1000,16.46,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-07-14,09:40,1000,16.7,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-07-16,09:40,1000,16.06,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-07-20,09:40,1000,14.86,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-07-22,09:40,1000,15.28,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-07-24,09:40,1000,14.9,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-07-28,09:40,1000,14.3,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-07-30,09:40,1000,14.54,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-08-03,09:40,1000,14.74,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-08-05,09:40,1000,14.71,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-08-07,09:40,1000,14.38,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-08-11,09:40,1000,14.45,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-08-13,09:40,1000,15.1,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-08-17,09:40,1000,14.99,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-08-19,09:40,1000,15.04,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-08-21,09:40,1000,14.98,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-08-25,09:40,1000,15.05,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-08-27,09:40,1000,14.59,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-08-31,09:40,1000,14.87,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-09-02,09:40,1000,14.81,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-09-04,09:40,1000,14.19,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-09-08,09:40,1000,14.0,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-09-10,09:40,1000,13.98,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-09-14,09:40,1000,13.67,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-09-16,09:40,1000,13.59,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-09-18,09:40,1000,13.64,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-09-22,09:40,1000,13.65,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-09-24,09:40,1000,13.46,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-09-28,09:40,1000,13.26,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-09-30,09:40,1000,13.6,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-10-12,09:40,1000,13.88,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
S0_30_paid_post0935_5,2020-10-14,09:40,1000,13.7,False,,unknown_no_qualified_fine_overlap,unproven_auction_queue_receipt_and_capacity
