id,window,timing,n,down_pct,baseline_down_pct,lift_pp,down_ci_low,down_ci_high,lift_ci_low,lift_ci_high,net_RT_win_pct,net_RT_mean_pct,net_RT_cash,mean_net_winner_pct,mean_net_loser_pct,mean_pct,median_pct,win_pct,cash,pf_pct,pf_cash,worst_pct,mdd_cash,clusters,episodes,delete5_pct,delete5_cash,double_slip_pct,double_slip_cash,matched_n,excluded_n,matched_open_pct,matched_open_cash,delayed_pct,delayed_cash,month_ci_low,month_ci_high,gross_mean_pct,cost_drag_pct,gross_cash,cost_cash,largest_month,largest_month_cash,delete_largest_month_cash
EXT_R1,2025,after_auction,26,53.84615384615385,44.03292181069959,9.813232035454256,33.33333333333333,76.19047619047619,-9.421651338272104,30.03764034956586,50.0,-0.45885142312601945,-7032.782206912872,2.2949812367899463,-3.2126840830419847,-0.45885142312601945,0.01016867181946525,50.0,-7032.782206912872,0.7143501126998159,0.6454231381814792,-6.417454118864033,-8424.94371411291,17,24,-1.4839193455356448,-16812.44923492889,-0.5589609953695829,-8052.83308382588,26,0,-0.45885142312601945,-7032.782206912872,-0.6774589851588685,-7782.057377914902,-1.7062846207417663,0.9177390603936648,-0.26910155522693213,0.18974986789908732,-5149.999999999992,1882.782206912881,2025-09,3767.888383793997,-10800.67059070687
EXT_R1,2026,after_auction,14,78.57142857142857,47.337278106508876,31.234150464919697,50.0,94.74342105263153,6.7221118834822935,45.000177809388326,78.57142857142857,2.1969523080524174,21884.98729285813,3.5287437070102357,-2.686282821459583,2.1969523080524174,2.4119209682403344,78.57142857142857,21884.98729285813,4.816591470690336,5.167295922096062,-3.5635911576617345,-2423.24198720998,8,14,0.3712618153287164,1780.9073355600785,2.098164718001467,20964.202201716107,14,0,2.1969523080524174,21884.98729285813,1.8600061363412095,18349.04086650011,0.23861072978277617,3.366647773656781,2.374474649489317,0.17752234143689913,23540.000000000004,1655.0127071418722,2026-07,11684.290295259034,10200.696997599098
EXT_R2,old_2020_2023,after_auction,86,53.48837209302325,49.27835051546392,4.210021577559331,44.31599650349651,62.36895161290321,-4.110847380314403,12.292098609804329,48.837209302325576,-0.3796822958811173,-5781.960087349891,1.0222862473959264,-1.7179249962819318,-0.3796822958811173,-0.11707998930447905,48.837209302325576,-5781.960087349891,0.5680217080536432,0.5472756544018488,-8.246846366530596,-7037.833788599897,55,81,-0.5853835314219886,-8434.29925174989,-0.4796888994447322,-7030.095674699868,86,0,-0.3796822958811173,-5781.960087349891,-0.3916297911412245,-6641.146679149872,-0.7751502142236587,-0.030537684819818944,-0.10855487889445668,0.2711274169866607,-2470.00000000001,3311.960087349882,2020-01,448.44079795000243,-6230.400885299894
EXT_R2,primary,after_auction,77,53.246753246753244,48.1651376146789,5.081615632074343,40.297538282612905,67.08947459684411,-6.8692151044394025,16.927321201570216,49.35064935064935,-0.3276727814321668,2217.224569099395,2.553786133828413,-3.135248134762988,-0.3276727814321668,-0.0625011504246577,49.35064935064935,2217.224569099395,0.7936547064646698,1.0483102947652438,-10.155278745951652,-18714.400919905773,41,67,-0.7872762131618801,-19462.053227791657,-0.427716946445221,-896.4149198016027,77,0,-0.3276727814321668,2217.224569099395,-0.408362641848277,-1368.7146763446904,-1.3239393961054664,0.6725310921405898,-0.13834794062058545,0.18932484081158138,7960.000000000028,5742.775430900629,2026-07,11684.290295259034,-9467.065726159639
EXT_R2,full_2020,after_auction,163,53.37423312883436,48.830049261083744,4.5441838677506174,46.15384615384615,60.97560975609756,-2.3423531098702757,11.496498717825581,49.079754601226995,-0.355113384147564,-3564.735518250496,1.7497486934513575,-2.3838961095441147,-0.355113384147564,-0.1166842410562143,49.079754601226995,-3564.735518250496,0.7074573250152718,0.9392377755553465,-10.155278745951652,-25219.37943730565,96,148,-0.5654212961609589,-25244.01331514155,-0.455137731463368,-7926.510594501471,163,0,-0.355113384147564,-3564.735518250496,-0.39953426662860503,-8009.861355494564,-0.8795946251277014,0.14421514555056403,-0.12262890191845616,0.23248448222910792,5490.000000000014,9054.73551825051,2026-07,11684.290295259034,-15249.02581350953
EXT_R2,2024,after_auction,27,51.85185185185185,52.892561983471076,-1.0407101316192269,29.99074074074074,72.41379310344827,-20.248632088914214,17.1430977365684,44.44444444444444,-0.9464884512170111,-4653.655019749924,2.1338860231952688,-3.410788030746835,-0.9464884512170111,-0.1519504805288377,44.44444444444444,-4653.655019749924,0.5005027586491272,0.5778996852834456,-6.850463732622584,-7249.482459849947,15,21,-1.8952262742962285,-8895.064387199936,-1.0468377667116615,-5268.416739499913,27,0,-0.9464884512170111,-4653.655019749924,-0.9176992455002876,-4893.412680949926,-2.56188793624226,0.47294638305722164,-0.74862350306948,0.19786494814753108,-3449.999999999993,1203.6550197499303,2024-10,1049.472733500003,-5703.127753249926
EXT_R2,2025,after_auction,29,48.275862068965516,44.03292181069959,4.242940258265931,30.0,70.0,-12.219961648571276,23.483141082519936,44.827586206896555,-0.9526368357271725,-13339.863214805853,2.2949812367899463,-3.591326519647331,-0.9526368357271725,-0.4752926375807713,44.827586206896555,-13339.863214805853,0.5192154611090452,0.4897031042089754,-10.155278745951652,-14382.853970005886,16,25,-1.952443228794168,-23119.530242821864,-1.0529934483990355,-14479.950245611859,29,0,-0.9526368357271725,-13339.863214805853,-1.0180454089520334,-13010.258683513883,-2.293751719951452,0.488481882000466,-0.7631209899139342,0.18951584581323816,-11239.999999999987,2099.863214805865,2025-09,2040.1644687930116,-15380.027683598864
EXT_R2,2026,after_auction,21,61.904761904761905,47.337278106508876,14.567483798253033,29.411764705882355,85.0,-15.579927019424574,36.70471538334436,61.904761904761905,1.3309929642224025,20210.742803655172,3.200191132989782,-1.7064540600245892,1.3309929642224025,1.3027052063747746,61.904761904761905,20210.742803655172,3.0474366189696673,3.3153257418225626,-3.5635911576617345,-2538.1388609369787,10,21,0.03342976711844092,106.66284635711645,1.2317726108811846,18851.952065310164,21,0,1.3309929642224025,20210.742803655172,1.0884415745618763,16534.956688119117,-0.3015721114020375,2.699114830003154,1.5090738982188086,0.1780809339964058,22650.000000000007,2439.2571963448336,2026-07,11684.290295259034,8526.452508396138
EXT_R3,old_2020_2023,after_auction,49,55.10204081632652,49.27835051546392,5.823690300862605,40.625,70.45788770053474,-7.444014292589904,21.004268831703644,53.06122448979592,-0.5053570353734352,-4332.171281599934,1.7816577739717585,-3.090678124198436,-0.5053570353734352,0.1167243650477863,53.06122448979592,-4332.171281599934,0.6516524327246787,0.6474575299878987,-8.57271020079678,-5104.210896449938,37,47,-1.1681873139337606,-9191.482917199939,-0.6054280590499562,-5104.233963199922,49,0,-0.5053570353734352,-4332.171281599934,-0.5526815776503818,-5909.911216999933,-1.3448590448848976,0.6268712568013354,-0.23796334075807218,0.2673936946153628,-2320.0000000000036,2012.1712815999308,2023-04,2744.141954200007,-7076.313235799942
EXT_R3,primary,after_auction,69,55.072463768115945,48.1651376146789,6.907326153437044,44.61538461538462,66.10169491525424,-2.5988985257544996,16.32646053196616,53.62318840579711,-0.3373469535026355,3720.8721643503704,2.424805668047115,-3.5310859221695337,-0.3373469535026355,0.3924342528177411,53.62318840579711,3720.8721643503704,0.7939998106749176,1.088319299931666,-9.120108097805772,-16241.958787739773,44,61,-0.8815320238939752,-20244.21316106966,-0.43739552546675214,1013.0465087003649,69,0,-0.3373469535026355,3720.8721643503704,-0.37546724975018875,2851.792595513287,-1.1548350116066102,0.45891713302198034,-0.14718444322191832,0.19016251028071718,8730.000000000045,5009.127835649673,2026-05,8060.190331815049,-4339.3181674646785
