id,window,time,slip,slip_bps,full_signal_n,excluded,n,mean_pct,median_pct,win_pct,cash,pf_pct,pf_cash,worst_pct,mdd_cash,clusters
EXT_R1,2026,10:00,0.0005,5.0,14,0,14,1.0748253723059225,1.4174523315705048,64.28571428571429,10418.132780262045,3.4168864054485235,3.4820276449360597,-2.433492775786576,-1630.4401597770066,8
EXT_R1,2026,10:00,0.001,10.0,14,0,14,0.9765991263949244,1.3196930334013208,64.28571428571429,9503.083984524112,3.032016427643251,3.0997013447585053,-2.5341769993343237,-1697.8985895539972,8
EXT_R2,old_2020_2023,open,0.0005,5.0,86,0,86,-0.37968229588111735,-0.11707998930447908,48.837209302325576,-5781.960087349891,0.5680217080536432,0.5472756544018487,-8.246846366530596,-7037.833788599897,55
EXT_R2,old_2020_2023,open,0.001,10.0,86,0,86,-0.4796888994447322,-0.21694520492598846,45.348837209302324,-7030.095674699868,0.48486784710812236,0.4758474259907838,-8.350796406530609,-8077.20497719988,55
EXT_R2,old_2020_2023,09:35,0.0005,5.0,86,0,86,-0.3916297911412245,-0.20178684683322884,43.02325581395349,-6641.146679149872,0.5647191314653887,0.507553680691103,-10.121563233061226,-6849.949755899877,55
EXT_R2,old_2020_2023,09:35,0.001,10.0,86,0,86,-0.49163041796884266,-0.30163739899923736,39.53488372093023,-7888.852458299865,0.4871693108764079,0.44518944456286613,-10.224575445714285,-8042.708111799868,55
EXT_R2,old_2020_2023,09:45,0.0005,5.0,86,0,86,-0.363025029735956,-0.23092174671678795,45.348837209302324,-6410.874172999892,0.5665929667707786,0.4968612279561683,-10.406846234489796,-7190.991633349908,55
EXT_R2,old_2020_2023,09:45,0.001,10.0,86,0,86,-0.4630399660990431,-0.33020399399799716,41.86046511627907,-7658.695145999864,0.48239325930282684,0.4297487123367078,-10.509715734285717,-8173.087330399884,55
EXT_R2,old_2020_2023,10:00,0.0005,5.0,86,0,86,-0.28923057294148524,-0.30588160734930125,41.86046511627907,-4813.274372499884,0.5998388240659394,0.5434770006124096,-7.5947709346938685,-6132.591698049906,55
EXT_R2,old_2020_2023,10:00,0.001,10.0,86,0,86,-0.38928242499081345,-0.4062510740279841,36.04651162790697,-6061.894544999866,0.5037554704284336,0.4631640144035596,-7.6990471755101995,-7050.378496099894,55
EXT_R2,primary,open,0.0005,5.0,77,0,77,-0.3276727814321668,-0.0625011504246577,49.35064935064935,2217.224569099395,0.79365470646467,1.0483102947652438,-10.155278745951653,-18714.40091990577,41
EXT_R2,primary,open,0.001,10.0,77,0,77,-0.427716946445221,-0.1624090956638153,49.35064935064935,-896.4149198016027,0.7390959615379876,0.9810894613199846,-10.26023936501509,-20592.64891181176,41
