entry,exit,days,sale_cash,final_cash,restored
2020-01-02,2020-01-03,1,18334.21889712,5330.660653359999,True
2020-01-10,2020-01-13,1,17984.99546872,5268.671289599995,True
2020-01-14,2020-01-15,1,18344.19670936,5235.480558559993,True
2020-01-16,2020-01-17,1,18364.15233384,5162.172250559994,True
2020-01-20,2020-01-21,1,19292.088872160002,5225.836661919995,True
2020-01-23,2020-02-03,1,19950.62448,7149.50070991999,True
2020-02-11,2020-02-12,1,19182.332937519997,7223.555589519987,True
2020-02-18,2020-02-19,1,18803.1760724,7348.978214319988,True
2020-02-24,2020-02-25,1,20090.313851360002,7760.3185940799885,True
2020-02-28,2020-03-02,1,17037.10330592,7471.315484799987,True
2020-03-11,2020-03-12,1,16498.30144496,7694.791539759986,True
2020-03-25,2020-03-26,1,13514.935585199999,7778.366603119986,True
2020-04-03,2020-04-07,1,13924.02588704,7329.885145759985,True
2020-04-15,2020-04-16,1,13834.22557688,7392.335392639981,True
2020-04-17,2020-04-20,1,13953.95932376,7264.141178959981,True
2020-04-21,2020-04-22,1,14123.58213184,7305.569773359977,True
2020-04-23,2020-04-24,1,13924.02588704,7247.564125359977,True
2020-04-29,2020-04-30,1,14203.40462976,7118.510211679975,True
2020-05-06,2020-05-07,1,14722.25086624,7067.765723919974,True
2020-05-20,2020-05-21,1,13814.269952400002,6980.1017431999735,True
2020-05-27,2020-05-28,1,13445.09089952,6903.7223187199725,True
2020-06-01,2020-06-02,1,13844.20338912,6825.967374239974,True
2020-06-17,2020-06-18,1,14213.382442,6766.964474239972,True
2020-06-19,2020-06-22,1,14313.160564400001,6697.605493999972,True
2020-06-29,2020-06-30,1,15181.230229280001,6665.303558719974,True
2020-07-02,2020-07-03,1,15570.36490664,6561.575089759972,True
2020-07-09,2020-07-10,1,16677.902065280003,6534.127154719972,True
2020-07-14,2020-07-15,1,16548.19050616,6226.7846569599715,True
2020-07-21,2020-07-22,1,15390.76428632,6153.711772719971,True
2020-07-30,2020-07-31,1,14253.293690960001,6104.583520959972,True
2020-08-13,2020-08-14,1,15131.34116808,6202.612128799972,True
2020-08-18,2020-08-19,1,15141.31898032,6140.411144799968,True
2020-08-28,2020-08-31,1,14712.273054000001,5989.579042639967,True
2020-09-02,2020-09-03,1,14732.22867848,5858.7025649599655,True
2020-09-09,2020-09-10,1,13874.136825840002,5710.759054799966,True
2020-09-14,2020-09-15,1,13814.269952400002,5673.156075279969,True
2020-09-21,2020-09-22,1,13704.51401776,5706.016765439967,True
2020-10-13,2020-10-14,1,13894.09245032,5778.272884559965,True
2020-10-21,2020-10-22,1,13604.73589536,5781.440853999962,True
2020-10-23,2020-10-26,1,13554.84683416,5744.73196247996,True
2020-10-28,2020-10-29,1,13904.07026256,5867.014694799958,True
2020-11-04,2020-11-05,1,13435.11308728,5600.437853759957,True
2020-11-06,2020-11-09,1,13963.937136,5271.9652472799535,True
2020-11-16,2020-11-17,1,14243.31587872,5232.883583759949,True
2020-12-02,2020-12-03,1,14013.8261972,5224.62944495995,True
2020-12-09,2020-12-10,1,13784.336515680001,5227.17843039995,True
2020-12-15,2020-12-16,1,13524.913397440001,5170.548302399951,True
2020-12-18,2020-12-21,1,13614.7137076,5163.66968359995,True
2020-12-24,2020-12-25,1,13345.31277712,5137.695140319947,True
2020-12-28,2020-12-29,1,13235.55684248,5032.00126311995,True
2020-12-31,2021-01-04,1,13654.624956560001,4964.91189087995,True
2021-01-06,2021-01-07,1,13834.22557688,4987.313336799953,True
2021-01-13,2021-01-14,1,15141.31898032,4955.148953519953,True
2021-01-19,2021-01-20,1,15061.496482400002,4642.918067519955,True
2021-01-26,2021-01-27,1,14782.117739680001,4451.796448399957,True
2021-02-05,2021-02-08,1,13175.68996904,4456.4431018399555,True
2021-02-10,2021-02-18,1,14003.84838496,4318.064747919956,True
2021-02-22,2021-02-23,1,13934.003699280001,4380.171114799954,True
2021-02-25,2021-02-26,1,13884.11463808,4472.486022399953,True
2021-03-04,2021-03-05,1,13594.75808312,4545.7737815199525,True
2021-03-08,2021-03-09,1,13664.6027688,4508.686621999952,True
2021-03-17,2021-03-18,1,13514.935585199999,4432.066481519949,True
2021-03-31,2021-04-01,1,14333.11618888,4332.602124559946,True
2021-04-08,2021-04-09,1,14323.13837664,4343.306358239943,True
2021-04-20,2021-04-21,1,14343.09400112,4333.917415439939,True
2021-04-22,2021-04-23,1,14143.53775632,4305.191832159937,True
2021-04-28,2021-04-29,1,14512.716809200001,4145.035289759935,True
2021-05-07,2021-05-10,1,13415.1574628,4038.722428559935,True
