date,cash,receivable,shares,settled_next_day,dividend_tax_reserve,fees,dividend_tax_paid,dividend_received,buy_quantity,sell_quantity,restoration_missing_shares,equity_open_before,equity_open,equity_close,hold_equity_open,hold_equity_after,hold_equity_close,relative_equity,restore_cash_gap
2020-01-02,23859.23564856,0,0,0,0.0,23.73635144,0.0,0.0,0,1000,0,23844.0,23844.0,23859.23564856,23844.0,23844.0,23894.0,-34.76435144000061,0.0
2020-01-03,5372.784026920002,0,1000,1000,0.0,5.36962164,0.0,0.0,1000,0,0,23859.23564856,23842.784026920002,23592.784026920002,24004.0,23984.0,23734.0,-141.21597307999764,0.0
2020-01-06,5372.784026920002,0,1000,1000,0.0,0.0,0.0,0.0,0,0,0,23382.784026920002,23382.784026920002,23272.784026920002,23524.0,23524.0,23414.0,-141.21597307999764,0.0
2020-01-07,5372.784026920002,0,1000,1000,0.0,0.0,0.0,0.0,0,0,0,23292.784026920002,23292.784026920002,23232.784026920002,23434.0,23434.0,23374.0,-141.21597307999764,0.0
2020-01-08,5372.784026920002,0,1000,1000,0.0,0.0,0.0,0.0,0,0,0,22992.784026920002,22992.784026920002,22892.784026920002,23134.0,23134.0,23034.0,-141.21597307999764,0.0
2020-01-09,5372.784026920002,0,1000,1000,0.0,0.0,0.0,0.0,0,0,0,23022.784026920002,23022.784026920002,23672.784026920002,23164.0,23164.0,23814.0,-141.21597307999764,0.0
2020-01-10,23368.586461280003,0,0,0,0.0,23.379565640000003,0.0,0.0,0,1000,0,23782.784026920002,23782.784026920002,23368.586461280003,23924.0,23924.0,23544.0,-175.41353871999672,0.0
2020-01-13,5502.519247080003,0,1000,1000,0.0,5.3572142,0.0,0.0,1000,0,0,23368.586461280003,23352.519247080003,24112.519247080003,23534.0,23364.0,24124.0,-11.48075291999703,0.0
2020-01-14,23857.738701760005,0,0,0,0.0,23.746545320000003,0.0,0.0,0,1000,0,24152.519247080003,24152.519247080003,23857.738701760005,24164.0,24164.0,23904.0,-46.261298239995085,0.0
2020-01-15,5331.262279640006,0,1000,1000,0.0,5.37042212,0.0,0.0,1000,0,0,23857.738701760005,23841.262279640006,24031.262279640006,23864.0,24024.0,24214.0,-182.73772035999355,0.0
2020-01-16,23706.449346560003,0,0,0,0.0,23.766933079999998,0.0,0.0,0,1000,0,23981.262279640006,23981.262279640006,23706.449346560003,24164.0,24164.0,23924.0,-217.5506534399974,0.0
2020-01-17,5290.041125760006,0,1000,1000,0.0,5.3682208,0.0,0.0,1000,0,0,23706.449346560003,23690.041125760006,24280.041125760006,23924.0,23914.0,24504.0,-223.95887423999375,0.0
2020-01-20,24593.722161840007,0,0,0,0.0,24.714963920000002,0.0,0.0,0,1000,0,24170.041125760006,24170.041125760006,24593.722161840007,24394.0,24394.0,24854.0,-260.2778381599928,0.0
2020-01-21,5316.7807307200055,0,1000,1000,0.0,5.38543112,0.0,0.0,1000,0,0,24593.722161840007,24576.780730720006,24406.780730720006,24714.0,24774.0,24604.0,-197.21926927999448,0.0
2020-01-22,5316.7807307200055,0,1000,1000,0.0,0.0,0.0,0.0,0,0,0,24216.780730720006,24216.780730720006,26166.780730720006,24414.0,24414.0,26364.0,-197.21926927999448,0.0
2020-01-23,25279.392970720004,0,0,0,0.0,25.38776,0.0,0.0,0,1000,0,25816.780730720006,25816.780730720006,25279.392970720004,26014.0,26014.0,25514.0,-234.6070292799959,0.0
2020-02-03,7263.232754720004,0,1000,1000,0.0,5.360216,0.0,0.0,1000,0,0,25279.392970720004,25263.232754720004,25263.232754720004,23514.0,23514.0,23514.0,1749.2327547200039,0.0
2020-02-04,7263.232754720004,0,1000,1000,0.0,0.0,0.0,0.0,0,0,0,24363.232754720004,24363.232754720004,25283.232754720004,22614.0,22614.0,23534.0,1749.2327547200039,0.0
