date,clock,side,quantity,reference,value,fee,dividend_tax,cash_after,shares_after,kind
2020-01-02,15:00,SELL,1000,18.38,18357.944,23.72510288,0.0,23848.21889712,0,close_proxy
2020-01-03,09:25,BUY,1000,18.49,18512.188000000002,5.37024376,0.0,5330.660653359999,1000,daily_open_indicative
2020-01-10,15:00,SELL,1000,18.03,18008.364,23.368531280000003,0.0,23315.65612208,0,close_proxy
2020-01-13,09:25,BUY,1000,18.02,18041.624000000003,5.36083248,0.0,5268.671289599995,1000,daily_open_indicative
2020-01-14,15:00,SELL,1000,18.39,18367.932,23.735290640000002,0.0,23612.867998959995,0,close_proxy
2020-01-15,09:25,BUY,1000,18.35,18372.02,5.3674404000000004,0.0,5235.480558559993,1000,daily_open_indicative
2020-01-16,15:00,SELL,1000,18.41,18387.908,23.75566616,0.0,23599.632892399994,0,close_proxy
2020-01-17,09:25,BUY,1000,18.41,18432.092,5.36864184,0.0,5162.172250559994,1000,daily_open_indicative
2020-01-20,15:00,SELL,1000,19.34,19316.792,24.703127840000004,0.0,24454.261122719996,0,close_proxy
2020-01-21,09:25,BUY,1000,19.2,19223.04,5.3844608,0.0,5225.836661919995,1000,daily_open_indicative
2020-01-23,15:00,SELL,1000,20.0,19976.0,25.37552,0.0,25176.461141919994,0,close_proxy
2020-02-03,09:25,BUY,1000,18.0,18021.600000000002,5.360432,0.0,7149.50070991999,1000,daily_open_indicative
2020-02-11,15:00,SELL,1000,19.23,19206.924,24.59106248,0.0,26331.833647439988,0,close_proxy
2020-02-12,09:25,BUY,1000,19.08,19102.896,5.38205792,0.0,7223.555589519987,1000,daily_open_indicative
2020-02-18,15:00,SELL,1000,18.85,18827.38,24.203927600000004,0.0,26026.73166191999,0,close_proxy
2020-02-19,09:25,BUY,1000,18.65,18672.38,5.3734476,0.0,7348.978214319988,1000,daily_open_indicative
2020-02-24,15:00,SELL,1000,20.14,20115.832000000002,25.518148640000003,0.0,27439.29206567999,0,close_proxy
2020-02-25,09:25,BUY,1000,19.65,19673.58,5.3934716,0.0,7760.3185940799885,1000,daily_open_indicative
2020-02-28,15:00,SELL,1000,17.08,17059.504,22.40069408,0.0,24797.42189999999,0,close_proxy
2020-03-02,09:25,BUY,1000,17.3,17320.760000000002,5.3464152,0.0,7471.315484799987,1000,daily_open_indicative
2020-03-11,15:00,SELL,1000,16.54,16520.152000000002,21.850555040000003,0.0,23969.616929759988,0,close_proxy
2020-03-12,09:25,BUY,1000,16.25,16269.500000000002,5.3253900000000005,0.0,7694.791539759986,1000,daily_open_indicative
2020-03-25,15:00,SELL,1000,13.55,13533.74,18.8044148,0.0,21209.727124959987,0,close_proxy
2020-03-26,09:25,BUY,1000,13.41,13426.092,5.26852184,0.0,7778.366603119986,1000,daily_open_indicative
2020-04-03,15:00,SELL,1000,13.96,13943.248,19.22211296,0.0,21702.392490159986,0,close_proxy
2020-04-07,09:25,BUY,1000,14.35,14367.220000000001,5.2873444,0.0,7329.885145759985,1000,daily_open_indicative
2020-04-15,15:00,SELL,1000,13.87,13853.356,19.130423120000003,0.0,21164.110722639984,0,close_proxy
2020-04-16,09:25,BUY,1000,13.75,13766.500000000002,5.27533,0.0,7392.335392639981,1000,daily_open_indicative
2020-04-17,15:00,SELL,1000,13.99,13973.212,19.25267624,0.0,21346.29471639998,0,close_proxy
2020-04-20,09:25,BUY,1000,14.06,14076.872000000001,5.28153744,0.0,7264.141178959981,1000,daily_open_indicative
2020-04-21,15:00,SELL,1000,14.16,14143.008,19.42586816,0.0,21387.72331079998,0,close_proxy
2020-04-22,09:25,BUY,1000,14.06,14076.872000000001,5.28153744,0.0,7305.569773359977,1000,daily_open_indicative
2020-04-23,15:00,SELL,1000,13.96,13943.248,19.22211296,0.0,21229.595660399977,0,close_proxy
2020-04-24,09:25,BUY,1000,13.96,13976.752,5.27953504,0.0,7247.564125359977,1000,daily_open_indicative
2020-04-29,15:00,SELL,1000,14.24,14222.912,19.50737024,0.0,21450.968755119975,0,close_proxy
2020-04-30,09:25,BUY,1000,14.31,14327.172,5.28654344,0.0,7118.510211679975,1000,daily_open_indicative
2020-05-06,15:00,SELL,1000,14.76,14742.288,20.037133760000003,0.0,21840.761077919975,0,close_proxy
2020-05-07,09:25,BUY,1000,14.75,14767.7,5.295354,0.0,7067.765723919974,1000,daily_open_indicative
2020-05-20,15:00,SELL,1000,13.85,13833.380000000001,19.1100476,0.0,20882.035676319974,0,close_proxy
2020-05-21,09:25,BUY,1000,13.88,13896.656,5.27793312,0.0,6980.1017431999735,1000,daily_open_indicative
