entry,exit,days,sale_cash,final_cash,restored
2020-01-02,2020-01-03,1,18334.21889712,5350.6850538399995,True
2020-01-10,2020-01-13,1,17984.99546872,5458.9030941599995,True
2020-01-14,2020-01-15,1,18344.19670936,5265.517159279996,True
2020-01-16,2020-01-17,1,18364.15233384,5202.221051519995,True
2020-01-20,2020-01-21,1,19292.088872160002,5205.8122614399945,True
2020-01-23,2020-02-03,1,19950.62448,7129.47630943999,True
2020-02-11,2020-02-12,1,19182.332937519997,7363.726392879984,True
2020-02-18,2020-02-19,1,18803.1760724,7519.185618399984,True
2020-02-24,2020-02-25,1,20090.313851360002,7620.147790719984,True
2020-02-28,2020-03-02,1,17037.10330592,7461.303284559985,True
2020-03-11,2020-03-12,1,16498.30144496,7624.706138079986,True
2020-03-25,2020-03-26,1,13514.935585199999,7768.354402879986,True
2020-04-03,2020-04-07,1,13924.02588704,7520.116950319985,True
2020-04-15,2020-04-16,1,13834.22557688,7712.725800319986,True
2020-04-17,2020-04-20,1,13953.95932376,7564.507186159988,True
2020-04-21,2020-04-22,1,14123.58213184,7666.008981999987,True
2020-04-23,2020-04-24,1,13924.02588704,7547.9301325599845,True
2020-04-29,2020-04-30,1,14203.40462976,7278.705415519982,True
2020-05-06,2020-05-07,1,14722.25086624,7328.082930159979,True
2020-05-20,2020-05-21,1,13814.269952400002,7220.394548959977,True
2020-05-27,2020-05-28,1,13445.09089952,7134.002924239978,True
2020-06-01,2020-06-02,1,13844.20338912,6916.077176399978,True
2020-06-17,2020-06-18,1,14213.382442,6987.232879519977,True
2020-06-19,2020-06-22,1,14313.160564400001,6797.727496399979,True
2020-06-29,2020-06-30,1,15181.230229280001,6845.523163039981,True
2020-07-02,2020-07-03,1,15570.36490664,6581.599490239982,True
2020-07-09,2020-07-10,1,16677.902065280003,6774.419960479987,True
2020-07-14,2020-07-15,1,16548.19050616,6457.065262479984,True
2020-07-21,2020-07-22,1,15390.76428632,6544.187582079985,True
2020-07-30,2020-07-31,1,14253.293690960001,6194.6933231199855,True
2020-08-13,2020-08-14,1,15131.34116808,6292.721930959984,True
2020-08-18,2020-08-19,1,15141.31898032,6370.691750319982,True
2020-08-28,2020-08-31,1,14712.273054000001,6189.823047439984,True
2020-09-02,2020-09-03,1,14732.22867848,6169.080772399982,True
2020-09-09,2020-09-10,1,13874.136825840002,6041.161662719984,True
2020-09-14,2020-09-15,1,13814.269952400002,6093.668485359984,True
2020-09-21,2020-09-22,1,13704.51401776,6126.529175519983,True
2020-10-13,2020-10-14,1,13894.09245032,6298.907297039983,True
2020-10-21,2020-10-22,1,13604.73589536,6312.087466719982,True
2020-10-23,2020-10-26,1,13554.84683416,6325.439576399982,True
2020-10-28,2020-10-29,1,13904.07026256,6427.697908239979,True
2020-11-04,2020-11-05,1,13435.11308728,6141.096666719979,True
2020-11-06,2020-11-09,1,13963.937136,5762.563059039978,True
2020-11-16,2020-11-17,1,14243.31587872,5843.6277983999735,True
2020-12-02,2020-12-03,1,14013.8261972,5905.459061279971,True
2020-12-09,2020-12-10,1,13784.336515680001,6038.16664983997,True
2020-12-15,2020-12-16,1,13524.913397440001,5841.36571847997,True
2020-12-18,2020-12-21,1,13614.7137076,5864.523700399968,True
2020-12-24,2020-12-25,1,13345.31277712,5878.597958079965,True
2020-12-28,2020-12-29,1,13235.55684248,5772.9040808799655,True
2020-12-31,2021-01-04,1,13654.624956560001,5785.912310559965,True
2021-01-06,2021-01-07,1,13834.22557688,5798.301556239965,True
2021-01-13,2021-01-14,1,15141.31898032,5045.258755679966,True
