date,code,open,high,low,close,preclose,volume,amount,adjustflag,tradestatus,pctChg,signal_close,chain_return_error_pct,action_ratio,stage,stage_v3,ordinal,vr,r3,r5,clv,upper,bias20,decelerate,gap,rt_cash,rt_pct,pt_cash,pt_pct,extra_cash_needed,exit_date,next_open,dividend_today,dividend,gapdays,limit_up,limit_down,close_auction_regime,sell1455,buy0935_today,buy0935,sale_value,buy_value,fee,cash,net,gross,price_gross_cash,economic_gross_cash,extra_cash
2026-05-15,sh.601138,69.5,71.76,67.37,67.62,68.6,342567907,23796804493.61,3,1,-1.4286,584.8712669379031,2.857142858769812e-05,1.0,U,U,1922,1.6031770770638747,4.176157934700053,6.886880648176952,0.1964285714285704,0.0,6.8045057177776425,True,1.3119533527696792,1756.7702636759875,2.527726998094946,-2002.2904796759976,-2.8809934959366874,0.0,2026-05-18,65.88,0.0,0.0,3.0,75.46,61.74,True,67.59,70.49,65.58,67586.19,65912.94,53.203868502000006,1620.046131498,2.3958091267346937,2.57320319432122,1740.000000000009,1740.000000000009,0.0
