date,clock,side,quantity,reference,value,fee,dividend_tax,cash_after,shares_after,kind
2020-01-02,15:00,SELL,1000,18.38,18361.62,23.7288524,0.0,23851.8911476,0,close_proxy
2020-01-03,09:25,BUY,1000,18.49,18508.489999999998,5.3701698,0.0,5338.030977800001,1000,daily_open_indicative
2020-01-10,15:00,SELL,1000,18.03,18011.97,23.372209400000003,0.0,23326.6287684,0,close_proxy
2020-01-13,09:25,BUY,1000,18.02,18038.019999999997,5.3607604,0.0,5283.248008000006,1000,daily_open_indicative
2020-01-14,15:00,SELL,1000,18.39,18371.61,23.739042200000004,0.0,23631.118965800008,0,close_proxy
2020-01-15,09:25,BUY,1000,18.35,18368.35,5.367367,0.0,5257.40159880001,1000,daily_open_indicative
2020-01-16,15:00,SELL,1000,18.41,18391.59,23.759421800000002,0.0,23625.23217700001,0,close_proxy
2020-01-17,09:25,BUY,1000,18.41,18428.409999999996,5.3685682,0.0,5191.453608800013,1000,daily_open_indicative
2020-01-20,15:00,SELL,1000,19.34,19320.66,24.7070732,0.0,24487.406535600014,0,close_proxy
2020-01-21,09:25,BUY,1000,19.2,19219.199999999997,5.384384,0.0,5262.822151600016,1000,daily_open_indicative
2020-01-23,15:00,SELL,1000,20.0,19980.0,25.3796,0.0,25217.442551600016,0,close_proxy
2020-02-03,09:25,BUY,1000,18.0,18017.999999999996,5.36036,0.0,7194.08219160002,1000,daily_open_indicative
2020-02-11,15:00,SELL,1000,19.23,19210.77,24.594985400000002,0.0,26380.25720620002,0,close_proxy
2020-02-12,09:25,BUY,1000,19.08,19099.079999999998,5.3819816,0.0,7275.795224600024,1000,daily_open_indicative
2020-02-18,15:00,SELL,1000,18.85,18831.15,24.207773000000003,0.0,26082.737451600027,0,close_proxy
2020-02-19,09:25,BUY,1000,18.65,18668.649999999998,5.373373,0.0,7408.714078600031,1000,daily_open_indicative
2020-02-24,15:00,SELL,1000,20.14,20119.86,25.522257200000002,0.0,27503.051821400033,0,close_proxy
2020-02-25,09:25,BUY,1000,19.65,19669.649999999998,5.393393,0.0,7828.008428400037,1000,daily_open_indicative
2020-02-28,15:00,SELL,1000,17.08,17062.92,22.4041784,0.0,24868.524250000035,0,close_proxy
2020-03-02,09:25,BUY,1000,17.3,17317.3,5.346346,0.0,7545.877904000037,1000,daily_open_indicative
2020-03-11,15:00,SELL,1000,16.54,16523.46,21.8539292,0.0,24047.483974800038,0,close_proxy
2020-03-12,09:25,BUY,1000,16.25,16266.249999999998,5.325325,0.0,7775.90864980004,1000,daily_open_indicative
2020-03-25,15:00,SELL,1000,13.55,13536.45,18.807179,0.0,21293.55147080004,0,close_proxy
