entry,exit,days,sale_cash,final_cash,restored
2020-01-02,2020-01-03,1,18345.23564856,5372.784026920002,True
2020-01-10,2020-01-13,1,17995.80243436,5502.519247080003,True
2020-01-14,2020-01-15,1,18355.219454680002,5331.262279640006,True
2020-01-16,2020-01-17,1,18375.187066919996,5290.041125760006,True
2020-01-20,2020-01-21,1,19303.68103608,5316.7807307200055,True
2020-01-23,2020-02-03,1,19962.61224,7263.232754720004,True
2020-02-11,2020-02-12,1,19193.85916876,7520.361296440002,True
2020-02-18,2020-02-19,1,18814.4745362,7698.291209200004,True
2020-02-24,2020-02-25,1,20102.385525679998,7823.301295360005,True
2020-02-28,2020-03-02,1,17047.340852960002,7684.996542280005,True
2020-03-11,2020-03-12,1,16508.215322480002,7868.099469040011,True
2020-03-25,2020-03-26,1,13523.057292599999,8027.879601440012,True
2020-04-03,2020-04-07,1,13932.39334352,7796.499775160011,True
2020-04-15,2020-04-16,1,13842.53908844,8005.594300160015,True
2020-04-17,2020-04-20,1,13962.34476188,7874.209293080017,True
2020-04-21,2020-04-22,1,14132.06946592,7992.598591000016,True
2020-04-23,2020-04-24,1,13932.39334352,7891.29936628002,True
2020-04-29,2020-04-30,1,14211.93991488,7639.280107760023,True
2020-05-06,2020-05-07,1,14731.09783312,7706.294765080027,True
2020-05-20,2020-05-21,1,13822.571476199999,7615.248074480027,True
2020-05-27,2020-05-28,1,13453.17064976,7545.04236212003,True
2020-06-01,2020-06-02,1,13852.52289456,7343.860288200029,True
2020-06-17,2020-06-18,1,14221.923721,7432.029439760026,True
2020-06-19,2020-06-22,1,14321.7617822,7259.813448200028,True
2020-06-29,2020-06-30,1,15190.352914639998,7325.797981520029,True
2020-07-02,2020-07-03,1,15579.72135332,7080.71694512003,True
2020-07-09,2020-07-10,1,16687.92383264,7293.435380240033,True
2020-07-14,2020-07-15,1,16558.134353079997,6996.128731240031,True
2020-07-21,2020-07-22,1,15400.01284316,7101.667791040034,True
2020-07-30,2020-07-31,1,14261.85894548,6769.486961560035,True
2020-08-13,2020-08-14,1,15140.43388404,6885.6144654800355,True
2020-08-18,2020-08-19,1,15150.41769016,6981.707175160038,True
2020-08-28,2020-08-31,1,14721.114027,6818.601623720038,True
2020-09-02,2020-09-03,1,14741.08163924,6815.55048620004,True
2020-09-09,2020-09-10,1,13882.474312919998,6704.357031360039,True
2020-09-14,2020-09-15,1,13822.571476199999,6773.4095426800395,True
2020-09-21,2020-09-22,1,13712.74960888,6822.695987760038,True
2020-10-13,2020-10-14,1,13902.44192516,7011.643748520037,True
2020-10-21,2020-10-22,1,13612.91154768,7041.141733360037,True
2020-10-23,2020-10-26,1,13562.99251708,7070.751688200038,True
2020-10-28,2020-10-29,1,13912.425731279998,7189.63365412004,True
2020-11-04,2020-11-05,1,13443.18684364,6919.326333360041,True
2020-11-06,2020-11-09,1,13972.328567999999,6557.776329520038,True
2020-11-16,2020-11-17,1,14251.87513936,6655.8844992000395,True
2020-12-02,2020-12-03,1,14022.247598599999,6734.495330640038,True
2020-12-09,2020-12-10,1,13792.620057839998,6883.664624920037,True
